s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-9.592E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 2.541E+01, 2.624E+01, 2.271E+01, 2.331E+01, 3.020E+01, 2.346E+01, 2.418E+01, 3.110E+01,-7.446E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.799E+02, 2.554E+01, 2.587E+01, 2.367E+01, 2.448E+01, 2.847E+01, 2.470E+01, 2.462E+01, 2.828E+01,-7.388E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.199E+02, 2.540E+01, 2.562E+01, 2.430E+01, 2.485E+01, 2.704E+01, 2.471E+01, 2.479E+01, 2.736E+01,-7.340E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 2.540E+01, 2.588E+01, 2.471E+01, 2.500E+01, 2.648E+01, 2.529E+01, 2.541E+01, 2.693E+01,-7.315E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.999E+02, 2.550E+01, 2.577E+01, 2.507E+01, 2.531E+01, 2.613E+01, 2.538E+01, 2.565E+01, 2.629E+01,-7.310E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.399E+02, 2.572E+01, 2.580E+01, 2.529E+01, 2.557E+01, 2.630E+01, 2.559E+01, 2.572E+01, 2.609E+01,-7.313E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.799E+02, 2.568E+01, 2.582E+01, 2.541E+01, 2.559E+01, 2.604E+01, 2.573E+01, 2.561E+01, 2.610E+01,-7.315E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.199E+02, 2.584E+01, 2.580E+01, 2.557E+01, 2.587E+01, 2.607E+01, 2.583E+01, 2.578E+01, 2.579E+01,-7.320E+01, 2.095E-01, 3.901E-04, 0.000E+00
-5.999E+01, 2.582E+01, 2.579E+01, 2.566E+01, 2.592E+01, 2.587E+01, 2.589E+01, 2.581E+01, 2.567E+01,-7.322E+01, 2.095E-01, 3.901E-04, 0.000E+00
 4.100E-02, 2.588E+01, 2.584E+01, 2.571E+01, 2.593E+01, 2.600E+01, 2.589E+01, 2.573E+01, 2.590E+01,-7.325E+01, 2.095E-01, 3.901E-04, 5.823E-05
 6.001E+01, 7.211E+01, 7.286E+01, 6.326E+01, 1.210E+02, 3.208E+01, 6.458E+01, 1.201E+02, 3.386E+01, 1.949E+01, 2.092E-01, 5.834E-04, 1.497E+02
 1.200E+02, 1.116E+02, 1.141E+02, 1.176E+02, 1.685E+02, 4.879E+01, 1.211E+02, 1.698E+02, 5.134E+01,-4.813E+00, 2.063E-01, 2.211E-03, 2.002E+02
 1.800E+02, 1.231E+02, 1.272E+02, 1.338E+02, 1.766E+02, 5.884E+01, 1.383E+02, 1.827E+02, 6.058E+01,-4.115E+01, 2.018E-01, 4.722E-03, 2.001E+02
 2.400E+02, 1.277E+02, 1.320E+02, 1.390E+02, 1.811E+02, 6.294E+01, 1.456E+02, 1.862E+02, 6.427E+01,-5.571E+01, 1.959E-01, 8.023E-03, 2.001E+02
 3.000E+02, 1.292E+02, 1.366E+02, 1.396E+02, 1.837E+02, 6.437E+01, 1.551E+02, 1.883E+02, 6.650E+01,-5.830E+01, 1.899E-01, 1.139E-02, 2.002E+02
 3.600E+02, 1.323E+02, 1.368E+02, 1.436E+02, 1.881E+02, 6.522E+01, 1.500E+02, 1.934E+02, 6.708E+01,-5.825E+01, 1.839E-01, 1.474E-02, 2.001E+02
 4.200E+02, 1.352E+02, 1.415E+02, 1.463E+02, 1.918E+02, 6.755E+01, 1.591E+02, 1.968E+02, 6.843E+01,-5.726E+01, 1.780E-01, 1.801E-02, 2.001E+02
 4.800E+02, 1.369E+02, 1.427E+02, 1.474E+02, 1.959E+02, 6.752E+01, 1.594E+02, 1.994E+02, 6.945E+01,-5.667E+01, 1.724E-01, 2.116E-02, 2.001E+02
 5.400E+02, 1.388E+02, 1.465E+02, 1.504E+02, 1.959E+02, 7.009E+01, 1.637E+02, 2.044E+02, 7.132E+01,-5.523E+01, 1.676E-01, 2.383E-02, 2.000E+02
 6.000E+02, 1.394E+02, 1.459E+02, 1.521E+02, 1.961E+02, 7.019E+01, 1.626E+02, 2.035E+02, 7.150E+01,-5.687E+01, 1.634E-01, 2.619E-02, 2.001E+02
 6.600E+02, 1.415E+02, 1.490E+02, 1.536E+02, 1.991E+02, 7.174E+01, 1.650E+02, 2.094E+02, 7.266E+01,-5.610E+01, 1.600E-01, 2.808E-02, 2.001E+02
 7.200E+02, 1.446E+02, 1.500E+02, 1.551E+02, 2.038E+02, 7.490E+01, 1.657E+02, 2.082E+02, 7.612E+01,-5.549E+01, 1.570E-01, 2.973E-02, 2.000E+02
 7.800E+02, 1.451E+02, 1.528E+02, 1.561E+02, 2.028E+02, 7.639E+01, 1.713E+02, 2.112E+02, 7.581E+01,-5.681E+01, 1.544E-01, 3.123E-02, 2.001E+02
 8.400E+02, 1.458E+02, 1.558E+02, 1.571E+02, 2.034E+02, 7.681E+01, 1.741E+02, 2.158E+02, 7.746E+01,-5.786E+01, 1.524E-01, 3.234E-02, 2.000E+02
 9.000E+02, 1.481E+02, 1.552E+02, 1.611E+02, 2.051E+02, 7.798E+01, 1.709E+02, 2.177E+02, 7.688E+01,-5.699E+01, 1.506E-01, 3.334E-02, 2.001E+02
 9.600E+02, 1.504E+02, 1.570E+02, 1.625E+02, 2.082E+02, 8.037E+01, 1.770E+02, 2.147E+02, 7.923E+01,-5.749E+01, 1.492E-01, 3.413E-02, 2.002E+02
 1.020E+03, 1.527E+02, 1.574E+02, 1.642E+02, 2.126E+02, 8.130E+01, 1.766E+02, 2.157E+02, 8.002E+01,-5.691E+01, 1.480E-01, 3.475E-02, 2.000E+02
 1.080E+03, 1.528E+02, 1.602E+02, 1.639E+02, 2.130E+02, 8.137E+01, 1.821E+02, 2.170E+02, 8.161E+01,-5.743E+01, 1.470E-01, 3.536E-02, 2.000E+02
 1.140E+03, 1.544E+02, 1.613E+02, 1.655E+02, 2.148E+02, 8.284E+01, 1.823E+02, 2.187E+02, 8.289E+01,-5.708E+01, 1.457E-01, 3.604E-02, 2.001E+02
 1.200E+03, 1.550E+02, 1.624E+02, 1.675E+02, 2.136E+02, 8.384E+01, 1.788E+02, 2.223E+02, 8.611E+01,-5.665E+01, 1.449E-01, 3.651E-02, 2.000E+02
 1.260E+03, 1.550E+02, 1.633E+02, 1.678E+02, 2.116E+02, 8.545E+01, 1.814E+02, 2.235E+02, 8.505E+01,-5.748E+01, 1.446E-01, 3.669E-02, 2.002E+02
 1.320E+03, 1.586E+02, 1.666E+02, 1.699E+02, 2.196E+02, 8.628E+01, 1.873E+02, 2.257E+02, 8.685E+01,-5.710E+01, 1.441E-01, 3.693E-02, 2.002E+02
 1.380E+03, 1.599E+02, 1.650E+02, 1.711E+02, 2.209E+02, 8.779E+01, 1.833E+02, 2.246E+02, 8.714E+01,-5.725E+01, 1.440E-01, 3.701E-02, 2.002E+02
 1.440E+03, 1.606E+02, 1.684E+02, 1.727E+02, 2.192E+02, 8.990E+01, 1.885E+02, 2.279E+02, 8.878E+01,-5.680E+01, 1.438E-01, 3.712E-02, 2.000E+02
 1.500E+03, 1.635E+02, 1.695E+02, 1.741E+02, 2.260E+02, 9.043E+01, 1.878E+02, 2.310E+02, 8.970E+01,-5.801E+01, 1.433E-01, 3.742E-02, 2.002E+02
 1.560E+03, 1.635E+02, 1.686E+02, 1.745E+02, 2.245E+02, 9.161E+01, 1.870E+02, 2.269E+02, 9.175E+01,-5.704E+01, 1.429E-01, 3.764E-02, 2.001E+02
 1.620E+03, 1.639E+02, 1.708E+02, 1.740E+02, 2.246E+02, 9.307E+01, 1.879E+02, 2.323E+02, 9.228E+01,-5.681E+01, 1.431E-01, 3.754E-02, 2.002E+02
