s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+01, 0.000E+00, 0.000E+00,-5.138E-04, 9.412E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.128E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.434E-01
-4.997E+01, 0.000E+00, 0.000E+00, 3.910E-02,-5.156E+00, 1.561E-02, 1.037E-15,-2.058E+00, 0.000E+00,-6.286E+00,-7.159E+00,-1.309E-02, 0.000E+00, 0.000E+00,-1.681E+02
-3.995E+01, 0.000E+00, 0.000E+00, 3.849E-02,-1.532E-02, 1.956E-02, 2.550E-15,-5.534E-04, 0.000E+00,-1.896E-03, 4.217E-02,-2.231E-04, 0.000E+00, 0.000E+00,-1.681E+02
-2.997E+01, 0.000E+00, 0.000E+00, 3.677E-02,-1.436E-02, 2.175E-02, 3.602E-15, 2.373E-05, 0.000E+00, 7.247E-05, 4.418E-02,-2.200E-04, 0.000E+00, 0.000E+00,-1.681E+02
-1.996E+01, 0.000E+00, 0.000E+00, 3.517E-02,-1.554E-02, 2.348E-02, 4.086E-15,-3.915E-04, 0.000E+00,-1.364E-03, 4.272E-02,-2.194E-04, 0.000E+00, 0.000E+00,-1.682E+02
-9.950E+00, 0.000E+00, 0.000E+00, 3.358E-02,-1.217E-02, 2.369E-02, 4.097E-15, 4.045E-04, 0.000E+00, 1.404E-03, 4.550E-02,-2.131E-04, 0.000E+00, 0.000E+00,-1.681E+02
 5.510E-03, 2.257E-05, 0.000E+00, 3.205E-02,-1.171E-02, 2.303E-02, 8.396E-07,-2.846E-04, 0.000E+00,-1.012E-03, 4.310E-02,-2.045E-04, 3.488E-09, 0.000E+00,-1.682E+02
 1.004E+01, 1.630E+01, 0.000E+00,-2.505E+00,-1.178E+01,-1.530E-01, 7.841E-02, 7.316E-01, 0.000E+00, 2.554E+00, 2.669E+00,-3.905E-02, 3.361E-04,-2.348E-18,-1.002E+02
 2.003E+01, 4.969E+01, 0.000E+00,-8.060E+00,-3.784E+01,-2.704E+00, 2.253E-01, 4.897E-01, 0.000E+00, 1.714E+00, 1.802E+00,-1.205E-01, 1.002E-03,-5.948E-04,-5.483E+01
 3.002E+01, 8.310E+01, 0.000E+00,-1.438E+01,-6.208E+01,-6.105E+00, 3.653E-01, 3.243E-01, 0.000E+00, 1.137E+00, 1.216E+00,-1.898E-01, 1.668E-03,-2.065E-03,-2.472E+01
 4.001E+01, 1.001E+02, 0.000E+00,-1.853E+01,-7.227E+01,-9.953E+00, 4.340E-01,-9.735E-02, 0.000E+00,-3.376E-01,-2.875E-01,-2.092E-01, 1.999E-03,-4.029E-03,-3.366E+01
 5.000E+01, 1.001E+02, 0.000E+00,-2.043E+01,-6.765E+01,-1.265E+01, 4.294E-01,-9.193E-02, 0.000E+00,-3.222E-01,-2.656E-01,-1.848E-01, 1.999E-03,-5.463E-03,-4.220E+01
 6.000E+01, 1.002E+02, 0.000E+00,-2.254E+01,-6.324E+01,-1.509E+01, 4.302E-01,-1.259E-01, 0.000E+00,-4.400E-01,-3.824E-01,-1.622E-01, 1.999E-03,-6.754E-03,-5.387E+01
 7.002E+01, 1.000E+02, 0.000E+00,-2.442E+01,-5.817E+01,-1.808E+01, 4.322E-01,-1.083E-01, 0.000E+00,-3.798E-01,-3.180E-01,-1.374E-01, 1.999E-03,-8.150E-03,-6.396E+01
 8.001E+01, 1.001E+02, 0.000E+00,-2.634E+01,-5.428E+01,-2.011E+01, 4.256E-01,-1.109E-01, 0.000E+00,-3.892E-01,-3.246E-01,-1.178E-01, 1.999E-03,-9.427E-03,-7.427E+01
 9.001E+01, 1.001E+02, 0.000E+00,-2.807E+01,-5.079E+01,-2.176E+01, 4.273E-01,-7.858E-02, 0.000E+00,-2.722E-01,-2.104E-01,-1.021E-01, 1.999E-03,-1.042E-02,-8.149E+01
 1.000E+02, 1.003E+02, 0.000E+00,-2.969E+01,-4.809E+01,-2.305E+01, 4.224E-01,-6.473E-02, 0.000E+00,-2.291E-01,-1.589E-01,-8.789E-02, 1.999E-03,-1.133E-02,-8.756E+01
 1.100E+02, 1.003E+02, 0.000E+00,-3.121E+01,-4.519E+01,-2.451E+01, 4.177E-01,-9.968E-02, 0.000E+00,-3.486E-01,-2.841E-01,-7.679E-02, 1.999E-03,-1.190E-02,-9.681E+01
