s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 3.500E+02, 5.013E+02, 0.000E+00,-2.330E+02,-1.879E+02,-8.293E+01, 1.662E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.274E-01, 2.061E-02, 9.995E-03, 0.000E+00
 3.600E+02, 4.985E+02, 0.000E+00,-2.343E+02,-1.826E+02,-8.382E+01, 1.666E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.555E-01, 1.987E-02, 9.995E-03, 0.000E+00
 3.700E+02, 4.992E+02, 0.000E+00,-2.374E+02,-1.819E+02,-8.209E+01, 1.653E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.379E-01, 1.941E-02, 9.995E-03, 0.000E+00
 3.800E+02, 5.002E+02, 0.000E+00,-2.385E+02,-1.827E+02,-8.128E+01, 1.658E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.154E-01, 2.037E-02, 9.995E-03, 0.000E+00
 3.900E+02, 4.994E+02, 0.000E+00,-2.356E+02,-1.883E+02,-7.796E+01, 1.613E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.209E-01, 1.819E-02, 9.995E-03, 0.000E+00
 4.000E+02, 4.985E+02, 0.000E+00,-2.326E+02,-1.894E+02,-7.867E+01, 1.609E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.177E-01, 2.037E-02, 9.995E-03, 0.000E+00
 4.100E+02, 5.017E+02, 0.000E+00,-2.343E+02,-1.885E+02,-8.132E+01, 1.656E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.161E-01, 1.865E-02, 9.995E-03, 0.000E+00
 4.200E+02, 4.981E+02, 0.000E+00,-2.380E+02,-1.817E+02,-8.056E+01, 1.670E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.866E-01, 2.012E-02, 9.995E-03, 0.000E+00
 4.300E+02, 4.991E+02, 0.000E+00,-2.381E+02,-1.852E+02,-7.809E+01, 1.617E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.452E-01, 2.000E-02, 9.995E-03, 0.000E+00
 4.400E+02, 5.016E+02, 0.000E+00,-2.357E+02,-1.937E+02,-7.476E+01, 1.655E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.812E-01, 1.889E-02, 9.995E-03, 0.000E+00
 4.500E+02, 5.000E+02, 0.000E+00,-2.322E+02,-1.930E+02,-7.719E+01, 1.657E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.445E-01, 1.990E-02, 9.995E-03, 0.000E+00
 4.600E+02, 4.981E+02, 0.000E+00,-2.349E+02,-1.879E+02,-7.754E+01, 1.653E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.917E-01, 2.090E-02, 9.995E-03, 0.000E+00
 4.700E+02, 4.997E+02, 0.000E+00,-2.379E+02,-1.853E+02,-7.882E+01, 1.618E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.764E-01, 2.101E-02, 9.995E-03, 0.000E+00
 4.800E+02, 5.007E+02, 0.000E+00,-2.386E+02,-1.867E+02,-7.777E+01, 1.616E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.649E-01, 2.019E-02, 9.995E-03, 0.000E+00
 4.900E+02, 5.000E+02, 0.000E+00,-2.373E+02,-1.883E+02,-7.669E+01, 1.645E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.922E-01, 1.952E-02, 9.995E-03, 0.000E+00
 5.000E+02, 4.989E+02, 0.000E+00,-2.379E+02,-1.865E+02,-7.678E+01, 1.627E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.191E-01, 2.132E-02, 9.995E-03, 0.000E+00
 5.100E+02, 4.998E+02, 0.000E+00,-2.357E+02,-1.912E+02,-7.539E+01, 1.647E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.993E-01, 1.995E-02, 9.995E-03, 0.000E+00
 5.200E+02, 4.991E+02, 0.000E+00,-2.383E+02,-1.875E+02,-7.555E+01, 1.650E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.493E-01, 1.995E-02, 9.995E-03, 0.000E+00
 5.300E+02, 5.005E+02, 0.000E+00,-2.372E+02,-1.905E+02,-7.512E+01, 1.616E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.971E-01, 1.903E-02, 9.995E-03, 0.000E+00
 5.400E+02, 4.998E+02, 0.000E+00,-2.369E+02,-1.915E+02,-7.375E+01, 1.636E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.874E-01, 2.149E-02, 9.995E-03, 0.000E+00
 5.500E+02, 4.993E+02, 0.000E+00,-2.340E+02,-1.952E+02,-7.241E+01, 1.618E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.312E-01, 2.150E-02, 9.995E-03, 0.000E+00
 5.600E+02, 4.998E+02, 0.000E+00,-2.353E+02,-1.932E+02,-7.359E+01, 1.642E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.510E-01, 2.132E-02, 9.995E-03, 0.000E+00
 5.700E+02, 4.999E+02, 0.000E+00,-2.350E+02,-1.947E+02,-7.242E+01, 1.616E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.116E-01, 1.967E-02, 9.995E-03, 0.000E+00
 5.800E+02, 5.002E+02, 0.000E+00,-2.356E+02,-1.944E+02,-7.253E+01, 1.634E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.079E-01, 1.689E-02, 9.995E-03, 0.000E+00
 5.900E+02, 4.986E+02, 0.000E+00,-2.364E+02,-1.909E+02,-7.365E+01, 1.654E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.244E-01, 1.688E-02, 9.995E-03, 0.000E+00
 6.000E+02, 4.992E+02, 0.000E+00,-2.360E+02,-1.962E+02,-6.917E+01, 1.619E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.908E-01, 2.020E-02, 9.995E-03, 0.000E+00
 6.100E+02, 5.001E+02, 0.000E+00,-2.352E+02,-1.965E+02,-7.085E+01, 1.644E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.914E-01, 2.060E-02, 9.995E-03, 0.000E+00
 6.200E+02, 5.006E+02, 0.000E+00,-2.360E+02,-1.942E+02,-7.286E+01, 1.622E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.720E-01, 1.976E-02, 9.995E-03, 0.000E+00
 6.300E+02, 4.994E+02, 0.000E+00,-2.369E+02,-1.933E+02,-7.158E+01, 1.641E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.428E-01, 2.090E-02, 9.995E-03, 0.000E+00
 6.400E+02, 4.997E+02, 0.000E+00,-2.380E+02,-1.928E+02,-7.123E+01, 1.616E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.557E-01, 2.018E-02, 9.995E-03, 0.000E+00
 6.500E+02, 4.999E+02, 0.000E+00,-2.383E+02,-1.922E+02,-7.162E+01, 1.655E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.434E-01, 2.139E-02, 9.995E-03, 0.000E+00
 6.600E+02, 4.983E+02, 0.000E+00,-2.395E+02,-1.897E+02,-7.151E+01, 1.656E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.769E-01, 2.000E-02, 9.995E-03, 0.000E+00
 6.700E+02, 5.007E+02, 0.000E+00,-2.395E+02,-1.933E+02,-7.032E+01, 1.620E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.787E-01, 1.874E-02, 9.995E-03, 0.000E+00
 6.800E+02, 4.997E+02, 0.000E+00,-2.359E+02,-1.989E+02,-6.727E+01, 1.647E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.590E-01, 1.975E-02, 9.995E-03, 0.000E+00
 6.900E+02, 5.005E+02, 0.000E+00,-2.365E+02,-1.981E+02,-6.842E+01, 1.659E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.316E-01, 2.068E-02, 9.995E-03, 0.000E+00
 7.000E+02, 4.994E+02, 0.000E+00,-2.367E+02,-1.956E+02,-6.925E+01, 1.627E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.482E-01, 1.999E-02, 9.995E-03, 0.000E+00
 7.100E+02, 5.008E+02, 0.000E+00,-2.383E+02,-1.963E+02,-6.861E+01, 1.643E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.607E-01, 1.928E-02, 9.995E-03, 0.000E+00
 7.200E+02, 5.000E+02, 0.000E+00,-2.359E+02,-1.977E+02,-6.888E+01, 1.663E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.626E-01, 1.974E-02, 9.995E-03, 0.000E+00
 7.300E+02, 4.990E+02, 0.000E+00,-2.352E+02,-2.000E+02,-6.611E+01, 1.663E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.294E-01, 2.126E-02, 9.995E-03, 0.000E+00
 7.400E+02, 4.991E+02, 0.000E+00,-2.344E+02,-1.994E+02,-6.777E+01, 1.661E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.779E-01, 1.972E-02, 9.995E-03, 0.000E+00
 7.500E+02, 4.994E+02, 0.000E+00,-2.358E+02,-1.980E+02,-6.802E+01, 1.629E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.237E-01, 2.208E-02, 9.995E-03, 0.000E+00
 7.600E+02, 4.998E+02, 0.000E+00,-2.369E+02,-1.977E+02,-6.745E+01, 1.671E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.593E-01, 2.033E-02, 9.995E-03, 0.000E+00
 7.700E+02, 4.981E+02, 0.000E+00,-2.362E+02,-1.968E+02,-6.752E+01, 1.637E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.718E-01, 2.004E-02, 9.995E-03, 0.000E+00
 7.800E+02, 5.015E+02, 0.000E+00,-2.335E+02,-2.054E+02,-6.526E+01, 1.673E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.679E-01, 2.030E-02, 9.995E-03, 0.000E+00
 7.900E+02, 5.004E+02, 0.000E+00,-2.347E+02,-2.012E+02,-6.693E+01, 1.637E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.720E-01, 2.046E-02, 9.995E-03, 0.000E+00
 8.000E+02, 4.985E+02, 0.000E+00,-2.352E+02,-2.002E+02,-6.522E+01, 1.663E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.687E-01, 1.826E-02, 9.995E-03, 0.000E+00
 8.100E+02, 4.986E+02, 0.000E+00,-2.349E+02,-2.014E+02,-6.492E+01, 1.660E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.289E-01, 2.077E-02, 9.995E-03, 0.000E+00
 8.200E+02, 5.004E+02, 0.000E+00,-2.347E+02,-2.021E+02,-6.609E+01, 1.622E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.028E-01, 1.961E-02, 9.995E-03, 0.000E+00
 8.300E+02, 4.995E+02, 0.000E+00,-2.367E+02,-1.993E+02,-6.600E+01, 1.692E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.509E-01, 2.039E-02, 9.995E-03, 0.000E+00
 8.400E+02, 4.987E+02, 0.000E+00,-2.372E+02,-1.962E+02,-6.763E+01, 1.632E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.249E-01, 1.916E-02, 9.995E-03, 0.000E+00
 8.500E+02, 5.014E+02, 0.000E+00,-2.411E+02,-1.946E+02,-6.813E+01, 1.616E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.431E-01, 2.155E-02, 9.995E-03, 0.000E+00
 8.600E+02, 4.993E+02, 0.000E+00,-2.387E+02,-1.981E+02,-6.498E+01, 1.640E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.831E-01, 2.042E-02, 9.995E-03, 0.000E+00
 8.700E+02, 4.991E+02, 0.000E+00,-2.357E+02,-2.007E+02,-6.527E+01, 1.647E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.792E-01, 1.906E-02, 9.995E-03, 0.000E+00
 8.800E+02, 5.017E+02, 0.000E+00,-2.377E+02,-2.022E+02,-6.390E+01, 1.632E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.686E-01, 1.886E-02, 9.995E-03, 0.000E+00
 8.900E+02, 4.984E+02, 0.000E+00,-2.381E+02,-1.972E+02,-6.547E+01, 1.664E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.012E-01, 1.961E-02, 9.995E-03, 0.000E+00
 9.000E+02, 4.985E+02, 0.000E+00,-2.365E+02,-2.010E+02,-6.328E+01, 1.658E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.928E-01, 1.997E-02, 9.995E-03, 0.000E+00
 9.100E+02, 5.007E+02, 0.000E+00,-2.352E+02,-2.050E+02,-6.294E+01, 1.624E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.873E-01, 2.093E-02, 9.995E-03, 0.000E+00
 9.200E+02, 4.990E+02, 0.000E+00,-2.341E+02,-2.049E+02,-6.269E+01, 1.631E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.017E+00, 2.147E-02, 9.995E-03, 0.000E+00
 9.300E+02, 5.011E+02, 0.000E+00,-2.366E+02,-2.035E+02,-6.349E+01, 1.620E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.698E-01, 1.933E-02, 9.995E-03, 0.000E+00
 9.400E+02, 4.985E+02, 0.000E+00,-2.351E+02,-2.029E+02,-6.272E+01, 1.589E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.594E-01, 2.072E-02, 9.995E-03, 0.000E+00
 9.500E+02, 5.001E+02, 0.000E+00,-2.353E+02,-2.036E+02,-6.376E+01, 1.658E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.425E-01, 2.041E-02, 9.995E-03, 0.000E+00
 9.600E+02, 5.007E+02, 0.000E+00,-2.381E+02,-2.004E+02,-6.448E+01, 1.649E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.893E-01, 2.036E-02, 9.995E-03, 0.000E+00
 9.700E+02, 4.992E+02, 0.000E+00,-2.376E+02,-2.016E+02,-6.248E+01, 1.643E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.335E-01, 2.025E-02, 9.995E-03, 0.000E+00
 9.800E+02, 4.999E+02, 0.000E+00,-2.378E+02,-2.022E+02,-6.233E+01, 1.654E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.706E-01, 2.087E-02, 9.995E-03, 0.000E+00
 9.900E+02, 5.006E+02, 0.000E+00,-2.364E+02,-2.068E+02,-6.003E+01, 1.640E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.787E-01, 2.247E-02, 9.995E-03, 0.000E+00
 1.000E+03, 4.985E+02, 0.000E+00,-2.284E+02,-2.158E+02,-5.691E+01, 1.685E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.982E-01, 2.072E-02, 9.995E-03, 0.000E+00
 1.010E+03, 4.990E+02, 0.000E+00,-2.325E+02,-2.063E+02,-6.259E+01, 1.601E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.956E-01, 2.194E-02, 9.995E-03, 0.000E+00
 1.020E+03, 4.990E+02, 0.000E+00,-2.365E+02,-2.013E+02,-6.352E+01, 1.645E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.668E-01, 2.023E-02, 9.995E-03, 0.000E+00
 1.030E+03, 5.004E+02, 0.000E+00,-2.387E+02,-2.019E+02,-6.210E+01, 1.637E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.450E-01, 2.018E-02, 9.995E-03, 0.000E+00
 1.040E+03, 4.999E+02, 0.000E+00,-2.392E+02,-2.010E+02,-6.238E+01, 1.649E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.494E-01, 2.013E-02, 9.995E-03, 0.000E+00
 1.050E+03, 4.993E+02, 0.000E+00,-2.366E+02,-2.046E+02,-6.059E+01, 1.635E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.474E-01, 2.063E-02, 9.995E-03, 0.000E+00
 1.060E+03, 5.004E+02, 0.000E+00,-2.365E+02,-2.068E+02,-5.961E+01, 1.653E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.790E-01, 1.857E-02, 9.995E-03, 0.000E+00
 1.070E+03, 4.998E+02, 0.000E+00,-2.371E+02,-2.042E+02,-6.090E+01, 1.560E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.603E-01, 2.098E-02, 9.995E-03, 0.000E+00
 1.080E+03, 4.999E+02, 0.000E+00,-2.365E+02,-2.055E+02,-6.044E+01, 1.667E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.789E-01, 2.080E-02, 9.995E-03, 0.000E+00
 1.090E+03, 4.982E+02, 0.000E+00,-2.366E+02,-2.046E+02,-5.933E+01, 1.589E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.191E-01, 1.662E-02, 9.995E-03, 0.000E+00
 1.100E+03, 5.020E+02, 0.000E+00,-2.369E+02,-2.094E+02,-5.806E+01, 1.628E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.660E-01, 1.958E-02, 9.995E-03, 0.000E+00
 1.110E+03, 4.976E+02, 0.000E+00,-2.335E+02,-2.081E+02,-5.873E+01, 1.670E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.005E+00, 2.358E-02, 9.995E-03, 0.000E+00
 1.120E+03, 5.015E+02, 0.000E+00,-2.326E+02,-2.129E+02,-5.849E+01, 1.631E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.394E-01, 1.846E-02, 9.995E-03, 0.000E+00
 1.130E+03, 4.976E+02, 0.000E+00,-2.364E+02,-2.035E+02,-6.004E+01, 1.624E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.325E-01, 2.070E-02, 9.995E-03, 0.000E+00
 1.140E+03, 5.018E+02, 0.000E+00,-2.394E+02,-2.046E+02,-6.001E+01, 1.651E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.608E-01, 2.033E-02, 9.995E-03, 0.000E+00
 1.150E+03, 4.994E+02, 0.000E+00,-2.396E+02,-2.016E+02,-6.068E+01, 1.652E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.607E-01, 2.234E-02, 9.995E-03, 0.000E+00
 1.160E+03, 4.984E+02, 0.000E+00,-2.368E+02,-2.059E+02,-5.824E+01, 1.665E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.287E-01, 2.141E-02, 9.995E-03, 0.000E+00
