s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+01, 0.000E+00, 0.000E+00,-6.556E-04, 9.309E-07,-2.982E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.550E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.342E-01
-4.999E+01, 0.000E+00, 0.000E+00,-6.353E-07,-7.698E-07,-2.515E-07, 1.246E-18,-4.953E-06, 0.000E+00,-1.624E-06,-6.610E-06, 1.224E-06, 0.000E+00, 0.000E+00,-8.342E-01
-3.999E+01, 0.000E+00, 0.000E+00, 2.992E-07, 9.872E-06,-5.682E-07, 1.107E-18, 1.858E-07, 0.000E+00, 6.813E-07, 9.789E-06, 3.878E-08, 0.000E+00, 0.000E+00,-8.342E-01
-2.998E+01, 0.000E+00, 0.000E+00, 5.227E-07, 9.070E-06,-5.603E-07, 1.041E-18,-4.642E-08, 0.000E+00,-1.640E-07, 8.986E-06, 2.873E-08, 0.000E+00, 0.000E+00,-8.342E-01
-1.997E+01, 0.000E+00, 0.000E+00, 7.340E-07, 8.719E-06,-3.740E-07, 9.241E-19,-2.789E-08, 0.000E+00,-9.760E-08, 9.051E-06, 2.784E-08, 0.000E+00, 0.000E+00,-8.342E-01
-9.967E+00, 0.000E+00, 0.000E+00, 9.260E-07, 8.309E-06,-1.284E-07, 6.427E-19,-1.687E-08, 0.000E+00,-5.960E-08, 9.090E-06, 2.666E-08, 0.000E+00, 0.000E+00,-8.342E-01
 3.957E-02, 7.028E-04, 0.000E+00, 1.094E-06, 2.691E-05, 1.037E-07, 1.406E-05, 1.537E-04, 0.000E+00, 2.309E-05, 8.987E-04, 2.551E-08, 5.989E-08, 0.000E+00,-8.336E-01
 1.001E+01, 3.317E+01, 0.000E+00,-5.583E+00,-2.583E+01,-6.755E-01, 1.527E-01, 4.391E-01, 0.000E+00, 1.538E+00, 1.668E+00,-8.348E-02, 6.731E-04,-3.709E-06, 3.985E+01
 2.001E+01, 9.935E+01, 0.000E+00,-1.693E+01,-7.336E+01,-6.393E+00, 4.441E-01, 1.074E+00, 0.000E+00, 3.749E+00, 4.175E+00,-2.388E-01, 2.002E-03,-1.842E-04, 1.393E+02
 3.001E+01, 1.658E+02, 0.000E+00,-2.989E+01,-1.177E+02,-1.380E+01, 7.082E-01, 1.473E+00, 0.000E+00, 5.161E+00, 6.574E+00,-3.825E-01, 3.335E-03,-7.311E-04, 2.761E+02
 4.001E+01, 2.002E+02, 0.000E+00,-4.015E+01,-1.372E+02,-2.184E+01, 8.231E-01,-3.475E-01, 0.000E+00,-1.204E+00, 1.493E+00,-4.442E-01, 3.998E-03,-1.548E-03, 2.442E+02
 5.001E+01, 2.007E+02, 0.000E+00,-4.680E+01,-1.236E+02,-2.910E+01, 8.192E-01,-5.440E-01, 0.000E+00,-1.902E+00, 1.474E+00,-3.975E-01, 3.998E-03,-2.196E-03, 1.938E+02
 6.001E+01, 2.008E+02, 0.000E+00,-5.407E+01,-1.086E+02,-3.645E+01, 8.181E-01,-4.515E-01, 0.000E+00,-1.577E+00, 2.091E+00,-3.454E-01, 3.998E-03,-2.834E-03, 1.520E+02
 7.002E+01, 2.005E+02, 0.000E+00,-6.125E+01,-9.535E+01,-4.183E+01, 8.172E-01,-3.296E-01, 0.000E+00,-1.151E+00, 2.533E+00,-2.998E-01, 3.998E-03,-3.355E-03, 1.214E+02
 8.000E+01, 2.004E+02, 0.000E+00,-6.870E+01,-8.115E+01,-4.896E+01, 8.199E-01,-4.262E-01, 0.000E+00,-1.503E+00, 1.980E+00,-2.493E-01, 3.998E-03,-4.245E-03, 8.161E+01
 9.001E+01, 2.009E+02, 0.000E+00,-7.609E+01,-7.055E+01,-5.211E+01, 8.212E-01,-9.472E-02, 0.000E+00,-3.261E-01, 2.853E+00,-2.116E-01, 3.998E-03,-5.127E-03, 7.296E+01
 1.000E+02, 2.001E+02, 0.000E+00,-8.249E+01,-5.871E+01,-5.768E+01, 8.200E-01,-3.113E-01, 0.000E+00,-1.090E+00, 1.685E+00,-1.726E-01, 3.998E-03,-5.435E-03, 4.408E+01
 1.100E+02, 2.003E+02, 0.000E+00,-8.875E+01,-4.978E+01,-6.046E+01, 8.207E-01,-1.128E-01, 0.000E+00,-3.993E-01, 2.048E+00,-1.432E-01, 3.998E-03,-5.862E-03, 3.347E+01
 1.200E+02, 2.007E+02, 0.000E+00,-9.492E+01,-4.091E+01,-6.390E+01, 8.187E-01,-1.206E-01, 0.000E+00,-4.263E-01, 1.657E+00,-1.154E-01, 3.998E-03,-5.814E-03, 2.218E+01
 1.300E+02, 2.002E+02, 0.000E+00,-9.969E+01,-3.370E+01,-6.574E+01, 8.202E-01, 2.389E-02, 0.000E+00, 8.390E-02, 1.875E+00,-9.275E-02, 3.998E-03,-6.010E-03, 2.441E+01
 1.400E+02, 2.008E+02, 0.000E+00,-1.044E+02,-2.799E+01,-6.795E+01, 8.156E-01,-1.083E-01, 0.000E+00,-3.851E-01, 1.163E+00,-7.541E-02, 3.998E-03,-5.936E-03, 1.421E+01
 1.500E+02, 2.006E+02, 0.000E+00,-1.083E+02,-2.383E+01,-6.805E+01, 8.145E-01,-7.438E-02, 0.000E+00,-2.463E-01, 1.121E+00,-6.386E-02, 3.998E-03,-5.633E-03, 7.672E+00
 1.600E+02, 2.010E+02, 0.000E+00,-1.115E+02,-1.956E+01,-6.926E+01, 8.126E-01, 8.476E-02, 0.000E+00, 3.092E-01, 1.564E+00,-5.227E-02, 3.998E-03,-5.185E-03, 1.587E+01
 1.700E+02, 1.998E+02, 0.000E+00,-1.142E+02,-1.503E+01,-7.045E+01, 8.158E-01,-8.034E-02, 0.000E+00,-2.889E-01, 8.036E-01,-4.001E-02, 3.998E-03,-4.620E-03, 8.202E+00
 1.800E+02, 2.007E+02, 0.000E+00,-1.166E+02,-1.352E+01,-7.035E+01, 8.154E-01,-1.654E-02, 0.000E+00,-6.538E-02, 1.009E+00,-3.561E-02, 3.998E-03,-4.696E-03, 6.469E+00
 1.900E+02, 2.006E+02, 0.000E+00,-1.190E+02,-1.134E+01,-7.014E+01, 8.199E-01,-2.772E-02, 0.000E+00,-7.707E-02, 8.960E-01,-3.010E-02, 3.998E-03,-4.277E-03, 4.424E+00
 2.000E+02, 2.007E+02, 0.000E+00,-1.206E+02,-9.740E+00,-6.994E+01, 8.106E-01, 7.578E-02, 0.000E+00, 2.684E-01, 1.252E+00,-2.604E-02, 3.998E-03,-4.023E-03, 1.155E+01
 2.100E+02, 2.007E+02, 0.000E+00,-1.220E+02,-8.583E+00,-7.015E+01, 8.121E-01,-4.143E-02, 0.000E+00,-1.679E-01, 8.111E-01,-2.291E-02, 3.998E-03,-3.905E-03, 7.099E+00
 2.200E+02, 2.004E+02, 0.000E+00,-1.233E+02,-7.285E+00,-6.972E+01, 8.104E-01,-1.283E-02, 0.000E+00,-5.644E-02, 8.649E-01,-1.936E-02, 3.998E-03,-3.745E-03, 5.602E+00
 2.300E+02, 2.004E+02, 0.000E+00,-1.244E+02,-6.678E+00,-6.933E+01, 8.150E-01,-6.361E-02, 0.000E+00,-2.092E-01, 7.252E-01,-1.721E-02, 3.998E-03,-3.957E-03, 5.769E-02
