s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-7.209E-04,-4.878E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.213E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.280E-01
-5.400E+02, 0.000E+00, 0.000E+00, 1.076E-01,-2.087E+00,-1.601E-01, 5.443E-15,-8.609E-01, 0.000E+00,-2.775E+00,-3.000E+00,-1.418E-03, 0.000E+00, 0.000E+00,-4.433E+02
-4.800E+02, 0.000E+00, 0.000E+00, 2.642E-01,-5.026E-01, 2.745E-01, 5.479E-15, 7.893E-03, 0.000E+00, 2.768E-02, 4.397E-02,-1.187E-03, 0.000E+00, 0.000E+00,-4.389E+02
-4.200E+02, 0.000E+00, 0.000E+00, 1.956E-01,-4.046E-01, 2.245E-01, 5.525E-15,-8.431E-04, 0.000E+00,-2.920E-03, 1.458E-02,-1.928E-03, 0.000E+00, 0.000E+00,-4.393E+02
-3.600E+02, 0.000E+00, 0.000E+00, 1.234E-01,-2.501E-01, 1.413E-01, 5.503E-15,-1.376E-03, 0.000E+00,-4.839E-03, 1.326E-02,-1.385E-03, 0.000E+00, 0.000E+00,-4.401E+02
-3.000E+02, 0.000E+00, 0.000E+00, 7.692E-02,-1.454E-01, 8.514E-02, 5.483E-15,-6.984E-04, 0.000E+00,-2.482E-03, 1.592E-02,-8.592E-04, 0.000E+00, 0.000E+00,-4.405E+02
-2.400E+02, 0.000E+00, 0.000E+00, 4.852E-02,-8.442E-02, 5.225E-02, 5.441E-15,-8.741E-04, 0.000E+00,-3.066E-03, 1.547E-02,-5.088E-04, 0.000E+00, 0.000E+00,-4.410E+02
-1.800E+02, 0.000E+00, 0.000E+00, 3.185E-02,-4.198E-02, 2.730E-02, 5.465E-15,-5.939E-04, 0.000E+00,-2.059E-03, 1.658E-02,-3.081E-04, 0.000E+00, 0.000E+00,-4.413E+02
-1.200E+02, 0.000E+00, 0.000E+00, 2.113E-02,-1.705E-02, 1.330E-02, 5.478E-15,-5.249E-04, 0.000E+00,-1.867E-03, 1.685E-02,-2.024E-04, 0.000E+00, 0.000E+00,-4.416E+02
-5.999E+01, 0.000E+00, 0.000E+00, 1.683E-02,-3.161E-03, 7.714E-03, 5.439E-15, 1.095E-03, 0.000E+00, 3.822E-03, 2.248E-02,-7.482E-05, 0.000E+00, 0.000E+00,-4.410E+02
 1.667E-02, 6.629E-06, 0.000E+00, 1.337E-02,-1.072E-03, 4.083E-03, 4.116E-07,-9.277E-04, 0.000E+00,-3.225E-03, 1.546E-02,-6.940E-05, 1.688E-09, 0.000E+00,-4.415E+02
 6.001E+01, 1.870E+02, 0.000E+00,-4.437E+01,-1.148E+02,-2.687E+01, 7.564E-01, 5.982E-01, 0.000E+00, 2.093E+00, 2.288E+00,-3.336E-01, 3.750E-03,-5.878E-03,-1.079E+02
 1.200E+02, 2.501E+02, 0.000E+00,-1.018E+02,-7.974E+01,-7.010E+01, 8.936E-01,-4.329E-01, 0.000E+00,-1.514E+00,-1.138E+00,-1.170E-01, 4.997E-03,-2.849E-02,-3.493E+02
 1.800E+02, 2.501E+02, 0.000E+00,-1.190E+02,-5.372E+01,-7.781E+01, 7.998E-01,-3.475E-02, 0.000E+00,-1.238E-01, 2.891E-01, 1.442E-02, 4.997E-03,-5.030E-02,-3.691E+02
 2.400E+02, 2.501E+02, 0.000E+00,-1.241E+02,-5.028E+01,-7.610E+01, 7.553E-01,-1.227E-02, 0.000E+00,-4.710E-02, 3.659E-01, 4.917E-02, 4.997E-03,-6.692E-02,-3.766E+02
 3.000E+02, 2.501E+02, 0.000E+00,-1.254E+02,-5.095E+01,-7.401E+01, 7.326E-01, 3.171E-03, 0.000E+00, 1.350E-02, 3.905E-01, 6.172E-02, 4.997E-03,-7.671E-02,-3.744E+02
 3.600E+02, 2.500E+02, 0.000E+00,-1.276E+02,-5.046E+01,-7.221E+01, 7.153E-01, 4.751E-02, 0.000E+00, 1.617E-01, 5.412E-01, 6.626E-02, 4.997E-03,-8.258E-02,-3.486E+02
 4.200E+02, 2.501E+02, 0.000E+00,-1.303E+02,-4.870E+01,-7.147E+01, 7.047E-01,-2.369E-02, 0.000E+00,-8.559E-02, 2.791E-01, 7.267E-02, 4.997E-03,-8.640E-02,-3.623E+02
 4.800E+02, 2.501E+02, 0.000E+00,-1.315E+02,-4.854E+01,-7.035E+01, 6.967E-01, 1.642E-02, 0.000E+00, 5.671E-02, 4.049E-01, 7.462E-02, 4.997E-03,-8.845E-02,-3.532E+02
 5.400E+02, 2.502E+02, 0.000E+00,-1.317E+02,-4.954E+01,-6.923E+01, 6.905E-01, 2.804E-02, 0.000E+00, 1.070E-01, 4.380E-01, 7.949E-02, 4.997E-03,-8.991E-02,-3.362E+02
 6.000E+02, 2.501E+02, 0.000E+00,-1.318E+02,-5.123E+01,-6.748E+01, 6.923E-01,-2.596E-02, 0.000E+00,-9.469E-02, 2.454E-01, 7.937E-02, 4.997E-03,-9.022E-02,-3.513E+02
 6.600E+02, 2.501E+02, 0.000E+00,-1.330E+02,-5.020E+01,-6.721E+01, 6.849E-01, 1.403E-03, 0.000E+00, 7.821E-03, 3.368E-01, 7.754E-02, 4.997E-03,-9.042E-02,-3.500E+02
 7.200E+02, 2.500E+02, 0.000E+00,-1.327E+02,-5.183E+01,-6.586E+01, 6.837E-01, 1.324E-02, 0.000E+00, 4.262E-02, 3.763E-01, 8.060E-02, 4.997E-03,-9.071E-02,-3.432E+02
 7.800E+02, 2.502E+02, 0.000E+00,-1.338E+02,-5.147E+01,-6.530E+01, 6.830E-01, 1.168E-02, 0.000E+00, 4.267E-02, 3.645E-01, 7.912E-02, 4.997E-03,-9.102E-02,-3.364E+02
 8.400E+02, 2.500E+02, 0.000E+00,-1.342E+02,-5.162E+01,-6.452E+01, 6.782E-01,-2.254E-02, 0.000E+00,-8.033E-02, 2.493E-01, 8.080E-02, 4.997E-03,-9.154E-02,-3.492E+02
 9.000E+02, 2.502E+02, 0.000E+00,-1.352E+02,-5.110E+01,-6.416E+01, 6.736E-01, 4.493E-02, 0.000E+00, 1.557E-01, 4.834E-01, 8.385E-02, 4.997E-03,-9.190E-02,-3.244E+02
 9.600E+02, 2.501E+02, 0.000E+00,-1.353E+02,-5.223E+01,-6.296E+01, 6.724E-01,-1.034E-03, 0.000E+00,-9.144E-03, 3.273E-01, 8.202E-02, 4.997E-03,-9.191E-02,-3.259E+02
 1.020E+03, 2.501E+02, 0.000E+00,-1.354E+02,-5.256E+01,-6.245E+01, 6.713E-01,-4.355E-03, 0.000E+00,-1.968E-02, 3.119E-01, 8.116E-02, 4.997E-03,-9.152E-02,-3.290E+02
 1.080E+03, 2.501E+02, 0.000E+00,-1.358E+02,-5.289E+01,-6.179E+01, 6.718E-01, 1.225E-02, 0.000E+00, 4.307E-02, 3.689E-01, 8.020E-02, 4.997E-03,-9.250E-02,-3.221E+02
 1.140E+03, 2.500E+02, 0.000E+00,-1.362E+02,-5.253E+01,-6.155E+01, 6.660E-01, 3.635E-02, 0.000E+00, 1.217E-01, 4.528E-01, 8.409E-02, 4.997E-03,-9.230E-02,-3.027E+02
 1.200E+03, 2.500E+02, 0.000E+00,-1.364E+02,-5.314E+01,-6.081E+01, 6.666E-01,-2.455E-02, 0.000E+00,-8.192E-02, 2.350E-01, 8.416E-02, 4.997E-03,-9.229E-02,-3.158E+02
 1.260E+03, 2.502E+02, 0.000E+00,-1.367E+02,-5.345E+01,-6.040E+01, 6.635E-01,-3.096E-02, 0.000E+00,-1.106E-01, 2.180E-01, 8.184E-02, 4.997E-03,-9.218E-02,-3.334E+02
 1.320E+03, 2.500E+02, 0.000E+00,-1.367E+02,-5.396E+01,-5.968E+01, 6.641E-01, 1.409E-02, 0.000E+00, 3.902E-02, 3.809E-01, 8.355E-02, 4.997E-03,-9.202E-02,-3.272E+02
 1.380E+03, 2.502E+02, 0.000E+00,-1.378E+02,-5.348E+01,-5.929E+01, 6.581E-01,-2.024E-02, 0.000E+00,-7.169E-02, 2.581E-01, 8.376E-02, 4.997E-03,-9.249E-02,-3.386E+02
 1.440E+03, 2.501E+02, 0.000E+00,-1.372E+02,-5.452E+01,-5.867E+01, 6.598E-01, 4.146E-02, 0.000E+00, 1.506E-01, 4.664E-01, 8.506E-02, 4.997E-03,-9.274E-02,-3.146E+02
 1.500E+03, 2.500E+02, 0.000E+00,-1.367E+02,-5.538E+01,-5.822E+01, 6.563E-01,-2.139E-02, 0.000E+00,-8.350E-02, 2.608E-01, 8.431E-02, 4.997E-03,-9.266E-02,-3.279E+02
 1.560E+03, 2.501E+02, 0.000E+00,-1.375E+02,-5.502E+01,-5.790E+01, 6.591E-01, 3.452E-03, 0.000E+00, 7.689E-03, 3.432E-01, 8.289E-02, 4.997E-03,-9.207E-02,-3.267E+02
 1.620E+03, 2.501E+02, 0.000E+00,-1.378E+02,-5.513E+01,-5.747E+01, 6.620E-01,-1.755E-03, 0.000E+00,-9.362E-03, 3.255E-01, 8.482E-02, 4.997E-03,-9.248E-02,-3.282E+02
 1.680E+03, 2.501E+02, 0.000E+00,-1.377E+02,-5.586E+01,-5.690E+01, 6.561E-01,-1.259E-02, 0.000E+00,-5.028E-02, 2.896E-01, 8.274E-02, 4.997E-03,-9.236E-02,-3.362E+02
 1.740E+03, 2.501E+02, 0.000E+00,-1.384E+02,-5.519E+01,-5.671E+01, 6.519E-01, 2.880E-02, 0.000E+00, 1.093E-01, 4.304E-01, 8.441E-02, 4.997E-03,-9.217E-02,-3.188E+02
 1.800E+03, 2.500E+02, 0.000E+00,-1.380E+02,-5.661E+01,-5.566E+01, 6.543E-01, 9.058E-03, 0.000E+00, 2.286E-02, 3.678E-01, 8.502E-02, 4.997E-03,-9.215E-02,-3.151E+02
 1.860E+03, 2.502E+02, 0.000E+00,-1.383E+02,-5.643E+01,-5.585E+01, 6.473E-01,-2.455E-02, 0.000E+00,-8.877E-02, 2.475E-01, 8.442E-02, 4.997E-03,-9.206E-02,-3.293E+02
 1.920E+03, 2.500E+02, 0.000E+00,-1.386E+02,-5.625E+01,-5.543E+01, 6.525E-01,-1.231E-02, 0.000E+00,-5.165E-02, 2.951E-01, 8.305E-02, 4.997E-03,-9.182E-02,-3.375E+02
 1.980E+03, 2.500E+02, 0.000E+00,-1.385E+02,-5.672E+01,-5.498E+01, 6.443E-01, 4.490E-02, 0.000E+00, 1.622E-01, 4.869E-01, 8.562E-02, 4.997E-03,-9.259E-02,-3.117E+02
 2.040E+03, 2.502E+02, 0.000E+00,-1.386E+02,-5.721E+01,-5.461E+01, 6.497E-01, 1.463E-02, 0.000E+00, 3.692E-02, 3.953E-01, 8.454E-02, 4.997E-03,-9.224E-02,-3.058E+02
 2.100E+03, 2.501E+02, 0.000E+00,-1.393E+02,-5.693E+01,-5.431E+01, 6.498E-01,-2.471E-02, 0.000E+00,-8.613E-02, 2.499E-01, 8.354E-02, 4.997E-03,-9.208E-02,-3.195E+02
 2.160E+03, 2.499E+02, 0.000E+00,-1.389E+02,-5.732E+01,-5.396E+01, 6.420E-01, 1.459E-02, 0.000E+00, 5.971E-02, 3.763E-01, 8.630E-02, 4.997E-03,-9.255E-02,-3.100E+02
