s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-5.240E-04,-5.115E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.245E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.684E-01
-5.399E+02, 0.000E+00, 0.000E+00,-3.608E-03,-3.952E-02,-3.320E-01, 4.392E-15,-1.511E-01, 0.000E+00,-4.425E-01,-5.262E-01, 1.657E-03, 0.000E+00, 0.000E+00,-7.149E+01
-4.799E+02, 0.000E+00, 0.000E+00, 6.107E-02, 1.137E-02,-6.391E-02, 2.793E-15, 1.241E-03, 0.000E+00, 4.355E-03, 9.771E-03, 1.025E-03, 0.000E+00, 0.000E+00,-7.080E+01
-4.199E+02, 0.000E+00, 0.000E+00, 8.890E-02,-1.512E-01, 7.015E-02, 2.514E-15, 8.320E-04, 0.000E+00, 2.911E-03, 8.691E-03, 2.063E-04, 0.000E+00, 0.000E+00,-7.033E+01
-3.599E+02, 0.000E+00, 0.000E+00, 9.025E-02,-1.848E-01, 1.018E-01, 2.583E-15, 4.966E-04, 0.000E+00, 1.762E-03, 7.731E-03,-2.938E-04, 0.000E+00, 0.000E+00,-7.005E+01
-3.000E+02, 0.000E+00, 0.000E+00, 8.230E-02,-1.699E-01, 9.386E-02, 2.733E-15, 8.129E-06, 0.000E+00, 1.138E-06, 6.243E-03,-4.534E-04, 0.000E+00, 0.000E+00,-7.005E+01
-2.400E+02, 0.000E+00, 0.000E+00, 7.115E-02,-1.474E-01, 8.224E-02, 2.942E-15,-2.023E-04, 0.000E+00,-6.541E-04, 5.760E-03,-4.954E-04, 0.000E+00, 0.000E+00,-7.015E+01
-1.800E+02, 0.000E+00, 0.000E+00, 6.086E-02,-1.205E-01, 6.633E-02, 2.838E-15,-3.767E-05, 0.000E+00,-1.773E-04, 6.623E-03,-4.156E-04, 0.000E+00, 0.000E+00,-7.018E+01
-1.200E+02, 0.000E+00, 0.000E+00, 5.145E-02,-1.003E-01, 5.575E-02, 2.828E-15, 6.320E-05, 0.000E+00, 2.539E-04, 6.945E-03,-4.184E-04, 0.000E+00, 0.000E+00,-7.014E+01
-5.999E+01, 0.000E+00, 0.000E+00, 4.261E-02,-7.415E-02, 3.782E-02, 2.976E-15,-1.727E-04, 0.000E+00,-6.109E-04, 6.102E-03,-2.838E-04, 0.000E+00, 0.000E+00,-7.024E+01
 1.014E-02, 1.588E-05, 0.000E+00, 3.637E-02,-6.410E-02, 3.443E-02, 4.115E-07,-2.194E-05, 0.000E+00,-9.153E-05, 6.695E-03,-2.630E-04, 1.752E-09, 0.000E+00,-7.025E+01
 6.002E+01, 1.497E+02, 0.000E+00,-3.502E+01,-9.075E+01,-2.353E+01, 6.065E-01, 1.476E-01, 0.000E+00, 5.136E-01, 1.166E+00,-2.752E-01, 3.000E-03,-5.011E-03, 1.165E+01
 1.200E+02, 2.002E+02, 0.000E+00,-8.692E+01,-5.216E+01,-6.169E+01, 7.832E-01,-7.681E-02, 0.000E+00,-2.628E-01, 1.449E-01,-1.467E-01, 3.998E-03,-6.421E-03,-3.025E+01
 1.800E+02, 2.001E+02, 0.000E+00,-1.053E+02,-2.670E+01,-6.855E+01, 7.344E-01,-3.424E-02, 0.000E+00,-1.245E-01, 2.517E-01,-4.619E-02, 3.998E-03,-1.331E-02,-5.010E+01
 2.400E+02, 2.001E+02, 0.000E+00,-1.102E+02,-2.210E+01,-6.820E+01, 7.062E-01,-1.275E-03, 0.000E+00,-3.702E-03, 3.537E-01,-1.404E-02, 3.998E-03,-2.266E-02,-5.069E+01
 3.000E+02, 2.001E+02, 0.000E+00,-1.132E+02,-1.988E+01,-6.738E+01, 6.813E-01,-5.426E-03, 0.000E+00,-1.437E-02, 3.219E-01, 3.287E-03, 3.998E-03,-3.011E-02,-5.298E+01
 3.600E+02, 2.001E+02, 0.000E+00,-1.153E+02,-1.868E+01,-6.646E+01, 6.639E-01,-1.091E-02, 0.000E+00,-3.858E-02, 2.916E-01, 1.560E-02, 3.998E-03,-3.645E-02,-5.913E+01
 4.200E+02, 1.999E+02, 0.000E+00,-1.172E+02,-1.760E+01,-6.552E+01, 6.486E-01,-1.207E-02, 0.000E+00,-3.626E-02, 2.701E-01, 2.369E-02, 3.998E-03,-4.164E-02,-6.491E+01
 4.800E+02, 2.001E+02, 0.000E+00,-1.190E+02,-1.705E+01,-6.430E+01, 6.301E-01, 1.405E-02, 0.000E+00, 4.623E-02, 3.600E-01, 3.275E-02, 3.998E-03,-4.635E-02,-5.754E+01
 5.400E+02, 2.001E+02, 0.000E+00,-1.203E+02,-1.684E+01,-6.323E+01, 6.219E-01,-9.486E-03, 0.000E+00,-3.758E-02, 2.671E-01, 3.633E-02, 3.998E-03,-5.014E-02,-6.353E+01
 6.000E+02, 2.000E+02, 0.000E+00,-1.213E+02,-1.693E+01,-6.202E+01, 6.081E-01, 2.012E-02, 0.000E+00, 7.128E-02, 3.598E-01, 4.151E-02, 3.998E-03,-5.372E-02,-5.217E+01
 6.600E+02, 2.001E+02, 0.000E+00,-1.226E+02,-1.673E+01,-6.111E+01, 6.001E-01,-2.482E-02, 0.000E+00,-8.816E-02, 1.979E-01, 4.394E-02, 3.998E-03,-5.646E-02,-6.623E+01
 7.200E+02, 2.000E+02, 0.000E+00,-1.235E+02,-1.661E+01,-6.012E+01, 5.922E-01, 2.559E-02, 0.000E+00, 8.972E-02, 3.716E-01, 4.885E-02, 3.998E-03,-5.928E-02,-5.192E+01
