s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 2.400E+01, 2.400E+01, 2.400E+01, 2.400E+01, 2.400E+01, 2.400E+01, 2.400E+01, 2.400E+01,-9.662E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 2.350E+01, 2.416E+01, 2.081E+01, 2.129E+01, 2.840E+01, 2.163E+01, 2.184E+01, 2.902E+01,-5.961E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.800E+02, 2.358E+01, 2.375E+01, 2.176E+01, 2.237E+01, 2.660E+01, 2.227E+01, 2.252E+01, 2.646E+01,-5.933E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.199E+02, 2.360E+01, 2.357E+01, 2.241E+01, 2.290E+01, 2.548E+01, 2.263E+01, 2.275E+01, 2.534E+01,-5.886E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 2.342E+01, 2.375E+01, 2.273E+01, 2.308E+01, 2.443E+01, 2.315E+01, 2.341E+01, 2.469E+01,-5.870E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.000E+02, 2.356E+01, 2.368E+01, 2.308E+01, 2.328E+01, 2.433E+01, 2.325E+01, 2.341E+01, 2.439E+01,-5.860E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.399E+02, 2.355E+01, 2.388E+01, 2.320E+01, 2.335E+01, 2.410E+01, 2.359E+01, 2.380E+01, 2.425E+01,-5.858E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 2.376E+01, 2.390E+01, 2.333E+01, 2.374E+01, 2.421E+01, 2.373E+01, 2.389E+01, 2.409E+01,-5.863E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.200E+02, 2.377E+01, 2.383E+01, 2.356E+01, 2.378E+01, 2.397E+01, 2.378E+01, 2.378E+01, 2.393E+01,-5.865E+01, 2.095E-01, 3.901E-04, 0.000E+00
-5.999E+01, 2.384E+01, 2.382E+01, 2.360E+01, 2.387E+01, 2.405E+01, 2.385E+01, 2.380E+01, 2.381E+01,-5.867E+01, 2.095E-01, 3.901E-04, 0.000E+00
 2.139E-02, 2.378E+01, 2.386E+01, 2.363E+01, 2.386E+01, 2.385E+01, 2.384E+01, 2.379E+01, 2.396E+01,-5.868E+01, 2.095E-01, 3.901E-04, 3.611E-05
 6.000E+01, 7.045E+01, 7.149E+01, 4.904E+01, 1.314E+02, 3.091E+01, 5.005E+01, 1.318E+02, 3.264E+01, 2.695E+01, 2.091E-01, 6.245E-04, 1.497E+02
 1.200E+02, 1.080E+02, 1.110E+02, 9.488E+01, 1.816E+02, 4.750E+01, 9.635E+01, 1.872E+02, 4.933E+01,-2.779E+00, 2.059E-01, 2.415E-03, 2.000E+02
 1.800E+02, 1.197E+02, 1.233E+02, 1.099E+02, 1.894E+02, 5.979E+01, 1.149E+02, 1.955E+02, 5.948E+01,-2.837E+01, 2.005E-01, 5.421E-03, 2.001E+02
 2.400E+02, 1.234E+02, 1.286E+02, 1.188E+02, 1.882E+02, 6.319E+01, 1.238E+02, 1.977E+02, 6.431E+01,-3.685E+01, 1.943E-01, 8.884E-03, 2.002E+02
 3.000E+02, 1.281E+02, 1.319E+02, 1.259E+02, 1.937E+02, 6.469E+01, 1.280E+02, 2.012E+02, 6.652E+01,-4.150E+01, 1.881E-01, 1.238E-02, 2.001E+02
 3.600E+02, 1.310E+02, 1.359E+02, 1.316E+02, 1.948E+02, 6.672E+01, 1.325E+02, 2.065E+02, 6.883E+01,-4.301E+01, 1.820E-01, 1.579E-02, 2.000E+02
 4.200E+02, 1.343E+02, 1.379E+02, 1.343E+02, 2.005E+02, 6.798E+01, 1.363E+02, 2.079E+02, 6.956E+01,-4.338E+01, 1.762E-01, 1.900E-02, 2.001E+02
 4.800E+02, 1.368E+02, 1.410E+02, 1.369E+02, 2.049E+02, 6.848E+01, 1.410E+02, 2.120E+02, 7.006E+01,-4.453E+01, 1.708E-01, 2.206E-02, 2.000E+02
 5.400E+02, 1.393E+02, 1.431E+02, 1.387E+02, 2.088E+02, 7.042E+01, 1.441E+02, 2.148E+02, 7.038E+01,-4.358E+01, 1.659E-01, 2.479E-02, 2.000E+02
 6.000E+02, 1.405E+02, 1.442E+02, 1.401E+02, 2.093E+02, 7.218E+01, 1.455E+02, 2.146E+02, 7.254E+01,-4.329E+01, 1.614E-01, 2.729E-02, 2.000E+02
 6.600E+02, 1.416E+02, 1.454E+02, 1.433E+02, 2.085E+02, 7.299E+01, 1.466E+02, 2.164E+02, 7.333E+01,-4.367E+01, 1.576E-01, 2.944E-02, 2.000E+02
 7.200E+02, 1.453E+02, 1.497E+02, 1.442E+02, 2.157E+02, 7.592E+01, 1.545E+02, 2.189E+02, 7.576E+01,-4.338E+01, 1.540E-01, 3.145E-02, 1.999E+02
 7.800E+02, 1.441E+02, 1.508E+02, 1.460E+02, 2.099E+02, 7.626E+01, 1.545E+02, 2.210E+02, 7.698E+01,-4.367E+01, 1.508E-01, 3.324E-02, 2.000E+02
 8.400E+02, 1.470E+02, 1.534E+02, 1.482E+02, 2.156E+02, 7.733E+01, 1.549E+02, 2.289E+02, 7.632E+01,-4.485E+01, 1.480E-01, 3.478E-02, 2.000E+02
 9.000E+02, 1.482E+02, 1.543E+02, 1.498E+02, 2.159E+02, 7.894E+01, 1.577E+02, 2.261E+02, 7.920E+01,-4.391E+01, 1.458E-01, 3.599E-02, 2.001E+02
 9.600E+02, 1.501E+02, 1.564E+02, 1.515E+02, 2.188E+02, 7.990E+01, 1.568E+02, 2.322E+02, 8.024E+01,-4.441E+01, 1.438E-01, 3.715E-02, 1.999E+02
 1.020E+03, 1.514E+02, 1.581E+02, 1.533E+02, 2.204E+02, 8.042E+01, 1.637E+02, 2.291E+02, 8.166E+01,-4.426E+01, 1.421E-01, 3.809E-02, 1.999E+02
 1.080E+03, 1.538E+02, 1.606E+02, 1.557E+02, 2.236E+02, 8.217E+01, 1.613E+02, 2.363E+02, 8.411E+01,-4.390E+01, 1.407E-01, 3.888E-02, 1.998E+02
 1.140E+03, 1.553E+02, 1.602E+02, 1.571E+02, 2.245E+02, 8.416E+01, 1.639E+02, 2.329E+02, 8.387E+01,-4.468E+01, 1.396E-01, 3.950E-02, 2.000E+02
 1.200E+03, 1.553E+02, 1.637E+02, 1.567E+02, 2.225E+02, 8.680E+01, 1.709E+02, 2.346E+02, 8.570E+01,-4.384E+01, 1.387E-01, 4.000E-02, 2.001E+02
 1.260E+03, 1.571E+02, 1.612E+02, 1.593E+02, 2.245E+02, 8.741E+01, 1.610E+02, 2.358E+02, 8.677E+01,-4.432E+01, 1.378E-01, 4.050E-02, 2.000E+02
 1.320E+03, 1.602E+02, 1.634E+02, 1.611E+02, 2.311E+02, 8.842E+01, 1.634E+02, 2.391E+02, 8.772E+01,-4.460E+01, 1.370E-01, 4.090E-02, 2.000E+02
 1.380E+03, 1.610E+02, 1.669E+02, 1.610E+02, 2.315E+02, 9.056E+01, 1.705E+02, 2.410E+02, 8.915E+01,-4.461E+01, 1.364E-01, 4.125E-02, 2.000E+02
 1.440E+03, 1.620E+02, 1.671E+02, 1.626E+02, 2.320E+02, 9.126E+01, 1.674E+02, 2.421E+02, 9.183E+01,-4.387E+01, 1.360E-01, 4.146E-02, 1.999E+02
 1.500E+03, 1.640E+02, 1.681E+02, 1.640E+02, 2.349E+02, 9.294E+01, 1.688E+02, 2.441E+02, 9.124E+01,-4.559E+01, 1.357E-01, 4.166E-02, 2.000E+02
 1.560E+03, 1.646E+02, 1.687E+02, 1.652E+02, 2.344E+02, 9.423E+01, 1.716E+02, 2.418E+02, 9.259E+01,-4.417E+01, 1.355E-01, 4.178E-02, 2.000E+02
 1.620E+03, 1.669E+02, 1.705E+02, 1.661E+02, 2.402E+02, 9.428E+01, 1.708E+02, 2.460E+02, 9.464E+01,-4.529E+01, 1.353E-01, 4.190E-02, 1.999E+02
 1.680E+03, 1.679E+02, 1.714E+02, 1.686E+02, 2.389E+02, 9.608E+01, 1.747E+02, 2.439E+02, 9.557E+01,-4.453E+01, 1.350E-01, 4.203E-02, 2.000E+02
 1.740E+03, 1.685E+02, 1.722E+02, 1.685E+02, 2.395E+02, 9.745E+01, 1.751E+02, 2.455E+02, 9.599E+01,-4.489E+01, 1.348E-01, 4.214E-02, 2.000E+02
 1.800E+03, 1.686E+02, 1.739E+02, 1.694E+02, 2.386E+02, 9.770E+01, 1.807E+02, 2.453E+02, 9.575E+01,-4.471E+01, 1.347E-01, 4.220E-02, 1.998E+02
 1.860E+03, 1.709E+02, 1.758E+02, 1.716E+02, 2.419E+02, 9.926E+01, 1.812E+02, 2.486E+02, 9.765E+01,-4.432E+01, 1.348E-01, 4.217E-02, 2.001E+02
 1.920E+03, 1.718E+02, 1.767E+02, 1.715E+02, 2.441E+02, 9.977E+01, 1.814E+02, 2.500E+02, 9.863E+01,-4.484E+01, 1.346E-01, 4.224E-02, 2.000E+02
 1.980E+03, 1.740E+02, 1.765E+02, 1.721E+02, 2.486E+02, 1.014E+02, 1.750E+02, 2.534E+02, 1.010E+02,-4.459E+01, 1.346E-01, 4.225E-02, 1.999E+02
 2.000E+03, 1.741E+02, 1.781E+02, 1.734E+02, 2.473E+02, 1.016E+02, 1.767E+02, 2.574E+02, 1.001E+02,-4.524E+01, 1.344E-01, 4.237E-02, 2.004E+02
