s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01,-9.418E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 3.047E+01, 3.149E+01, 2.754E+01, 2.799E+01, 3.587E+01, 2.898E+01, 2.933E+01, 3.615E+01,-9.970E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.800E+02, 3.037E+01, 3.100E+01, 2.869E+01, 2.927E+01, 3.315E+01, 2.975E+01, 3.003E+01, 3.322E+01,-9.938E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 3.021E+01, 3.062E+01, 2.931E+01, 2.954E+01, 3.177E+01, 2.978E+01, 2.986E+01, 3.221E+01,-9.853E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 3.043E+01, 3.081E+01, 2.984E+01, 3.025E+01, 3.121E+01, 3.032E+01, 3.045E+01, 3.165E+01,-9.821E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.000E+02, 3.059E+01, 3.080E+01, 3.016E+01, 3.039E+01, 3.121E+01, 3.059E+01, 3.064E+01, 3.116E+01,-9.821E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 3.068E+01, 3.075E+01, 3.040E+01, 3.071E+01, 3.094E+01, 3.069E+01, 3.058E+01, 3.097E+01,-9.821E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 3.068E+01, 3.087E+01, 3.049E+01, 3.067E+01, 3.087E+01, 3.086E+01, 3.095E+01, 3.080E+01,-9.827E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.200E+02, 3.079E+01, 3.085E+01, 3.063E+01, 3.078E+01, 3.097E+01, 3.085E+01, 3.080E+01, 3.090E+01,-9.837E+01, 2.095E-01, 3.901E-04, 0.000E+00
-5.996E+01, 3.090E+01, 3.089E+01, 3.071E+01, 3.092E+01, 3.107E+01, 3.091E+01, 3.078E+01, 3.099E+01,-9.842E+01, 2.095E-01, 3.901E-04, 0.000E+00
 9.076E-03, 3.079E+01, 3.095E+01, 3.062E+01, 3.068E+01, 3.108E+01, 3.085E+01, 3.069E+01, 3.129E+01,-9.848E+01, 2.095E-01, 3.901E-04, 1.145E-05
 6.001E+01, 7.780E+01, 7.930E+01, 6.822E+01, 1.270E+02, 3.819E+01, 7.105E+01, 1.276E+02, 3.922E+01, 1.031E+01, 2.092E-01, 5.827E-04, 1.496E+02
 1.200E+02, 1.144E+02, 1.184E+02, 1.208E+02, 1.670E+02, 5.538E+01, 1.263E+02, 1.714E+02, 5.754E+01,-1.544E+01, 2.060E-01, 2.387E-03, 2.001E+02
 1.800E+02, 1.261E+02, 1.295E+02, 1.355E+02, 1.777E+02, 6.515E+01, 1.416E+02, 1.799E+02, 6.695E+01,-6.153E+01, 2.010E-01, 5.184E-03, 2.001E+02
 2.400E+02, 1.306E+02, 1.366E+02, 1.381E+02, 1.848E+02, 6.893E+01, 1.512E+02, 1.884E+02, 7.005E+01,-7.868E+01, 1.948E-01, 8.622E-03, 2.001E+02
 3.000E+02, 1.318E+02, 1.391E+02, 1.407E+02, 1.841E+02, 7.067E+01, 1.567E+02, 1.886E+02, 7.191E+01,-8.067E+01, 1.886E-01, 1.209E-02, 2.002E+02
 3.600E+02, 1.342E+02, 1.410E+02, 1.433E+02, 1.876E+02, 7.171E+01, 1.570E+02, 1.931E+02, 7.281E+01,-8.186E+01, 1.827E-01, 1.539E-02, 2.002E+02
 4.200E+02, 1.364E+02, 1.429E+02, 1.478E+02, 1.892E+02, 7.218E+01, 1.566E+02, 1.981E+02, 7.396E+01,-7.929E+01, 1.774E-01, 1.834E-02, 2.001E+02
 4.800E+02, 1.386E+02, 1.455E+02, 1.486E+02, 1.926E+02, 7.481E+01, 1.636E+02, 1.976E+02, 7.523E+01,-7.912E+01, 1.729E-01, 2.087E-02, 2.002E+02
 5.400E+02, 1.420E+02, 1.479E+02, 1.507E+02, 1.985E+02, 7.680E+01, 1.655E+02, 2.016E+02, 7.656E+01,-7.844E+01, 1.686E-01, 2.325E-02, 2.001E+02
 6.000E+02, 1.425E+02, 1.517E+02, 1.513E+02, 1.988E+02, 7.737E+01, 1.693E+02, 2.076E+02, 7.807E+01,-7.736E+01, 1.646E-01, 2.548E-02, 2.002E+02
 6.600E+02, 1.434E+02, 1.517E+02, 1.530E+02, 1.979E+02, 7.929E+01, 1.694E+02, 2.056E+02, 8.013E+01,-7.823E+01, 1.614E-01, 2.729E-02, 2.002E+02
 7.200E+02, 1.469E+02, 1.531E+02, 1.575E+02, 2.022E+02, 8.091E+01, 1.703E+02, 2.083E+02, 8.071E+01,-7.779E+01, 1.592E-01, 2.850E-02, 2.000E+02
 7.800E+02, 1.488E+02, 1.548E+02, 1.584E+02, 2.070E+02, 8.093E+01, 1.723E+02, 2.103E+02, 8.171E+01,-7.786E+01, 1.573E-01, 2.958E-02, 2.003E+02
 8.400E+02, 1.497E+02, 1.563E+02, 1.598E+02, 2.063E+02, 8.314E+01, 1.724E+02, 2.121E+02, 8.424E+01,-7.684E+01, 1.556E-01, 3.056E-02, 2.003E+02
 9.000E+02, 1.507E+02, 1.570E+02, 1.610E+02, 2.070E+02, 8.395E+01, 1.781E+02, 2.106E+02, 8.230E+01,-7.770E+01, 1.543E-01, 3.127E-02, 2.001E+02
 9.600E+02, 1.511E+02, 1.602E+02, 1.614E+02, 2.061E+02, 8.594E+01, 1.775E+02, 2.181E+02, 8.501E+01,-7.645E+01, 1.531E-01, 3.194E-02, 2.002E+02
 1.020E+03, 1.552E+02, 1.608E+02, 1.657E+02, 2.131E+02, 8.660E+01, 1.778E+02, 2.183E+02, 8.634E+01,-7.654E+01, 1.521E-01, 3.249E-02, 2.001E+02
 1.080E+03, 1.559E+02, 1.621E+02, 1.655E+02, 2.151E+02, 8.718E+01, 1.799E+02, 2.180E+02, 8.843E+01,-7.746E+01, 1.511E-01, 3.304E-02, 2.002E+02
 1.140E+03, 1.574E+02, 1.627E+02, 1.675E+02, 2.149E+02, 8.974E+01, 1.810E+02, 2.176E+02, 8.954E+01,-7.422E+01, 1.506E-01, 3.331E-02, 2.000E+02
 1.200E+03, 1.580E+02, 1.654E+02, 1.682E+02, 2.157E+02, 9.018E+01, 1.827E+02, 2.237E+02, 8.970E+01,-7.623E+01, 1.501E-01, 3.359E-02, 2.000E+02
 1.260E+03, 1.590E+02, 1.684E+02, 1.695E+02, 2.165E+02, 9.096E+01, 1.870E+02, 2.270E+02, 9.121E+01,-7.559E+01, 1.499E-01, 3.373E-02, 2.000E+02
 1.320E+03, 1.621E+02, 1.675E+02, 1.731E+02, 2.205E+02, 9.278E+01, 1.841E+02, 2.261E+02, 9.244E+01,-7.633E+01, 1.496E-01, 3.386E-02, 2.001E+02
 1.380E+03, 1.640E+02, 1.687E+02, 1.730E+02, 2.250E+02, 9.417E+01, 1.872E+02, 2.263E+02, 9.263E+01,-7.551E+01, 1.494E-01, 3.400E-02, 2.001E+02
 1.440E+03, 1.625E+02, 1.717E+02, 1.737E+02, 2.193E+02, 9.460E+01, 1.899E+02, 2.304E+02, 9.494E+01,-7.556E+01, 1.491E-01, 3.417E-02, 2.003E+02
 1.500E+03, 1.650E+02, 1.714E+02, 1.740E+02, 2.250E+02, 9.611E+01, 1.896E+02, 2.297E+02, 9.493E+01,-7.490E+01, 1.491E-01, 3.419E-02, 2.000E+02
 1.560E+03, 1.658E+02, 1.733E+02, 1.747E+02, 2.258E+02, 9.671E+01, 1.917E+02, 2.328E+02, 9.537E+01,-7.573E+01, 1.488E-01, 3.435E-02, 1.999E+02
 1.620E+03, 1.664E+02, 1.743E+02, 1.767E+02, 2.247E+02, 9.776E+01, 1.920E+02, 2.341E+02, 9.678E+01,-7.448E+01, 1.485E-01, 3.449E-02, 2.002E+02
 1.680E+03, 1.673E+02, 1.750E+02, 1.769E+02, 2.264E+02, 9.852E+01, 1.923E+02, 2.344E+02, 9.827E+01,-7.502E+01, 1.484E-01, 3.453E-02, 2.002E+02
 1.740E+03, 1.701E+02, 1.769E+02, 1.791E+02, 2.302E+02, 1.010E+02, 1.959E+02, 2.362E+02, 9.855E+01,-7.452E+01, 1.483E-01, 3.462E-02, 2.001E+02
 1.800E+03, 1.705E+02, 1.771E+02, 1.808E+02, 2.292E+02, 1.017E+02, 1.977E+02, 2.322E+02, 1.015E+02,-7.302E+01, 1.481E-01, 3.474E-02, 2.002E+02
 1.860E+03, 1.733E+02, 1.772E+02, 1.820E+02, 2.357E+02, 1.022E+02, 1.937E+02, 2.369E+02, 1.010E+02,-7.514E+01, 1.481E-01, 3.474E-02, 2.000E+02
