s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS
-6.000E+02, 0.000E+00, 0.000E+00,-5.222E-04,-3.251E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.255E-04, 0.000E+00, 0.000E+00, 0.000E+00
-5.400E+02, 0.000E+00, 0.000E+00, 6.549E-07,-7.120E-06,-2.157E-06, 7.103E-19, 0.000E+00, 0.000E+00, 0.000E+00,-8.622E-06,-2.949E-04, 0.000E+00, 0.000E+00
-4.799E+02, 0.000E+00, 0.000E+00,-4.735E-07,-2.720E-07,-3.020E-06, 3.923E-19, 0.000E+00, 0.000E+00, 0.000E+00,-3.765E-06,-6.457E-04, 0.000E+00, 0.000E+00
-4.200E+02, 0.000E+00, 0.000E+00, 6.832E-07, 3.578E-05,-8.535E-07, 3.532E-19, 0.000E+00, 0.000E+00, 0.000E+00, 3.561E-05,-7.171E-04, 0.000E+00, 0.000E+00
-3.600E+02, 0.000E+00, 0.000E+00, 3.267E-06, 2.516E-05, 1.161E-06, 3.618E-19, 0.000E+00, 0.000E+00, 0.000E+00, 2.958E-05,-7.216E-04, 0.000E+00, 0.000E+00
-2.999E+02, 0.000E+00, 0.000E+00, 4.717E-06, 1.018E-05, 2.930E-07, 3.274E-19, 0.000E+00, 0.000E+00, 0.000E+00, 1.519E-05,-7.287E-04, 0.000E+00, 0.000E+00
-2.400E+02, 0.000E+00, 0.000E+00, 5.172E-06, 3.484E-06,-3.499E-07, 3.117E-19, 0.000E+00, 0.000E+00, 0.000E+00, 8.306E-06,-7.343E-04, 0.000E+00, 0.000E+00
-1.799E+02, 0.000E+00, 0.000E+00, 4.784E-06,-8.569E-06, 2.084E-06, 2.888E-19, 0.000E+00, 0.000E+00, 0.000E+00,-1.702E-06,-7.256E-04, 0.000E+00, 0.000E+00
-1.199E+02, 0.000E+00, 0.000E+00, 4.010E-06,-5.302E-06, 2.956E-06, 2.576E-19, 0.000E+00, 0.000E+00, 0.000E+00, 1.664E-06,-7.320E-04, 0.000E+00, 0.000E+00
