s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-4.732E-04, 9.585E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.722E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.589E-01
-5.400E+02, 0.000E+00, 0.000E+00, 2.616E-02,-9.124E-01, 2.328E-02, 3.711E-15,-3.635E-01, 0.000E+00,-1.115E+00,-1.226E+00,-2.545E-03, 0.000E+00, 0.000E+00,-1.783E+02
-4.800E+02, 0.000E+00, 0.000E+00, 2.047E-02, 5.342E-03, 1.970E-02, 4.726E-15,-1.388E-04, 0.000E+00,-4.844E-04, 4.537E-02,-1.771E-04, 0.000E+00, 0.000E+00,-1.784E+02
-4.200E+02, 0.000E+00, 0.000E+00, 1.638E-02, 1.378E-02, 1.560E-02, 4.682E-15,-4.093E-05, 0.000E+00,-1.407E-04, 4.573E-02,-1.168E-04, 0.000E+00, 0.000E+00,-1.784E+02
-3.600E+02, 0.000E+00, 0.000E+00, 1.359E-02, 1.913E-02, 1.308E-02, 4.762E-15,-2.942E-05, 0.000E+00,-1.088E-04, 4.577E-02,-8.340E-05, 0.000E+00, 0.000E+00,-1.784E+02
-3.000E+02, 0.000E+00, 0.000E+00, 1.163E-02, 2.329E-02, 1.104E-02, 4.674E-15, 3.668E-05, 0.000E+00, 1.298E-04, 4.600E-02,-5.573E-05, 0.000E+00, 0.000E+00,-1.784E+02
-2.400E+02, 0.000E+00, 0.000E+00, 1.030E-02, 2.654E-02, 9.208E-03, 4.657E-15, 6.579E-05, 0.000E+00, 2.304E-04, 4.611E-02,-4.073E-05, 0.000E+00, 0.000E+00,-1.783E+02
-1.800E+02, 0.000E+00, 0.000E+00, 9.283E-03, 2.767E-02, 8.377E-03, 4.581E-15,-2.181E-04, 0.000E+00,-7.619E-04, 4.512E-02,-3.168E-05, 0.000E+00, 0.000E+00,-1.785E+02
-1.200E+02, 0.000E+00, 0.000E+00, 8.636E-03, 2.936E-02, 8.160E-03, 4.664E-15, 1.113E-04, 0.000E+00, 3.870E-04, 4.627E-02,-1.821E-05, 0.000E+00, 0.000E+00,-1.784E+02
-5.996E+01, 0.000E+00, 0.000E+00, 8.182E-03, 2.990E-02, 7.453E-03, 4.670E-15,-1.392E-04, 0.000E+00,-4.860E-04, 4.539E-02,-1.505E-05, 0.000E+00, 0.000E+00,-1.785E+02
 2.502E-02, 2.341E-05, 0.000E+00, 7.848E-03, 3.090E-02, 7.234E-03, 8.438E-07, 4.426E-05, 0.000E+00, 1.368E-04, 4.605E-02,-9.853E-06, 3.560E-09, 0.000E+00,-1.785E+02
 6.002E+01, 1.499E+02, 0.000E+00,-3.124E+01,-1.012E+02,-1.714E+01, 6.142E-01, 3.086E-01, 0.000E+00, 1.081E+00, 1.261E+00,-2.951E-01, 3.001E-03,-6.358E-03,-6.451E+00
 1.200E+02, 2.006E+02, 0.000E+00,-6.717E+01,-8.587E+01,-4.857E+01, 7.811E-01,-1.447E-01, 0.000E+00,-5.086E-01,-4.212E-01,-1.550E-01, 3.998E-03,-2.161E-02,-8.736E+01
 1.800E+02, 2.005E+02, 0.000E+00,-8.572E+01,-5.656E+01,-5.916E+01, 7.375E-01,-1.039E-01, 0.000E+00,-3.651E-01,-2.699E-01,-2.261E-02, 3.998E-03,-3.258E-02,-1.455E+02
 2.400E+02, 2.007E+02, 0.000E+00,-9.206E+01,-4.925E+01,-5.990E+01, 7.032E-01, 1.670E-02, 0.000E+00, 5.861E-02, 1.577E-01, 2.240E-02, 3.998E-03,-4.210E-02,-1.361E+02
 3.000E+02, 2.007E+02, 0.000E+00,-9.445E+01,-4.800E+01,-5.882E+01, 6.822E-01,-5.669E-03, 0.000E+00,-1.821E-02, 7.756E-02, 3.318E-02, 3.998E-03,-4.807E-02,-1.390E+02
 3.600E+02, 2.005E+02, 0.000E+00,-9.610E+01,-4.731E+01,-5.760E+01, 6.693E-01, 9.916E-03, 0.000E+00, 3.839E-02, 1.314E-01, 4.075E-02, 3.998E-03,-5.286E-02,-1.329E+02
 4.200E+02, 2.007E+02, 0.000E+00,-9.753E+01,-4.702E+01,-5.675E+01, 6.554E-01,-2.486E-03, 0.000E+00,-9.584E-03, 8.988E-02, 4.388E-02, 3.998E-03,-5.656E-02,-1.345E+02
