s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01,-9.627E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 2.449E+01, 2.544E+01, 2.168E+01, 2.224E+01, 2.954E+01, 2.308E+01, 2.275E+01, 3.050E+01,-8.056E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.799E+02, 2.446E+01, 2.503E+01, 2.264E+01, 2.335E+01, 2.738E+01, 2.382E+01, 2.388E+01, 2.739E+01,-8.013E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 2.429E+01, 2.447E+01, 2.332E+01, 2.381E+01, 2.573E+01, 2.353E+01, 2.383E+01, 2.604E+01,-7.956E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 2.441E+01, 2.467E+01, 2.373E+01, 2.395E+01, 2.555E+01, 2.391E+01, 2.426E+01, 2.585E+01,-7.918E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.999E+02, 2.449E+01, 2.473E+01, 2.401E+01, 2.416E+01, 2.531E+01, 2.435E+01, 2.464E+01, 2.522E+01,-7.916E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 2.466E+01, 2.481E+01, 2.421E+01, 2.459E+01, 2.519E+01, 2.462E+01, 2.477E+01, 2.502E+01,-7.916E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 2.470E+01, 2.481E+01, 2.442E+01, 2.463E+01, 2.504E+01, 2.473E+01, 2.460E+01, 2.510E+01,-7.921E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.199E+02, 2.457E+01, 2.482E+01, 2.440E+01, 2.469E+01, 2.463E+01, 2.473E+01, 2.489E+01, 2.484E+01,-7.927E+01, 2.095E-01, 3.901E-04, 0.000E+00
-5.998E+01, 2.477E+01, 2.489E+01, 2.460E+01, 2.474E+01, 2.496E+01, 2.488E+01, 2.486E+01, 2.493E+01,-7.930E+01, 2.095E-01, 3.901E-04, 0.000E+00
 4.221E-02, 2.485E+01, 2.489E+01, 2.471E+01, 2.490E+01, 2.494E+01, 2.488E+01, 2.481E+01, 2.498E+01,-7.933E+01, 2.095E-01, 3.901E-04, 6.079E-05
 6.002E+01, 7.037E+01, 7.189E+01, 6.255E+01, 1.173E+02, 3.128E+01, 6.205E+01, 1.210E+02, 3.261E+01, 1.608E+01, 2.092E-01, 5.707E-04, 1.497E+02
 1.200E+02, 1.102E+02, 1.131E+02, 1.177E+02, 1.650E+02, 4.798E+01, 1.208E+02, 1.692E+02, 4.941E+01,-7.153E+00, 2.064E-01, 2.166E-03, 2.002E+02
 1.800E+02, 1.217E+02, 1.262E+02, 1.322E+02, 1.745E+02, 5.845E+01, 1.385E+02, 1.799E+02, 6.004E+01,-4.511E+01, 2.016E-01, 4.832E-03, 2.001E+02
