s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,Pa
 5.10E+02, 0.00E+00, 8.98E+00, 1.80E+00, 7.68E+00, 0.00E+00, 1.07E-01,-2.04E+01,-1.86E+00,-1.86E+00, 0.00E+00, 2.27E-02, 0.00E+00, 0.00E+00, 2.30E+04
 5.15E+02, 0.00E+00, 8.96E+00, 1.82E+00, 7.31E+00, 0.00E+00, 1.70E-01,-1.98E+01,-1.51E+00,-1.51E+00, 0.00E+00, 2.18E-02, 0.00E+00, 0.00E+00, 2.30E+04
 5.20E+02, 0.00E+00, 8.93E+00, 1.77E+00, 7.12E+00, 0.00E+00, 3.12E-02,-2.00E+01,-2.14E+00,-2.13E+00, 0.00E+00, 2.25E-02, 0.00E+00, 0.00E+00, 2.30E+04
 5.25E+02, 0.00E+00, 8.90E+00, 1.79E+00, 7.01E+00, 0.00E+00, 1.84E-01,-1.93E+01,-1.44E+00,-1.43E+00, 0.00E+00, 2.16E-02, 0.00E+00, 0.00E+00, 2.30E+04
 5.30E+02, 0.00E+00, 8.86E+00, 1.79E+00, 6.86E+00, 0.00E+00, 2.06E-01,-1.91E+01,-1.35E+00,-1.35E+00, 0.00E+00, 2.15E-02, 0.00E+00, 0.00E+00, 2.30E+04
 5.35E+02, 0.00E+00, 8.84E+00, 1.77E+00, 6.73E+00, 0.00E+00, 1.73E-01,-1.91E+01,-1.57E+00,-1.57E+00, 0.00E+00, 2.23E-02, 0.00E+00, 1.26E-08, 2.30E+04
 5.40E+02, 0.00E+00, 8.82E+00, 1.79E+00, 6.31E+00, 0.00E+00, 1.10E-01,-1.88E+01,-1.75E+00,-1.75E+00, 0.00E+00, 2.17E-02, 0.00E+00, 0.00E+00, 2.30E+04
 5.45E+02, 0.00E+00, 8.81E+00, 1.82E+00, 6.33E+00, 0.00E+00, 2.97E-01,-1.82E+01,-9.05E-01,-9.05E-01, 0.00E+00, 2.07E-02, 0.00E+00, 0.00E+00, 2.30E+04
 5.50E+02, 0.00E+00, 8.78E+00, 1.77E+00, 6.25E+00, 0.00E+00, 2.49E-01,-1.82E+01,-1.16E+00,-1.16E+00, 0.00E+00, 2.13E-02, 0.00E+00, 0.00E+00, 2.30E+04
 5.55E+02, 0.00E+00, 8.72E+00, 1.78E+00, 6.13E+00, 0.00E+00, 2.78E-01,-1.79E+01,-1.03E+00,-1.03E+00, 0.00E+00, 2.11E-02, 0.00E+00, 9.67E-09, 2.30E+04
 5.60E+02, 0.00E+00, 8.73E+00, 1.76E+00, 6.01E+00, 0.00E+00, 1.80E-01,-1.82E+01,-1.49E+00,-1.48E+00, 0.00E+00, 2.18E-02, 0.00E+00, 0.00E+00, 2.31E+04
 5.65E+02, 0.00E+00, 8.69E+00, 1.78E+00, 5.96E+00, 0.00E+00, 2.27E-01,-1.80E+01,-1.32E+00,-1.32E+00, 0.00E+00, 2.20E-02, 0.00E+00, 0.00E+00, 2.31E+04
 5.70E+02, 0.00E+00, 8.70E+00, 1.79E+00, 5.63E+00, 0.00E+00, 1.99E-01,-1.77E+01,-1.42E+00,-1.42E+00, 0.00E+00, 2.19E-02, 0.00E+00, 0.00E+00, 2.31E+04
 5.75E+02, 0.00E+00, 8.65E+00, 1.80E+00, 5.61E+00, 0.00E+00, 2.97E-01,-1.73E+01,-9.46E-01,-9.42E-01, 0.00E+00, 2.10E-02, 0.00E+00, 9.83E-09, 2.31E+04
 5.80E+02, 0.00E+00, 8.59E+00, 1.80E+00, 5.54E+00, 0.00E+00, 3.66E-01,-1.69E+01,-5.77E-01,-5.74E-01, 0.00E+00, 2.02E-02, 0.00E+00, 0.00E+00, 2.31E+04
 5.85E+02, 0.00E+00, 8.58E+00, 1.81E+00, 5.46E+00, 0.00E+00, 3.69E-01,-1.68E+01,-6.02E-01,-5.99E-01, 0.00E+00, 2.05E-02, 0.00E+00, 0.00E+00, 2.31E+04
 5.90E+02, 0.00E+00, 8.56E+00, 1.79E+00, 5.36E+00, 0.00E+00, 3.06E-01,-1.70E+01,-9.40E-01,-9.38E-01, 0.00E+00, 2.12E-02, 0.00E+00, 0.00E+00, 2.31E+04
 5.95E+02, 0.00E+00, 8.51E+00, 1.78E+00, 4.98E+00, 0.00E+00, 1.84E-01,-1.69E+01,-1.40E+00,-1.40E+00, 0.00E+00, 2.10E-02, 0.00E+00, 0.00E+00, 2.32E+04
 6.00E+02, 0.00E+00, 8.47E+00, 1.81E+00, 5.05E+00, 0.00E+00, 3.32E-01,-1.64E+01,-7.66E-01,-7.63E-01, 0.00E+00, 2.05E-02, 0.00E+00, 0.00E+00, 2.32E+04
