s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
 7.00E+01, 2.92E+02,-9.47E+01, 2.19E+00,-4.08E+01, 0.00E+00, 7.03E+00,-1.55E+02, 1.10E+01, 1.07E+01, 6.45E-03, 3.10E-02, 1.77E+04
 7.50E+01, 2.94E+02,-9.60E+01, 2.21E+00,-4.27E+01, 0.00E+00, 7.31E+00,-1.53E+02, 1.24E+01, 1.21E+01, 6.43E-03, 3.00E-02, 1.80E+04
 8.00E+01, 2.93E+02,-9.53E+01, 2.24E+00,-4.16E+01, 0.00E+00, 7.22E+00,-1.53E+02, 1.23E+01, 1.21E+01, 6.42E-03, 2.94E-02, 1.84E+04
 8.50E+01, 2.91E+02,-9.45E+01, 2.26E+00,-4.10E+01, 0.00E+00, 6.79E+00,-1.53E+02, 1.15E+01, 1.12E+01, 6.46E-03, 2.88E-02, 1.88E+04
 9.00E+01, 2.94E+02,-9.45E+01, 2.25E+00,-4.07E+01, 0.00E+00, 7.75E+00,-1.55E+02, 1.43E+01, 1.40E+01, 6.34E-03, 2.82E-02, 1.92E+04
 9.50E+01, 2.90E+02,-9.36E+01, 2.26E+00,-4.06E+01, 0.00E+00, 6.15E+00,-1.54E+02, 1.02E+01, 9.99E+00, 6.45E-03, 2.76E-02, 1.95E+04
 1.00E+02, 2.92E+02,-9.35E+01, 2.30E+00,-4.15E+01, 0.00E+00, 7.02E+00,-1.54E+02, 1.25E+01, 1.21E+01, 6.38E-03, 2.73E-02, 1.99E+04
 1.05E+02, 2.90E+02,-9.30E+01, 2.36E+00,-3.99E+01, 0.00E+00, 5.30E+00,-1.59E+02, 6.53E+00, 6.21E+00, 6.39E-03, 2.81E-02, 2.01E+04
 1.10E+02, 2.93E+02,-9.29E+01, 2.43E+00,-4.04E+01, 0.00E+00, 6.50E+00,-1.58E+02, 1.08E+01, 1.06E+01, 6.49E-03, 2.76E-02, 2.05E+04
 1.15E+02, 2.96E+02,-9.44E+01, 2.41E+00,-3.97E+01, 0.00E+00, 6.30E+00,-1.61E+02, 9.87E+00, 9.62E+00, 6.44E-03, 2.76E-02, 2.08E+04
 1.20E+02, 2.91E+02,-9.12E+01, 2.45E+00,-3.98E+01, 0.00E+00, 5.37E+00,-1.60E+02, 7.12E+00, 6.83E+00, 6.44E-03, 2.74E-02, 2.11E+04
 1.25E+02, 2.95E+02,-9.09E+01, 2.50E+00,-3.91E+01, 0.00E+00, 6.99E+00,-1.62E+02, 1.24E+01, 1.23E+01, 6.44E-03, 2.74E-02, 2.14E+04
 1.30E+02, 2.93E+02,-9.08E+01, 2.53E+00,-4.01E+01, 0.00E+00, 5.31E+00,-1.63E+02, 6.77E+00, 6.54E+00, 6.41E-03, 2.69E-02, 2.17E+04
 1.35E+02, 2.92E+02,-8.85E+01, 2.48E+00,-3.75E+01, 0.00E+00, 6.41E+00,-1.64E+02, 1.10E+01, 1.08E+01, 6.43E-03, 2.67E-02, 2.21E+04
 1.40E+02, 2.92E+02,-8.91E+01, 2.53E+00,-3.84E+01, 0.00E+00, 5.89E+00,-1.64E+02, 9.14E+00, 8.94E+00, 6.38E-03, 2.68E-02, 2.24E+04
 1.45E+02, 2.86E+02,-8.75E+01, 2.53E+00,-3.90E+01, 0.00E+00, 4.17E+00,-1.64E+02, 3.16E+00, 2.89E+00, 6.43E-03, 2.64E-02, 2.26E+04
 1.50E+02, 2.95E+02,-8.73E+01, 2.61E+00,-3.71E+01, 0.00E+00, 6.43E+00,-1.69E+02, 1.07E+01, 1.06E+01, 6.42E-03, 2.73E-02, 2.29E+04
 1.55E+02, 2.96E+02,-8.79E+01, 2.56E+00,-3.79E+01, 0.00E+00, 6.50E+00,-1.69E+02, 1.11E+01, 1.07E+01, 6.42E-03, 2.65E-02, 2.33E+04
 1.60E+02, 2.99E+02,-8.67E+01, 2.59E+00,-3.79E+01, 0.00E+00, 7.44E+00,-1.70E+02, 1.48E+01, 1.47E+01, 6.47E-03, 2.66E-02, 2.36E+04
 1.65E+02, 2.92E+02,-8.35E+01, 2.58E+00,-3.75E+01, 0.00E+00, 5.71E+00,-1.71E+02, 8.38E+00, 8.28E+00, 6.45E-03, 2.68E-02, 2.39E+04
 1.70E+02, 2.90E+02,-8.29E+01, 2.66E+00,-3.70E+01, 0.00E+00, 4.61E+00,-1.73E+02, 4.43E+00, 4.22E+00, 6.47E-03, 2.74E-02, 2.42E+04
 1.75E+02, 2.97E+02,-8.21E+01, 2.55E+00,-3.76E+01, 0.00E+00, 6.99E+00,-1.74E+02, 1.29E+01, 1.27E+01, 6.42E-03, 2.65E-02, 2.45E+04
 1.80E+02, 2.92E+02,-8.09E+01, 2.60E+00,-3.81E+01, 0.00E+00, 6.33E+00,-1.72E+02, 1.09E+01, 1.06E+01, 6.35E-03, 2.61E-02, 2.49E+04
 1.85E+02, 2.87E+02,-7.78E+01, 2.65E+00,-3.67E+01, 0.00E+00, 4.42E+00,-1.76E+02, 3.85E+00, 3.85E+00, 6.40E-03, 2.71E-02, 2.51E+04
 1.90E+02, 2.90E+02,-7.80E+01, 2.57E+00,-3.78E+01, 0.00E+00, 5.30E+00,-1.75E+02, 7.23E+00, 7.12E+00, 6.36E-03, 2.61E-02, 2.54E+04
 1.95E+02, 3.00E+02,-7.65E+01, 2.60E+00,-3.83E+01, 0.00E+00, 9.85E+00,-1.74E+02, 2.38E+01, 2.37E+01, 6.50E-03, 2.60E-02, 2.59E+04
 2.00E+02, 2.96E+02,-7.62E+01, 2.57E+00,-4.00E+01, 0.00E+00, 6.11E+00,-1.78E+02, 1.04E+01, 1.02E+01, 6.45E-03, 2.59E-02, 2.62E+04
 2.05E+02, 2.84E+02,-7.11E+01, 2.61E+00,-3.94E+01, 0.00E+00, 3.58E+00,-1.78E+02, 1.02E+00, 9.78E-01, 6.43E-03, 2.63E-02, 2.64E+04
 2.10E+02, 3.01E+02,-7.05E+01, 2.50E+00,-3.95E+01, 0.00E+00, 1.08E+01,-1.77E+02, 2.76E+01, 2.76E+01, 6.44E-03, 2.47E-02, 2.70E+04
 2.15E+02, 2.90E+02,-6.77E+01, 2.55E+00,-4.14E+01, 0.00E+00, 5.21E+00,-1.82E+02, 6.98E+00, 6.79E+00, 6.43E-03, 2.63E-02, 2.72E+04
 2.20E+02, 2.89E+02,-6.55E+01, 2.56E+00,-4.27E+01, 0.00E+00, 4.21E+00,-1.84E+02, 3.35E+00, 3.41E+00, 6.42E-03, 2.62E-02, 2.74E+04
 2.25E+02, 3.09E+02,-6.66E+01, 2.47E+00,-4.24E+01, 0.00E+00, 1.27E+01,-1.80E+02, 3.46E+01, 3.47E+01, 6.49E-03, 2.48E-02, 2.81E+04
 2.30E+02, 2.78E+02,-5.83E+01, 2.51E+00,-4.24E+01, 0.00E+00, 2.90E+00,-1.83E+02,-1.13E+00,-1.19E+00, 6.46E-03, 2.58E-02, 2.83E+04
 2.35E+02, 2.87E+02,-5.71E+01, 2.55E+00,-4.33E+01, 0.00E+00, 5.30E+00,-1.88E+02, 6.85E+00, 7.00E+00, 6.37E-03, 2.70E-02, 2.85E+04
 2.40E+02, 2.83E+02,-5.35E+01, 2.33E+00,-4.44E+01, 0.00E+00, 6.23E+00,-1.82E+02, 1.15E+01, 1.16E+01, 6.41E-03, 2.42E-02, 2.89E+04
 2.45E+02, 2.52E+02,-4.53E+01, 2.28E+00,-4.20E+01, 0.00E+00,-2.30E+00,-1.84E+02,-1.89E+01,-1.89E+01, 6.43E-03, 2.37E-02, 2.87E+04
 2.50E+02, 1.34E+02,-2.73E+01, 1.98E+00,-3.63E+01, 0.00E+00,-3.40E+01,-1.71E+02,-1.32E+02,-1.32E+02, 6.32E-03, 2.10E-02, 2.70E+04
 2.55E+02, 2.25E+01,-9.97E+00, 1.27E+00,-2.19E+01, 0.00E+00,-5.33E+01,-1.37E+02,-1.98E+02,-1.98E+02, 6.27E-03, 1.51E-02, 2.42E+04
 2.60E+02, 1.13E+01,-3.64E+00, 1.17E+00,-6.02E+00, 0.00E+00,-4.11E+01,-1.15E+02,-1.53E+02,-1.53E+02, 6.44E-03, 1.43E-02, 2.21E+04
 2.65E+02, 2.65E+00, 1.59E+00, 1.07E+00, 6.50E+00, 0.00E+00,-3.30E+01,-1.02E+02,-1.23E+02,-1.23E+02, 6.35E-03, 1.35E-02, 2.03E+04
 2.70E+02, 2.29E+00, 4.22E+00, 9.38E-01, 1.50E+01, 0.00E+00,-2.45E+01,-9.05E+01,-9.26E+01,-9.25E+01, 6.30E-03, 1.30E-02, 1.91E+04
 2.75E+02, 1.66E+00, 6.22E+00, 8.52E-01, 2.14E+01, 0.00E+00,-1.84E+01,-8.17E+01,-7.00E+01,-7.00E+01, 6.22E-03, 1.24E-02, 1.81E+04
 2.80E+02, 1.65E+00, 7.54E+00, 7.72E-01, 2.57E+01, 0.00E+00,-1.38E+01,-7.52E+01,-5.33E+01,-5.33E+01, 6.27E-03, 1.21E-02, 1.74E+04
 2.85E+02, 9.62E-01, 8.55E+00, 7.41E-01, 2.87E+01, 0.00E+00,-1.04E+01,-6.93E+01,-4.07E+01,-4.07E+01, 6.27E-03, 1.17E-02, 1.68E+04
 2.90E+02, 4.52E-01, 9.29E+00, 6.91E-01, 3.08E+01, 0.00E+00,-8.01E+00,-6.52E+01,-3.19E+01,-3.19E+01, 6.19E-03, 1.11E-02, 1.64E+04
 2.95E+02, 4.67E-01, 9.74E+00, 6.60E-01, 3.19E+01, 0.00E+00,-5.91E+00,-6.11E+01,-2.42E+01,-2.42E+01, 6.13E-03, 1.08E-02, 1.61E+04
 3.00E+02, 5.15E-02, 1.01E+01, 6.18E-01, 3.22E+01, 0.00E+00,-4.77E+00,-5.82E+01,-2.00E+01,-2.00E+01, 6.11E-03, 1.05E-02, 1.59E+04
 3.05E+02, 8.23E-01, 1.01E+01, 5.92E-01, 3.24E+01, 0.00E+00,-3.38E+00,-5.53E+01,-1.47E+01,-1.47E+01, 5.78E-03, 9.83E-03, 1.57E+04
 3.10E+02, 6.22E-01, 1.03E+01, 5.24E-01, 3.25E+01, 0.00E+00,-2.90E+00,-5.39E+01,-1.29E+01,-1.29E+01, 6.20E-03, 9.94E-03, 1.55E+04
 3.15E+02, 5.31E-01, 1.04E+01, 5.14E-01, 3.18E+01, 0.00E+00,-2.23E+00,-5.13E+01,-1.04E+01,-1.03E+01, 6.08E-03, 9.64E-03, 1.54E+04
 3.20E+02, 3.29E-01, 1.04E+01, 4.70E-01, 3.20E+01, 0.00E+00,-1.79E+00,-5.00E+01,-8.61E+00,-8.61E+00, 6.01E-03, 9.27E-03, 1.53E+04
 3.25E+02, 6.55E-01, 1.03E+01, 4.51E-01, 3.16E+01, 0.00E+00,-1.35E+00,-4.86E+01,-6.90E+00,-6.89E+00, 5.92E-03, 8.91E-03, 1.53E+04
 3.30E+02, 1.37E-01, 1.04E+01, 4.54E-01, 3.11E+01, 0.00E+00,-1.10E+00,-4.68E+01,-5.88E+00,-5.87E+00, 5.83E-03, 8.65E-03, 1.52E+04
 3.35E+02, 4.19E-02, 1.03E+01, 4.29E-01, 3.07E+01, 0.00E+00,-8.01E-01,-4.54E+01,-4.70E+00,-4.69E+00, 5.93E-03, 8.54E-03, 1.52E+04
 3.40E+02, 0.00E+00, 1.02E+01, 3.91E-01, 3.01E+01, 0.00E+00,-7.90E-01,-4.45E+01,-4.54E+00,-4.53E+00, 6.08E-03, 8.43E-03, 1.51E+04
 3.45E+02, 1.91E-01, 1.01E+01, 3.66E-01, 2.94E+01, 0.00E+00,-6.67E-01,-4.34E+01,-4.03E+00,-4.02E+00, 6.02E-03, 8.23E-03, 1.51E+04
 3.50E+02, 6.27E-02, 1.01E+01, 3.56E-01, 2.88E+01, 0.00E+00,-6.63E-01,-4.26E+01,-3.88E+00,-3.87E+00, 5.89E-03, 7.83E-03, 1.51E+04
 3.55E+02, 6.71E-02, 9.98E+00, 3.42E-01, 2.77E+01, 0.00E+00,-4.41E-01,-4.08E+01,-3.08E+00,-3.08E+00, 6.12E-03, 8.06E-03, 1.50E+04
 3.60E+02, 0.00E+00, 9.91E+00, 3.20E-01, 2.78E+01, 0.00E+00,-4.88E-01,-4.07E+01,-3.11E+00,-3.11E+00, 6.11E-03, 7.74E-03, 1.50E+04
 3.65E+02, 0.00E+00, 9.81E+00, 3.01E-01, 2.72E+01, 0.00E+00,-3.85E-01,-3.95E+01,-2.61E+00,-2.61E+00, 6.06E-03, 7.50E-03, 1.50E+04
 3.70E+02, 0.00E+00, 9.72E+00, 2.81E-01, 2.63E+01, 0.00E+00,-4.36E-01,-3.86E+01,-2.76E+00,-2.76E+00, 6.09E-03, 7.40E-03, 1.50E+04
 3.75E+02, 0.00E+00, 9.62E+00, 2.69E-01, 2.56E+01, 0.00E+00,-5.26E-01,-3.79E+01,-3.01E+00,-3.01E+00, 6.14E-03, 7.32E-03, 1.49E+04
 3.80E+02, 0.00E+00, 9.54E+00, 2.49E-01, 2.50E+01, 0.00E+00,-3.54E-01,-3.67E+01,-2.32E+00,-2.31E+00, 6.06E-03, 7.11E-03, 1.49E+04
 3.85E+02, 0.00E+00, 9.48E+00, 2.58E-01, 2.45E+01, 0.00E+00,-3.92E-01,-3.62E+01,-2.40E+00,-2.39E+00, 6.00E-03, 6.93E-03, 1.49E+04
 3.90E+02, 0.00E+00, 9.40E+00, 2.51E-01, 2.36E+01, 0.00E+00,-3.85E-01,-3.52E+01,-2.35E+00,-2.35E+00, 6.00E-03, 6.87E-03, 1.49E+04
 3.95E+02, 0.00E+00, 9.35E+00, 2.42E-01, 2.31E+01, 0.00E+00,-4.61E-01,-3.48E+01,-2.56E+00,-2.56E+00, 6.05E-03, 6.79E-03, 1.49E+04
 4.00E+02, 0.00E+00, 9.27E+00, 2.28E-01, 2.28E+01, 0.00E+00,-3.41E-01,-3.40E+01,-2.08E+00,-2.08E+00, 6.10E-03, 6.74E-03, 1.48E+04
 4.05E+02, 0.00E+00, 9.19E+00, 2.19E-01, 2.21E+01, 0.00E+00,-3.24E-01,-3.32E+01,-1.96E+00,-1.96E+00, 5.89E-03, 6.45E-03, 1.48E+04
 4.10E+02, 0.00E+00, 9.12E+00, 2.11E-01, 2.18E+01, 0.00E+00,-3.17E-01,-3.27E+01,-1.89E+00,-1.89E+00, 6.03E-03, 6.46E-03, 1.48E+04
 4.15E+02, 3.66E-02, 9.04E+00, 2.30E-01, 2.11E+01, 0.00E+00,-3.09E-01,-3.19E+01,-1.79E+00,-1.78E+00, 5.81E-03, 6.16E-03, 1.48E+04
 4.20E+02, 0.00E+00, 8.96E+00, 2.08E-01, 2.08E+01, 0.00E+00,-2.99E-01,-3.15E+01,-1.76E+00,-1.76E+00, 5.98E-03, 6.29E-03, 1.48E+04
 4.25E+02, 0.00E+00, 8.93E+00, 2.03E-01, 2.03E+01, 0.00E+00,-2.92E-01,-3.08E+01,-1.70E+00,-1.69E+00, 6.06E-03, 6.29E-03, 1.48E+04
 4.30E+02, 0.00E+00, 8.86E+00, 2.00E-01, 1.99E+01, 0.00E+00,-2.87E-01,-3.03E+01,-1.67E+00,-1.67E+00, 6.02E-03, 6.24E-03, 1.47E+04
 4.35E+02, 4.86E-02, 8.77E+00, 1.99E-01, 1.95E+01, 0.00E+00,-3.17E-01,-2.99E+01,-1.75E+00,-1.74E+00, 6.07E-03, 6.22E-03, 1.47E+04
 4.40E+02, 0.00E+00, 8.73E+00, 1.92E-01, 1.91E+01, 0.00E+00,-1.96E-01,-2.91E+01,-1.30E+00,-1.30E+00, 6.07E-03, 6.19E-03, 1.47E+04
 4.45E+02, 0.00E+00, 8.70E+00, 1.89E-01, 1.85E+01, 0.00E+00,-2.94E-01,-2.88E+01,-1.64E+00,-1.64E+00, 5.97E-03, 6.08E-03, 1.47E+04
 4.50E+02, 0.00E+00, 8.61E+00, 1.87E-01, 1.83E+01, 0.00E+00,-2.65E-01,-2.83E+01,-1.54E+00,-1.54E+00, 6.11E-03, 6.21E-03, 1.47E+04
 4.55E+02, 0.00E+00, 8.54E+00, 1.84E-01, 1.75E+01, 0.00E+00,-3.07E-01,-2.76E+01,-1.69E+00,-1.69E+00, 6.06E-03, 6.16E-03, 1.47E+04
 4.60E+02, 0.00E+00, 8.50E+00, 1.88E-01, 1.72E+01, 0.00E+00,-1.98E-01,-2.70E+01,-1.29E+00,-1.29E+00, 6.02E-03, 6.11E-03, 1.47E+04
 4.65E+02, 0.00E+00, 8.44E+00, 1.94E-01, 1.68E+01, 0.00E+00,-2.14E-01,-2.66E+01,-1.34E+00,-1.34E+00, 6.02E-03, 6.11E-03, 1.46E+04
 4.70E+02, 0.00E+00, 8.38E+00, 1.90E-01, 1.65E+01, 0.00E+00,-3.04E-01,-2.64E+01,-1.66E+00,-1.66E+00, 5.90E-03, 5.98E-03, 1.46E+04
 4.75E+02, 0.00E+00, 8.33E+00, 1.89E-01, 1.61E+01, 0.00E+00,-2.80E-01,-2.60E+01,-1.59E+00,-1.59E+00, 6.03E-03, 6.11E-03, 1.46E+04
 4.80E+02, 0.00E+00, 8.30E+00, 1.86E-01, 1.56E+01, 0.00E+00,-3.56E-01,-2.56E+01,-1.88E+00,-1.88E+00, 6.14E-03, 6.23E-03, 1.46E+04
 4.85E+02, 0.00E+00, 8.25E+00, 1.94E-01, 1.51E+01, 0.00E+00,-3.06E-01,-2.49E+01,-1.68E+00,-1.68E+00, 6.02E-03, 6.11E-03, 1.46E+04
 4.90E+02, 0.00E+00, 8.19E+00, 2.06E-01, 1.50E+01, 0.00E+00,-2.52E-01,-2.46E+01,-1.47E+00,-1.46E+00, 5.80E-03, 5.89E-03, 1.46E+04
 4.95E+02, 0.00E+00, 8.16E+00, 1.88E-01, 1.46E+01, 0.00E+00,-3.25E-01,-2.44E+01,-1.75E+00,-1.75E+00, 6.01E-03, 6.10E-03, 1.45E+04
 5.00E+02, 0.00E+00, 8.15E+00, 2.05E-01, 1.41E+01, 0.00E+00,-1.87E-01,-2.35E+01,-1.21E+00,-1.21E+00, 5.62E-03, 5.70E-03, 1.45E+04
 5.05E+02, 0.00E+00, 8.13E+00, 2.08E-01, 1.37E+01, 0.00E+00,-2.57E-01,-2.32E+01,-1.47E+00,-1.47E+00, 5.64E-03, 5.72E-03, 1.45E+04
 5.10E+02, 0.00E+00, 8.04E+00, 1.93E-01, 1.35E+01, 0.00E+00,-1.86E-01,-2.28E+01,-1.24E+00,-1.24E+00, 5.84E-03, 5.93E-03, 1.45E+04
 5.15E+02, 0.00E+00, 7.99E+00, 2.11E-01, 1.31E+01, 0.00E+00,-1.35E-01,-2.21E+01,-1.00E+00,-9.98E-01, 5.37E-03, 5.45E-03, 1.45E+04
 5.20E+02, 0.00E+00, 7.93E+00, 2.08E-01, 1.28E+01, 0.00E+00,-1.54E-01,-2.18E+01,-1.09E+00,-1.08E+00, 5.52E-03, 5.60E-03, 1.45E+04
 5.25E+02, 0.00E+00, 7.88E+00, 2.03E-01, 1.24E+01, 0.00E+00,-1.27E-01,-2.13E+01,-9.93E-01,-9.91E-01, 5.59E-03, 5.68E-03, 1.45E+04
 5.30E+02, 0.00E+00, 7.88E+00, 1.94E-01, 1.19E+01, 0.00E+00,-2.46E-01,-2.12E+01,-1.46E+00,-1.46E+00, 5.87E-03, 5.95E-03, 1.45E+04
 5.35E+02, 0.00E+00, 7.87E+00, 1.97E-01, 1.18E+01, 0.00E+00,-1.66E-01,-2.08E+01,-1.15E+00,-1.15E+00, 5.72E-03, 5.80E-03, 1.45E+04
 5.40E+02, 0.00E+00, 7.78E+00, 1.88E-01, 1.17E+01, 0.00E+00,-1.30E-01,-2.06E+01,-1.03E+00,-1.03E+00, 5.89E-03, 5.98E-03, 1.45E+04
 5.45E+02, 0.00E+00, 7.76E+00, 1.88E-01, 1.13E+01, 0.00E+00,-1.89E-01,-2.03E+01,-1.27E+00,-1.27E+00, 6.03E-03, 6.11E-03, 1.45E+04
 5.50E+02, 0.00E+00, 7.71E+00, 1.85E-01, 1.10E+01, 0.00E+00,-1.58E-01,-1.98E+01,-1.14E+00,-1.14E+00, 5.90E-03, 5.98E-03, 1.44E+04
 5.55E+02, 0.00E+00, 7.69E+00, 1.87E-01, 1.07E+01, 0.00E+00,-1.92E-01,-1.96E+01,-1.26E+00,-1.26E+00, 5.82E-03, 5.91E-03, 1.44E+04
 5.60E+02, 0.00E+00, 7.69E+00, 1.91E-01, 1.06E+01, 0.00E+00,-7.08E-02,-1.92E+01,-8.16E-01,-8.14E-01, 5.85E-03, 5.94E-03, 1.44E+04
 5.65E+02, 0.00E+00, 7.62E+00, 1.89E-01, 1.02E+01, 0.00E+00,-1.68E-01,-1.90E+01,-1.18E+00,-1.18E+00, 5.94E-03, 6.03E-03, 1.44E+04
 5.70E+02, 0.00E+00, 7.58E+00, 1.79E-01, 9.78E+00, 0.00E+00,-2.13E-01,-1.87E+01,-1.34E+00,-1.34E+00, 5.90E-03, 5.98E-03, 1.44E+04
 5.75E+02, 0.00E+00, 7.57E+00, 1.73E-01, 9.55E+00, 0.00E+00,-1.85E-01,-1.84E+01,-1.27E+00,-1.27E+00, 6.10E-03, 6.19E-03, 1.44E+04
 5.80E+02, 0.00E+00, 7.55E+00, 1.89E-01, 9.19E+00, 0.00E+00,-1.87E-01,-1.80E+01,-1.25E+00,-1.25E+00, 5.97E-03, 6.05E-03, 1.44E+04
 5.85E+02, 0.00E+00, 7.49E+00, 1.88E-01, 9.00E+00, 0.00E+00,-1.00E-01,-1.75E+01,-9.36E-01,-9.33E-01, 5.93E-03, 6.01E-03, 1.44E+04
 5.90E+02, 0.00E+00, 7.48E+00, 1.84E-01, 8.66E+00, 0.00E+00,-1.13E-01,-1.72E+01,-9.80E-01,-9.79E-01, 5.89E-03, 5.97E-03, 1.44E+04
 5.95E+02, 0.00E+00, 7.44E+00, 2.14E-01, 8.49E+00, 0.00E+00,-3.24E-02,-1.67E+01,-6.28E-01,-6.27E-01, 5.37E-03, 5.45E-03, 1.44E+04
