s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
 7.00E+01, 3.04E+02,-6.57E+01, 1.18E+01,-4.87E+01, 0.00E+00,-3.10E+01,-3.47E+02,-1.77E+02,-1.77E+02, 1.30E-02, 1.34E-01, 4.12E+04
 7.50E+01, 3.58E+01,-2.23E+01, 5.80E+00,-3.02E+01, 0.00E+00,-6.37E+01,-1.86E+02,-2.61E+02,-2.61E+02, 1.27E-02, 6.68E-02, 3.79E+04
 8.00E+01, 6.70E+00,-1.26E+01, 2.84E+00,-1.74E+01, 0.00E+00,-3.85E+01,-9.01E+01,-1.49E+02,-1.49E+02, 1.28E-02, 2.90E-02, 3.59E+04
 8.50E+01, 9.87E-01,-7.87E+00, 2.60E+00,-8.25E+00, 0.00E+00,-3.09E+01,-7.64E+01,-1.20E+02,-1.20E+02, 1.24E-02, 2.56E-02, 3.43E+04
 9.00E+01, 2.51E-01,-4.66E+00, 2.47E+00,-3.46E+00, 0.00E+00,-2.60E+01,-7.00E+01,-1.01E+02,-1.01E+02, 1.24E-02, 2.46E-02, 3.29E+04
 9.50E+01, 2.84E-01,-2.25E+00, 2.33E+00, 8.49E-01, 0.00E+00,-2.18E+01,-6.53E+01,-8.59E+01,-8.59E+01, 1.22E-02, 2.36E-02, 3.18E+04
 1.00E+02, 1.35E-01,-2.88E-01, 2.22E+00, 4.10E+00, 0.00E+00,-1.83E+01,-6.06E+01,-7.27E+01,-7.27E+01, 1.23E-02, 2.30E-02, 3.08E+04
 1.05E+02, 1.35E-01, 1.30E+00, 2.10E+00, 5.96E+00, 0.00E+00,-1.57E+01,-5.68E+01,-6.31E+01,-6.30E+01, 1.20E-02, 2.22E-02, 3.00E+04
 1.10E+02, 8.16E-02, 2.56E+00, 1.99E+00, 7.50E+00, 0.00E+00,-1.35E+01,-5.32E+01,-5.46E+01,-5.46E+01, 1.17E-02, 2.11E-02, 2.93E+04
 1.15E+02, 1.08E-02, 3.63E+00, 1.87E+00, 9.47E+00, 0.00E+00,-1.14E+01,-5.05E+01,-4.69E+01,-4.69E+01, 1.19E-02, 2.07E-02, 2.87E+04
 1.20E+02, 0.00E+00, 4.52E+00, 1.78E+00, 1.02E+01, 0.00E+00,-9.91E+00,-4.78E+01,-4.12E+01,-4.12E+01, 1.21E-02, 2.05E-02, 2.82E+04
 1.25E+02, 0.00E+00, 5.30E+00, 1.68E+00, 1.15E+01, 0.00E+00,-8.43E+00,-4.56E+01,-3.56E+01,-3.56E+01, 1.23E-02, 2.01E-02, 2.78E+04
 1.30E+02, 0.00E+00, 5.87E+00, 1.62E+00, 1.12E+01, 0.00E+00,-7.49E+00,-4.31E+01,-3.20E+01,-3.20E+01, 1.24E-02, 1.99E-02, 2.74E+04
 1.35E+02, 0.00E+00, 6.44E+00, 1.53E+00, 1.25E+01, 0.00E+00,-6.18E+00,-4.12E+01,-2.70E+01,-2.69E+01, 1.22E-02, 1.91E-02, 2.71E+04
 1.40E+02, 0.00E+00, 6.72E+00, 1.52E+00, 1.34E+01, 0.00E+00,-5.11E+00,-3.93E+01,-2.28E+01,-2.28E+01, 1.13E-02, 1.78E-02, 2.68E+04
 1.45E+02, 0.00E+00, 7.09E+00, 1.43E+00, 1.36E+01, 0.00E+00,-4.33E+00,-3.75E+01,-1.98E+01,-1.98E+01, 1.11E-02, 1.73E-02, 2.66E+04
 1.50E+02, 0.00E+00, 7.33E+00, 1.40E+00, 1.32E+01, 0.00E+00,-3.92E+00,-3.62E+01,-1.82E+01,-1.82E+01, 1.15E-02, 1.75E-02, 2.64E+04
 1.55E+02, 0.00E+00, 7.59E+00, 1.35E+00, 1.33E+01, 0.00E+00,-3.40E+00,-3.50E+01,-1.62E+01,-1.62E+01, 1.12E-02, 1.69E-02, 2.62E+04
 1.60E+02, 0.00E+00, 7.73E+00, 1.32E+00, 1.27E+01, 0.00E+00,-3.03E+00,-3.35E+01,-1.48E+01,-1.47E+01, 1.11E-02, 1.67E-02, 2.60E+04
 1.65E+02, 0.00E+00, 7.88E+00, 1.28E+00, 1.36E+01, 0.00E+00,-2.51E+00,-3.29E+01,-1.27E+01,-1.26E+01, 1.10E-02, 1.62E-02, 2.59E+04
 1.70E+02, 0.00E+00, 7.98E+00, 1.22E+00, 1.37E+01, 0.00E+00,-2.27E+00,-3.23E+01,-1.17E+01,-1.17E+01, 1.11E-02, 1.61E-02, 2.58E+04
 1.75E+02, 0.00E+00, 8.01E+00, 1.16E+00, 1.38E+01, 0.00E+00,-2.04E+00,-3.17E+01,-1.09E+01,-1.08E+01, 1.16E-02, 1.65E-02, 2.57E+04
 1.80E+02, 0.00E+00, 8.10E+00, 1.16E+00, 1.29E+01, 0.00E+00,-1.76E+00,-3.01E+01,-9.72E+00,-9.71E+00, 1.12E-02, 1.59E-02, 2.56E+04
 1.85E+02, 0.00E+00, 8.16E+00, 1.14E+00, 1.29E+01, 0.00E+00,-1.55E+00,-2.95E+01,-8.85E+00,-8.84E+00, 1.09E-02, 1.54E-02, 2.55E+04
 1.90E+02, 0.00E+00, 8.19E+00, 1.10E+00, 1.30E+01, 0.00E+00,-1.37E+00,-2.90E+01,-8.14E+00,-8.12E+00, 1.10E-02, 1.54E-02, 2.54E+04
 1.95E+02, 0.00E+00, 8.20E+00, 1.06E+00, 1.27E+01, 0.00E+00,-1.35E+00,-2.85E+01,-7.94E+00,-7.93E+00, 1.07E-02, 1.49E-02, 2.54E+04
 2.00E+02, 0.00E+00, 8.21E+00, 1.07E+00, 1.28E+01, 0.00E+00,-1.08E+00,-2.79E+01,-6.97E+00,-6.96E+00, 1.08E-02, 1.50E-02, 2.53E+04
 2.05E+02, 0.00E+00, 8.23E+00, 1.03E+00, 1.26E+01, 0.00E+00,-1.02E+00,-2.75E+01,-6.66E+00,-6.64E+00, 1.09E-02, 1.50E-02, 2.52E+04
 2.10E+02, 0.00E+00, 8.24E+00, 9.93E-01, 1.28E+01, 0.00E+00,-7.84E-01,-2.69E+01,-5.69E+00,-5.67E+00, 1.09E-02, 1.47E-02, 2.52E+04
 2.15E+02, 0.00E+00, 8.22E+00, 9.73E-01, 1.21E+01, 0.00E+00,-7.70E-01,-2.61E+01,-5.56E+00,-5.54E+00, 1.08E-02, 1.45E-02, 2.52E+04
 2.20E+02, 0.00E+00, 8.22E+00, 9.40E-01, 1.16E+01, 0.00E+00,-7.17E-01,-2.53E+01,-5.30E+00,-5.29E+00, 1.07E-02, 1.42E-02, 2.51E+04
 2.25E+02, 0.00E+00, 8.13E+00, 9.20E-01, 1.17E+01, 0.00E+00,-7.31E-01,-2.52E+01,-5.19E+00,-5.18E+00, 1.08E-02, 1.40E-02, 2.51E+04
 2.30E+02, 0.00E+00, 8.14E+00, 9.03E-01, 1.10E+01, 0.00E+00,-6.44E-01,-2.42E+01,-4.79E+00,-4.78E+00, 1.04E-02, 1.36E-02, 2.51E+04
 2.35E+02, 0.00E+00, 8.11E+00, 8.44E-01, 1.07E+01, 0.00E+00,-6.66E-01,-2.38E+01,-4.82E+00,-4.81E+00, 1.12E-02, 1.41E-02, 2.50E+04
 2.40E+02, 0.00E+00, 8.17E+00, 8.39E-01, 1.02E+01, 0.00E+00,-4.94E-01,-2.29E+01,-4.17E+00,-4.15E+00, 1.10E-02, 1.38E-02, 2.50E+04
 2.45E+02, 0.00E+00, 8.17E+00, 8.13E-01, 9.99E+00, 0.00E+00,-5.88E-01,-2.28E+01,-4.42E+00,-4.41E+00, 1.12E-02, 1.39E-02, 2.50E+04
 2.50E+02, 0.00E+00, 8.16E+00, 8.11E-01, 9.36E+00, 0.00E+00,-5.00E-01,-2.18E+01,-3.99E+00,-3.98E+00, 1.09E-02, 1.34E-02, 2.49E+04
 2.55E+02, 0.00E+00, 8.17E+00, 7.92E-01, 9.19E+00, 0.00E+00,-4.63E-01,-2.15E+01,-3.82E+00,-3.80E+00, 1.09E-02, 1.33E-02, 2.49E+04
 2.60E+02, 0.00E+00, 8.07E+00, 7.69E-01, 9.05E+00, 0.00E+00,-4.63E-01,-2.11E+01,-3.73E+00,-3.72E+00, 1.09E-02, 1.31E-02, 2.49E+04
 2.65E+02, 0.00E+00, 8.08E+00, 7.55E-01, 8.76E+00, 0.00E+00,-3.83E-01,-2.05E+01,-3.34E+00,-3.32E+00, 1.05E-02, 1.26E-02, 2.49E+04
 2.70E+02, 0.00E+00, 8.00E+00, 7.33E-01, 9.28E+00, 0.00E+00,-2.53E-01,-2.06E+01,-2.81E+00,-2.80E+00, 1.10E-02, 1.29E-02, 2.49E+04
 2.75E+02, 0.00E+00, 7.90E+00, 7.14E-01, 8.83E+00, 0.00E+00,-2.71E-01,-2.00E+01,-2.84E+00,-2.83E+00, 1.11E-02, 1.29E-02, 2.48E+04
 2.80E+02, 0.00E+00, 7.83E+00, 7.02E-01, 7.92E+00, 0.00E+00,-4.31E-01,-1.93E+01,-3.32E+00,-3.31E+00, 1.04E-02, 1.21E-02, 2.48E+04
 2.85E+02, 0.00E+00, 7.87E+00, 6.98E-01, 7.47E+00, 0.00E+00,-4.80E-01,-1.91E+01,-3.52E+00,-3.50E+00, 1.09E-02, 1.26E-02, 2.48E+04
 2.90E+02, 0.00E+00, 7.84E+00, 7.01E-01, 7.70E+00, 0.00E+00,-3.08E-01,-1.87E+01,-2.79E+00,-2.77E+00, 1.06E-02, 1.21E-02, 2.48E+04
 2.95E+02, 0.00E+00, 7.79E+00, 6.95E-01, 7.65E+00, 0.00E+00,-2.76E-01,-1.85E+01,-2.62E+00,-2.61E+00, 1.07E-02, 1.21E-02, 2.48E+04
 3.00E+02, 0.00E+00, 7.82E+00, 6.69E-01, 7.07E+00, 0.00E+00,-2.41E-01,-1.77E+01,-2.44E+00,-2.43E+00, 1.04E-02, 1.18E-02, 2.48E+04
 3.05E+02, 0.00E+00, 7.90E+00, 6.71E-01, 6.61E+00, 0.00E+00,-2.57E-01,-1.74E+01,-2.46E+00,-2.44E+00, 1.04E-02, 1.17E-02, 2.47E+04
 3.10E+02, 0.00E+00, 7.73E+00, 6.68E-01, 7.02E+00, 0.00E+00,-2.21E-01,-1.74E+01,-2.27E+00,-2.26E+00, 1.03E-02, 1.14E-02, 2.47E+04
 3.15E+02, 0.00E+00, 7.77E+00, 6.52E-01, 6.58E+00, 0.00E+00,-2.41E-01,-1.70E+01,-2.28E+00,-2.27E+00, 1.02E-02, 1.12E-02, 2.47E+04
 3.20E+02, 0.00E+00, 7.69E+00, 6.53E-01, 6.26E+00, 0.00E+00,-2.77E-01,-1.67E+01,-2.40E+00,-2.39E+00, 1.03E-02, 1.14E-02, 2.47E+04
 3.25E+02, 0.00E+00, 7.68E+00, 6.51E-01, 5.88E+00, 0.00E+00,-3.05E-01,-1.64E+01,-2.49E+00,-2.48E+00, 1.03E-02, 1.13E-02, 2.47E+04
 3.30E+02, 0.00E+00, 7.75E+00, 6.47E-01, 6.18E+00, 0.00E+00,-1.97E-01,-1.64E+01,-2.03E+00,-2.02E+00, 1.02E-02, 1.11E-02, 2.47E+04
 3.35E+02, 0.00E+00, 7.61E+00, 6.19E-01, 5.85E+00, 0.00E+00,-2.76E-01,-1.61E+01,-2.28E+00,-2.26E+00, 1.02E-02, 1.10E-02, 2.47E+04
 3.40E+02, 0.00E+00, 7.59E+00, 6.32E-01, 5.39E+00, 0.00E+00,-2.40E-01,-1.55E+01,-2.10E+00,-2.08E+00, 9.96E-03, 1.07E-02, 2.47E+04
 3.45E+02, 0.00E+00, 7.58E+00, 6.16E-01, 5.49E+00, 0.00E+00,-2.75E-01,-1.57E+01,-2.26E+00,-2.25E+00, 1.06E-02, 1.13E-02, 2.46E+04
 3.50E+02, 0.00E+00, 7.54E+00, 6.06E-01, 5.11E+00, 0.00E+00,-2.87E-01,-1.52E+01,-2.24E+00,-2.23E+00, 1.03E-02, 1.09E-02, 2.46E+04
 3.55E+02, 0.00E+00, 7.59E+00, 6.01E-01, 5.05E+00, 0.00E+00,-2.74E-01,-1.52E+01,-2.20E+00,-2.19E+00, 1.06E-02, 1.12E-02, 2.46E+04
 3.60E+02, 0.00E+00, 7.55E+00, 5.85E-01, 4.94E+00, 0.00E+00,-3.32E-01,-1.52E+01,-2.44E+00,-2.43E+00, 1.11E-02, 1.16E-02, 2.46E+04
 3.65E+02, 0.00E+00, 7.53E+00, 5.75E-01, 4.88E+00, 0.00E+00,-1.96E-01,-1.47E+01,-1.90E+00,-1.89E+00, 1.09E-02, 1.14E-02, 2.46E+04
 3.70E+02, 0.00E+00, 7.56E+00, 5.70E-01, 4.56E+00, 0.00E+00,-3.34E-01,-1.48E+01,-2.44E+00,-2.42E+00, 1.13E-02, 1.17E-02, 2.46E+04
 3.75E+02, 0.00E+00, 7.52E+00, 5.59E-01, 4.72E+00, 0.00E+00,-2.24E-01,-1.46E+01,-2.01E+00,-2.00E+00, 1.15E-02, 1.19E-02, 2.46E+04
 3.80E+02, 0.00E+00, 7.51E+00, 5.58E-01, 4.41E+00, 0.00E+00,-2.42E-01,-1.43E+01,-2.03E+00,-2.01E+00, 1.10E-02, 1.14E-02, 2.45E+04
 3.85E+02, 0.00E+00, 7.46E+00, 5.62E-01, 4.57E+00, 0.00E+00,-1.79E-01,-1.41E+01,-1.74E+00,-1.73E+00, 1.07E-02, 1.10E-02, 2.45E+04
 3.90E+02, 0.00E+00, 7.49E+00, 5.48E-01, 4.58E+00, 0.00E+00,-1.25E-01,-1.40E+01,-1.54E+00,-1.52E+00, 1.10E-02, 1.13E-02, 2.45E+04
 3.95E+02, 0.00E+00, 7.41E+00, 5.51E-01, 4.62E+00, 0.00E+00,-1.34E-01,-1.40E+01,-1.59E+00,-1.58E+00, 1.14E-02, 1.16E-02, 2.45E+04
 4.00E+02, 0.00E+00, 7.42E+00, 5.53E-01, 4.30E+00, 0.00E+00,-1.41E-01,-1.37E+01,-1.59E+00,-1.58E+00, 1.10E-02, 1.12E-02, 2.45E+04
 4.05E+02, 0.00E+00, 7.37E+00, 5.38E-01, 3.72E+00, 0.00E+00,-2.63E-01,-1.34E+01,-2.07E+00,-2.06E+00, 1.14E-02, 1.16E-02, 2.45E+04
 4.10E+02, 0.00E+00, 7.31E+00, 5.68E-01, 3.89E+00, 0.00E+00,-1.38E-01,-1.31E+01,-1.48E+00,-1.47E+00, 1.03E-02, 1.05E-02, 2.45E+04
 4.15E+02, 0.00E+00, 7.35E+00, 5.67E-01, 3.75E+00, 0.00E+00,-1.22E-01,-1.30E+01,-1.43E+00,-1.42E+00, 1.03E-02, 1.05E-02, 2.45E+04
 4.20E+02, 0.00E+00, 7.28E+00, 5.74E-01, 4.04E+00, 0.00E+00,-3.54E-02,-1.29E+01,-1.07E+00,-1.06E+00, 9.98E-03, 1.01E-02, 2.45E+04
 4.25E+02, 0.00E+00, 7.24E+00, 5.48E-01, 3.64E+00, 0.00E+00,-2.18E-01,-1.30E+01,-1.81E+00,-1.80E+00, 1.06E-02, 1.08E-02, 2.45E+04
 4.30E+02, 0.00E+00, 7.25E+00, 5.72E-01, 3.38E+00, 0.00E+00,-9.94E-02,-1.24E+01,-1.31E+00,-1.30E+00, 1.00E-02, 1.02E-02, 2.45E+04
 4.35E+02, 0.00E+00, 7.19E+00, 5.66E-01, 3.43E+00, 0.00E+00,-1.32E-01,-1.25E+01,-1.44E+00,-1.43E+00, 1.01E-02, 1.03E-02, 2.45E+04
 4.40E+02, 0.00E+00, 7.14E+00, 5.78E-01, 3.33E+00, 0.00E+00,-1.74E-01,-1.24E+01,-1.58E+00,-1.56E+00, 9.94E-03, 1.01E-02, 2.44E+04
 4.45E+02, 0.00E+00, 7.16E+00, 5.73E-01, 3.56E+00, 0.00E+00,-1.14E-01,-1.26E+01,-1.41E+00,-1.40E+00, 1.03E-02, 1.05E-02, 2.44E+04
 4.50E+02, 0.00E+00, 7.12E+00, 5.79E-01, 3.33E+00, 0.00E+00,-1.59E-01,-1.24E+01,-1.56E+00,-1.54E+00, 1.03E-02, 1.04E-02, 2.44E+04
 4.55E+02, 0.00E+00, 7.12E+00, 5.62E-01, 2.89E+00, 0.00E+00,-2.20E-01,-1.22E+01,-1.84E+00,-1.83E+00, 1.07E-02, 1.09E-02, 2.44E+04
 4.60E+02, 0.00E+00, 7.13E+00, 5.77E-01, 3.16E+00, 0.00E+00,-8.85E-02,-1.20E+01,-1.26E+00,-1.24E+00, 9.88E-03, 1.00E-02, 2.44E+04
 4.65E+02, 0.00E+00, 7.12E+00, 5.74E-01, 2.87E+00, 0.00E+00,-1.27E-01,-1.18E+01,-1.40E+00,-1.39E+00, 9.75E-03, 9.89E-03, 2.44E+04
 4.70E+02, 0.00E+00, 7.09E+00, 5.90E-01, 2.98E+00, 0.00E+00,-5.07E-02,-1.17E+01,-1.09E+00,-1.08E+00, 9.70E-03, 9.84E-03, 2.44E+04
 4.75E+02, 0.00E+00, 7.04E+00, 5.64E-01, 2.96E+00, 0.00E+00,-1.61E-01,-1.20E+01,-1.58E+00,-1.57E+00, 1.02E-02, 1.04E-02, 2.44E+04
 4.80E+02, 0.00E+00, 7.02E+00, 5.91E-01, 2.92E+00, 0.00E+00,-6.63E-02,-1.16E+01,-1.17E+00,-1.15E+00, 9.73E-03, 9.87E-03, 2.44E+04
 4.85E+02, 0.00E+00, 7.02E+00, 5.72E-01, 2.60E+00, 0.00E+00,-1.20E-01,-1.14E+01,-1.39E+00,-1.38E+00, 9.87E-03, 1.00E-02, 2.44E+04
 4.90E+02, 0.00E+00, 7.01E+00, 5.83E-01, 2.57E+00, 0.00E+00,-1.03E-01,-1.13E+01,-1.28E+00,-1.26E+00, 9.45E-03, 9.58E-03, 2.44E+04
 4.95E+02, 0.00E+00, 6.99E+00, 5.76E-01, 2.68E+00, 0.00E+00,-1.08E-01,-1.14E+01,-1.31E+00,-1.30E+00, 9.61E-03, 9.75E-03, 2.44E+04
 5.00E+02, 0.00E+00, 6.97E+00, 5.66E-01, 2.63E+00, 0.00E+00,-1.05E-01,-1.14E+01,-1.37E+00,-1.35E+00, 1.02E-02, 1.03E-02, 2.44E+04
 5.05E+02, 0.00E+00, 6.98E+00, 5.84E-01, 2.62E+00, 0.00E+00,-9.11E-02,-1.14E+01,-1.29E+00,-1.27E+00, 9.98E-03, 1.01E-02, 2.44E+04
 5.10E+02, 0.00E+00, 6.94E+00, 5.77E-01, 2.41E+00, 0.00E+00,-5.80E-02,-1.10E+01,-1.13E+00,-1.12E+00, 9.63E-03, 9.77E-03, 2.44E+04
 5.15E+02, 0.00E+00, 6.89E+00, 5.79E-01, 2.17E+00, 0.00E+00,-1.32E-01,-1.09E+01,-1.43E+00,-1.41E+00, 9.71E-03, 9.85E-03, 2.44E+04
 5.20E+02, 0.00E+00, 6.95E+00, 5.77E-01, 2.30E+00, 0.00E+00,-7.60E-02,-1.10E+01,-1.23E+00,-1.21E+00, 9.82E-03, 9.96E-03, 2.44E+04
 5.25E+02, 0.00E+00, 6.84E+00, 5.82E-01, 2.30E+00, 0.00E+00,-6.14E-02,-1.08E+01,-1.14E+00,-1.13E+00, 9.57E-03, 9.71E-03, 2.44E+04
 5.30E+02, 0.00E+00, 6.87E+00, 6.00E-01, 2.14E+00, 0.00E+00,-8.03E-02,-1.07E+01,-1.23E+00,-1.21E+00, 9.66E-03, 9.80E-03, 2.43E+04
 5.35E+02, 0.00E+00, 6.90E+00, 5.84E-01, 2.26E+00, 0.00E+00,-2.54E-02,-1.07E+01,-9.94E-01,-9.79E-01, 9.46E-03, 9.60E-03, 2.43E+04
 5.40E+02, 0.00E+00, 6.86E+00, 5.87E-01, 1.99E+00, 0.00E+00,-1.06E-01,-1.06E+01,-1.33E+00,-1.32E+00, 9.72E-03, 9.86E-03, 2.43E+04
 5.45E+02, 0.00E+00, 6.81E+00, 5.82E-01, 1.94E+00, 0.00E+00,-4.76E-02,-1.04E+01,-1.09E+00,-1.08E+00, 9.58E-03, 9.72E-03, 2.43E+04
 5.50E+02, 0.00E+00, 6.79E+00, 5.83E-01, 1.97E+00, 0.00E+00,-1.06E-01,-1.06E+01,-1.35E+00,-1.34E+00, 9.87E-03, 1.00E-02, 2.43E+04
 5.55E+02, 0.00E+00, 6.81E+00, 5.70E-01, 1.85E+00, 0.00E+00,-3.57E-02,-1.02E+01,-1.07E+00,-1.05E+00, 9.69E-03, 9.83E-03, 2.43E+04
 5.60E+02, 0.00E+00, 6.71E+00, 5.64E-01, 1.96E+00, 0.00E+00,-7.09E-02,-1.03E+01,-1.19E+00,-1.18E+00, 9.70E-03, 9.84E-03, 2.43E+04
 5.65E+02, 0.00E+00, 6.72E+00, 5.76E-01, 1.88E+00, 0.00E+00,-7.10E-02,-1.03E+01,-1.21E+00,-1.20E+00, 9.81E-03, 9.95E-03, 2.43E+04
 5.70E+02, 0.00E+00, 6.69E+00, 5.68E-01, 1.79E+00, 0.00E+00,-4.15E-02,-1.01E+01,-1.07E+00,-1.06E+00, 9.53E-03, 9.67E-03, 2.43E+04
 5.75E+02, 0.00E+00, 6.69E+00, 5.78E-01, 1.78E+00, 0.00E+00,-5.18E-03,-9.97E+00,-9.38E-01,-9.25E-01, 9.54E-03, 9.68E-03, 2.43E+04
 5.80E+02, 0.00E+00, 6.70E+00, 5.91E-01, 1.59E+00, 0.00E+00,-4.07E-02,-9.90E+00,-1.07E+00,-1.06E+00, 9.53E-03, 9.67E-03, 2.43E+04
 5.85E+02, 0.00E+00, 6.64E+00, 5.77E-01, 1.55E+00, 0.00E+00,-9.58E-02,-9.96E+00,-1.31E+00,-1.29E+00, 9.77E-03, 9.91E-03, 2.43E+04
 5.90E+02, 0.00E+00, 6.66E+00, 5.89E-01, 1.63E+00, 0.00E+00,-6.14E-03,-9.79E+00,-9.32E-01,-9.16E-01, 9.42E-03, 9.56E-03, 2.43E+04
 5.95E+02, 0.00E+00, 6.60E+00, 5.87E-01, 1.38E+00, 0.00E+00,-1.01E-01,-9.77E+00,-1.31E+00,-1.30E+00, 9.62E-03, 9.76E-03, 2.43E+04
