s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,Pa
 1.70E+02, 2.95E+02,-7.10E+01, 3.17E+00,-4.54E+01, 0.00E+00, 7.60E+00,-1.78E+02, 1.08E+01, 1.07E+01, 0.00E+00, 6.42E-03, 0.00E+00, 2.90E-02, 2.51E+04
 1.75E+02, 2.90E+02,-6.82E+01, 3.05E+00,-4.24E+01, 0.00E+00, 7.74E+00,-1.77E+02, 1.24E+01, 1.23E+01, 0.00E+00, 6.41E-03, 0.00E+00, 2.71E-02, 2.55E+04
 1.80E+02, 3.07E+02,-6.84E+01, 3.09E+00,-4.44E+01, 0.00E+00, 1.24E+01,-1.81E+02, 2.84E+01, 2.83E+01, 0.00E+00, 6.46E-03, 0.00E+00, 2.78E-02, 2.62E+04
 1.85E+02, 2.75E+02,-6.49E+01, 3.00E+00,-4.72E+01, 0.00E+00, 1.33E+00,-1.77E+02,-1.04E+01,-1.04E+01, 0.00E+00, 6.39E-03, 0.00E+00, 2.66E-02, 2.62E+04
 1.90E+02, 2.86E+02,-6.25E+01, 2.99E+00,-4.57E+01, 0.00E+00, 7.01E+00,-1.78E+02, 1.02E+01, 1.01E+01, 0.00E+00, 6.43E-03, 0.00E+00, 2.64E-02, 2.66E+04
 1.95E+02, 2.99E+02,-6.20E+01, 2.92E+00,-4.54E+01, 0.00E+00, 1.13E+01,-1.80E+02, 2.60E+01, 2.59E+01, 0.00E+00, 6.41E-03, 0.00E+00, 2.58E-02, 2.72E+04
 2.00E+02, 2.82E+02,-5.79E+01, 2.96E+00,-4.70E+01, 0.00E+00, 4.48E+00,-1.84E+02, 6.27E-01, 6.59E-01, 0.00E+00, 6.42E-03, 0.00E+00, 2.69E-02, 2.74E+04
 2.05E+02, 2.91E+02,-5.49E+01, 2.97E+00,-4.55E+01, 0.00E+00, 8.84E+00,-1.87E+02, 1.61E+01, 1.60E+01, 0.00E+00, 6.38E-03, 0.00E+00, 2.74E-02, 2.79E+04
 2.10E+02, 2.83E+02,-5.12E+01, 2.78E+00,-4.58E+01, 0.00E+00, 7.75E+00,-1.83E+02, 1.37E+01, 1.36E+01, 0.00E+00, 6.44E-03, 0.00E+00, 2.47E-02, 2.83E+04
 2.15E+02, 2.97E+02,-5.02E+01, 2.80E+00,-4.94E+01, 0.00E+00, 1.15E+01,-1.85E+02, 2.66E+01, 2.66E+01, 0.00E+00, 6.44E-03, 0.00E+00, 2.55E-02, 2.89E+04
 2.20E+02, 2.54E+02,-4.04E+01, 2.54E+00,-5.04E+01, 0.00E+00, 7.61E-02,-1.78E+02,-1.30E+01,-1.30E+01, 0.00E+00, 6.47E-03, 0.00E+00, 2.27E-02, 2.89E+04
 2.25E+02, 2.27E+02,-3.28E+01, 2.45E+00,-5.16E+01, 0.00E+00,-8.14E+00,-1.80E+02,-4.28E+01,-4.30E+01, 0.00E+00, 6.37E-03, 0.00E+00, 2.25E-02, 2.85E+04
 2.30E+02, 1.65E+02,-2.19E+01, 1.83E+00,-4.52E+01, 0.00E+00,-1.63E+01,-1.51E+02,-6.77E+01,-6.78E+01, 0.00E+00, 6.43E-03, 0.00E+00, 1.40E-02, 2.76E+04
 2.35E+02, 8.74E+00,-5.50E+00, 1.19E+00,-2.93E+01, 0.00E+00,-5.27E+01,-1.18E+02,-1.95E+02,-1.95E+02, 0.00E+00, 6.38E-03, 0.00E+00, 7.31E-03, 2.49E+04
 2.40E+02, 1.48E+00,-6.32E-02, 1.12E+00,-1.34E+01, 0.00E+00,-4.01E+01,-9.80E+01,-1.49E+02,-1.49E+02, 0.00E+00, 6.25E-03, 0.00E+00, 6.60E-03, 2.28E+04
 2.45E+02, 9.39E-01, 3.49E+00, 1.03E+00,-7.86E-01, 0.00E+00,-2.92E+01,-8.47E+01,-1.09E+02,-1.09E+02, 0.00E+00, 6.41E-03, 0.00E+00, 6.04E-03, 2.13E+04
 2.50E+02, 3.21E-01, 5.82E+00, 9.76E-01, 8.52E+00, 0.00E+00,-2.16E+01,-7.56E+01,-8.16E+01,-8.16E+01, 0.00E+00, 6.31E-03, 0.00E+00, 5.63E-03, 2.01E+04
 2.55E+02, 1.59E-02, 7.43E+00, 9.31E-01, 1.51E+01, 0.00E+00,-1.58E+01,-6.79E+01,-6.02E+01,-6.02E+01, 0.00E+00, 6.24E-03, 0.00E+00, 5.26E-03, 1.93E+04
 2.60E+02, 0.00E+00, 8.61E+00, 8.87E-01, 2.00E+01, 0.00E+00,-1.15E+01,-6.26E+01,-4.47E+01,-4.47E+01, 0.00E+00, 6.27E-03, 0.00E+00, 4.87E-03, 1.87E+04
 2.65E+02, 0.00E+00, 9.25E+00, 8.27E-01, 2.35E+01, 0.00E+00,-8.62E+00,-5.89E+01,-3.40E+01,-3.39E+01, 0.00E+00, 6.07E-03, 0.00E+00, 4.40E-03, 1.83E+04
 2.70E+02, 0.00E+00, 9.83E+00, 7.99E-01, 2.52E+01, 0.00E+00,-6.16E+00,-5.46E+01,-2.50E+01,-2.49E+01, 0.00E+00, 6.23E-03, 0.00E+00, 4.19E-03, 1.80E+04
 2.75E+02, 0.00E+00, 1.01E+01, 7.35E-01, 2.61E+01, 0.00E+00,-4.85E+00,-5.20E+01,-2.00E+01,-2.00E+01, 0.00E+00, 6.32E-03, 0.00E+00, 3.73E-03, 1.77E+04
 2.80E+02, 0.00E+00, 1.04E+01, 7.10E-01, 2.64E+01, 0.00E+00,-3.52E+00,-4.91E+01,-1.51E+01,-1.51E+01, 0.00E+00, 6.15E-03, 0.00E+00, 3.49E-03, 1.75E+04
 2.85E+02, 0.00E+00, 1.05E+01, 6.72E-01, 2.72E+01, 0.00E+00,-2.73E+00,-4.76E+01,-1.20E+01,-1.20E+01, 0.00E+00, 6.11E-03, 0.00E+00, 3.09E-03, 1.74E+04
 2.90E+02, 0.00E+00, 1.05E+01, 6.54E-01, 2.75E+01, 0.00E+00,-1.97E+00,-4.57E+01,-9.12E+00,-9.11E+00, 0.00E+00, 5.94E-03, 0.00E+00, 2.86E-03, 1.73E+04
 2.95E+02, 0.00E+00, 1.06E+01, 6.08E-01, 2.70E+01, 0.00E+00,-1.64E+00,-4.43E+01,-7.76E+00,-7.76E+00, 0.00E+00, 6.09E-03, 0.00E+00, 2.57E-03, 1.72E+04
 3.00E+02, 0.00E+00, 1.06E+01, 5.81E-01, 2.60E+01, 0.00E+00,-1.35E+00,-4.25E+01,-6.62E+00,-6.62E+00, 0.00E+00, 6.26E-03, 0.00E+00, 2.34E-03, 1.71E+04
 3.05E+02, 0.00E+00, 1.06E+01, 5.54E-01, 2.57E+01, 0.00E+00,-9.98E-01,-4.11E+01,-5.22E+00,-5.22E+00, 0.00E+00, 6.03E-03, 0.00E+00, 2.10E-03, 1.71E+04
 3.10E+02, 0.00E+00, 1.05E+01, 5.43E-01, 2.60E+01, 0.00E+00,-8.25E-01,-4.07E+01,-4.47E+00,-4.47E+00, 0.00E+00, 5.91E-03, 0.00E+00, 1.88E-03, 1.70E+04
 3.15E+02, 0.00E+00, 1.05E+01, 5.22E-01, 2.51E+01, 0.00E+00,-6.26E-01,-3.91E+01,-3.67E+00,-3.67E+00, 0.00E+00, 6.12E-03, 0.00E+00, 1.69E-03, 1.70E+04
 3.20E+02, 0.00E+00, 1.04E+01, 4.98E-01, 2.43E+01, 0.00E+00,-7.24E-01,-3.84E+01,-3.92E+00,-3.92E+00, 0.00E+00, 6.13E-03, 0.00E+00, 1.47E-03, 1.69E+04
 3.25E+02, 0.00E+00, 1.03E+01, 4.83E-01, 2.40E+01, 0.00E+00,-6.17E-01,-3.76E+01,-3.45E+00,-3.45E+00, 0.00E+00, 6.21E-03, 0.00E+00, 1.29E-03, 1.69E+04
 3.30E+02, 0.00E+00, 1.03E+01, 4.69E-01, 2.35E+01, 0.00E+00,-4.77E-01,-3.67E+01,-2.88E+00,-2.87E+00, 0.00E+00, 6.28E-03, 0.00E+00, 1.11E-03, 1.69E+04
 3.35E+02, 0.00E+00, 1.02E+01, 4.42E-01, 2.26E+01, 0.00E+00,-5.34E-01,-3.57E+01,-3.00E+00,-2.99E+00, 0.00E+00, 6.27E-03, 0.00E+00, 9.64E-04, 1.69E+04
 3.40E+02, 0.00E+00, 1.01E+01, 4.43E-01, 2.17E+01, 0.00E+00,-5.59E-01,-3.47E+01,-3.01E+00,-3.01E+00, 0.00E+00, 6.27E-03, 0.00E+00, 8.24E-04, 1.68E+04
 3.45E+02, 0.00E+00, 1.01E+01, 4.34E-01, 2.16E+01, 0.00E+00,-4.68E-01,-3.43E+01,-2.63E+00,-2.63E+00, 0.00E+00, 6.25E-03, 0.00E+00, 6.95E-04, 1.68E+04
 3.50E+02, 0.00E+00, 1.01E+01, 4.19E-01, 2.09E+01, 0.00E+00,-5.27E-01,-3.37E+01,-2.78E+00,-2.77E+00, 0.00E+00, 6.26E-03, 0.00E+00, 5.71E-04, 1.68E+04
 3.55E+02, 0.00E+00, 1.01E+01, 4.10E-01, 2.05E+01, 0.00E+00,-4.36E-01,-3.29E+01,-2.40E+00,-2.39E+00, 0.00E+00, 6.27E-03, 0.00E+00, 4.55E-04, 1.68E+04
 3.60E+02, 0.00E+00, 9.98E+00, 4.01E-01, 2.00E+01, 0.00E+00,-3.45E-01,-3.21E+01,-2.01E+00,-2.01E+00, 0.00E+00, 6.27E-03, 0.00E+00, 3.50E-04, 1.67E+04
 3.65E+02, 0.00E+00, 1.00E+01, 3.95E-01, 1.95E+01, 0.00E+00,-3.80E-01,-3.16E+01,-2.08E+00,-2.08E+00, 0.00E+00, 6.17E-03, 0.00E+00, 2.68E-04, 1.67E+04
 3.70E+02, 0.00E+00, 9.88E+00, 4.00E-01, 1.91E+01, 0.00E+00,-2.19E-01,-3.06E+01,-1.46E+00,-1.45E+00, 0.00E+00, 6.07E-03, 0.00E+00, 1.92E-04, 1.67E+04
 3.75E+02, 0.00E+00, 9.85E+00, 3.85E-01, 1.79E+01, 0.00E+00,-3.75E-01,-2.98E+01,-2.02E+00,-2.01E+00, 0.00E+00, 6.22E-03, 0.00E+00, 1.44E-04, 1.67E+04
 3.80E+02, 0.00E+00, 9.74E+00, 3.96E-01, 1.78E+01, 0.00E+00,-4.18E-01,-2.96E+01,-2.13E+00,-2.12E+00, 0.00E+00, 6.06E-03, 0.00E+00, 9.23E-05, 1.67E+04
 3.85E+02, 0.00E+00, 9.69E+00, 3.92E-01, 1.77E+01, 0.00E+00,-3.12E-01,-2.92E+01,-1.73E+00,-1.72E+00, 0.00E+00, 6.02E-03, 0.00E+00, 4.78E-05, 1.67E+04
 3.90E+02, 0.00E+00, 9.58E+00, 3.84E-01, 1.72E+01, 0.00E+00,-3.32E-01,-2.86E+01,-1.79E+00,-1.78E+00, 0.00E+00, 6.05E-03, 0.00E+00, 2.46E-05, 1.66E+04
 3.95E+02, 0.00E+00, 9.42E+00, 3.96E-01, 1.68E+01, 0.00E+00,-2.53E-01,-2.79E+01,-1.49E+00,-1.49E+00, 0.00E+00, 6.01E-03, 0.00E+00, 1.86E-05, 1.66E+04
 4.00E+02, 0.00E+00, 9.40E+00, 3.85E-01, 1.64E+01, 0.00E+00,-3.52E-01,-2.77E+01,-1.85E+00,-1.84E+00, 0.00E+00, 6.03E-03, 0.00E+00, 7.03E-06, 1.66E+04
 4.05E+02, 0.00E+00, 9.34E+00, 4.03E-01, 1.63E+01, 0.00E+00,-1.75E-01,-2.71E+01,-1.19E+00,-1.18E+00, 0.00E+00, 5.79E-03, 0.00E+00, 1.17E-05, 1.66E+04
 4.10E+02, 0.00E+00, 9.34E+00, 3.92E-01, 1.58E+01, 0.00E+00,-2.01E-01,-2.66E+01,-1.30E+00,-1.30E+00, 0.00E+00, 5.96E-03, 0.00E+00, 1.54E-05, 1.66E+04
 4.15E+02, 0.00E+00, 9.29E+00, 3.76E-01, 1.52E+01, 0.00E+00,-2.80E-01,-2.62E+01,-1.61E+00,-1.61E+00, 0.00E+00, 6.19E-03, 0.00E+00, 1.13E-05, 1.66E+04
 4.20E+02, 0.00E+00, 9.20E+00, 3.81E-01, 1.50E+01, 0.00E+00,-3.34E-01,-2.60E+01,-1.79E+00,-1.79E+00, 0.00E+00, 6.13E-03, 0.00E+00, 4.74E-07, 1.66E+04
 4.25E+02, 0.00E+00, 9.10E+00, 3.91E-01, 1.49E+01, 0.00E+00,-2.13E-01,-2.55E+01,-1.34E+00,-1.34E+00, 0.00E+00, 5.89E-03, 0.00E+00, 2.57E-05, 1.65E+04
 4.30E+02, 0.00E+00, 9.16E+00, 3.89E-01, 1.41E+01, 0.00E+00,-3.14E-01,-2.50E+01,-1.72E+00,-1.72E+00, 0.00E+00, 6.11E-03, 0.00E+00, 9.78E-08, 1.65E+04
 4.35E+02, 0.00E+00, 9.02E+00, 3.87E-01, 1.39E+01, 0.00E+00,-3.13E-01,-2.47E+01,-1.72E+00,-1.72E+00, 0.00E+00, 6.13E-03, 0.00E+00, 0.00E+00, 1.65E+04
 4.40E+02, 0.00E+00, 9.03E+00, 3.76E-01, 1.36E+01, 0.00E+00,-2.89E-01,-2.44E+01,-1.63E+00,-1.63E+00, 0.00E+00, 6.13E-03, 0.00E+00, 4.46E-07, 1.65E+04
 4.45E+02, 0.00E+00, 9.07E+00, 3.80E-01, 1.32E+01, 0.00E+00,-2.02E-01,-2.38E+01,-1.32E+00,-1.31E+00, 0.00E+00, 6.07E-03, 0.00E+00, 7.47E-08, 1.65E+04
 4.50E+02, 0.00E+00, 8.97E+00, 3.81E-01, 1.28E+01, 0.00E+00,-2.36E-01,-2.33E+01,-1.44E+00,-1.44E+00, 0.00E+00, 6.15E-03, 0.00E+00, 3.66E-06, 1.65E+04
 4.55E+02, 0.00E+00, 8.90E+00, 3.82E-01, 1.24E+01, 0.00E+00,-1.70E-01,-2.27E+01,-1.20E+00,-1.20E+00, 0.00E+00, 6.04E-03, 0.00E+00, 1.13E-05, 1.65E+04
 4.60E+02, 0.00E+00, 8.89E+00, 3.91E-01, 1.21E+01, 0.00E+00,-2.11E-01,-2.25E+01,-1.35E+00,-1.34E+00, 0.00E+00, 5.98E-03, 0.00E+00, 1.14E-05, 1.65E+04
 4.65E+02, 0.00E+00, 8.84E+00, 3.80E-01, 1.16E+01, 0.00E+00,-2.77E-01,-2.21E+01,-1.59E+00,-1.59E+00, 0.00E+00, 6.13E-03, 0.00E+00, 2.83E-06, 1.64E+04
 4.70E+02, 0.00E+00, 8.77E+00, 3.84E-01, 1.16E+01, 0.00E+00,-2.41E-01,-2.20E+01,-1.47E+00,-1.47E+00, 0.00E+00, 6.14E-03, 0.00E+00, 1.23E-05, 1.64E+04
 4.75E+02, 0.00E+00, 8.77E+00, 3.86E-01, 1.11E+01, 0.00E+00,-1.56E-01,-2.13E+01,-1.17E+00,-1.17E+00, 0.00E+00, 6.16E-03, 0.00E+00, 3.30E-05, 1.64E+04
 4.80E+02, 0.00E+00, 8.77E+00, 3.83E-01, 1.07E+01, 0.00E+00,-1.90E-01,-2.10E+01,-1.28E+00,-1.28E+00, 0.00E+00, 6.13E-03, 0.00E+00, 1.99E-05, 1.64E+04
 4.85E+02, 0.00E+00, 8.65E+00, 3.79E-01, 1.04E+01, 0.00E+00,-1.75E-01,-2.05E+01,-1.22E+00,-1.22E+00, 0.00E+00, 6.13E-03, 0.00E+00, 1.79E-07, 1.64E+04
 4.90E+02, 0.00E+00, 8.68E+00, 3.81E-01, 1.00E+01, 0.00E+00,-2.06E-01,-2.02E+01,-1.32E+00,-1.32E+00, 0.00E+00, 6.00E-03, 0.00E+00, 0.00E+00, 1.64E+04
 4.95E+02, 0.00E+00, 8.67E+00, 3.72E-01, 9.68E+00, 0.00E+00,-2.07E-01,-1.99E+01,-1.35E+00,-1.35E+00, 0.00E+00, 6.17E-03, 0.00E+00, 3.63E-07, 1.64E+04
 5.00E+02, 0.00E+00, 8.71E+00, 3.85E-01, 9.53E+00, 0.00E+00,-1.80E-01,-1.97E+01,-1.24E+00,-1.24E+00, 0.00E+00, 6.11E-03, 0.00E+00, 0.00E+00, 1.64E+04
 5.05E+02, 0.00E+00, 8.65E+00, 3.84E-01, 9.34E+00, 0.00E+00,-1.22E-01,-1.93E+01,-1.05E+00,-1.04E+00, 0.00E+00, 6.23E-03, 0.00E+00, 3.52E-06, 1.64E+04
