m,kW/m2,kW/m2,kW/m2,m,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
z-HF,HF_600,HF_750,HF_900,z-T,T_600_x=0.00_y=0.00,T_600_x=0.10_y=0.00,T_600_x=0.20_y=0.00,T_600_x=0.30_y=0.00,T_600_x=0.40_y=0.00,T_600_x=0.50_y=0.00,T_600_x=0.60_y=0.00,T_600_x=0.70_y=0.00,T_600_x=0.80_y=0.00,T_600_x=0.00_y=0.23,T_600_x=0.10_y=0.23,T_600_x=0.20_y=0.23,T_600_x=0.30_y=0.23,T_600_x=0.40_y=0.23,T_600_x=0.50_y=0.23,T_600_x=0.60_y=0.23,T_600_x=0.70_y=0.23,T_600_x=0.80_y=0.23,T_600_x=0.00_y=0.41,T_600_x=0.10_y=0.41,T_600_x=0.20_y=0.41,T_600_x=0.30_y=0.41,T_600_x=0.40_y=0.41,T_600_x=0.50_y=0.41,T_600_x=0.60_y=0.41,T_600_x=0.70_y=0.41,T_600_x=0.80_y=0.41,T_750_x=0.00_y=0.00,T_750_x=0.10_y=0.00,T_750_x=0.20_y=0.00,T_750_x=0.30_y=0.00,T_750_x=0.40_y=0.00,T_750_x=0.50_y=0.00,T_750_x=0.60_y=0.00,T_750_x=0.70_y=0.00,T_750_x=0.80_y=0.00,T_750_x=0.00_y=0.23,T_750_x=0.10_y=0.23,T_750_x=0.20_y=0.23,T_750_x=0.30_y=0.23,T_750_x=0.40_y=0.23,T_750_x=0.50_y=0.23,T_750_x=0.60_y=0.23,T_750_x=0.70_y=0.23,T_750_x=0.80_y=0.23,T_750_x=0.00_y=0.41,T_750_x=0.10_y=0.41,T_750_x=0.20_y=0.41,T_750_x=0.30_y=0.41,T_750_x=0.40_y=0.41,T_750_x=0.50_y=0.41,T_750_x=0.60_y=0.41,T_750_x=0.70_y=0.41,T_750_x=0.80_y=0.41,T_900_x=0.00_y=0.00,T_900_x=0.10_y=0.00,T_900_x=0.20_y=0.00,T_900_x=0.30_y=0.00,T_900_x=0.40_y=0.00,T_900_x=0.50_y=0.00,T_900_x=0.60_y=0.00,T_900_x=0.70_y=0.00,T_900_x=0.80_y=0.00,T_900_x=0.00_y=0.23,T_900_x=0.10_y=0.23,T_900_x=0.20_y=0.23,T_900_x=0.30_y=0.23,T_900_x=0.40_y=0.23,T_900_x=0.50_y=0.23,T_900_x=0.60_y=0.23,T_900_x=0.70_y=0.23,T_900_x=0.80_y=0.23,T_900_x=0.00_y=0.41,T_900_x=0.10_y=0.41,T_900_x=0.20_y=0.41,T_900_x=0.30_y=0.41,T_900_x=0.40_y=0.41,T_900_x=0.50_y=0.41,T_900_x=0.60_y=0.41,T_900_x=0.70_y=0.41,T_900_x=0.80_y=0.41
 2.0000000E-002, 1.9798764E+001, 3.6096474E+001, 4.6841410E+001,-9.0000000E-001, 1.3143659E+002, 1.2828399E+002, 1.1358518E+002, 1.0736948E+002, 1.0019991E+002, 8.8073774E+001, 7.4594227E+001, 7.0868825E+001, 6.5885043E+001, 1.2393777E+002, 1.2220269E+002, 1.0690923E+002, 9.6251447E+001, 8.9258048E+001, 8.2854422E+001, 7.1985973E+001, 6.8109493E+001, 6.3163257E+001, 1.0185308E+002, 1.0913616E+002, 8.7506007E+001, 7.9830561E+001, 7.5101856E+001, 7.0047550E+001, 6.1892315E+001, 5.9860442E+001, 5.6465029E+001, 2.2251277E+002, 2.1153671E+002, 1.7947006E+002, 1.6541658E+002, 1.5283358E+002, 1.3735518E+002, 1.1631723E+002, 1.1035736E+002, 1.0169476E+002, 2.0972175E+002, 2.0343911E+002, 1.7028002E+002, 1.5058711E+002, 1.3744640E+002, 1.2558424E+002, 1.1136517E+002, 1.0710417E+002, 9.8431193E+001, 1.7037371E+002, 1.8221904E+002, 1.3732844E+002, 1.2373266E+002, 1.1508110E+002, 1.0572453E+002, 9.3023126E+001, 8.9963776E+001, 8.4427805E+001, 3.0448945E+002, 2.8738250E+002, 2.4727224E+002, 2.2309784E+002, 2.0182343E+002, 1.8160400E+002, 1.5589555E+002, 1.4870651E+002, 1.3858792E+002, 2.9100420E+002, 2.8283898E+002, 2.3736694E+002, 2.0631162E+002, 1.8447402E+002, 1.6678946E+002, 1.4864320E+002, 1.4235699E+002, 1.3096340E+002, 2.3889742E+002, 2.5085329E+002, 1.8861830E+002, 1.6840695E+002, 1.5374401E+002, 1.4009396E+002, 1.2383294E+002, 1.2055713E+002, 1.1288877E+002
 7.0185185E-002, 1.6273451E+001, 3.1824991E+001, 4.4352761E+001,-8.0000000E-001, 1.5115826E+002, 1.5988600E+002, 1.2486151E+002, 1.1587214E+002, 1.0480050E+002, 9.1107351E+001, 7.7160794E+001, 7.3095151E+001, 6.6976938E+001, 1.4843314E+002, 1.4574100E+002, 1.2892714E+002, 1.0924807E+002, 9.4954189E+001, 8.5981512E+001, 7.4284185E+001, 6.9911962E+001, 6.4707577E+001, 1.1613851E+002, 1.1386217E+002, 9.8097086E+001, 9.0376453E+001, 8.2128633E+001, 7.5610183E+001, 6.4301136E+001, 6.1453786E+001, 5.7282040E+001, 2.5049501E+002, 2.6088937E+002, 1.9982805E+002, 1.8110961E+002, 1.6282168E+002, 1.4388932E+002, 1.2117999E+002, 1.1486772E+002, 1.0496365E+002, 2.5239539E+002, 2.4345870E+002, 2.1015854E+002, 1.7430551E+002, 1.4890437E+002, 1.3200513E+002, 1.1639531E+002, 1.1050291E+002, 1.0109149E+002, 1.9769002E+002, 1.8663960E+002, 1.5695286E+002, 1.4190851E+002, 1.2549494E+002, 1.1242853E+002, 9.5755065E+001, 9.2122731E+001, 8.5511508E+001, 3.4289491E+002, 3.4468269E+002, 2.7718866E+002, 2.4477862E+002, 2.1565605E+002, 1.9139775E+002, 1.6310691E+002, 1.5528098E+002, 1.4270417E+002, 3.4798007E+002, 3.3727726E+002, 2.8826160E+002, 2.3467167E+002, 2.0065349E+002, 1.7807873E+002, 1.5484113E+002, 1.4669581E+002, 1.3431514E+002, 2.7965414E+002, 2.6474204E+002, 2.1619994E+002, 1.9145043E+002, 1.6970676E+002, 1.4989349E+002, 1.2855287E+002, 1.2377912E+002, 1.1466175E+002
 1.2037037E-001, 1.2736020E+001, 2.5811421E+001, 3.8186763E+001,-7.0000000E-001, 1.8319887E+002, 1.7337491E+002, 1.3294981E+002, 1.2160815E+002, 1.0848259E+002, 9.4141024E+001, 8.0309221E+001, 7.6282680E+001, 6.9512234E+001, 1.7402777E+002, 1.5721712E+002, 1.3598854E+002, 1.1547252E+002, 1.0060648E+002, 8.9693468E+001, 7.7036175E+001, 7.3331459E+001, 6.7098493E+001, 1.3736834E+002, 1.1913804E+002, 1.1073627E+002, 9.8151547E+001, 8.6720401E+001, 7.8884498E+001, 6.7575300E+001, 6.4138904E+001, 5.9490195E+001, 2.9063642E+002, 2.7988558E+002, 2.1232268E+002, 1.9147341E+002, 1.7056274E+002, 1.4974607E+002, 1.2727364E+002, 1.2093024E+002, 1.0964807E+002, 2.9046878E+002, 2.6184858E+002, 2.1877701E+002, 1.8259294E+002, 1.5749604E+002, 1.3912528E+002, 1.2150229E+002, 1.1529709E+002, 1.0581656E+002, 2.3139489E+002, 2.0296152E+002, 1.7588862E+002, 1.5473605E+002, 1.3476063E+002, 1.1913204E+002, 1.0053857E+002, 9.6225463E+001, 8.9013293E+001, 3.8413734E+002, 3.7336477E+002, 2.9470069E+002, 2.5910328E+002, 2.2603666E+002, 2.0009108E+002, 1.7119738E+002, 1.6239667E+002, 1.4770390E+002, 3.9457061E+002, 3.5020116E+002, 2.9067437E+002, 2.5071946E+002, 2.1314957E+002, 1.8815103E+002, 1.6128933E+002, 1.5339306E+002, 1.4026498E+002, 3.2761531E+002, 2.8652662E+002, 2.4171809E+002, 2.0748181E+002, 1.8104439E+002, 1.5915387E+002, 1.3439026E+002, 1.2923191E+002, 1.1970204E+002
 1.7055556E-001, 1.0450272E+001, 2.1769106E+001, 3.3934304E+001,-6.0000000E-001, 2.0576055E+002, 1.7778429E+002, 1.3782437E+002, 1.2347728E+002, 1.1054994E+002, 9.5954699E+001, 8.1749249E+001, 7.7593827E+001, 7.0667640E+001, 1.8354812E+002, 1.6252257E+002, 1.2902944E+002, 1.1413919E+002, 1.0174355E+002, 9.1846986E+001, 7.8196873E+001, 7.5049163E+001, 6.8291736E+001, 1.7587686E+002, 1.3789686E+002, 1.1557307E+002, 1.0050871E+002, 8.9756420E+001, 8.0509135E+001, 6.9153564E+001, 6.5747905E+001, 6.0849177E+001, 3.3014872E+002, 2.9166722E+002, 2.1756729E+002, 1.9594489E+002, 1.7442803E+002, 1.5238018E+002, 1.2980878E+002, 1.2311458E+002, 1.1113552E+002, 3.0330827E+002, 2.6310564E+002, 2.0517841E+002, 1.8495202E+002, 1.6016764E+002, 1.4331871E+002, 1.2320814E+002, 1.1739598E+002, 1.0759338E+002, 2.9682238E+002, 2.3469279E+002, 1.8734911E+002, 1.6095585E+002, 1.4221787E+002, 1.2345225E+002, 1.0334061E+002, 9.8291307E+001, 9.0279211E+001, 4.2629836E+002, 3.8871588E+002, 3.0182104E+002, 2.6645503E+002, 2.3184957E+002, 2.0406327E+002, 1.7451533E+002, 1.6439424E+002, 1.4986960E+002, 4.1087457E+002, 3.5971594E+002, 2.8081124E+002, 2.5072875E+002, 2.1954318E+002, 1.9370579E+002, 1.6388823E+002, 1.5649381E+002, 1.4303095E+002, 4.1659073E+002, 3.3123930E+002, 2.5547298E+002, 2.1773533E+002, 1.8796913E+002, 1.6352028E+002, 1.3824860E+002, 1.3276334E+002, 1.2206403E+002
 2.2074074E-001, 8.8508259E+000, 1.8904561E+001, 3.0489796E+001,-5.0000000E-001, 2.3189820E+002, 1.9414892E+002, 1.3941953E+002, 1.2268692E+002, 1.1123506E+002, 9.7087290E+001, 8.1954434E+001, 7.7677731E+001, 7.0755584E+001, 2.1372559E+002, 1.7195303E+002, 1.2616253E+002, 1.1216722E+002, 1.0135482E+002, 9.2191988E+001, 7.8760985E+001, 7.5592163E+001, 6.8640523E+001, 2.2093757E+002, 1.6437071E+002, 1.1646443E+002, 1.0402600E+002, 9.1287021E+001, 8.1934347E+001, 6.9578505E+001, 6.6080334E+001, 6.1553340E+001, 3.4897277E+002, 3.0619420E+002, 2.1971198E+002, 1.9655902E+002, 1.7605400E+002, 1.5331141E+002, 1.2996269E+002, 1.2275333E+002, 1.1075334E+002, 3.4812217E+002, 2.8266822E+002, 2.0469135E+002, 1.8088704E+002, 1.6230017E+002, 1.4555301E+002, 1.2299322E+002, 1.1750916E+002, 1.0688043E+002, 3.8790726E+002, 2.8355381E+002, 1.9212883E+002, 1.6010585E+002, 1.4363930E+002, 1.2601905E+002, 1.0423824E+002, 9.8614264E+001, 8.9675429E+001, 4.5883805E+002, 4.0458415E+002, 3.0462303E+002, 2.6983828E+002, 2.3533779E+002, 2.0659220E+002, 1.7518809E+002, 1.6463396E+002, 1.4990661E+002, 4.7954323E+002, 3.9890224E+002, 2.8533605E+002, 2.4869910E+002, 2.2456754E+002, 1.9625375E+002, 1.6483699E+002, 1.5790347E+002, 1.4444207E+002, 5.1770142E+002, 4.0035445E+002, 2.6119713E+002, 2.0806932E+002, 1.8717122E+002, 1.6562573E+002, 1.3984951E+002, 1.3386936E+002, 1.2193696E+002
 2.7092593E-001, 7.7725672E+000, 1.6895987E+001, 2.7721716E+001,-4.0000000E-001, 3.4889461E+002, 2.6384633E+002, 1.4229651E+002, 1.2107869E+002, 1.1088597E+002, 9.7390887E+001, 8.1700188E+001, 7.7177484E+001, 7.0295357E+001, 3.4757067E+002, 2.5400729E+002, 1.3573646E+002, 1.1093721E+002, 1.0103571E+002, 9.1682456E+001, 7.8930593E+001, 7.5382329E+001, 6.8299909E+001, 3.1640475E+002, 2.4534138E+002, 1.3580983E+002, 1.0047303E+002, 8.9337525E+001, 8.1089577E+001, 6.9149313E+001, 6.5699204E+001, 6.1187833E+001, 4.4378643E+002, 3.5788356E+002, 2.2121475E+002, 1.9574880E+002, 1.7670972E+002, 1.5340465E+002, 1.2955251E+002, 1.2187928E+002, 1.0959521E+002, 5.4735728E+002, 4.1619753E+002, 2.2098152E+002, 1.8103748E+002, 1.6353768E+002, 1.4578618E+002, 1.2239601E+002, 1.1659834E+002, 1.0517977E+002, 5.4154360E+002, 4.1480180E+002, 2.1026797E+002, 1.5478951E+002, 1.3965220E+002, 1.2650477E+002, 1.0452145E+002, 9.8293058E+001, 8.8859207E+001, 5.0418220E+002, 4.2278636E+002, 3.0374359E+002, 2.7037692E+002, 2.3751563E+002, 2.0761269E+002, 1.7493136E+002, 1.6429154E+002, 1.4890499E+002, 6.3886020E+002, 5.0295089E+002, 3.0325102E+002, 2.4951256E+002, 2.2768234E+002, 1.9752065E+002, 1.6463691E+002, 1.5752846E+002, 1.4402630E+002, 7.0272252E+002, 5.4520166E+002, 2.8697011E+002, 2.1130699E+002, 1.8873833E+002, 1.6776485E+002, 1.4121706E+002, 1.3447433E+002, 1.2167395E+002
 3.2111111E-001, 6.9532268E+000, 1.5151465E+001, 2.5448425E+001,-3.0000000E-001, 6.0265397E+002, 4.5712436E+002, 1.8342443E+002, 1.2622124E+002, 1.0984497E+002, 9.5801539E+001, 8.0318891E+001, 7.5562314E+001, 6.8333584E+001, 6.2372612E+002, 4.5251542E+002, 2.0071153E+002, 1.2509625E+002, 1.0557327E+002, 9.1114364E+001, 7.7704866E+001, 7.3512468E+001, 6.6399498E+001, 4.5123690E+002, 3.9081293E+002, 1.9186238E+002, 1.2201248E+002, 9.7484053E+001, 8.1291932E+001, 6.7838953E+001, 6.4217739E+001, 5.9074399E+001, 6.5789618E+002, 5.1007814E+002, 2.4761646E+002, 2.0046590E+002, 1.7493111E+002, 1.5108625E+002, 1.2705638E+002, 1.1927242E+002, 1.0642488E+002, 8.0279450E+002, 6.3364000E+002, 2.9615860E+002, 1.9902842E+002, 1.6708883E+002, 1.4397791E+002, 1.2004137E+002, 1.1364935E+002, 1.0168174E+002, 7.6217931E+002, 6.5188839E+002, 2.9843860E+002, 1.8328186E+002, 1.5036776E+002, 1.2680527E+002, 1.0294458E+002, 9.6644054E+001, 8.6873449E+001, 6.5993246E+002, 5.1702568E+002, 3.1236000E+002, 2.7108999E+002, 2.3539491E+002, 2.0509341E+002, 1.7143923E+002, 1.6096249E+002, 1.4503585E+002, 8.5761248E+002, 6.9715329E+002, 3.6375125E+002, 2.6613053E+002, 2.2812475E+002, 1.9534547E+002, 1.6177587E+002, 1.5442883E+002, 1.4002543E+002, 9.2326885E+002, 7.9137439E+002, 3.8769284E+002, 2.4275938E+002, 2.0195468E+002, 1.6832100E+002, 1.3903778E+002, 1.3184508E+002, 1.1965792E+002
 3.7129630E-001, 6.2712569E+000, 1.3654932E+001, 2.3577663E+001,-2.0000000E-001, 8.8272442E+002, 7.3284048E+002, 3.2499480E+002, 1.6627390E+002, 1.1582913E+002, 9.2657950E+001, 7.5920943E+001, 7.1150489E+001, 6.3904614E+001, 9.5642015E+002, 7.9367668E+002, 3.8816138E+002, 1.8267874E+002, 1.1909376E+002, 9.1388910E+001, 7.2997749E+001, 6.8839665E+001, 6.1976268E+001, 5.8943974E+002, 5.6241144E+002, 3.2555768E+002, 1.8649289E+002, 1.2442268E+002, 8.7805725E+001, 6.4923483E+001, 6.0638633E+001, 5.5139757E+001, 9.3364510E+002, 7.5548410E+002, 3.7103294E+002, 2.2802598E+002, 1.6933787E+002, 1.4433952E+002, 1.2006683E+002, 1.1226428E+002, 9.9605325E+001, 1.0035373E+003, 8.6284455E+002, 5.0461666E+002, 2.7258271E+002, 1.7887802E+002, 1.4007732E+002, 1.1321043E+002, 1.0667152E+002, 9.4975086E+001, 9.4527245E+002, 8.9990270E+002, 5.1062482E+002, 2.7378366E+002, 1.7518377E+002, 1.2673900E+002, 9.7526187E+001, 9.1698109E+001, 8.2016698E+001, 8.9674058E+002, 7.2369635E+002, 4.0139475E+002, 2.8090096E+002, 2.2607960E+002, 1.9491511E+002, 1.6212078E+002, 1.5182025E+002, 1.3588824E+002, 1.0560260E+003, 9.2972135E+002, 5.5188493E+002, 3.2689801E+002, 2.2693907E+002, 1.8596360E+002, 1.5350913E+002, 1.4577626E+002, 1.3110024E+002, 1.0464707E+003, 9.8720318E+002, 5.9819198E+002, 3.4664233E+002, 2.2429424E+002, 1.6488064E+002, 1.3082981E+002, 1.2388834E+002, 1.1313302E+002
 4.2148148E-001, 5.6599337E+000, 1.2456722E+001, 2.2019105E+001,-1.0000000E-001, 1.0621229E+003, 9.7792672E+002, 6.3500353E+002, 2.9503871E+002, 1.4669885E+002, 1.0011668E+002, 6.9974589E+001, 6.5527408E+001, 5.9233290E+001, 1.0831394E+003, 1.0337832E+003, 7.2400166E+002, 3.6646339E+002, 1.7181489E+002, 1.0093369E+002, 6.8393032E+001, 6.3794741E+001, 5.7452434E+001, 6.9118947E+002, 6.7685228E+002, 5.3423611E+002, 3.0158312E+002, 1.7073505E+002, 1.0226126E+002, 6.2076025E+001, 5.7267940E+001, 5.1244043E+001, 1.1428989E+003, 1.0262976E+003, 6.6601274E+002, 3.2671250E+002, 1.8134842E+002, 1.3758141E+002, 1.0985522E+002, 1.0284262E+002, 9.1854792E+001, 1.1317402E+003, 1.0527291E+003, 7.8903812E+002, 4.3178829E+002, 2.2264178E+002, 1.4321072E+002, 1.0447909E+002, 9.8082311E+001, 8.7677374E+001, 9.5515309E+002, 9.7378360E+002, 8.0702213E+002, 4.7303952E+002, 2.4756178E+002, 1.4412094E+002, 9.3345839E+001, 8.5544486E+001, 7.6805561E+001, 1.1229420E+003, 9.9573776E+002, 6.4783578E+002, 3.4124198E+002, 2.2387398E+002, 1.8230188E+002, 1.4909923E+002, 1.3978937E+002, 1.2556126E+002, 1.1693336E+003, 1.1036791E+003, 8.5294878E+002, 4.7590386E+002, 2.5916380E+002, 1.8012501E+002, 1.4162250E+002, 1.3426324E+002, 1.2122148E+002, 1.0393281E+003, 1.0460966E+003, 8.8209388E+002, 5.5397883E+002, 3.0200034E+002, 1.8540443E+002, 1.2355423E+002, 1.1596729E+002, 1.0568106E+002
