s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 2.200E+02, 6.086E+01, 0.000E+00,-1.227E+01,-4.836E+01,-3.864E-01, 2.702E-02, 0.000E+00, 0.000E+00,-1.193E-01,-1.290E-01, 0.000E+00, 2.886E-03, 0.000E+00
 2.300E+02, 6.148E+01, 0.000E+00,-1.243E+01,-4.892E+01,-4.233E-01, 2.724E-02, 0.000E+00, 0.000E+00,-2.523E-01,-2.638E-01, 0.000E+00, 2.919E-03, 0.000E+00
 2.400E+02, 5.995E+01, 0.000E+00,-1.208E+01,-4.700E+01,-4.241E-01, 2.661E-02, 0.000E+00, 0.000E+00, 5.029E-01, 4.642E-01, 0.000E+00, 2.847E-03, 0.000E+00
 2.500E+02, 6.198E+01, 0.000E+00,-1.251E+01,-4.827E+01,-4.632E-01, 2.751E-02, 0.000E+00, 0.000E+00, 8.083E-01, 7.738E-01, 0.000E+00, 2.939E-03, 0.000E+00
 2.600E+02, 6.243E+01, 0.000E+00,-1.261E+01,-5.053E+01,-3.515E-01, 2.787E-02, 0.000E+00, 0.000E+00,-1.051E+00,-1.032E+00, 0.000E+00, 2.968E-03, 0.000E+00
 2.700E+02, 6.269E+01, 0.000E+00,-1.266E+01,-4.898E+01,-3.872E-01, 2.783E-02, 0.000E+00, 0.000E+00, 6.912E-01, 6.889E-01, 0.000E+00, 2.977E-03, 0.000E+00
 2.800E+02, 6.146E+01, 0.000E+00,-1.239E+01,-4.960E+01,-4.080E-01, 2.736E-02, 0.000E+00, 0.000E+00,-8.882E-01,-9.171E-01, 0.000E+00, 2.918E-03, 0.000E+00
 2.900E+02, 6.230E+01, 0.000E+00,-1.256E+01,-4.986E+01,-3.664E-01, 2.778E-02, 0.000E+00, 0.000E+00,-4.550E-01,-4.620E-01, 0.000E+00, 2.958E-03, 0.000E+00
 3.000E+02, 6.100E+01, 0.000E+00,-1.230E+01,-4.817E+01,-3.713E-01, 2.726E-02, 0.000E+00, 0.000E+00, 1.841E-01, 1.892E-01, 0.000E+00, 2.898E-03, 0.000E+00
 3.100E+02, 6.216E+01, 0.000E+00,-1.254E+01,-4.841E+01,-3.288E-01, 2.756E-02, 0.000E+00, 0.000E+00, 8.933E-01, 9.045E-01, 0.000E+00, 2.952E-03, 0.000E+00
 3.200E+02, 6.309E+01, 0.000E+00,-1.272E+01,-4.982E+01,-3.978E-01, 2.812E-02, 0.000E+00, 0.000E+00, 2.042E-01, 1.874E-01, 0.000E+00, 2.994E-03, 0.000E+00
 3.300E+02, 6.451E+01, 0.000E+00,-1.303E+01,-5.163E+01,-3.665E-01, 2.885E-02, 0.000E+00, 0.000E+00,-4.942E-01,-4.824E-01, 0.000E+00, 3.066E-03, 0.000E+00
 3.400E+02, 6.408E+01, 0.000E+00,-1.291E+01,-5.051E+01,-3.947E-01, 2.874E-02, 0.000E+00, 0.000E+00, 3.124E-01, 2.968E-01, 0.000E+00, 3.044E-03, 0.000E+00
 3.500E+02, 6.476E+01, 0.000E+00,-1.308E+01,-5.125E+01,-3.769E-01, 2.899E-02, 0.000E+00, 0.000E+00, 7.726E-02, 8.777E-02, 0.000E+00, 3.072E-03, 0.000E+00
 3.600E+02, 6.523E+01, 0.000E+00,-1.314E+01,-5.115E+01,-4.568E-01, 2.931E-02, 0.000E+00, 0.000E+00, 5.526E-01, 5.140E-01, 0.000E+00, 3.097E-03, 0.000E+00
 3.700E+02, 6.653E+01, 0.000E+00,-1.342E+01,-5.297E+01,-4.162E-01, 2.985E-02, 0.000E+00, 0.000E+00,-2.244E-01,-2.511E-01, 0.000E+00, 3.164E-03, 0.000E+00
 3.800E+02, 6.673E+01, 0.000E+00,-1.348E+01,-5.311E+01,-3.821E-01, 2.995E-02, 0.000E+00, 0.000E+00,-2.122E-01,-2.123E-01, 0.000E+00, 3.166E-03, 0.000E+00
 3.900E+02, 6.667E+01, 0.000E+00,-1.343E+01,-5.243E+01,-5.050E-01, 3.003E-02, 0.000E+00, 0.000E+00, 4.046E-01, 3.348E-01, 0.000E+00, 3.169E-03, 0.000E+00
 4.000E+02, 6.750E+01, 0.000E+00,-1.364E+01,-5.310E+01,-3.647E-01, 3.037E-02, 0.000E+00, 0.000E+00, 4.124E-01, 4.288E-01, 0.000E+00, 3.200E-03, 0.000E+00
