Time, Height, T_lower, T_upper
15.020000, 2.048751, 24.039600, 24.925023
30.020000, 1.805113, 24.075900, 28.944807
45.020000, 1.642100, 24.115600, 35.374859
60.010000, 1.532763, 24.182400, 41.093120
75.010000, 1.459862, 24.654200, 45.683999
90.010000, 1.407309, 25.435900, 48.826660
105.000000, 1.369523, 26.139700, 50.576939
120.000000, 1.326828, 26.723200, 52.272502
135.000000, 1.302982, 27.155400, 53.573400
150.000000, 1.272646, 27.725000, 54.460415
165.000000, 1.265094, 28.328700, 54.578504
180.000000, 1.267584, 29.012000, 55.395748
195.000000, 1.269559, 29.399000, 58.576599
210.000000, 1.273717, 29.915600, 68.834409
225.000000, 1.239813, 31.411600, 72.338860
240.000000, 1.222028, 32.808900, 74.076237
255.000000, 1.223761, 33.708500, 75.774146
270.000000, 1.201496, 34.739100, 76.284925
285.000000, 1.212059, 35.733700, 77.021683
300.000000, 1.186920, 36.318600, 77.727842
315.000000, 1.216336, 36.833800, 90.299345
330.000000, 1.191850, 39.005500, 112.874582
345.000000, 1.172601, 43.088500, 122.262513
360.000000, 1.178593, 45.895000, 127.751445
375.000000, 1.151574, 47.425300, 130.642072
390.000000, 1.183681, 48.580400, 133.921719
405.000000, 1.192731, 50.159500, 135.150321
420.000000, 1.205056, 51.322100, 137.646803
435.000000, 1.219236, 51.522200, 123.353035
450.000000, 1.177157, 50.829900, 92.065834
465.000000, 1.191236, 46.934000, 83.984528
480.000000, 1.238544, 42.993800, 78.935883
495.000000, 1.249401, 41.641400, 74.729654
510.000000, 1.240700, 40.424000, 71.277240
525.000000, 1.249458, 39.398900, 70.246606
540.000000, 1.262119, 38.714300, 69.690232
555.000000, 1.268039, 38.866100, 107.831492
570.000000, 1.193918, 43.860900, 164.430560
585.000000, 1.127101, 52.830000, 182.314399
600.000000, 1.108535, 57.845300, 192.603704
615.000000, 1.118642, 63.992400, 199.354784
630.000000, 1.123992, 67.112400, 203.274354
645.000000, 1.144316, 70.381200, 208.258684
660.000000, 1.141552, 71.330600, 209.900676
675.000000, 1.153143, 72.722500, 176.931428
690.000000, 1.101752, 67.487400, 124.209570
705.000000, 1.148006, 57.178500, 110.252208
720.000000, 1.234293, 52.980600, 100.821850
735.000000, 1.244873, 50.151600, 93.761919
750.000000, 1.246603, 48.437700, 89.814394
765.000000, 1.262456, 46.960600, 87.005480
780.000000, 1.274008, 45.505100, 85.672862
795.000000, 1.254662, 44.010600, 83.609137
810.000000, 1.277817, 43.043600, 82.589364
825.000000, 1.293333, 42.358200, 81.111687
840.000000, 1.296471, 41.951700, 79.921862
855.000000, 1.309393, 41.652000, 79.429366
870.000000, 1.287081, 41.222800, 78.966411
885.000000, 1.320736, 40.644000, 78.768490
900.000000, 1.306047, 40.182500, 77.451903
