s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol
 1.350E+02, 2.561E+01, 2.639E+01, 2.807E+01, 3.011E+01, 3.597E+01, 5.194E+01, 6.860E+01, 7.426E+01, 7.426E+01, 7.639E+01, 2.577E+01, 2.714E+01, 2.903E+01, 3.111E+01, 3.836E+01, 5.000E+01, 6.095E+01, 6.489E+01, 6.489E+01, 6.198E+01, 3.000E+01, 3.024E+01, 3.060E+01, 3.045E+01, 4.386E+01, 5.469E+01, 5.696E+01, 5.621E+01, 5.621E+01, 5.275E+01, 2.999E+01, 3.075E+01, 3.214E+01, 3.327E+01, 3.476E+01, 3.948E+01, 5.515E+01, 5.537E+01, 5.537E+01, 5.525E+01, 3.867E+01, 3.664E+01, 3.662E+01, 3.678E+01, 3.726E+01, 3.760E+01, 3.907E+01, 3.990E+01, 2.404E+01, 2.406E+01, 2.416E+01, 2.601E+01, 2.899E+01, 3.149E+01, 3.249E+01, 3.337E+01, 3.413E+01, 3.413E+01, 2.401E+01, 2.402E+01, 2.403E+01, 2.421E+01, 2.523E+01, 2.632E+01, 2.818E+01, 2.853E+01, 2.829E+01, 2.829E+01,-2.224E-01, 2.787E+01,-4.097E-01, 3.252E+01,-1.095E-01, 4.484E+01, 7.274E-01, 6.497E+01,-1.922E-01, 2.791E+01,-4.173E-01, 3.082E+01, 4.594E-02, 5.129E+01, 6.538E-01, 5.946E+01,-2.843E-01, 2.405E+01,-1.574E-01, 2.481E+01, 2.356E-01, 2.903E+01, 6.098E-01, 3.301E+01,-2.395E-01, 2.404E+01,-2.229E-01, 2.409E+01, 8.059E-02, 2.554E+01, 4.543E-01, 2.922E+01, 7.485E-01, 7.644E-01, 7.951E-01, 3.088E-01, 2.071E-01, 2.070E-01, 2.068E-01, 2.066E-01
 1.500E+02, 2.636E+01, 2.747E+01, 2.928E+01, 3.125E+01, 3.772E+01, 5.382E+01, 6.916E+01, 7.432E+01, 7.432E+01, 7.554E+01, 2.586E+01, 2.802E+01, 2.969E+01, 3.147E+01, 4.042E+01, 5.241E+01, 6.243E+01, 6.642E+01, 6.642E+01, 6.352E+01, 3.086E+01, 3.129E+01, 3.145E+01, 3.167E+01, 4.465E+01, 5.617E+01, 5.878E+01, 5.862E+01, 5.862E+01, 5.528E+01, 3.082E+01, 3.139E+01, 3.258E+01, 3.470E+01, 3.593E+01, 4.121E+01, 5.638E+01, 5.715E+01, 5.715E+01, 5.687E+01, 3.879E+01, 3.769E+01, 3.776E+01, 3.799E+01, 3.853E+01, 3.943E+01, 4.079E+01, 4.149E+01, 2.405E+01, 2.407E+01, 2.411E+01, 2.509E+01, 2.751E+01, 3.277E+01, 3.427E+01, 3.500E+01, 3.521E+01, 3.521E+01, 2.402E+01, 2.425E+01, 2.472E+01, 2.513E+01, 2.635E+01, 2.807E+01, 3.040E+01, 3.062E+01, 3.013E+01, 3.013E+01,-3.282E-01, 2.866E+01,-4.120E-01, 3.290E+01,-9.937E-02, 4.771E+01, 7.264E-01, 6.611E+01,-2.847E-01, 2.851E+01,-4.283E-01, 3.173E+01, 7.294E-02, 5.332E+01, 6.210E-01, 6.102E+01,-3.197E-01, 2.407E+01,-1.772E-01, 2.514E+01, 2.760E-01, 3.061E+01, 6.559E-01, 3.467E+01,-2.882E-01, 2.404E+01,-2.424E-01, 2.452E+01, 1.743E-01, 2.699E+01, 4.768E-01, 3.097E+01, 7.563E-01, 7.774E-01, 7.705E-01, 3.136E-01, 2.068E-01, 2.066E-01, 2.064E-01, 2.063E-01
 1.650E+02, 2.760E+01, 2.883E+01, 3.039E+01, 3.238E+01, 3.873E+01, 5.436E+01, 6.882E+01, 7.354E+01, 7.354E+01, 7.391E+01, 2.613E+01, 2.844E+01, 3.034E+01, 3.222E+01, 4.084E+01, 5.347E+01, 6.315E+01, 6.582E+01, 6.582E+01, 6.305E+01, 3.117E+01, 3.165E+01, 3.170E+01, 3.215E+01, 4.382E+01, 5.656E+01, 5.946E+01, 5.934E+01, 5.934E+01, 5.631E+01, 3.087E+01, 3.161E+01, 3.314E+01, 3.536E+01, 3.624E+01, 4.496E+01, 5.813E+01, 5.788E+01, 5.788E+01, 5.759E+01, 4.091E+01, 3.953E+01, 3.916E+01, 3.913E+01, 3.890E+01, 3.981E+01, 4.172E+01, 4.304E+01, 2.406E+01, 2.409E+01, 2.415E+01, 2.521E+01, 2.825E+01, 3.318E+01, 3.520E+01, 3.575E+01, 3.600E+01, 3.600E+01, 2.414E+01, 2.499E+01, 2.556E+01, 2.655E+01, 2.810E+01, 3.010E+01, 3.210E+01, 3.219E+01, 3.158E+01, 3.158E+01,-2.820E-01, 2.938E+01,-4.382E-01, 3.347E+01,-9.331E-02, 4.911E+01, 7.650E-01, 6.503E+01,-3.289E-01, 2.957E+01,-4.895E-01, 3.228E+01, 9.268E-02, 5.376E+01, 6.877E-01, 6.105E+01,-3.133E-01, 2.408E+01,-2.197E-01, 2.505E+01, 2.943E-01, 3.116E+01, 5.730E-01, 3.508E+01,-3.310E-01, 2.426E+01,-2.039E-01, 2.555E+01, 1.855E-01, 2.879E+01, 4.902E-01, 3.277E+01, 7.262E-01, 7.511E-01, 8.084E-01, 3.120E-01, 2.064E-01, 2.063E-01, 2.062E-01, 2.064E-01
 1.800E+02, 2.864E+01, 2.964E+01, 3.106E+01, 3.288E+01, 3.792E+01, 5.413E+01, 6.962E+01, 7.633E+01, 7.633E+01, 7.616E+01, 2.646E+01, 2.883E+01, 3.103E+01, 3.344E+01, 4.139E+01, 5.426E+01, 6.370E+01, 6.769E+01, 6.769E+01, 6.481E+01, 3.185E+01, 3.237E+01, 3.263E+01, 3.292E+01, 4.564E+01, 5.756E+01, 5.974E+01, 5.963E+01, 5.963E+01, 5.635E+01, 3.153E+01, 3.259E+01, 3.409E+01, 3.565E+01, 3.742E+01, 4.307E+01, 5.774E+01, 5.812E+01, 5.812E+01, 5.746E+01, 4.493E+01, 4.264E+01, 4.096E+01, 4.084E+01, 4.098E+01, 4.161E+01, 4.252E+01, 4.327E+01, 2.407E+01, 2.409E+01, 2.430E+01, 2.528E+01, 2.822E+01, 3.374E+01, 3.561E+01, 3.636E+01, 3.678E+01, 3.678E+01, 2.462E+01, 2.590E+01, 2.683E+01, 2.827E+01, 2.956E+01, 3.121E+01, 3.268E+01, 3.269E+01, 3.202E+01, 3.202E+01,-2.984E-01, 2.994E+01,-4.618E-01, 3.409E+01,-1.335E-01, 4.903E+01, 7.672E-01, 6.768E+01,-2.984E-01, 2.959E+01,-4.138E-01, 3.340E+01, 6.677E-02, 5.420E+01, 6.962E-01, 6.190E+01,-3.279E-01, 2.414E+01,-2.283E-01, 2.577E+01, 2.507E-01, 3.212E+01, 6.406E-01, 3.603E+01,-2.854E-01, 2.476E+01,-1.665E-01, 2.631E+01, 1.665E-01, 2.955E+01, 4.617E-01, 3.329E+01, 6.809E-01, 7.086E-01, 8.670E-01, 3.199E-01, 2.061E-01, 2.062E-01, 2.062E-01, 2.061E-01
 1.950E+02, 2.963E+01, 3.085E+01, 3.239E+01, 3.436E+01, 4.040E+01, 6.044E+01, 7.698E+01, 8.770E+01, 8.770E+01, 8.944E+01, 2.689E+01, 2.963E+01, 3.195E+01, 3.509E+01, 4.387E+01, 5.534E+01, 6.651E+01, 7.101E+01, 7.101E+01, 6.867E+01, 3.161E+01, 3.223E+01, 3.254E+01, 3.282E+01, 4.484E+01, 5.814E+01, 6.114E+01, 6.115E+01, 6.115E+01, 5.711E+01, 3.175E+01, 3.217E+01, 3.293E+01, 3.608E+01, 3.883E+01, 4.766E+01, 5.901E+01, 5.908E+01, 5.908E+01, 5.888E+01, 4.348E+01, 4.286E+01, 4.228E+01, 4.196E+01, 4.207E+01, 4.228E+01, 4.328E+01, 4.406E+01, 2.411E+01, 2.419E+01, 2.444E+01, 2.540E+01, 2.889E+01, 3.468E+01, 3.679E+01, 3.714E+01, 3.756E+01, 3.756E+01, 2.513E+01, 2.629E+01, 2.775E+01, 2.924E+01, 3.042E+01, 3.192E+01, 3.342E+01, 3.337E+01, 3.264E+01, 3.264E+01,-4.292E-01, 3.084E+01,-4.567E-01, 3.631E+01, 9.079E-03, 4.989E+01, 1.032E+00, 7.334E+01,-3.473E-01, 2.938E+01,-4.526E-01, 3.501E+01, 2.347E-01, 5.589E+01, 8.321E-01, 6.451E+01,-3.458E-01, 2.431E+01,-2.071E-01, 2.604E+01, 3.662E-01, 3.326E+01, 6.268E-01, 3.640E+01,-2.266E-01, 2.529E+01,-1.452E-01, 2.727E+01, 1.877E-01, 3.054E+01, 4.732E-01, 3.399E+01, 1.634E+00, 1.680E+00, 2.041E+00, 6.641E-01, 2.059E-01, 2.059E-01, 2.058E-01, 2.060E-01
 2.100E+02, 3.014E+01, 3.141E+01, 3.351E+01, 3.576E+01, 4.193E+01, 6.818E+01, 9.078E+01, 1.029E+02, 1.029E+02, 1.040E+02, 2.742E+01, 2.991E+01, 3.214E+01, 3.591E+01, 4.651E+01, 6.115E+01, 8.045E+01, 8.981E+01, 8.981E+01, 8.624E+01, 3.212E+01, 3.284E+01, 3.281E+01, 3.761E+01, 6.101E+01, 6.706E+01, 7.337E+01, 7.433E+01, 7.433E+01, 6.956E+01, 3.166E+01, 3.335E+01, 3.703E+01, 3.940E+01, 4.181E+01, 5.725E+01, 6.649E+01, 6.610E+01, 6.610E+01, 6.688E+01, 4.798E+01, 4.425E+01, 4.266E+01, 4.291E+01, 4.298E+01, 4.379E+01, 4.464E+01, 4.542E+01, 2.421E+01, 2.446E+01, 2.476E+01, 2.607E+01, 3.017E+01, 3.497E+01, 3.753E+01, 3.776E+01, 3.834E+01, 3.834E+01, 2.458E+01, 2.641E+01, 2.769E+01, 2.980E+01, 3.105E+01, 3.237E+01, 3.419E+01, 3.426E+01, 3.361E+01, 3.361E+01,-4.499E-01, 3.107E+01,-4.636E-01, 3.752E+01, 2.107E-02, 5.328E+01, 1.076E+00, 9.071E+01,-3.013E-01, 3.018E+01,-4.640E-01, 3.652E+01, 2.437E-01, 6.206E+01, 9.807E-01, 8.107E+01,-3.135E-01, 2.464E+01,-2.050E-01, 2.655E+01, 2.706E-01, 3.353E+01, 6.685E-01, 3.730E+01,-2.667E-01, 2.548E+01,-1.015E-01, 2.782E+01, 2.118E-01, 3.114E+01, 4.601E-01, 3.461E+01, 1.495E+00, 1.548E+00, 1.720E+00, 6.330E-01, 2.059E-01, 2.057E-01, 2.054E-01, 2.053E-01
 2.250E+02, 3.024E+01, 3.206E+01, 3.504E+01, 3.853E+01, 4.530E+01, 7.339E+01, 9.542E+01, 1.034E+02, 1.034E+02, 1.040E+02, 2.902E+01, 3.187E+01, 3.455E+01, 3.863E+01, 5.277E+01, 6.720E+01, 8.407E+01, 8.997E+01, 8.997E+01, 8.636E+01, 3.487E+01, 3.524E+01, 3.579E+01, 3.694E+01, 6.536E+01, 7.530E+01, 8.028E+01, 8.006E+01, 8.006E+01, 7.350E+01, 3.473E+01, 3.728E+01, 3.961E+01, 4.208E+01, 4.392E+01, 5.833E+01, 7.618E+01, 7.647E+01, 7.647E+01, 7.544E+01, 4.788E+01, 4.567E+01, 4.442E+01, 4.521E+01, 4.568E+01, 4.675E+01, 4.890E+01, 5.091E+01, 2.437E+01, 2.472E+01, 2.506E+01, 2.703E+01, 3.196E+01, 3.636E+01, 3.941E+01, 4.082E+01, 4.164E+01, 4.164E+01, 2.455E+01, 2.628E+01, 2.765E+01, 3.023E+01, 3.156E+01, 3.306E+01, 3.471E+01, 3.480E+01, 3.402E+01, 3.402E+01,-4.656E-01, 3.285E+01,-4.515E-01, 4.258E+01, 1.135E-01, 5.903E+01, 1.021E+00, 8.989E+01,-3.968E-01, 3.284E+01,-5.493E-01, 4.050E+01, 3.170E-01, 6.732E+01, 8.846E-01, 8.286E+01,-3.660E-01, 2.495E+01,-1.966E-01, 2.760E+01, 2.857E-01, 3.469E+01, 7.319E-01, 3.963E+01,-2.880E-01, 2.544E+01,-9.936E-02, 2.795E+01, 2.132E-01, 3.200E+01, 4.734E-01, 3.540E+01, 1.671E+00, 1.716E+00, 1.843E+00, 6.767E-01, 2.061E-01, 2.059E-01, 2.056E-01, 2.052E-01
 2.400E+02, 3.125E+01, 3.353E+01, 3.640E+01, 3.986E+01, 4.790E+01, 7.616E+01, 9.767E+01, 1.088E+02, 1.088E+02, 1.111E+02, 3.006E+01, 3.369E+01, 3.676E+01, 4.119E+01, 5.401E+01, 6.830E+01, 8.676E+01, 9.372E+01, 9.372E+01, 8.985E+01, 3.699E+01, 3.727E+01, 3.788E+01, 4.001E+01, 6.726E+01, 7.644E+01, 8.124E+01, 8.116E+01, 8.116E+01, 7.518E+01, 3.574E+01, 3.791E+01, 4.028E+01, 4.363E+01, 4.559E+01, 6.524E+01, 7.742E+01, 7.844E+01, 7.844E+01, 7.798E+01, 5.321E+01, 4.944E+01, 4.835E+01, 4.913E+01, 5.018E+01, 5.114E+01, 5.316E+01, 5.469E+01, 2.441E+01, 2.491E+01, 2.539E+01, 2.789E+01, 3.296E+01, 3.950E+01, 4.312E+01, 4.422E+01, 4.477E+01, 4.477E+01, 2.461E+01, 2.678E+01, 2.835E+01, 3.111E+01, 3.270E+01, 3.429E+01, 3.660E+01, 3.640E+01, 3.539E+01, 3.539E+01,-4.290E-01, 3.498E+01,-4.766E-01, 4.462E+01, 2.105E-02, 6.072E+01, 1.050E+00, 9.455E+01,-3.274E-01, 3.490E+01,-5.516E-01, 4.093E+01, 2.921E-01, 7.018E+01, 9.306E-01, 8.549E+01,-3.768E-01, 2.510E+01,-2.023E-01, 2.810E+01, 3.485E-01, 3.637E+01, 7.881E-01, 4.294E+01,-3.195E-01, 2.549E+01,-1.720E-01, 2.901E+01, 2.088E-01, 3.349E+01, 5.933E-01, 3.756E+01, 1.742E+00, 1.791E+00, 1.749E+00, 6.976E-01, 2.059E-01, 2.057E-01, 2.052E-01, 2.048E-01
 2.550E+02, 3.241E+01, 3.454E+01, 3.728E+01, 4.069E+01, 5.024E+01, 8.333E+01, 1.002E+02, 1.072E+02, 1.072E+02, 1.089E+02, 3.074E+01, 3.501E+01, 3.787E+01, 4.137E+01, 5.361E+01, 7.014E+01, 8.871E+01, 9.479E+01, 9.479E+01, 9.074E+01, 3.785E+01, 3.860E+01, 3.964E+01, 4.004E+01, 6.631E+01, 7.841E+01, 8.414E+01, 8.384E+01, 8.384E+01, 7.683E+01, 3.655E+01, 3.905E+01, 4.285E+01, 4.648E+01, 4.712E+01, 6.029E+01, 8.071E+01, 8.094E+01, 8.094E+01, 8.044E+01, 5.413E+01, 5.084E+01, 4.995E+01, 5.114E+01, 5.276E+01, 5.360E+01, 5.512E+01, 5.647E+01, 2.444E+01, 2.505E+01, 2.568E+01, 2.826E+01, 3.426E+01, 4.007E+01, 4.467E+01, 4.538E+01, 4.610E+01, 4.610E+01, 2.500E+01, 2.800E+01, 2.948E+01, 3.244E+01, 3.399E+01, 3.643E+01, 3.916E+01, 3.917E+01, 3.809E+01, 3.809E+01,-5.214E-01, 3.618E+01,-4.770E-01, 4.387E+01, 1.649E-02, 6.231E+01, 1.031E+00, 9.468E+01,-4.407E-01, 3.562E+01,-5.428E-01, 4.214E+01, 2.246E-01, 7.083E+01, 9.150E-01, 8.721E+01,-4.015E-01, 2.518E+01,-2.182E-01, 2.877E+01, 4.012E-01, 3.825E+01, 8.250E-01, 4.448E+01,-3.445E-01, 2.593E+01,-1.868E-01, 3.009E+01, 2.312E-01, 3.542E+01, 5.771E-01, 3.987E+01, 1.569E+00, 1.628E+00, 1.634E+00, 6.857E-01, 2.057E-01, 2.055E-01, 2.050E-01, 2.046E-01
 2.700E+02, 3.369E+01, 3.583E+01, 3.853E+01, 4.253E+01, 5.267E+01, 8.365E+01, 9.786E+01, 1.053E+02, 1.053E+02, 1.065E+02, 3.180E+01, 3.605E+01, 3.855E+01, 4.309E+01, 5.771E+01, 7.407E+01, 8.931E+01, 9.464E+01, 9.464E+01, 9.068E+01, 3.861E+01, 3.952E+01, 3.982E+01, 4.149E+01, 6.803E+01, 8.005E+01, 8.471E+01, 8.407E+01, 8.407E+01, 7.840E+01, 3.747E+01, 3.958E+01, 4.237E+01, 4.567E+01, 4.981E+01, 6.342E+01, 8.163E+01, 8.134E+01, 8.134E+01, 8.119E+01, 5.092E+01, 5.152E+01, 5.310E+01, 5.356E+01, 5.468E+01, 5.571E+01, 5.765E+01, 5.878E+01, 2.450E+01, 2.512E+01, 2.590E+01, 2.890E+01, 3.537E+01, 4.310E+01, 4.662E+01, 4.781E+01, 4.886E+01, 4.886E+01, 2.544E+01, 2.899E+01, 3.106E+01, 3.377E+01, 3.557E+01, 3.813E+01, 4.055E+01, 4.069E+01, 3.959E+01, 3.959E+01,-4.415E-01, 3.724E+01,-4.888E-01, 4.668E+01, 3.957E-02, 6.578E+01, 1.038E+00, 9.361E+01,-4.627E-01, 3.722E+01,-6.159E-01, 4.388E+01, 3.264E-01, 7.470E+01, 9.195E-01, 8.694E+01,-4.496E-01, 2.524E+01,-2.308E-01, 2.896E+01, 4.121E-01, 4.072E+01, 8.843E-01, 4.726E+01,-3.866E-01, 2.636E+01,-2.021E-01, 3.089E+01, 2.522E-01, 3.646E+01, 5.773E-01, 4.168E+01, 1.561E+00, 1.632E+00, 1.634E+00, 6.820E-01, 2.047E-01, 2.045E-01, 2.042E-01, 2.041E-01
 2.850E+02, 3.504E+01, 3.720E+01, 3.988E+01, 4.320E+01, 5.276E+01, 8.338E+01, 1.012E+02, 1.092E+02, 1.092E+02, 1.087E+02, 3.265E+01, 3.660E+01, 4.029E+01, 4.396E+01, 5.708E+01, 7.367E+01, 8.938E+01, 9.553E+01, 9.553E+01, 9.164E+01, 3.940E+01, 4.073E+01, 4.099E+01, 4.193E+01, 6.654E+01, 8.051E+01, 8.495E+01, 8.454E+01, 8.454E+01, 7.917E+01, 3.872E+01, 4.011E+01, 4.351E+01, 4.616E+01, 4.925E+01, 7.127E+01, 7.995E+01, 8.131E+01, 8.131E+01, 8.086E+01, 5.387E+01, 5.508E+01, 5.619E+01, 5.723E+01, 5.793E+01, 5.853E+01, 6.035E+01, 6.085E+01, 2.463E+01, 2.533E+01, 2.617E+01, 3.034E+01, 3.734E+01, 4.395E+01, 4.850E+01, 4.958E+01, 5.025E+01, 5.025E+01, 2.578E+01, 2.883E+01, 3.122E+01, 3.518E+01, 3.725E+01, 3.974E+01, 4.285E+01, 4.288E+01, 4.157E+01, 4.157E+01,-4.035E-01, 3.822E+01,-5.332E-01, 4.650E+01,-9.045E-03, 6.572E+01, 1.061E+00, 9.552E+01,-3.911E-01, 3.791E+01,-5.690E-01, 4.680E+01, 2.861E-01, 7.471E+01, 9.678E-01, 8.801E+01,-4.624E-01, 2.554E+01,-2.123E-01, 3.009E+01, 4.455E-01, 4.167E+01, 8.554E-01, 4.823E+01,-3.667E-01, 2.691E+01,-1.478E-01, 3.187E+01, 2.264E-01, 3.774E+01, 5.922E-01, 4.335E+01, 1.544E+00, 1.644E+00, 1.657E+00, 6.758E-01, 2.043E-01, 2.042E-01, 2.039E-01, 2.038E-01
 3.000E+02, 3.584E+01, 3.792E+01, 4.097E+01, 4.490E+01, 5.588E+01, 8.697E+01, 9.970E+01, 1.069E+02, 1.069E+02, 1.074E+02, 3.388E+01, 3.769E+01, 4.130E+01, 4.518E+01, 5.857E+01, 7.492E+01, 9.066E+01, 9.624E+01, 9.624E+01, 9.241E+01, 3.915E+01, 4.058E+01, 4.116E+01, 4.327E+01, 6.951E+01, 8.217E+01, 8.650E+01, 8.604E+01, 8.604E+01, 8.005E+01, 3.743E+01, 3.967E+01, 4.233E+01, 4.606E+01, 4.776E+01, 6.000E+01, 8.116E+01, 8.251E+01, 8.251E+01, 8.251E+01, 5.329E+01, 5.513E+01, 5.565E+01, 5.613E+01, 5.674E+01, 5.743E+01, 5.984E+01, 6.039E+01, 2.481E+01, 2.581E+01, 2.670E+01, 3.103E+01, 3.918E+01, 4.560E+01, 4.981E+01, 5.108E+01, 5.225E+01, 5.225E+01, 2.589E+01, 2.898E+01, 3.104E+01, 3.609E+01, 3.824E+01, 4.102E+01, 4.415E+01, 4.395E+01, 4.255E+01, 4.255E+01,-4.329E-01, 3.955E+01,-4.841E-01, 4.834E+01, 1.840E-01, 6.750E+01, 1.058E+00, 9.519E+01,-3.807E-01, 3.843E+01,-5.329E-01, 4.784E+01, 3.402E-01, 7.535E+01, 9.539E-01, 8.889E+01,-4.585E-01, 2.603E+01,-2.374E-01, 3.151E+01, 4.225E-01, 4.368E+01, 9.061E-01, 4.956E+01,-4.180E-01, 2.695E+01,-1.544E-01, 3.220E+01, 2.563E-01, 3.898E+01, 6.259E-01, 4.500E+01, 1.570E+00, 1.678E+00, 1.650E+00, 6.962E-01, 2.043E-01, 2.041E-01, 2.037E-01, 2.033E-01
 3.150E+02, 3.640E+01, 3.886E+01, 4.204E+01, 4.602E+01, 5.996E+01, 1.056E+02, 1.294E+02, 1.474E+02, 1.474E+02, 1.552E+02, 3.518E+01, 3.888E+01, 4.170E+01, 4.610E+01, 6.217E+01, 8.147E+01, 1.028E+02, 1.131E+02, 1.131E+02, 1.092E+02, 3.886E+01, 4.039E+01, 4.073E+01, 5.231E+01, 7.738E+01, 8.581E+01, 9.115E+01, 9.179E+01, 9.179E+01, 8.582E+01, 3.728E+01, 3.926E+01, 4.290E+01, 4.660E+01, 5.122E+01, 7.293E+01, 8.261E+01, 8.497E+01, 8.497E+01, 8.545E+01, 5.622E+01, 5.862E+01, 5.908E+01, 5.935E+01, 5.888E+01, 5.872E+01, 6.053E+01, 6.108E+01, 2.504E+01, 2.607E+01, 2.708E+01, 3.145E+01, 3.948E+01, 4.593E+01, 5.047E+01, 5.172E+01, 5.235E+01, 5.235E+01, 2.588E+01, 2.936E+01, 3.179E+01, 3.720E+01, 3.964E+01, 4.250E+01, 4.545E+01, 4.540E+01, 4.404E+01, 4.404E+01,-5.230E-01, 4.005E+01,-5.223E-01, 5.082E+01, 2.717E-01, 7.408E+01, 1.559E+00, 1.185E+02,-4.170E-01, 3.986E+01,-5.512E-01, 4.978E+01, 4.534E-01, 8.040E+01, 1.356E+00, 1.005E+02,-4.334E-01, 2.614E+01,-1.189E-01, 3.168E+01, 4.983E-01, 4.398E+01, 9.359E-01, 5.024E+01,-4.268E-01, 2.677E+01,-6.596E-02, 3.297E+01, 3.390E-01, 4.038E+01, 6.741E-01, 4.611E+01, 4.576E+00, 4.690E+00, 5.022E+00, 1.665E+00, 2.041E-01, 2.039E-01, 2.038E-01, 2.036E-01
 3.300E+02, 3.786E+01, 4.019E+01, 4.345E+01, 4.870E+01, 6.581E+01, 1.258E+02, 1.559E+02, 1.773E+02, 1.773E+02, 1.837E+02, 3.687E+01, 4.100E+01, 4.513E+01, 5.494E+01, 7.416E+01, 1.028E+02, 1.361E+02, 1.492E+02, 1.492E+02, 1.430E+02, 4.219E+01, 4.546E+01, 4.765E+01, 6.677E+01, 1.041E+02, 1.154E+02, 1.252E+02, 1.263E+02, 1.263E+02, 1.155E+02, 4.133E+01, 4.868E+01, 5.917E+01, 6.222E+01, 6.924E+01, 1.085E+02, 1.108E+02, 1.091E+02, 1.091E+02, 1.086E+02, 6.881E+01, 6.427E+01, 6.367E+01, 6.386E+01, 6.399E+01, 6.454E+01, 6.720E+01, 6.921E+01, 2.491E+01, 2.599E+01, 2.707E+01, 3.174E+01, 4.249E+01, 4.831E+01, 5.146E+01, 5.326E+01, 5.372E+01, 5.372E+01, 2.546E+01, 2.890E+01, 3.178E+01, 3.749E+01, 4.018E+01, 4.307E+01, 4.611E+01, 4.597E+01, 4.462E+01, 4.462E+01,-5.289E-01, 4.243E+01,-6.324E-01, 5.858E+01, 2.730E-01, 8.818E+01, 1.594E+00, 1.508E+02,-4.089E-01, 4.295E+01,-4.601E-01, 6.165E+01, 4.503E-01, 1.019E+02, 1.376E+00, 1.349E+02,-4.527E-01, 2.626E+01,-1.288E-01, 3.312E+01, 4.488E-01, 4.474E+01, 9.426E-01, 5.091E+01,-4.335E-01, 2.671E+01,-6.752E-02, 3.323E+01, 3.464E-01, 4.131E+01, 6.828E-01, 4.690E+01, 4.817E+00, 4.955E+00, 4.992E+00, 1.755E+00, 2.041E-01, 2.039E-01, 2.031E-01, 2.028E-01
 3.450E+02, 3.983E+01, 4.291E+01, 4.796E+01, 5.673E+01, 7.620E+01, 1.347E+02, 1.730E+02, 1.904E+02, 1.904E+02, 1.968E+02, 3.970E+01, 4.485E+01, 5.154E+01, 6.274E+01, 8.504E+01, 1.112E+02, 1.456E+02, 1.605E+02, 1.605E+02, 1.535E+02, 4.954E+01, 5.159E+01, 5.262E+01, 6.739E+01, 1.156E+02, 1.273E+02, 1.355E+02, 1.348E+02, 1.348E+02, 1.233E+02, 4.934E+01, 5.290E+01, 5.965E+01, 6.439E+01, 7.394E+01, 1.173E+02, 1.237E+02, 1.267E+02, 1.267E+02, 1.253E+02, 7.732E+01, 7.058E+01, 7.109E+01, 7.269E+01, 7.321E+01, 7.387E+01, 7.868E+01, 8.167E+01, 2.487E+01, 2.605E+01, 2.721E+01, 3.292E+01, 4.364E+01, 5.387E+01, 5.915E+01, 6.074E+01, 6.203E+01, 6.203E+01, 2.566E+01, 2.894E+01, 3.216E+01, 3.826E+01, 4.140E+01, 4.446E+01, 4.795E+01, 4.777E+01, 4.627E+01, 4.627E+01,-6.220E-01, 4.737E+01,-6.144E-01, 6.690E+01, 4.743E-02, 9.704E+01, 1.646E+00, 1.629E+02,-5.494E-01, 4.720E+01,-6.316E-01, 6.694E+01, 3.397E-01, 1.121E+02, 1.441E+00, 1.443E+02,-5.457E-01, 2.622E+01,-1.477E-01, 3.501E+01, 5.387E-01, 4.845E+01, 1.098E+00, 5.857E+01,-4.719E-01, 2.712E+01,-1.922E-01, 3.479E+01, 3.297E-01, 4.288E+01, 7.459E-01, 4.954E+01, 4.826E+00, 5.001E+00, 5.181E+00, 1.835E+00, 2.037E-01, 2.034E-01, 2.024E-01, 2.021E-01
