s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-1.161E-11, 5.684E-17, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.161E-11, 0.000E+00, 0.000E+00
 5.039E+00, 2.888E+05,-9.540E+04, 2.977E+03,-1.439E+01,-1.016E+00, 0.000E+00, 0.000E+00, 1.754E+05, 1.964E+05, 1.463E+01, 1.463E+01
 1.004E+01, 7.179E+05,-7.332E+04,-3.894E+04,-4.589E+01,-1.180E+00, 0.000E+00, 0.000E+00, 6.045E+05, 6.056E+05, 1.650E+01, 1.650E+01
 1.503E+01, 8.152E+05,-4.589E+04,-7.301E+05,-1.118E+03,-2.472E+00, 0.000E+00, 0.000E+00, 3.241E+04, 3.809E+04, 1.650E+01, 1.650E+01
 2.001E+01, 7.588E+05,-4.749E+04,-6.630E+05,-7.176E+02,-4.018E+00, 0.000E+00, 0.000E+00, 4.433E+04, 4.763E+04, 1.650E+01, 1.650E+01
 2.501E+01, 7.223E+05,-6.673E+04,-7.134E+05,-1.051E+03,-1.798E+00, 0.000E+00, 0.000E+00,-6.750E+04,-5.885E+04, 1.650E+01, 1.650E+01
 3.004E+01, 7.636E+05,-4.042E+04,-7.313E+05,-1.036E+03,-2.689E+00, 0.000E+00, 0.000E+00,-1.530E+04,-9.148E+03, 1.650E+01, 1.650E+01
 3.503E+01, 7.774E+05,-5.218E+04,-6.694E+05,-9.851E+02,-2.790E+00, 0.000E+00, 0.000E+00, 4.703E+04, 5.475E+04, 1.650E+01, 1.650E+01
 4.002E+01, 7.817E+05,-4.238E+04,-7.609E+05,-8.418E+02,-3.835E+00, 0.000E+00, 0.000E+00,-2.809E+04,-2.249E+04, 1.650E+01, 1.650E+01
 4.501E+01, 7.308E+05,-4.323E+04,-6.921E+05,-1.510E+03,-2.939E+00, 0.000E+00, 0.000E+00,-1.328E+04,-5.981E+03, 1.650E+01, 1.650E+01
 5.002E+01, 7.802E+05,-4.179E+04,-7.232E+05,-1.065E+03,-3.562E+00, 0.000E+00, 0.000E+00, 6.543E+03, 1.415E+04, 1.650E+01, 1.650E+01
 5.501E+01, 7.289E+05,-3.529E+04,-7.302E+05,-1.014E+03,-3.166E+00, 0.000E+00, 0.000E+00,-4.508E+04,-3.766E+04, 1.650E+01, 1.650E+01
 6.004E+01, 8.002E+05,-5.133E+04,-6.546E+05,-9.738E+02,-3.956E+00, 0.000E+00, 0.000E+00, 8.643E+04, 9.332E+04, 1.650E+01, 1.650E+01
 6.500E+01, 7.337E+05,-3.735E+04,-7.477E+05,-1.424E+03,-3.955E+00, 0.000E+00, 0.000E+00,-6.026E+04,-5.277E+04, 1.650E+01, 1.650E+01
 7.003E+01, 7.376E+05,-3.763E+04,-6.972E+05,-1.238E+03,-3.389E+00, 0.000E+00, 0.000E+00,-4.120E+03, 1.563E+03, 1.650E+01, 1.650E+01
 7.502E+01, 7.742E+05,-4.176E+04,-6.888E+05,-1.279E+03,-4.159E+00, 0.000E+00, 0.000E+00, 3.538E+04, 4.227E+04, 1.650E+01, 1.650E+01
 8.001E+01, 7.319E+05,-3.749E+04,-7.241E+05,-1.429E+03,-3.304E+00, 0.000E+00, 0.000E+00,-3.708E+04,-3.111E+04, 1.650E+01, 1.650E+01
 8.500E+01, 7.802E+05,-4.669E+04,-6.778E+05,-1.281E+03,-3.666E+00, 0.000E+00, 0.000E+00, 4.671E+04, 5.438E+04, 1.650E+01, 1.650E+01
 9.004E+01, 7.820E+05,-4.820E+04,-7.260E+05,-1.244E+03,-3.685E+00, 0.000E+00, 0.000E+00,-3.126E+02, 6.530E+03, 1.650E+01, 1.650E+01
 9.504E+01, 7.265E+05,-2.374E+04,-7.213E+05,-1.358E+03,-3.739E+00, 0.000E+00, 0.000E+00,-2.684E+04,-1.987E+04, 1.650E+01, 1.650E+01
 1.000E+02, 7.718E+05,-4.606E+04,-6.959E+05,-1.295E+03,-4.384E+00, 0.000E+00, 0.000E+00, 2.188E+04, 2.857E+04, 1.650E+01, 1.650E+01
 1.050E+02, 7.735E+05,-3.919E+04,-7.420E+05,-1.471E+03,-4.750E+00, 0.000E+00, 0.000E+00,-1.501E+04,-9.132E+03, 1.650E+01, 1.650E+01
 1.100E+02, 7.544E+05,-3.889E+04,-7.016E+05,-1.510E+03,-5.388E+00, 0.000E+00, 0.000E+00, 6.202E+03, 1.245E+04, 1.650E+01, 1.650E+01
 1.150E+02, 7.268E+05,-3.822E+04,-7.153E+05,-1.405E+03,-3.686E+00, 0.000E+00, 0.000E+00,-3.533E+04,-2.815E+04, 1.650E+01, 1.650E+01
 1.200E+02, 7.124E+05,-3.228E+04,-6.590E+05,-1.342E+03,-2.552E+00, 0.000E+00, 0.000E+00, 1.273E+04, 1.977E+04, 1.650E+01, 1.650E+01
