s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-1.951E-12,-1.066E-17, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.951E-12, 0.000E+00, 0.000E+00
 5.009E+00, 1.690E+05,-2.888E+04, 2.094E+03,-1.002E+01,-5.373E-01, 0.000E+00, 0.000E+00, 1.388E+05, 1.422E+05, 5.751E+00, 5.751E+00
 1.001E+01, 3.023E+05,-2.143E+04,-1.455E+05,-4.809E+02,-7.631E-01, 0.000E+00, 0.000E+00, 1.340E+05, 1.349E+05, 6.601E+00, 6.601E+00
 1.501E+01, 3.000E+05,-1.976E+04,-3.043E+05,-1.087E+03,-7.874E-01, 0.000E+00, 0.000E+00,-2.644E+04,-2.520E+04, 6.601E+00, 6.601E+00
 2.000E+01, 3.009E+05,-2.190E+04,-2.652E+05,-4.992E+02,-7.812E-01, 0.000E+00, 0.000E+00, 1.153E+04, 1.330E+04, 6.601E+00, 6.601E+00
 2.501E+01, 3.001E+05,-2.086E+04,-2.890E+05,-6.929E+02,-8.128E-01, 0.000E+00, 0.000E+00,-1.221E+04,-1.047E+04, 6.601E+00, 6.601E+00
 3.000E+01, 3.079E+05,-2.076E+04,-2.845E+05,-5.634E+02,-7.921E-01, 0.000E+00, 0.000E+00, 2.820E+02, 2.055E+03, 6.601E+00, 6.601E+00
 3.502E+01, 3.031E+05,-2.072E+04,-2.872E+05,-2.839E+02,-7.820E-01, 0.000E+00, 0.000E+00,-7.092E+03,-5.080E+03, 6.601E+00, 6.601E+00
 4.001E+01, 3.007E+05,-2.154E+04,-2.679E+05,-5.875E+02,-7.846E-01, 0.000E+00, 0.000E+00, 9.049E+03, 1.074E+04, 6.601E+00, 6.601E+00
 4.501E+01, 3.018E+05,-1.996E+04,-2.938E+05,-3.470E+02,-7.908E-01, 0.000E+00, 0.000E+00,-1.420E+04,-1.231E+04, 6.601E+00, 6.601E+00
 5.000E+01, 3.028E+05,-2.023E+04,-2.607E+05,-3.123E+02,-7.883E-01, 0.000E+00, 0.000E+00, 1.963E+04, 2.161E+04, 6.601E+00, 6.601E+00
