s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-5.328E-14, 3.553E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.328E-14, 0.000E+00, 0.000E+00
 5.009E+00, 8.979E+03,-1.690E+03,-5.996E+02,-1.791E+00,-1.367E-01, 0.000E+00, 0.000E+00, 6.621E+03, 6.687E+03, 2.866E-01, 2.866E-01
 1.001E+01, 1.535E+04,-2.725E+03,-1.192E+04,-4.262E+01,-1.382E-01, 0.000E+00, 0.000E+00, 6.506E+02, 6.634E+02, 3.301E-01, 3.301E-01
 1.501E+01, 1.496E+04,-2.674E+03,-1.208E+04,-3.133E+01,-1.302E-01, 0.000E+00, 0.000E+00, 1.677E+02, 1.814E+02, 3.301E-01, 3.301E-01
 2.001E+01, 1.548E+04,-2.780E+03,-1.232E+04,-2.917E+01,-1.403E-01, 0.000E+00, 0.000E+00, 3.031E+02, 3.430E+02, 3.301E-01, 3.301E-01
 2.500E+01, 1.506E+04,-2.727E+03,-1.273E+04,-3.176E+01,-1.427E-01, 0.000E+00, 0.000E+00,-4.559E+02,-4.257E+02, 3.301E-01, 3.301E-01
 3.001E+01, 1.464E+04,-2.638E+03,-1.221E+04,-3.468E+01,-1.416E-01, 0.000E+00, 0.000E+00,-2.637E+02,-2.406E+02, 3.301E-01, 3.301E-01
 3.500E+01, 1.521E+04,-2.702E+03,-1.266E+04,-3.725E+01,-1.383E-01, 0.000E+00, 0.000E+00,-2.150E+02,-1.905E+02, 3.301E-01, 3.301E-01
 4.000E+01, 1.515E+04,-2.693E+03,-1.187E+04,-2.694E+01,-1.283E-01, 0.000E+00, 0.000E+00, 5.262E+02, 5.509E+02, 3.301E-01, 3.301E-01
 4.500E+01, 1.547E+04,-2.778E+03,-1.251E+04,-3.868E+01,-1.411E-01, 0.000E+00, 0.000E+00, 1.141E+02, 1.427E+02, 3.301E-01, 3.301E-01
 5.001E+01, 1.475E+04,-2.637E+03,-1.260E+04,-4.889E+01,-1.390E-01, 0.000E+00, 0.000E+00,-5.616E+02,-5.423E+02, 3.301E-01, 3.301E-01
 5.501E+01, 1.512E+04,-2.705E+03,-1.216E+04,-2.643E+01,-1.364E-01, 0.000E+00, 0.000E+00, 2.038E+02, 2.316E+02, 3.301E-01, 3.301E-01
 6.000E+01, 1.503E+04,-2.706E+03,-1.242E+04,-3.970E+01,-1.367E-01, 0.000E+00, 0.000E+00,-1.600E+02,-1.335E+02, 3.301E-01, 3.301E-01
 6.501E+01, 1.553E+04,-2.768E+03,-1.223E+04,-2.612E+01,-1.490E-01, 0.000E+00, 0.000E+00, 4.856E+02, 5.106E+02, 3.301E-01, 3.301E-01
 7.001E+01, 1.481E+04,-2.691E+03,-1.249E+04,-4.094E+01,-1.394E-01, 0.000E+00, 0.000E+00,-4.486E+02,-4.166E+02, 3.301E-01, 3.301E-01
 7.501E+01, 1.489E+04,-2.663E+03,-1.223E+04,-3.450E+01,-1.269E-01, 0.000E+00, 0.000E+00,-5.975E+01,-3.745E+01, 3.301E-01, 3.301E-01
 8.000E+01, 1.570E+04,-2.796E+03,-1.232E+04,-3.193E+01,-1.528E-01, 0.000E+00, 0.000E+00, 5.094E+02, 5.459E+02, 3.301E-01, 3.301E-01
 8.500E+01, 1.495E+04,-2.713E+03,-1.251E+04,-3.449E+01,-1.533E-01, 0.000E+00, 0.000E+00,-3.409E+02,-3.173E+02, 3.301E-01, 3.301E-01
