s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-2.530E-14,-2.422E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.422E-07, 0.000E+00, 0.000E+00
 5.004E+00, 1.373E+05,-1.743E+04, 1.728E+03,-1.348E+01,-2.092E-01, 0.000E+00, 0.000E+00, 1.199E+05, 1.216E+05, 5.729E+00, 5.729E+00
 1.001E+01, 2.971E+05,-1.981E+04,-1.187E+05,-1.796E+02,-2.870E-01, 0.000E+00, 0.000E+00, 1.573E+05, 1.585E+05, 6.601E+00, 6.601E+00
 1.501E+01, 3.042E+05,-2.151E+04,-2.779E+05,-7.425E+02,-2.764E-01, 0.000E+00, 0.000E+00, 2.295E+03, 4.009E+03, 6.601E+00, 6.601E+00
 2.000E+01, 3.027E+05,-2.146E+04,-2.933E+05,-4.849E+02,-2.690E-01, 0.000E+00, 0.000E+00,-1.457E+04,-1.261E+04, 6.601E+00, 6.601E+00
 2.500E+01, 3.034E+05,-2.130E+04,-2.722E+05,-3.933E+02,-2.663E-01, 0.000E+00, 0.000E+00, 7.258E+03, 9.478E+03, 6.601E+00, 6.601E+00
 3.000E+01, 3.054E+05,-2.235E+04,-2.744E+05,-7.446E+02,-2.685E-01, 0.000E+00, 0.000E+00, 5.841E+03, 7.957E+03, 6.601E+00, 6.601E+00
 3.500E+01, 2.998E+05,-2.084E+04,-2.888E+05,-4.531E+02,-2.676E-01, 0.000E+00, 0.000E+00,-1.225E+04,-1.021E+04, 6.601E+00, 6.601E+00
 4.001E+01, 3.029E+05,-2.178E+04,-2.568E+05,-4.801E+02,-2.686E-01, 0.000E+00, 0.000E+00, 2.178E+04, 2.381E+04, 6.601E+00, 6.601E+00
 4.500E+01, 3.067E+05,-2.214E+04,-2.900E+05,-3.877E+02,-2.635E-01, 0.000E+00, 0.000E+00,-8.150E+03,-5.797E+03, 6.601E+00, 6.601E+00
 5.001E+01, 2.987E+05,-2.024E+04,-2.905E+05,-5.368E+02,-2.696E-01, 0.000E+00, 0.000E+00,-1.484E+04,-1.266E+04, 6.601E+00, 6.601E+00
 5.501E+01, 3.039E+05,-2.114E+04,-2.740E+05,-3.714E+02,-2.721E-01, 0.000E+00, 0.000E+00, 6.338E+03, 8.414E+03, 6.601E+00, 6.601E+00
 6.000E+01, 3.032E+05,-2.154E+04,-2.829E+05,-3.925E+02,-2.703E-01, 0.000E+00, 0.000E+00,-3.844E+03,-1.691E+03, 6.601E+00, 6.601E+00
 6.501E+01, 3.031E+05,-2.203E+04,-2.490E+05,-4.803E+02,-2.716E-01, 0.000E+00, 0.000E+00, 2.925E+04, 3.152E+04, 6.601E+00, 6.601E+00
 7.001E+01, 3.010E+05,-2.134E+04,-2.898E+05,-6.494E+02,-2.700E-01, 0.000E+00, 0.000E+00,-1.295E+04,-1.081E+04, 6.601E+00, 6.601E+00
