s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-2.243E-14, 3.608E-19, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.243E-14, 0.000E+00, 0.000E+00
 5.006E+00, 2.286E+03,-5.348E+02,-6.350E+02,-8.477E+00,-1.286E-01, 0.000E+00, 0.000E+00, 1.091E+03, 1.107E+03, 5.715E-02, 5.715E-02
 1.001E+01, 2.978E+03,-6.879E+02,-2.306E+03,-1.425E+01,-1.459E-01, 0.000E+00, 0.000E+00,-3.156E+01,-3.055E+01, 6.600E-02, 6.600E-02
 1.500E+01, 2.984E+03,-6.957E+02,-2.376E+03,-1.182E+01,-1.450E-01, 0.000E+00, 0.000E+00,-1.046E+02,-1.001E+02, 6.600E-02, 6.600E-02
 2.000E+01, 3.018E+03,-7.005E+02,-2.255E+03,-1.187E+01,-1.453E-01, 0.000E+00, 0.000E+00, 4.854E+01, 5.009E+01, 6.600E-02, 6.600E-02
 2.501E+01, 3.088E+03,-7.150E+02,-2.279E+03,-1.502E+01,-1.432E-01, 0.000E+00, 0.000E+00, 7.731E+01, 7.958E+01, 6.600E-02, 6.600E-02
 3.001E+01, 2.945E+03,-6.831E+02,-2.338E+03,-1.562E+01,-1.420E-01, 0.000E+00, 0.000E+00,-9.403E+01,-9.186E+01, 6.600E-02, 6.600E-02
 3.500E+01, 3.062E+03,-7.135E+02,-2.312E+03,-1.529E+01,-1.438E-01, 0.000E+00, 0.000E+00, 2.064E+01, 2.177E+01, 6.600E-02, 6.600E-02
 4.000E+01, 2.969E+03,-6.909E+02,-2.375E+03,-1.212E+01,-1.462E-01, 0.000E+00, 0.000E+00,-1.121E+02,-1.093E+02, 6.600E-02, 6.600E-02
 4.500E+01, 3.070E+03,-7.115E+02,-2.172E+03,-1.166E+01,-1.454E-01, 0.000E+00, 0.000E+00, 1.717E+02, 1.746E+02, 6.600E-02, 6.600E-02
 5.000E+01, 3.015E+03,-7.017E+02,-2.287E+03,-1.322E+01,-1.439E-01, 0.000E+00, 0.000E+00, 9.552E+00, 1.349E+01, 6.600E-02, 6.600E-02
 5.500E+01, 2.978E+03,-6.901E+02,-2.342E+03,-1.469E+01,-1.460E-01, 0.000E+00, 0.000E+00,-6.938E+01,-6.920E+01, 6.600E-02, 6.600E-02
 6.001E+01, 3.073E+03,-7.172E+02,-2.232E+03,-1.497E+01,-1.440E-01, 0.000E+00, 0.000E+00, 1.075E+02, 1.087E+02, 6.600E-02, 6.600E-02
