s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-9.204E-11,-1.137E-15, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.204E-11, 0.000E+00, 0.000E+00
 5.077E+00, 1.482E+06,-5.859E+05, 1.360E+04,-8.457E+01,-1.595E+01, 0.000E+00, 0.000E+00, 7.122E+05, 9.097E+05, 1.490E+02, 1.490E+02
 1.001E+01, 7.477E+06,-2.043E+06, 8.788E+04,-2.380E+02,-3.140E+01, 0.000E+00, 0.000E+00, 5.373E+06, 5.521E+06, 1.650E+02, 1.650E+02
 1.502E+01, 6.441E+06,-9.458E+05, 8.717E+04,-1.279E+02,-6.158E+00, 0.000E+00, 0.000E+00, 5.478E+06, 5.582E+06, 1.650E+02, 1.650E+02
 2.004E+01, 8.396E+06,-9.881E+05,-7.283E+06,-2.821E+04,-2.038E+01, 0.000E+00, 0.000E+00,-1.138E+04, 9.741E+04, 1.650E+02, 1.650E+02
 2.502E+01, 7.964E+06,-3.216E+05,-6.953E+06,-1.466E+04,-3.313E+01, 0.000E+00, 0.000E+00, 5.522E+05, 6.751E+05, 1.650E+02, 1.650E+02
 3.001E+01, 7.039E+06,-2.487E+03,-6.872E+06,-7.829E+03,-2.478E+01, 0.000E+00, 0.000E+00, 4.181E+04, 1.563E+05, 1.650E+02, 1.650E+02
 3.501E+01, 7.863E+06,-8.624E+05,-7.028E+06,-1.087E+04,-3.194E+01, 0.000E+00, 0.000E+00,-2.085E+05,-3.790E+04, 1.650E+02, 1.650E+02
 4.004E+01, 7.419E+06,-5.875E+05,-6.664E+06,-9.313E+03,-2.465E+01, 0.000E+00, 0.000E+00, 2.656E+04, 1.583E+05, 1.650E+02, 1.650E+02
 4.504E+01, 7.899E+06,-7.448E+05,-6.687E+06,-9.371E+03,-2.823E+01, 0.000E+00, 0.000E+00, 3.086E+05, 4.576E+05, 1.650E+02, 1.650E+02
 5.003E+01, 7.819E+06,-6.619E+05,-7.266E+06,-5.717E+03,-3.622E+01, 0.000E+00, 0.000E+00,-2.707E+05,-1.144E+05, 1.650E+02, 1.650E+02
 5.502E+01, 7.686E+06,-6.054E+05,-6.708E+06,-6.209E+03,-3.947E+01, 0.000E+00, 0.000E+00, 2.164E+05, 3.662E+05, 1.650E+02, 1.650E+02
 6.000E+01, 7.311E+06,-4.731E+05,-6.250E+06,-6.106E+03,-3.230E+01, 0.000E+00, 0.000E+00, 4.264E+05, 5.815E+05, 1.650E+02, 1.650E+02
 6.505E+01, 5.882E+06, 2.042E+05,-7.429E+06,-3.266E+04,-1.035E+01, 0.000E+00, 0.000E+00,-1.501E+06,-1.375E+06, 1.650E+02, 1.650E+02
 7.006E+01, 8.484E+06,-1.302E+06,-5.886E+06,-9.610E+03,-2.207E+01, 0.000E+00, 0.000E+00, 1.115E+06, 1.287E+06, 1.650E+02, 1.650E+02
 7.505E+01, 8.096E+06,-7.149E+05,-6.602E+06,-6.244E+03,-3.272E+01, 0.000E+00, 0.000E+00, 6.185E+05, 7.732E+05, 1.650E+02, 1.650E+02
 8.003E+01, 7.419E+06,-4.685E+05,-7.223E+06,-2.425E+04,-3.349E+01, 0.000E+00, 0.000E+00,-4.480E+05,-2.968E+05, 1.650E+02, 1.650E+02
 8.502E+01, 7.523E+06,-3.883E+05,-6.847E+06,-1.488E+04,-2.926E+01, 0.000E+00, 0.000E+00, 1.082E+05, 2.725E+05, 1.650E+02, 1.650E+02
 9.007E+01, 7.748E+06,-6.471E+05,-7.794E+06,-1.212E+04,-3.550E+01, 0.000E+00, 0.000E+00,-8.668E+05,-7.050E+05, 1.650E+02, 1.650E+02
 9.506E+01, 8.150E+06,-5.484E+05,-6.828E+06,-5.179E+03,-4.182E+01, 0.000E+00, 0.000E+00, 6.420E+05, 7.690E+05, 1.650E+02, 1.650E+02
 1.000E+02, 7.622E+06,-5.807E+05,-6.484E+06,-5.527E+03,-4.497E+01, 0.000E+00, 0.000E+00, 3.767E+05, 5.515E+05, 1.650E+02, 1.650E+02
 1.050E+02, 7.663E+06,-5.658E+05,-7.486E+06,-9.404E+03,-5.106E+01, 0.000E+00, 0.000E+00,-5.619E+05,-3.976E+05, 1.650E+02, 1.650E+02
 1.101E+02, 7.405E+06,-5.073E+05,-6.850E+06,-1.116E+04,-4.683E+01, 0.000E+00, 0.000E+00,-9.537E+04, 3.657E+04, 1.650E+02, 1.650E+02
 1.150E+02, 7.399E+06,-6.305E+05,-5.845E+06,-8.651E+03,-3.821E+01, 0.000E+00, 0.000E+00, 7.531E+05, 9.152E+05, 1.650E+02, 1.650E+02
 1.201E+02, 7.741E+06,-6.561E+05,-6.951E+06,-1.608E+04,-4.965E+01, 0.000E+00, 0.000E+00,-3.951E+04, 1.174E+05, 1.650E+02, 1.650E+02
 1.251E+02, 7.715E+06,-6.283E+05,-7.923E+06,-2.457E+04,-5.107E+01, 0.000E+00, 0.000E+00,-1.034E+06,-8.612E+05, 1.650E+02, 1.650E+02
 1.300E+02, 7.393E+06,-5.042E+05,-6.693E+06,-6.269E+03,-4.149E+01, 0.000E+00, 0.000E+00, 5.116E+04, 1.902E+05, 1.650E+02, 1.650E+02
 1.350E+02, 7.746E+06,-3.062E+05,-6.931E+06,-8.641E+03,-4.809E+01, 0.000E+00, 0.000E+00, 3.485E+05, 5.005E+05, 1.650E+02, 1.650E+02
 1.400E+02, 7.537E+06,-5.379E+05,-6.562E+06,-9.406E+03,-4.991E+01, 0.000E+00, 0.000E+00, 2.560E+05, 4.276E+05, 1.650E+02, 1.650E+02
 1.450E+02, 7.251E+06,-5.983E+05,-6.871E+06,-9.211E+03,-4.401E+01, 0.000E+00, 0.000E+00,-3.764E+05,-2.272E+05, 1.650E+02, 1.650E+02
 1.500E+02, 7.557E+06,-3.599E+05,-7.106E+06,-1.657E+04,-4.151E+01, 0.000E+00, 0.000E+00,-7.334E+04, 7.480E+04, 1.650E+02, 1.650E+02
 1.550E+02, 7.858E+06,-4.365E+05,-7.188E+06,-7.142E+03,-4.971E+01, 0.000E+00, 0.000E+00, 7.502E+04, 2.261E+05, 1.650E+02, 1.650E+02
 1.600E+02, 7.547E+06,-3.617E+05,-7.207E+06,-8.185E+03,-5.042E+01, 0.000E+00, 0.000E+00,-1.625E+05,-3.086E+04, 1.650E+02, 1.650E+02
 1.651E+02, 7.296E+06,-1.767E+05,-7.323E+06,-8.864E+03,-4.718E+01, 0.000E+00, 0.000E+00,-3.734E+05,-2.129E+05, 1.650E+02, 1.650E+02
 1.701E+02, 7.562E+06,-3.777E+05,-6.130E+06,-6.113E+03,-4.103E+01, 0.000E+00, 0.000E+00, 9.084E+05, 1.048E+06, 1.650E+02, 1.650E+02
 1.751E+02, 7.888E+06,-6.617E+05,-7.068E+06,-1.138E+04,-4.227E+01, 0.000E+00, 0.000E+00,-3.168E+04, 1.466E+05, 1.650E+02, 1.650E+02
