s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-3.230E-14,-1.110E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-3.231E-14, 0.000E+00, 0.000E+00
 5.003E+00, 4.275E+03,-8.887E+02,-4.484E+02,-5.319E+00,-2.005E-01, 0.000E+00, 0.000E+00, 2.875E+03, 2.932E+03, 1.429E-01, 1.429E-01
 1.000E+01, 7.746E+03,-1.571E+03,-5.783E+03,-1.961E+01,-2.076E-01, 0.000E+00, 0.000E+00, 3.653E+02, 3.718E+02, 1.650E-01, 1.650E-01
 1.500E+01, 7.940E+03,-1.640E+03,-6.522E+03,-1.722E+01,-2.409E-01, 0.000E+00, 0.000E+00,-2.469E+02,-2.394E+02, 1.650E-01, 1.650E-01
 2.001E+01, 7.691E+03,-1.581E+03,-5.850E+03,-1.682E+01,-2.642E-01, 0.000E+00, 0.000E+00, 2.274E+02, 2.428E+02, 1.650E-01, 1.650E-01
 2.501E+01, 7.569E+03,-1.556E+03,-6.270E+03,-2.245E+01,-2.722E-01, 0.000E+00, 0.000E+00,-2.852E+02,-2.800E+02, 1.650E-01, 1.650E-01
 3.000E+01, 7.642E+03,-1.587E+03,-5.532E+03,-2.120E+01,-2.482E-01, 0.000E+00, 0.000E+00, 4.939E+02, 5.020E+02, 1.650E-01, 1.650E-01
 3.501E+01, 7.367E+03,-1.519E+03,-6.078E+03,-2.049E+01,-2.528E-01, 0.000E+00, 0.000E+00,-2.653E+02,-2.505E+02, 1.650E-01, 1.650E-01
 4.001E+01, 7.719E+03,-1.585E+03,-6.241E+03,-2.354E+01,-2.654E-01, 0.000E+00, 0.000E+00,-1.379E+02,-1.311E+02, 1.650E-01, 1.650E-01
 4.501E+01, 6.915E+03,-1.418E+03,-5.519E+03,-2.258E+01,-2.261E-01, 0.000E+00, 0.000E+00,-5.423E+01,-4.527E+01, 1.650E-01, 1.650E-01
 5.001E+01, 8.030E+03,-1.652E+03,-5.901E+03,-1.955E+01,-2.527E-01, 0.000E+00, 0.000E+00, 4.426E+02, 4.563E+02, 1.650E-01, 1.650E-01
 5.501E+01, 7.728E+03,-1.593E+03,-6.161E+03,-3.399E+01,-2.702E-01, 0.000E+00, 0.000E+00,-6.507E+01,-6.029E+01, 1.650E-01, 1.650E-01
 6.001E+01, 7.506E+03,-1.558E+03,-6.263E+03,-3.098E+01,-2.755E-01, 0.000E+00, 0.000E+00,-3.546E+02,-3.463E+02, 1.650E-01, 1.650E-01
 6.500E+01, 7.422E+03,-1.518E+03,-5.716E+03,-1.982E+01,-2.798E-01, 0.000E+00, 0.000E+00, 1.627E+02, 1.681E+02, 1.650E-01, 1.650E-01
 7.000E+01, 7.493E+03,-1.563E+03,-6.084E+03,-2.562E+01,-2.837E-01, 0.000E+00, 0.000E+00,-1.891E+02,-1.803E+02, 1.650E-01, 1.650E-01
