s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-3.680E-13,-4.575E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.575E-08, 0.000E+00, 0.000E+00
 5.004E+00, 4.093E+04,-5.393E+03, 4.774E+02,-5.745E+00,-5.709E-02, 0.000E+00, 0.000E+00, 3.570E+04, 3.601E+04, 1.429E+00, 1.429E+00
 1.000E+01, 7.535E+04,-8.212E+03,-4.761E+04,-2.253E+02,-7.022E-02, 0.000E+00, 0.000E+00, 1.917E+04, 1.931E+04, 1.650E+00, 1.650E+00
 1.500E+01, 7.623E+04,-8.634E+03,-7.141E+04,-1.201E+02,-6.668E-02, 0.000E+00, 0.000E+00,-4.258E+03,-3.936E+03, 1.650E+00, 1.650E+00
 2.000E+01, 7.543E+04,-8.516E+03,-6.874E+04,-1.157E+02,-6.721E-02, 0.000E+00, 0.000E+00,-2.307E+03,-1.945E+03, 1.650E+00, 1.650E+00
 2.500E+01, 7.686E+04,-8.517E+03,-6.616E+04,-8.460E+01,-6.765E-02, 0.000E+00, 0.000E+00, 1.804E+03, 2.100E+03, 1.650E+00, 1.650E+00
 3.000E+01, 7.486E+04,-8.510E+03,-6.101E+04,-7.487E+01,-6.703E-02, 0.000E+00, 0.000E+00, 4.922E+03, 5.271E+03, 1.650E+00, 1.650E+00
 3.500E+01, 7.590E+04,-8.656E+03,-7.330E+04,-1.204E+02,-6.639E-02, 0.000E+00, 0.000E+00,-6.506E+03,-6.179E+03, 1.650E+00, 1.650E+00
 4.000E+01, 7.555E+04,-8.571E+03,-6.250E+04,-1.250E+02,-6.740E-02, 0.000E+00, 0.000E+00, 4.006E+03, 4.354E+03, 1.650E+00, 1.650E+00
 4.501E+01, 7.658E+04,-8.810E+03,-6.665E+04,-1.160E+02,-6.744E-02, 0.000E+00, 0.000E+00, 6.881E+02, 1.002E+03, 1.650E+00, 1.650E+00
 5.000E+01, 7.471E+04,-8.256E+03,-6.660E+04,-1.399E+02,-6.613E-02, 0.000E+00, 0.000E+00,-6.208E+02,-2.873E+02, 1.650E+00, 1.650E+00
 5.501E+01, 7.654E+04,-8.765E+03,-6.884E+04,-1.030E+02,-6.858E-02, 0.000E+00, 0.000E+00,-1.559E+03,-1.169E+03, 1.650E+00, 1.650E+00
 6.001E+01, 7.485E+04,-8.486E+03,-6.489E+04,-1.248E+02,-6.635E-02, 0.000E+00, 0.000E+00, 1.056E+03, 1.348E+03, 1.650E+00, 1.650E+00
 6.501E+01, 7.587E+04,-8.708E+03,-6.754E+04,-1.612E+02,-6.796E-02, 0.000E+00, 0.000E+00,-8.676E+02,-5.403E+02, 1.650E+00, 1.650E+00
 7.000E+01, 7.550E+04,-8.566E+03,-7.060E+04,-1.166E+02,-6.801E-02, 0.000E+00, 0.000E+00,-4.158E+03,-3.783E+03, 1.650E+00, 1.650E+00
 7.500E+01, 7.623E+04,-8.663E+03,-6.344E+04,-1.097E+02,-6.768E-02, 0.000E+00, 0.000E+00, 3.688E+03, 4.011E+03, 1.650E+00, 1.650E+00
 8.000E+01, 7.547E+04,-8.580E+03,-6.241E+04,-1.364E+02,-6.719E-02, 0.000E+00, 0.000E+00, 4.031E+03, 4.344E+03, 1.650E+00, 1.650E+00
 8.500E+01, 7.544E+04,-8.381E+03,-7.015E+04,-1.554E+02,-6.630E-02, 0.000E+00, 0.000E+00,-3.585E+03,-3.247E+03, 1.650E+00, 1.650E+00
 9.001E+01, 7.617E+04,-8.821E+03,-6.717E+04,-1.518E+02,-6.727E-02, 0.000E+00, 0.000E+00,-2.971E+02, 2.525E+01, 1.650E+00, 1.650E+00
 9.500E+01, 7.496E+04,-8.377E+03,-6.986E+04,-1.089E+02,-6.714E-02, 0.000E+00, 0.000E+00,-3.711E+03,-3.382E+03, 1.650E+00, 1.650E+00
 1.000E+02, 7.463E+04,-8.494E+03,-6.399E+04,-7.964E+01,-6.760E-02, 0.000E+00, 0.000E+00, 1.708E+03, 2.064E+03, 1.650E+00, 1.650E+00
 1.050E+02, 7.737E+04,-8.857E+03,-6.750E+04,-1.096E+02,-6.754E-02, 0.000E+00, 0.000E+00, 5.494E+02, 9.057E+02, 1.650E+00, 1.650E+00
 1.100E+02, 7.547E+04,-8.465E+03,-6.539E+04,-1.055E+02,-6.708E-02, 0.000E+00, 0.000E+00, 1.218E+03, 1.507E+03, 1.650E+00, 1.650E+00
 1.150E+02, 7.627E+04,-8.857E+03,-6.431E+04,-1.116E+02,-6.758E-02, 0.000E+00, 0.000E+00, 2.630E+03, 2.995E+03, 1.650E+00, 1.650E+00
