s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-2.129E-13, 8.882E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.129E-13, 0.000E+00, 0.000E+00
 5.002E+00, 9.465E+03,-1.999E+03,-1.711E+03,-2.460E+00,-1.698E-02, 0.000E+00, 0.000E+00, 5.617E+03, 5.752E+03, 2.884E-01, 2.884E-01
 1.001E+01, 1.539E+04,-2.786E+03,-1.099E+04,-2.455E+01,-5.395E-02, 0.000E+00, 0.000E+00, 1.583E+03, 1.581E+03, 3.301E-01, 3.301E-01
 1.502E+01, 1.485E+04,-2.674E+03,-1.186E+04,-2.579E+01,-5.913E-02, 0.000E+00, 0.000E+00, 2.716E+02, 2.955E+02, 3.301E-01, 3.301E-01
 2.000E+01, 1.536E+04,-2.787E+03,-1.291E+04,-2.871E+01,-6.165E-02, 0.000E+00, 0.000E+00,-3.956E+02,-3.746E+02, 3.301E-01, 3.301E-01
 2.501E+01, 1.533E+04,-2.795E+03,-1.227E+04,-2.603E+01,-6.981E-02, 0.000E+00, 0.000E+00, 2.072E+02, 2.356E+02, 3.301E-01, 3.301E-01
 3.001E+01, 1.444E+04,-2.677E+03,-1.238E+04,-3.342E+01,-6.081E-02, 0.000E+00, 0.000E+00,-6.729E+02,-6.479E+02, 3.301E-01, 3.301E-01
 3.501E+01, 1.577E+04,-2.795E+03,-1.258E+04,-3.351E+01,-8.561E-02, 0.000E+00, 0.000E+00, 3.536E+02, 3.601E+02, 3.301E-01, 3.301E-01
 4.002E+01, 1.528E+04,-2.853E+03,-1.239E+04,-3.327E+01,-9.869E-02, 0.000E+00, 0.000E+00,-3.295E+01,-5.443E-01, 3.301E-01, 3.301E-01
 4.501E+01, 1.522E+04,-2.794E+03,-1.209E+04,-4.425E+01,-7.737E-02, 0.000E+00, 0.000E+00, 2.886E+02, 2.990E+02, 3.301E-01, 3.301E-01
 5.002E+01, 1.498E+04,-2.734E+03,-1.219E+04,-4.774E+01,-8.885E-02, 0.000E+00, 0.000E+00,-5.336E+00, 8.060E+00, 3.301E-01, 3.301E-01
 5.500E+01, 1.503E+04,-2.743E+03,-1.197E+04,-5.359E+01,-7.246E-02, 0.000E+00, 0.000E+00, 2.559E+02, 2.639E+02, 3.301E-01, 3.301E-01
 6.001E+01, 1.526E+04,-2.821E+03,-1.281E+04,-5.812E+01,-8.796E-02, 0.000E+00, 0.000E+00,-4.226E+02,-4.232E+02, 3.301E-01, 3.301E-01
 6.501E+01, 1.491E+04,-2.717E+03,-1.212E+04,-4.185E+01,-6.610E-02, 0.000E+00, 0.000E+00, 1.535E+01, 2.241E+01, 3.301E-01, 3.301E-01
 7.000E+01, 1.488E+04,-2.696E+03,-1.244E+04,-3.971E+01,-8.242E-02, 0.000E+00, 0.000E+00,-3.089E+02,-2.898E+02, 3.301E-01, 3.301E-01
 7.501E+01, 1.539E+04,-2.793E+03,-1.258E+04,-3.699E+01,-6.248E-02, 0.000E+00, 0.000E+00,-3.968E+01,-2.468E+01, 3.301E-01, 3.301E-01
 8.001E+01, 1.521E+04,-2.780E+03,-1.175E+04,-4.440E+01,-7.394E-02, 0.000E+00, 0.000E+00, 6.289E+02, 6.400E+02, 3.301E-01, 3.301E-01
 8.500E+01, 1.530E+04,-2.803E+03,-1.225E+04,-4.729E+01,-8.385E-02, 0.000E+00, 0.000E+00, 1.963E+02, 1.974E+02, 3.301E-01, 3.301E-01
