s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-2.244E-12,-7.105E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.244E-12, 0.000E+00, 0.000E+00
 5.002E+00, 6.194E+05,-1.609E+05, 6.800E+03,-3.194E+01,-2.063E+00, 0.000E+00, 0.000E+00, 4.408E+05, 4.653E+05, 2.878E+01, 2.878E+01
 1.001E+01, 1.478E+06,-1.546E+05, 2.118E+04,-7.187E+01,-3.797E+00, 0.000E+00, 0.000E+00, 1.338E+06, 1.345E+06, 3.301E+01, 3.301E+01
 1.501E+01, 1.563E+06,-5.195E+04,-1.769E+06,-4.727E+03,-3.922E+00, 0.000E+00, 0.000E+00,-2.736E+05,-2.635E+05, 3.301E+01, 3.301E+01
 2.002E+01, 1.517E+06,-6.547E+04,-1.375E+06,-2.027E+03,-3.968E+00, 0.000E+00, 0.000E+00, 6.241E+04, 7.486E+04, 3.301E+01, 3.301E+01
 2.502E+01, 1.527E+06,-7.666E+04,-1.362E+06,-1.669E+03,-3.988E+00, 0.000E+00, 0.000E+00, 7.357E+04, 8.712E+04, 3.301E+01, 3.301E+01
 3.001E+01, 1.518E+06,-9.456E+04,-1.409E+06,-1.556E+03,-3.961E+00, 0.000E+00, 0.000E+00,-4.767E+03, 1.250E+04, 3.301E+01, 3.301E+01
 3.502E+01, 1.505E+06,-8.478E+04,-1.402E+06,-1.653E+03,-3.945E+00, 0.000E+00, 0.000E+00,-1.165E+02, 1.592E+04, 3.301E+01, 3.301E+01
 4.001E+01, 1.505E+06,-8.556E+04,-1.462E+06,-4.694E+03,-3.927E+00, 0.000E+00, 0.000E+00,-6.099E+04,-4.710E+04, 3.301E+01, 3.301E+01
 4.500E+01, 1.505E+06,-7.373E+04,-1.378E+06,-2.817E+03,-3.897E+00, 0.000E+00, 0.000E+00, 3.394E+04, 5.055E+04, 3.301E+01, 3.301E+01
 5.001E+01, 1.518E+06,-7.086E+04,-1.543E+06,-2.014E+03,-3.885E+00, 0.000E+00, 0.000E+00,-1.124E+05,-9.786E+04, 3.301E+01, 3.301E+01
 5.502E+01, 1.529E+06,-9.049E+04,-1.272E+06,-1.481E+03,-3.885E+00, 0.000E+00, 0.000E+00, 1.478E+05, 1.653E+05, 3.301E+01, 3.301E+01
 6.001E+01, 1.502E+06,-7.161E+04,-1.523E+06,-2.727E+03,-3.895E+00, 0.000E+00, 0.000E+00,-1.097E+05,-9.488E+04, 3.301E+01, 3.301E+01
 6.501E+01, 1.516E+06,-9.128E+04,-1.417E+06,-2.321E+03,-3.921E+00, 0.000E+00, 0.000E+00,-9.730E+03, 5.910E+03, 3.301E+01, 3.301E+01
 7.000E+01, 1.522E+06,-8.436E+04,-1.383E+06,-2.951E+03,-3.890E+00, 0.000E+00, 0.000E+00, 3.661E+04, 5.211E+04, 3.301E+01, 3.301E+01
 7.502E+01, 1.515E+06,-9.774E+04,-1.334E+06,-3.071E+03,-3.938E+00, 0.000E+00, 0.000E+00, 6.498E+04, 8.043E+04, 3.301E+01, 3.301E+01
