s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00, 1.852E-15, 8.049E-19, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.852E-15, 0.000E+00, 0.000E+00
 5.003E+00, 1.093E+03,-2.783E+02,-3.710E+02,-7.511E+00,-6.681E-02, 0.000E+00, 0.000E+00, 4.349E+02, 4.366E+02, 2.855E-02, 2.855E-02
 1.000E+01, 1.519E+03,-3.785E+02,-1.100E+03,-1.009E+01,-7.529E-02, 0.000E+00, 0.000E+00, 3.104E+01, 3.088E+01, 3.301E-02, 3.301E-02
 1.500E+01, 1.529E+03,-3.811E+02,-1.134E+03,-9.624E+00,-7.610E-02, 0.000E+00, 0.000E+00, 3.922E+00, 4.109E+00, 3.301E-02, 3.301E-02
 2.001E+01, 1.473E+03,-3.661E+02,-1.129E+03,-8.616E+00,-7.518E-02, 0.000E+00, 0.000E+00,-3.102E+01,-3.042E+01, 3.301E-02, 3.301E-02
 2.500E+01, 1.538E+03,-3.819E+02,-1.136E+03,-9.407E+00,-7.608E-02, 0.000E+00, 0.000E+00, 1.063E+01, 1.052E+01, 3.301E-02, 3.301E-02
 3.001E+01, 1.511E+03,-3.763E+02,-1.116E+03,-8.835E+00,-7.591E-02, 0.000E+00, 0.000E+00, 8.069E+00, 9.031E+00, 3.301E-02, 3.301E-02
 3.500E+01, 1.514E+03,-3.752E+02,-1.140E+03,-9.273E+00,-7.554E-02, 0.000E+00, 0.000E+00,-1.056E+01,-1.057E+01, 3.301E-02, 3.301E-02
 4.000E+01, 1.512E+03,-3.746E+02,-1.124E+03,-9.549E+00,-7.580E-02, 0.000E+00, 0.000E+00, 2.589E+00, 3.260E+00, 3.301E-02, 3.301E-02
 4.500E+01, 1.494E+03,-3.714E+02,-1.123E+03,-8.522E+00,-7.579E-02, 0.000E+00, 0.000E+00,-9.548E+00,-9.036E+00, 3.301E-02, 3.301E-02
 5.000E+01, 1.529E+03,-3.802E+02,-1.131E+03,-9.847E+00,-7.620E-02, 0.000E+00, 0.000E+00, 7.131E+00, 7.241E+00, 3.301E-02, 3.301E-02
