s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-3.573E-13, 9.770E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-3.573E-13, 0.000E+00, 0.000E+00
 5.008E+00, 1.514E+04,-2.623E+03, 1.913E+02,-1.251E+00,-2.576E-01, 0.000E+00, 0.000E+00, 1.251E+04, 1.271E+04, 5.750E-01, 5.750E-01
 1.001E+01, 3.156E+04,-4.662E+03,-2.253E+04,-8.496E+01,-2.520E-01, 0.000E+00, 0.000E+00, 4.267E+03, 4.286E+03, 6.601E-01, 6.601E-01
 1.500E+01, 3.080E+04,-4.664E+03,-2.518E+04,-5.849E+01,-2.782E-01, 0.000E+00, 0.000E+00, 8.129E+02, 8.935E+02, 6.601E-01, 6.601E-01
 2.001E+01, 2.972E+04,-4.540E+03,-2.612E+04,-5.370E+01,-2.613E-01, 0.000E+00, 0.000E+00,-1.081E+03,-9.964E+02, 6.601E-01, 6.601E-01
 2.500E+01, 3.051E+04,-4.741E+03,-2.436E+04,-6.706E+01,-2.988E-01, 0.000E+00, 0.000E+00, 1.264E+03, 1.333E+03, 6.601E-01, 6.601E-01
 3.001E+01, 3.075E+04,-4.728E+03,-2.760E+04,-7.718E+01,-2.899E-01, 0.000E+00, 0.000E+00,-1.749E+03,-1.660E+03, 6.601E-01, 6.601E-01
 3.500E+01, 2.998E+04,-4.598E+03,-2.420E+04,-6.346E+01,-2.729E-01, 0.000E+00, 0.000E+00, 1.049E+03, 1.119E+03, 6.601E-01, 6.601E-01
 4.001E+01, 2.974E+04,-4.544E+03,-2.538E+04,-4.915E+01,-2.870E-01, 0.000E+00, 0.000E+00,-3.093E+02,-2.248E+02, 6.601E-01, 6.601E-01
 4.500E+01, 3.012E+04,-4.647E+03,-2.523E+04,-7.789E+01,-2.900E-01, 0.000E+00, 0.000E+00, 9.258E+01, 1.686E+02, 6.601E-01, 6.601E-01
 5.000E+01, 3.110E+04,-4.749E+03,-2.682E+04,-4.868E+01,-2.980E-01, 0.000E+00, 0.000E+00,-6.141E+02,-5.164E+02, 6.601E-01, 6.601E-01
 5.501E+01, 2.926E+04,-4.471E+03,-2.400E+04,-5.505E+01,-2.887E-01, 0.000E+00, 0.000E+00, 6.521E+02, 7.297E+02, 6.601E-01, 6.601E-01
 6.000E+01, 3.075E+04,-4.775E+03,-2.542E+04,-8.048E+01,-2.976E-01, 0.000E+00, 0.000E+00, 3.729E+02, 4.803E+02, 6.601E-01, 6.601E-01
 6.500E+01, 3.069E+04,-4.754E+03,-2.525E+04,-5.700E+01,-2.906E-01, 0.000E+00, 0.000E+00, 5.538E+02, 6.284E+02, 6.601E-01, 6.601E-01
 7.000E+01, 2.972E+04,-4.533E+03,-2.589E+04,-6.452E+01,-3.023E-01, 0.000E+00, 0.000E+00,-8.518E+02,-7.738E+02, 6.601E-01, 6.601E-01
 7.501E+01, 2.997E+04,-4.576E+03,-2.634E+04,-8.406E+01,-2.837E-01, 0.000E+00, 0.000E+00,-1.089E+03,-1.030E+03, 6.601E-01, 6.601E-01
 8.001E+01, 2.997E+04,-4.552E+03,-2.450E+04,-4.996E+01,-2.816E-01, 0.000E+00, 0.000E+00, 7.763E+02, 8.692E+02, 6.601E-01, 6.601E-01
 8.501E+01, 3.087E+04,-4.742E+03,-2.554E+04,-6.535E+01,-2.992E-01, 0.000E+00, 0.000E+00, 4.372E+02, 5.149E+02, 6.601E-01, 6.601E-01
 9.001E+01, 3.004E+04,-4.595E+03,-2.588E+04,-5.336E+01,-3.066E-01, 0.000E+00, 0.000E+00,-5.816E+02,-4.961E+02, 6.601E-01, 6.601E-01
 9.501E+01, 3.023E+04,-4.629E+03,-2.528E+04,-6.989E+01,-2.823E-01, 0.000E+00, 0.000E+00, 1.648E+02, 2.469E+02, 6.601E-01, 6.601E-01
