s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-1.556E-14,-3.532E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.556E-14, 0.000E+00, 0.000E+00
 5.007E+00, 2.191E+03,-5.211E+02,-6.793E+02,-4.812E+00,-1.215E-01, 0.000E+00, 0.000E+00, 9.191E+02, 9.853E+02, 5.737E-02, 5.737E-02
 1.001E+01, 2.998E+03,-6.822E+02,-2.074E+03,-1.154E+01,-1.348E-01, 0.000E+00, 0.000E+00, 2.308E+02, 2.299E+02, 6.600E-02, 6.600E-02
 1.501E+01, 3.175E+03,-7.291E+02,-2.516E+03,-1.212E+01,-1.456E-01, 0.000E+00, 0.000E+00,-8.014E+01,-8.161E+01, 6.600E-02, 6.600E-02
 2.000E+01, 3.008E+03,-7.014E+02,-2.245E+03,-1.793E+01,-1.573E-01, 0.000E+00, 0.000E+00, 4.421E+01, 4.319E+01, 6.600E-02, 6.600E-02
 2.501E+01, 2.998E+03,-6.954E+02,-2.279E+03,-1.549E+01,-1.539E-01, 0.000E+00, 0.000E+00, 2.285E+00, 8.225E+00, 6.600E-02, 6.600E-02
 3.002E+01, 3.046E+03,-7.068E+02,-2.273E+03,-1.721E+01,-1.561E-01, 0.000E+00, 0.000E+00, 5.111E+01, 4.905E+01, 6.600E-02, 6.600E-02
 3.501E+01, 2.804E+03,-6.500E+02,-2.175E+03,-1.461E+01,-1.432E-01, 0.000E+00, 0.000E+00,-4.045E+01,-3.568E+01, 6.600E-02, 6.600E-02
 4.000E+01, 3.072E+03,-7.048E+02,-2.316E+03,-1.290E+01,-1.432E-01, 0.000E+00, 0.000E+00, 3.620E+01, 3.817E+01, 6.600E-02, 6.600E-02
 4.502E+01, 2.937E+03,-6.831E+02,-2.259E+03,-1.372E+01,-1.474E-01, 0.000E+00, 0.000E+00,-2.079E+01,-1.860E+01, 6.600E-02, 6.600E-02
 5.000E+01, 3.067E+03,-7.059E+02,-2.385E+03,-1.804E+01,-1.535E-01, 0.000E+00, 0.000E+00,-3.974E+01,-4.245E+01, 6.600E-02, 6.600E-02
 5.501E+01, 3.016E+03,-6.984E+02,-2.262E+03,-1.719E+01,-1.534E-01, 0.000E+00, 0.000E+00, 3.595E+01, 3.864E+01, 6.600E-02, 6.600E-02
 6.001E+01, 2.881E+03,-6.658E+02,-2.194E+03,-1.934E+01,-1.520E-01, 0.000E+00, 0.000E+00, 3.904E+00, 1.226E+00, 6.600E-02, 6.600E-02
