s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-9.205E-11,-1.990E-16, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.205E-11, 0.000E+00, 0.000E+00
 5.054E+00, 1.304E+06,-3.698E+05, 1.284E+04,-9.739E+01,-9.997E+00, 0.000E+00, 0.000E+00, 8.648E+05, 9.472E+05, 1.455E+02, 1.455E+02
 1.001E+01, 8.307E+06,-1.978E+06, 1.004E+05,-2.426E+02,-1.862E+01, 0.000E+00, 0.000E+00, 6.340E+06, 6.430E+06, 1.650E+02, 1.650E+02
 1.501E+01, 7.447E+06,-7.245E+05,-7.409E+05,-2.755E+02,-1.970E+01, 0.000E+00, 0.000E+00, 5.881E+06, 5.981E+06, 1.650E+02, 1.650E+02
 2.001E+01, 7.855E+06,-4.738E+05,-8.593E+06,-1.946E+04,-1.954E+01, 0.000E+00, 0.000E+00,-1.372E+06,-1.231E+06, 1.650E+02, 1.650E+02
 2.503E+01, 7.757E+06,-5.673E+05,-8.035E+06,-1.833E+04,-1.920E+01, 0.000E+00, 0.000E+00,-9.902E+05,-8.636E+05, 1.650E+02, 1.650E+02
 3.003E+01, 7.341E+06,-5.860E+05,-6.309E+06,-1.372E+04,-1.999E+01, 0.000E+00, 0.000E+00, 3.018E+05, 4.325E+05, 1.650E+02, 1.650E+02
 3.503E+01, 7.680E+06,-8.962E+05,-5.539E+06,-2.235E+04,-1.953E+01, 0.000E+00, 0.000E+00, 1.087E+06, 1.223E+06, 1.650E+02, 1.650E+02
 4.003E+01, 7.693E+06,-7.507E+05,-6.332E+06,-1.825E+04,-1.914E+01, 0.000E+00, 0.000E+00, 4.331E+05, 5.924E+05, 1.650E+02, 1.650E+02
 4.502E+01, 7.416E+06,-8.220E+05,-6.999E+06,-1.873E+04,-1.924E+01, 0.000E+00, 0.000E+00,-5.788E+05,-4.235E+05, 1.650E+02, 1.650E+02
 5.002E+01, 7.551E+06,-7.046E+05,-7.905E+06,-1.167E+04,-1.945E+01, 0.000E+00, 0.000E+00,-1.223E+06,-1.070E+06, 1.650E+02, 1.650E+02
 5.500E+01, 7.869E+06,-8.649E+05,-4.716E+06,-7.430E+03,-1.876E+01, 0.000E+00, 0.000E+00, 2.121E+06, 2.281E+06, 1.650E+02, 1.650E+02
 6.003E+01, 7.329E+06,-7.390E+05,-7.401E+06,-2.213E+04,-1.852E+01, 0.000E+00, 0.000E+00,-9.891E+05,-8.339E+05, 1.650E+02, 1.650E+02
 6.501E+01, 7.507E+06,-9.148E+05,-6.945E+06,-1.672E+04,-1.950E+01, 0.000E+00, 0.000E+00,-5.334E+05,-3.698E+05, 1.650E+02, 1.650E+02
 7.001E+01, 7.612E+06,-8.363E+05,-5.597E+06,-8.189E+03,-1.917E+01, 0.000E+00, 0.000E+00, 1.012E+06, 1.171E+06, 1.650E+02, 1.650E+02
 7.503E+01, 7.399E+06,-7.228E+05,-7.617E+06,-1.817E+04,-1.927E+01, 0.000E+00, 0.000E+00,-1.115E+06,-9.583E+05, 1.650E+02, 1.650E+02
 8.001E+01, 7.624E+06,-7.896E+05,-7.097E+06,-1.537E+04,-1.921E+01, 0.000E+00, 0.000E+00,-4.234E+05,-2.771E+05, 1.650E+02, 1.650E+02
 8.502E+01, 7.504E+06,-7.434E+05,-6.134E+06,-7.151E+03,-1.929E+01, 0.000E+00, 0.000E+00, 4.696E+05, 6.189E+05, 1.650E+02, 1.650E+02
 9.002E+01, 7.688E+06,-8.422E+05,-6.790E+06,-1.179E+04,-1.920E+01, 0.000E+00, 0.000E+00,-1.062E+05, 4.429E+04, 1.650E+02, 1.650E+02
 9.503E+01, 7.562E+06,-8.356E+05,-6.198E+06,-7.900E+03,-1.936E+01, 0.000E+00, 0.000E+00, 3.640E+05, 5.204E+05, 1.650E+02, 1.650E+02
 1.000E+02, 7.539E+06,-7.180E+05,-6.693E+06,-1.030E+04,-1.923E+01, 0.000E+00, 0.000E+00,-4.029E+04, 1.178E+05, 1.650E+02, 1.650E+02
 1.050E+02, 7.517E+06,-8.160E+05,-5.798E+06,-1.966E+04,-1.917E+01, 0.000E+00, 0.000E+00, 7.325E+05, 8.831E+05, 1.650E+02, 1.650E+02
 1.100E+02, 7.592E+06,-8.427E+05,-7.119E+06,-2.103E+04,-1.926E+01, 0.000E+00, 0.000E+00,-5.640E+05,-3.908E+05, 1.650E+02, 1.650E+02
 1.150E+02, 7.443E+06,-8.285E+05,-5.879E+06,-8.918E+03,-1.935E+01, 0.000E+00, 0.000E+00, 5.719E+05, 7.267E+05, 1.650E+02, 1.650E+02
 1.200E+02, 7.687E+06,-9.032E+05,-5.919E+06,-1.270E+04,-1.930E+01, 0.000E+00, 0.000E+00, 6.779E+05, 8.524E+05, 1.650E+02, 1.650E+02
 1.250E+02, 7.543E+06,-8.812E+05,-6.452E+06,-3.248E+04,-1.941E+01, 0.000E+00, 0.000E+00, 2.041E+04, 1.768E+05, 1.650E+02, 1.650E+02
 1.300E+02, 7.386E+06,-6.928E+05,-8.360E+06,-2.956E+04,-1.942E+01, 0.000E+00, 0.000E+00,-1.859E+06,-1.696E+06, 1.650E+02, 1.650E+02
 1.350E+02, 7.683E+06,-7.097E+05,-7.729E+06,-1.547E+04,-1.950E+01, 0.000E+00, 0.000E+00,-9.141E+05,-7.717E+05, 1.650E+02, 1.650E+02
 1.400E+02, 7.524E+06,-8.223E+05,-4.284E+06,-8.329E+03,-1.946E+01, 0.000E+00, 0.000E+00, 2.251E+06, 2.410E+06, 1.650E+02, 1.650E+02
 1.450E+02, 7.666E+06,-7.074E+05,-8.232E+06,-2.218E+04,-1.902E+01, 0.000E+00, 0.000E+00,-1.447E+06,-1.295E+06, 1.650E+02, 1.650E+02
 1.500E+02, 7.677E+06,-8.349E+05,-6.077E+06,-1.488E+04,-1.949E+01, 0.000E+00, 0.000E+00, 5.907E+05, 7.501E+05, 1.650E+02, 1.650E+02
 1.550E+02, 7.645E+06,-7.512E+05,-5.588E+06,-2.400E+04,-1.837E+01, 0.000E+00, 0.000E+00, 1.135E+06, 1.281E+06, 1.650E+02, 1.650E+02
 1.600E+02, 7.240E+06,-7.298E+05,-7.852E+06,-2.624E+04,-1.902E+01, 0.000E+00, 0.000E+00,-1.528E+06,-1.368E+06, 1.650E+02, 1.650E+02
 1.650E+02, 7.596E+06,-7.818E+05,-5.943E+06,-1.037E+04,-1.917E+01, 0.000E+00, 0.000E+00, 6.941E+05, 8.610E+05, 1.650E+02, 1.650E+02
 1.700E+02, 7.559E+06,-8.197E+05,-6.057E+06,-1.619E+04,-1.921E+01, 0.000E+00, 0.000E+00, 5.089E+05, 6.663E+05, 1.650E+02, 1.650E+02
 1.750E+02, 7.641E+06,-8.491E+05,-7.438E+06,-2.538E+04,-1.979E+01, 0.000E+00, 0.000E+00,-8.215E+05,-6.711E+05, 1.650E+02, 1.650E+02
 1.800E+02, 7.518E+06,-7.876E+05,-6.124E+06,-2.812E+04,-1.959E+01, 0.000E+00, 0.000E+00, 4.227E+05, 5.782E+05, 1.650E+02, 1.650E+02
 1.850E+02, 7.573E+06,-7.781E+05,-7.306E+06,-1.726E+04,-1.912E+01, 0.000E+00, 0.000E+00,-6.958E+05,-5.289E+05, 1.650E+02, 1.650E+02
 1.900E+02, 7.530E+06,-8.653E+05,-6.803E+06,-1.380E+04,-1.877E+01, 0.000E+00, 0.000E+00,-3.092E+05,-1.524E+05, 1.650E+02, 1.650E+02
 1.950E+02, 7.794E+06,-8.522E+05,-6.092E+06,-1.308E+04,-1.836E+01, 0.000E+00, 0.000E+00, 6.891E+05, 8.366E+05, 1.650E+02, 1.650E+02
 2.000E+02, 7.528E+06,-9.023E+05,-6.334E+06,-1.328E+04,-1.897E+01, 0.000E+00, 0.000E+00, 1.118E+05, 2.786E+05, 1.650E+02, 1.650E+02
