s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-1.194E-12, 1.278E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.278E-06, 0.000E+00, 0.000E+00
 5.009E+00, 2.502E+05,-3.726E+04, 2.966E+03,-6.147E+00,-1.239E-01, 0.000E+00, 0.000E+00, 2.122E+05, 2.159E+05, 1.430E+01, 1.430E+01
 1.001E+01, 8.484E+05,-8.156E+04,-1.745E+04,-2.339E+01,-1.537E-01, 0.000E+00, 0.000E+00, 7.456E+05, 7.494E+05, 1.650E+01, 1.650E+01
 1.501E+01, 7.854E+05,-5.040E+04,-8.827E+05,-4.768E+03,-1.589E-01, 0.000E+00, 0.000E+00,-1.567E+05,-1.524E+05, 1.650E+01, 1.650E+01
 2.001E+01, 7.355E+05,-5.616E+04,-6.082E+05,-1.827E+03,-1.583E-01, 0.000E+00, 0.000E+00, 6.245E+04, 6.933E+04, 1.650E+01, 1.650E+01
 2.500E+01, 7.756E+05,-5.242E+04,-7.754E+05,-1.752E+03,-1.563E-01, 0.000E+00, 0.000E+00,-6.147E+04,-5.395E+04, 1.650E+01, 1.650E+01
 3.000E+01, 7.491E+05,-5.413E+04,-6.768E+05,-1.423E+03,-1.555E-01, 0.000E+00, 0.000E+00, 9.645E+03, 1.684E+04, 1.650E+01, 1.650E+01
 3.500E+01, 7.619E+05,-5.065E+04,-7.127E+05,-1.105E+03,-1.542E-01, 0.000E+00, 0.000E+00,-1.082E+04,-2.577E+03, 1.650E+01, 1.650E+01
 4.000E+01, 7.495E+05,-4.950E+04,-7.043E+05,-1.378E+03,-1.556E-01, 0.000E+00, 0.000E+00,-1.312E+04,-5.756E+03, 1.650E+01, 1.650E+01
 4.501E+01, 7.596E+05,-5.298E+04,-7.347E+05,-1.250E+03,-1.556E-01, 0.000E+00, 0.000E+00,-3.654E+04,-2.931E+04, 1.650E+01, 1.650E+01
 5.001E+01, 7.685E+05,-5.484E+04,-6.721E+05,-9.111E+02,-1.579E-01, 0.000E+00, 0.000E+00, 3.302E+04, 4.061E+04, 1.650E+01, 1.650E+01
 5.501E+01, 7.495E+05,-5.194E+04,-7.115E+05,-1.153E+03,-1.540E-01, 0.000E+00, 0.000E+00,-2.231E+04,-1.511E+04, 1.650E+01, 1.650E+01
 6.000E+01, 7.435E+05,-5.328E+04,-6.569E+05,-1.461E+03,-1.539E-01, 0.000E+00, 0.000E+00, 2.494E+04, 3.190E+04, 1.650E+01, 1.650E+01
 6.501E+01, 7.701E+05,-5.598E+04,-6.982E+05,-9.207E+02,-1.540E-01, 0.000E+00, 0.000E+00, 7.627E+03, 1.503E+04, 1.650E+01, 1.650E+01
 7.000E+01, 7.512E+05,-5.583E+04,-6.812E+05,-1.235E+03,-1.581E-01, 0.000E+00, 0.000E+00, 5.597E+03, 1.293E+04, 1.650E+01, 1.650E+01
 7.501E+01, 7.590E+05,-5.274E+04,-7.232E+05,-1.776E+03,-1.542E-01, 0.000E+00, 0.000E+00,-2.625E+04,-1.866E+04, 1.650E+01, 1.650E+01
 8.000E+01, 7.468E+05,-5.318E+04,-7.187E+05,-1.199E+03,-1.544E-01, 0.000E+00, 0.000E+00,-3.352E+04,-2.631E+04, 1.650E+01, 1.650E+01
 8.501E+01, 7.572E+05,-4.988E+04,-6.794E+05,-1.895E+03,-1.598E-01, 0.000E+00, 0.000E+00, 1.864E+04, 2.598E+04, 1.650E+01, 1.650E+01
 9.000E+01, 7.528E+05,-4.788E+04,-6.974E+05,-1.181E+03,-1.549E-01, 0.000E+00, 0.000E+00,-1.071E+03, 6.350E+03, 1.650E+01, 1.650E+01
 9.500E+01, 7.710E+05,-5.484E+04,-7.090E+05,-1.363E+03,-1.577E-01, 0.000E+00, 0.000E+00,-1.574E+03, 5.792E+03, 1.650E+01, 1.650E+01
 1.000E+02, 7.528E+05,-4.915E+04,-6.811E+05,-1.249E+03,-1.566E-01, 0.000E+00, 0.000E+00, 1.412E+04, 2.130E+04, 1.650E+01, 1.650E+01
 1.050E+02, 7.532E+05,-5.417E+04,-6.671E+05,-1.014E+03,-1.569E-01, 0.000E+00, 0.000E+00, 2.303E+04, 3.089E+04, 1.650E+01, 1.650E+01
 1.100E+02, 7.592E+05,-5.314E+04,-6.522E+05,-1.328E+03,-1.577E-01, 0.000E+00, 0.000E+00, 4.457E+04, 5.251E+04, 1.650E+01, 1.650E+01
 1.150E+02, 7.468E+05,-4.813E+04,-7.522E+05,-1.574E+03,-1.552E-01, 0.000E+00, 0.000E+00,-6.210E+04,-5.508E+04, 1.650E+01, 1.650E+01
 1.200E+02, 7.727E+05,-5.410E+04,-7.201E+05,-1.454E+03,-1.567E-01, 0.000E+00, 0.000E+00,-1.022E+04,-2.859E+03, 1.650E+01, 1.650E+01
 1.250E+02, 7.472E+05,-4.930E+04,-6.591E+05,-9.175E+02,-1.563E-01, 0.000E+00, 0.000E+00, 3.048E+04, 3.791E+04, 1.650E+01, 1.650E+01
 1.300E+02, 7.739E+05,-4.878E+04,-7.617E+05,-1.207E+03,-1.576E-01, 0.000E+00, 0.000E+00,-4.540E+04,-3.772E+04, 1.650E+01, 1.650E+01
 1.350E+02, 7.496E+05,-5.410E+04,-6.366E+05,-1.068E+03,-1.553E-01, 0.000E+00, 0.000E+00, 5.069E+04, 5.783E+04, 1.650E+01, 1.650E+01
 1.400E+02, 7.434E+05,-5.053E+04,-7.255E+05,-1.122E+03,-1.544E-01, 0.000E+00, 0.000E+00,-4.137E+04,-3.374E+04, 1.650E+01, 1.650E+01
 1.450E+02, 7.572E+05,-5.199E+04,-6.733E+05,-1.401E+03,-1.527E-01, 0.000E+00, 0.000E+00, 2.342E+04, 3.047E+04, 1.650E+01, 1.650E+01
 1.500E+02, 7.593E+05,-4.881E+04,-7.045E+05,-1.377E+03,-1.594E-01, 0.000E+00, 0.000E+00,-2.682E+03, 4.627E+03, 1.650E+01, 1.650E+01
 1.550E+02, 7.648E+05,-5.676E+04,-6.261E+05,-1.501E+03,-1.594E-01, 0.000E+00, 0.000E+00, 7.298E+04, 8.039E+04, 1.650E+01, 1.650E+01
 1.600E+02, 7.455E+05,-5.108E+04,-7.767E+05,-1.595E+03,-1.582E-01, 0.000E+00, 0.000E+00,-9.058E+04,-8.385E+04, 1.650E+01, 1.650E+01
 1.650E+02, 7.706E+05,-4.992E+04,-7.422E+05,-9.926E+02,-1.575E-01, 0.000E+00, 0.000E+00,-2.972E+04,-2.253E+04, 1.650E+01, 1.650E+01
 1.700E+02, 7.514E+05,-5.205E+04,-6.661E+05,-1.260E+03,-1.559E-01, 0.000E+00, 0.000E+00, 2.455E+04, 3.202E+04, 1.650E+01, 1.650E+01
 1.750E+02, 7.541E+05,-5.194E+04,-6.667E+05,-1.480E+03,-1.576E-01, 0.000E+00, 0.000E+00, 2.691E+04, 3.394E+04, 1.650E+01, 1.650E+01
 1.800E+02, 7.613E+05,-5.067E+04,-7.169E+05,-1.492E+03,-1.585E-01, 0.000E+00, 0.000E+00,-1.472E+04,-7.720E+03, 1.650E+01, 1.650E+01
 1.850E+02, 7.539E+05,-4.935E+04,-7.166E+05,-1.837E+03,-1.587E-01, 0.000E+00, 0.000E+00,-2.093E+04,-1.389E+04, 1.650E+01, 1.650E+01
