s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-1.281E-16, 6.178E-11, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 6.178E-11, 0.000E+00, 0.000E+00
 5.002E+00, 5.963E+02,-1.628E+02,-1.829E+02,-5.599E+00,-2.830E-02, 0.000E+00, 0.000E+00, 2.435E+02, 2.450E+02, 1.709E-02, 1.709E-02
 1.000E+01, 8.963E+02,-2.434E+02,-6.803E+02,-5.830E+00,-3.371E-02, 0.000E+00, 0.000E+00,-3.354E+01,-3.325E+01, 1.980E-02, 1.980E-02
 1.500E+01, 9.198E+02,-2.514E+02,-6.543E+02,-6.030E+00,-3.415E-02, 0.000E+00, 0.000E+00, 7.854E+00, 8.035E+00, 1.980E-02, 1.980E-02
 2.000E+01, 9.042E+02,-2.460E+02,-6.637E+02,-5.726E+00,-3.409E-02, 0.000E+00, 0.000E+00,-1.174E+01,-1.133E+01, 1.980E-02, 1.980E-02
 2.500E+01, 8.983E+02,-2.445E+02,-6.562E+02,-6.295E+00,-3.372E-02, 0.000E+00, 0.000E+00,-8.852E+00,-8.847E+00, 1.980E-02, 1.980E-02
 3.000E+01, 9.110E+02,-2.490E+02,-6.382E+02,-5.927E+00,-3.417E-02, 0.000E+00, 0.000E+00, 1.771E+01, 1.778E+01, 1.980E-02, 1.980E-02
 3.500E+01, 9.064E+02,-2.483E+02,-6.640E+02,-5.975E+00,-3.399E-02, 0.000E+00, 0.000E+00,-1.222E+01,-1.187E+01, 1.980E-02, 1.980E-02
 4.000E+01, 9.058E+02,-2.483E+02,-6.259E+02,-5.942E+00,-3.387E-02, 0.000E+00, 0.000E+00, 2.527E+01, 2.567E+01, 1.980E-02, 1.980E-02
 4.500E+01, 9.223E+02,-2.527E+02,-6.800E+02,-5.988E+00,-3.366E-02, 0.000E+00, 0.000E+00,-1.668E+01,-1.644E+01, 1.980E-02, 1.980E-02
