s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-3.983E-13, 2.132E-17, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-3.982E-13, 0.000E+00, 0.000E+00
 5.016E+00, 3.904E+04,-8.491E+03, 4.752E+02,-1.956E+00,-4.520E-02, 0.000E+00, 0.000E+00, 2.986E+04, 3.102E+04, 1.449E+00, 1.449E+00
 1.003E+01, 8.030E+04,-9.218E+03,-5.084E+04,-5.823E+01,-2.465E-01, 0.000E+00, 0.000E+00, 2.022E+04, 2.019E+04, 1.650E+00, 1.650E+00
 1.502E+01, 7.539E+04,-8.839E+03,-6.473E+04,-1.139E+02,-3.035E-01, 0.000E+00, 0.000E+00, 1.575E+03, 1.707E+03, 1.650E+00, 1.650E+00
 2.000E+01, 7.404E+04,-9.075E+03,-6.693E+04,-1.284E+02,-2.452E-01, 0.000E+00, 0.000E+00,-2.373E+03,-2.092E+03, 1.650E+00, 1.650E+00
 2.502E+01, 7.718E+04,-8.862E+03,-6.697E+04,-1.256E+02,-3.460E-01, 0.000E+00, 0.000E+00, 9.359E+02, 1.216E+03, 1.650E+00, 1.650E+00
 3.001E+01, 7.650E+04,-9.451E+03,-6.646E+04,-1.101E+02,-3.948E-01, 0.000E+00, 0.000E+00, 1.640E+02, 4.836E+02, 1.650E+00, 1.650E+00
 3.501E+01, 7.550E+04,-9.094E+03,-6.787E+04,-1.686E+02,-4.566E-01, 0.000E+00, 0.000E+00,-1.827E+03,-1.637E+03, 1.650E+00, 1.650E+00
 4.001E+01, 7.537E+04,-9.253E+03,-6.555E+04,-1.780E+02,-3.567E-01, 0.000E+00, 0.000E+00, 7.685E+01, 3.889E+02, 1.650E+00, 1.650E+00
 4.503E+01, 7.549E+04,-8.811E+03,-6.492E+04,-2.004E+02,-3.718E-01, 0.000E+00, 0.000E+00, 1.355E+03, 1.554E+03, 1.650E+00, 1.650E+00
 5.003E+01, 7.584E+04,-9.201E+03,-6.584E+04,-1.876E+02,-4.132E-01, 0.000E+00, 0.000E+00, 2.688E+02, 6.131E+02, 1.650E+00, 1.650E+00
 5.500E+01, 7.371E+04,-9.141E+03,-6.628E+04,-1.828E+02,-3.215E-01, 0.000E+00, 0.000E+00,-2.134E+03,-1.893E+03, 1.650E+00, 1.650E+00
 6.002E+01, 7.967E+04,-9.953E+03,-6.349E+04,-2.151E+02,-4.290E-01, 0.000E+00, 0.000E+00, 5.817E+03, 6.012E+03, 1.650E+00, 1.650E+00
 6.503E+01, 7.061E+04,-8.986E+03,-6.559E+04,-2.148E+02,-3.317E-01, 0.000E+00, 0.000E+00,-4.409E+03,-4.177E+03, 1.650E+00, 1.650E+00
 7.002E+01, 7.711E+04,-9.655E+03,-6.493E+04,-2.619E+02,-2.889E-01, 0.000E+00, 0.000E+00, 2.104E+03, 2.261E+03, 1.650E+00, 1.650E+00
 7.503E+01, 7.872E+04,-9.924E+03,-6.840E+04,-2.283E+02,-4.399E-01, 0.000E+00, 0.000E+00,-2.112E+02, 1.728E+02, 1.650E+00, 1.650E+00
 8.003E+01, 7.296E+04,-8.442E+03,-6.618E+04,-2.158E+02,-4.089E-01, 0.000E+00, 0.000E+00,-2.098E+03,-1.870E+03, 1.650E+00, 1.650E+00
 8.502E+01, 7.922E+04,-9.554E+03,-6.592E+04,-2.158E+02,-5.913E-01, 0.000E+00, 0.000E+00, 3.293E+03, 3.525E+03, 1.650E+00, 1.650E+00
 9.002E+01, 7.548E+04,-1.035E+04,-6.182E+04,-3.931E+02,-4.778E-01, 0.000E+00, 0.000E+00, 2.678E+03, 2.918E+03, 1.650E+00, 1.650E+00
 9.500E+01, 7.148E+04,-9.048E+03,-6.317E+04,-3.464E+02,-3.589E-01, 0.000E+00, 0.000E+00,-1.382E+03,-1.090E+03, 1.650E+00, 1.650E+00
 1.000E+02, 7.550E+04,-9.417E+03,-6.865E+04,-2.711E+02,-3.261E-01, 0.000E+00, 0.000E+00,-3.030E+03,-2.834E+03, 1.650E+00, 1.650E+00
 1.050E+02, 7.494E+04,-8.897E+03,-6.773E+04,-2.715E+02,-3.016E-01, 0.000E+00, 0.000E+00,-2.045E+03,-1.953E+03, 1.650E+00, 1.650E+00
 1.100E+02, 7.650E+04,-9.159E+03,-6.625E+04,-2.275E+02,-4.338E-01, 0.000E+00, 0.000E+00, 6.619E+02, 8.626E+02, 1.650E+00, 1.650E+00
 1.150E+02, 7.761E+04,-9.723E+03,-6.387E+04,-2.156E+02,-2.774E-01, 0.000E+00, 0.000E+00, 3.513E+03, 3.793E+03, 1.650E+00, 1.650E+00
