s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-1.228E-13, 1.066E-17, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.228E-13, 0.000E+00, 0.000E+00
 5.003E+00, 1.848E+04,-4.388E+03, 2.191E+02,-1.613E+00,-4.855E-02, 0.000E+00, 0.000E+00, 1.393E+04, 1.431E+04, 5.783E-01, 5.783E-01
 1.002E+01, 3.083E+04,-4.761E+03,-2.158E+04,-7.099E+01,-1.178E-01, 0.000E+00, 0.000E+00, 4.378E+03, 4.417E+03, 6.601E-01, 6.601E-01
 1.501E+01, 2.999E+04,-4.589E+03,-2.583E+04,-1.034E+02,-1.116E-01, 0.000E+00, 0.000E+00,-4.851E+02,-5.305E+02, 6.601E-01, 6.601E-01
 2.001E+01, 2.999E+04,-4.694E+03,-2.728E+04,-5.664E+01,-1.139E-01, 0.000E+00, 0.000E+00,-2.124E+03,-2.035E+03, 6.601E-01, 6.601E-01
 2.500E+01, 3.078E+04,-4.885E+03,-2.481E+04,-5.434E+01,-1.459E-01, 0.000E+00, 0.000E+00, 9.689E+02, 1.031E+03, 6.601E-01, 6.601E-01
 3.001E+01, 3.043E+04,-4.811E+03,-2.559E+04,-5.642E+01,-1.360E-01, 0.000E+00, 0.000E+00,-9.598E+01,-3.107E+01, 6.601E-01, 6.601E-01
 3.502E+01, 3.045E+04,-4.822E+03,-2.503E+04,-7.354E+01,-1.353E-01, 0.000E+00, 0.000E+00, 4.616E+02, 5.323E+02, 6.601E-01, 6.601E-01
 4.002E+01, 2.970E+04,-4.671E+03,-2.669E+04,-7.583E+01,-1.702E-01, 0.000E+00, 0.000E+00,-1.787E+03,-1.731E+03, 6.601E-01, 6.601E-01
 4.500E+01, 3.048E+04,-4.724E+03,-2.458E+04,-7.557E+01,-1.649E-01, 0.000E+00, 0.000E+00, 1.041E+03, 1.102E+03, 6.601E-01, 6.601E-01
 5.000E+01, 3.003E+04,-4.731E+03,-2.575E+04,-8.397E+01,-1.559E-01, 0.000E+00, 0.000E+00,-5.924E+02,-5.424E+02, 6.601E-01, 6.601E-01
 5.501E+01, 2.988E+04,-4.585E+03,-2.492E+04,-8.182E+01,-1.108E-01, 0.000E+00, 0.000E+00, 2.635E+02, 2.988E+02, 6.601E-01, 6.601E-01
 6.000E+01, 3.125E+04,-4.983E+03,-2.488E+04,-9.021E+01,-1.650E-01, 0.000E+00, 0.000E+00, 1.210E+03, 1.298E+03, 6.601E-01, 6.601E-01
 6.502E+01, 3.097E+04,-4.924E+03,-2.549E+04,-1.017E+02,-1.715E-01, 0.000E+00, 0.000E+00, 4.222E+02, 4.512E+02, 6.601E-01, 6.601E-01
 7.000E+01, 2.877E+04,-4.556E+03,-2.565E+04,-9.275E+01,-1.402E-01, 0.000E+00, 0.000E+00,-1.566E+03,-1.526E+03, 6.601E-01, 6.601E-01
 7.501E+01, 3.124E+04,-4.926E+03,-2.357E+04,-8.922E+01,-1.459E-01, 0.000E+00, 0.000E+00, 2.597E+03, 2.651E+03, 6.601E-01, 6.601E-01
 8.002E+01, 2.956E+04,-4.730E+03,-2.563E+04,-8.406E+01,-1.450E-01, 0.000E+00, 0.000E+00,-9.555E+02,-8.892E+02, 6.601E-01, 6.601E-01
 8.502E+01, 3.036E+04,-4.799E+03,-2.676E+04,-1.247E+02,-1.452E-01, 0.000E+00, 0.000E+00,-1.370E+03,-1.327E+03, 6.601E-01, 6.601E-01
 9.002E+01, 2.973E+04,-4.715E+03,-2.585E+04,-9.077E+01,-1.457E-01, 0.000E+00, 0.000E+00,-9.755E+02,-9.243E+02, 6.601E-01, 6.601E-01
 9.503E+01, 3.061E+04,-4.764E+03,-2.455E+04,-7.831E+01,-1.229E-01, 0.000E+00, 0.000E+00, 1.156E+03, 1.215E+03, 6.601E-01, 6.601E-01
