s,kW/m2,kW/m2,kW/m2,kW/m2
 3.600E+02, 0.000E+00, 8.061E+01, 9.776E+01, 1.074E+02
 3.700E+02, 0.000E+00, 8.056E+01, 9.674E+01, 1.065E+02
 3.800E+02, 0.000E+00, 8.059E+01, 9.561E+01, 1.058E+02
 3.900E+02, 0.000E+00, 8.062E+01, 9.444E+01, 1.054E+02
 4.000E+02, 0.000E+00, 8.058E+01, 9.322E+01, 1.048E+02
 4.100E+02, 0.000E+00, 8.042E+01, 9.207E+01, 1.044E+02
 4.200E+02, 0.000E+00, 8.008E+01, 9.106E+01, 1.041E+02
 4.300E+02, 0.000E+00, 7.976E+01, 9.020E+01, 1.039E+02
 4.400E+02, 0.000E+00, 7.947E+01, 8.941E+01, 1.039E+02
 4.500E+02, 0.000E+00, 7.914E+01, 8.869E+01, 1.041E+02
 4.600E+02, 0.000E+00, 7.880E+01, 8.817E+01, 1.048E+02
 4.700E+02, 0.000E+00, 7.846E+01, 8.780E+01, 1.062E+02
 4.800E+02, 0.000E+00, 7.810E+01, 8.750E+01, 1.080E+02
 4.900E+02, 0.000E+00, 7.766E+01, 8.711E+01, 1.100E+02
 5.000E+02, 0.000E+00, 7.715E+01, 8.677E+01, 1.123E+02
 5.100E+02, 0.000E+00, 7.649E+01, 8.652E+01, 1.148E+02
 5.200E+02, 0.000E+00, 7.579E+01, 8.638E+01, 1.176E+02
 5.300E+02, 0.000E+00, 7.506E+01, 8.628E+01, 1.209E+02
 5.400E+02, 0.000E+00, 7.432E+01, 8.626E+01, 1.247E+02
 5.500E+02, 0.000E+00, 7.355E+01, 8.639E+01, 1.291E+02
 5.600E+02, 0.000E+00, 7.283E+01, 8.675E+01, 1.343E+02
 5.700E+02, 0.000E+00, 7.219E+01, 8.741E+01, 1.400E+02
 5.800E+02, 0.000E+00, 7.162E+01, 8.861E+01, 1.467E+02
 5.900E+02, 0.000E+00, 7.111E+01, 8.990E+01, 1.540E+02
 6.000E+02, 0.000E+00, 7.062E+01, 9.127E+01, 1.615E+02
 6.100E+02, 0.000E+00, 7.016E+01, 9.279E+01, 1.696E+02
 6.200E+02, 0.000E+00, 6.983E+01, 9.451E+01, 1.784E+02
 6.300E+02, 0.000E+00, 6.954E+01, 9.635E+01, 1.882E+02
 6.400E+02, 0.000E+00, 6.935E+01, 9.830E+01, 1.987E+02
 6.500E+02, 0.000E+00, 6.917E+01, 1.007E+02, 2.098E+02
 6.600E+02, 0.000E+00, 6.892E+01, 1.034E+02, 2.204E+02
 6.700E+02, 0.000E+00, 6.868E+01, 1.063E+02, 2.303E+02
 6.800E+02, 0.000E+00, 6.851E+01, 1.098E+02, 2.384E+02
 6.900E+02, 0.000E+00, 6.837E+01, 1.135E+02, 2.439E+02
 7.000E+02, 0.000E+00, 6.829E+01, 1.176E+02, 2.471E+02
 7.100E+02, 0.000E+00, 6.823E+01, 1.224E+02, 2.485E+02
 7.200E+02, 0.000E+00, 6.819E+01, 1.274E+02, 2.486E+02
 7.300E+02, 0.000E+00, 6.823E+01, 1.326E+02, 2.484E+02
 7.400E+02, 0.000E+00, 6.833E+01, 1.380E+02, 2.462E+02
 7.500E+02, 7.494E-01, 6.857E+01, 1.438E+02, 2.421E+02
 7.600E+02, 1.072E+01, 6.892E+01, 1.501E+02, 2.354E+02
 7.700E+02, 2.332E+01, 6.963E+01, 1.569E+02, 2.258E+02
 7.800E+02, 3.624E+01, 7.043E+01, 1.642E+02, 2.139E+02
 7.900E+02, 5.105E+01, 7.127E+01, 1.719E+02, 1.993E+02
 8.000E+02, 6.607E+01, 7.213E+01, 1.794E+02, 1.829E+02
 8.100E+02, 7.841E+01, 7.308E+01, 1.865E+02, 1.655E+02
 8.200E+02, 8.846E+01, 7.409E+01, 1.930E+02, 1.478E+02
 8.300E+02, 9.705E+01, 7.522E+01, 1.985E+02, 1.303E+02
 8.400E+02, 9.657E+01, 7.638E+01, 2.023E+02, 1.141E+02
 8.500E+02, 9.453E+01, 7.760E+01, 2.048E+02, 9.910E+01
 8.600E+02, 9.210E+01, 7.904E+01, 2.061E+02, 8.588E+01
 8.700E+02, 8.918E+01, 8.065E+01, 2.065E+02, 7.461E+01
 8.800E+02, 8.629E+01, 8.240E+01, 2.065E+02, 6.534E+01
 8.900E+02, 8.376E+01, 8.425E+01, 2.063E+02, 5.871E+01
 9.000E+02, 8.132E+01, 8.641E+01, 2.048E+02, 5.394E+01
 9.100E+02, 7.884E+01, 8.870E+01, 2.023E+02, 5.048E+01
 9.200E+02, 7.631E+01, 9.117E+01, 1.985E+02, 4.800E+01
 9.300E+02, 7.381E+01, 9.381E+01, 1.928E+02, 4.634E+01
 9.400E+02, 7.197E+01, 9.689E+01, 1.857E+02, 4.523E+01
 9.500E+02, 7.036E+01, 1.000E+02, 1.773E+02, 4.438E+01
 9.600E+02, 6.889E+01, 1.032E+02, 1.673E+02, 4.372E+01
 9.700E+02, 6.779E+01, 1.065E+02, 1.562E+02, 4.307E+01
 9.800E+02, 6.670E+01, 1.100E+02, 1.444E+02, 4.240E+01
 9.900E+02, 6.559E+01, 1.137E+02, 1.322E+02, 4.179E+01
 1.000E+03, 6.446E+01, 1.175E+02, 1.200E+02, 4.120E+01
 1.010E+03, 6.339E+01, 1.217E+02, 1.080E+02, 4.076E+01
 1.020E+03, 6.252E+01, 1.260E+02, 9.675E+01, 4.042E+01
 1.030E+03, 6.167E+01, 1.307E+02, 8.619E+01, 4.015E+01
 1.040E+03, 6.103E+01, 1.355E+02, 7.641E+01, 3.995E+01
 1.050E+03, 6.055E+01, 1.402E+02, 6.797E+01, 3.976E+01
 1.060E+03, 6.011E+01, 1.448E+02, 6.056E+01, 3.964E+01
 1.070E+03, 5.987E+01, 1.491E+02, 5.421E+01, 3.948E+01
 1.080E+03, 5.966E+01, 1.531E+02, 4.958E+01, 3.923E+01
 1.090E+03, 5.948E+01, 1.565E+02, 4.600E+01, 3.895E+01
 1.100E+03, 5.932E+01, 1.592E+02, 4.321E+01, 3.877E+01
 1.110E+03, 5.917E+01, 1.611E+02, 4.115E+01, 3.866E+01
 1.120E+03, 5.911E+01, 1.623E+02, 3.962E+01, 3.864E+01
 1.130E+03, 5.906E+01, 1.631E+02, 3.849E+01, 3.852E+01
 1.140E+03, 5.905E+01, 1.634E+02, 3.770E+01, 3.832E+01
 1.150E+03, 5.907E+01, 1.634E+02, 3.708E+01, 3.814E+01
 1.160E+03, 5.909E+01, 1.633E+02, 3.657E+01, 3.759E+01
 1.170E+03, 5.908E+01, 1.631E+02, 3.615E+01, 3.331E+01
 1.180E+03, 5.906E+01, 1.621E+02, 3.568E+01, 2.590E+01
 1.190E+03, 5.898E+01, 1.606E+02, 3.522E+01, 2.065E+01
 1.200E+03, 5.880E+01, 1.584E+02, 3.480E+01, 4.765E+00
 1.210E+03, 5.862E+01, 1.556E+02, 3.439E+01, 0.000E+00
 1.220E+03, 5.845E+01, 1.517E+02, 3.402E+01, 0.000E+00
 1.230E+03, 5.829E+01, 1.473E+02, 3.375E+01, 0.000E+00
 1.240E+03, 5.812E+01, 1.421E+02, 3.353E+01, 0.000E+00
 1.250E+03, 5.794E+01, 1.362E+02, 3.335E+01, 0.000E+00
 1.260E+03, 5.776E+01, 1.296E+02, 3.321E+01, 0.000E+00
 1.270E+03, 5.757E+01, 1.225E+02, 3.307E+01, 0.000E+00
 1.280E+03, 5.739E+01, 1.151E+02, 3.296E+01, 0.000E+00
 1.290E+03, 5.719E+01, 1.075E+02, 3.288E+01, 0.000E+00
 1.300E+03, 5.694E+01, 9.987E+01, 3.276E+01, 0.000E+00
 1.310E+03, 5.669E+01, 9.225E+01, 3.258E+01, 0.000E+00
 1.320E+03, 5.637E+01, 8.474E+01, 3.239E+01, 0.000E+00
 1.330E+03, 5.600E+01, 7.775E+01, 3.224E+01, 0.000E+00
 1.340E+03, 5.563E+01, 7.098E+01, 3.214E+01, 0.000E+00
 1.350E+03, 5.524E+01, 6.467E+01, 3.208E+01, 0.000E+00
 1.360E+03, 5.485E+01, 5.877E+01, 3.207E+01, 0.000E+00
 1.370E+03, 5.444E+01, 5.360E+01, 3.199E+01, 0.000E+00
 1.380E+03, 5.403E+01, 4.888E+01, 3.185E+01, 0.000E+00
 1.390E+03, 5.362E+01, 4.469E+01, 3.172E+01, 0.000E+00
 1.400E+03, 5.326E+01, 4.132E+01, 3.162E+01, 0.000E+00
 1.410E+03, 5.291E+01, 3.857E+01, 3.077E+01, 0.000E+00
 1.420E+03, 5.259E+01, 3.644E+01, 2.744E+01, 0.000E+00
 1.430E+03, 5.232E+01, 3.461E+01, 2.233E+01, 0.000E+00
 1.440E+03, 5.204E+01, 3.324E+01, 1.772E+01, 0.000E+00
 1.450E+03, 5.178E+01, 3.204E+01, 1.224E+01, 0.000E+00
 1.460E+03, 5.153E+01, 3.120E+01, 0.000E+00, 0.000E+00
 1.470E+03, 5.130E+01, 3.048E+01, 0.000E+00, 0.000E+00
 1.480E+03, 5.114E+01, 2.999E+01, 0.000E+00, 0.000E+00
 1.490E+03, 5.098E+01, 2.955E+01, 0.000E+00, 0.000E+00
 1.500E+03, 5.086E+01, 2.920E+01, 0.000E+00, 0.000E+00
 1.510E+03, 5.077E+01, 2.889E+01, 0.000E+00, 0.000E+00
 1.520E+03, 5.067E+01, 2.863E+01, 0.000E+00, 0.000E+00
 1.530E+03, 5.053E+01, 2.835E+01, 0.000E+00, 0.000E+00
 1.540E+03, 5.040E+01, 2.804E+01, 0.000E+00, 0.000E+00
 1.550E+03, 5.029E+01, 2.777E+01, 0.000E+00, 0.000E+00
 1.560E+03, 5.019E+01, 2.751E+01, 0.000E+00, 0.000E+00
 1.570E+03, 5.011E+01, 2.725E+01, 0.000E+00, 0.000E+00
 1.580E+03, 5.006E+01, 2.700E+01, 0.000E+00, 0.000E+00
 1.590E+03, 5.001E+01, 2.681E+01, 0.000E+00, 0.000E+00
 1.600E+03, 4.998E+01, 2.665E+01, 0.000E+00, 0.000E+00
 1.610E+03, 4.996E+01, 2.652E+01, 0.000E+00, 0.000E+00
 1.620E+03, 4.994E+01, 2.640E+01, 0.000E+00, 0.000E+00
 1.630E+03, 4.998E+01, 2.631E+01, 0.000E+00, 0.000E+00
 1.640E+03, 5.003E+01, 2.622E+01, 0.000E+00, 0.000E+00
 1.650E+03, 5.012E+01, 2.614E+01, 0.000E+00, 0.000E+00
 1.660E+03, 5.029E+01, 2.607E+01, 0.000E+00, 0.000E+00
 1.670E+03, 5.047E+01, 2.603E+01, 0.000E+00, 0.000E+00
 1.680E+03, 5.084E+01, 2.596E+01, 0.000E+00, 0.000E+00
 1.690E+03, 5.125E+01, 2.587E+01, 0.000E+00, 0.000E+00
 1.700E+03, 5.168E+01, 2.575E+01, 0.000E+00, 0.000E+00
 1.710E+03, 5.212E+01, 2.563E+01, 0.000E+00, 0.000E+00
 1.720E+03, 5.256E+01, 2.553E+01, 0.000E+00, 0.000E+00
 1.730E+03, 5.305E+01, 2.545E+01, 0.000E+00, 0.000E+00
 1.740E+03, 5.356E+01, 2.540E+01, 0.000E+00, 0.000E+00
 1.750E+03, 5.410E+01, 2.537E+01, 0.000E+00, 0.000E+00
 1.760E+03, 5.469E+01, 2.537E+01, 0.000E+00, 0.000E+00
 1.770E+03, 5.530E+01, 2.534E+01, 0.000E+00, 0.000E+00
 1.780E+03, 5.593E+01, 2.526E+01, 0.000E+00, 0.000E+00
 1.790E+03, 5.658E+01, 2.517E+01, 0.000E+00, 0.000E+00
 1.800E+03, 5.727E+01, 2.508E+01, 0.000E+00, 0.000E+00
 1.810E+03, 5.811E+01, 2.502E+01, 0.000E+00, 0.000E+00
 1.820E+03, 5.897E+01, 2.492E+01, 0.000E+00, 0.000E+00
 1.830E+03, 5.990E+01, 2.336E+01, 0.000E+00, 0.000E+00
 1.840E+03, 6.087E+01, 2.109E+01, 0.000E+00, 0.000E+00
 1.850E+03, 6.187E+01, 1.770E+01, 0.000E+00, 0.000E+00
 1.860E+03, 6.306E+01, 1.442E+01, 0.000E+00, 0.000E+00
 1.870E+03, 6.426E+01, 1.335E+01, 0.000E+00, 0.000E+00
 1.880E+03, 6.553E+01, 4.425E+00, 0.000E+00, 0.000E+00
 1.890E+03, 6.687E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.900E+03, 6.825E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.910E+03, 6.987E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.920E+03, 7.153E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.930E+03, 7.322E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.940E+03, 7.493E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.950E+03, 7.665E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.960E+03, 7.847E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.970E+03, 8.032E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.980E+03, 8.224E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.990E+03, 8.430E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+03, 8.637E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.010E+03, 8.861E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.020E+03, 9.093E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.030E+03, 9.331E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.040E+03, 9.586E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.050E+03, 9.843E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.060E+03, 1.009E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.070E+03, 1.034E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.080E+03, 1.059E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.090E+03, 1.082E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.100E+03, 1.105E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.110E+03, 1.125E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.120E+03, 1.143E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.130E+03, 1.159E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.140E+03, 1.170E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.150E+03, 1.179E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.160E+03, 1.186E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.170E+03, 1.191E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.180E+03, 1.194E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.190E+03, 1.195E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.200E+03, 1.195E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.210E+03, 1.195E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.220E+03, 1.194E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.230E+03, 1.193E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.240E+03, 1.188E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.250E+03, 1.181E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.260E+03, 1.173E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.270E+03, 1.160E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.280E+03, 1.147E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.290E+03, 1.128E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.300E+03, 1.107E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.310E+03, 1.084E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.320E+03, 1.056E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.330E+03, 1.028E+02, 0.000E+00, 0.000E+00, 0.000E+00
 2.340E+03, 9.957E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.350E+03, 9.603E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.360E+03, 9.241E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.370E+03, 8.849E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.380E+03, 8.454E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.390E+03, 8.050E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+03, 7.641E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.410E+03, 7.232E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.420E+03, 6.825E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.430E+03, 6.418E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.440E+03, 6.029E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.450E+03, 5.659E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.460E+03, 5.292E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.470E+03, 4.951E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.480E+03, 4.616E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.490E+03, 4.305E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.500E+03, 4.029E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.510E+03, 3.757E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.520E+03, 3.522E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.530E+03, 3.297E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.540E+03, 3.097E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.550E+03, 2.947E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.560E+03, 2.801E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.570E+03, 2.688E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.580E+03, 2.588E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.590E+03, 2.497E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.600E+03, 2.428E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.610E+03, 2.362E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.620E+03, 2.311E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.630E+03, 2.269E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.640E+03, 2.231E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.650E+03, 2.204E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.660E+03, 2.178E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.670E+03, 2.157E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.680E+03, 2.138E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.690E+03, 2.121E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.700E+03, 2.106E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.710E+03, 2.092E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.720E+03, 2.077E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.730E+03, 2.061E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.740E+03, 2.045E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.750E+03, 2.031E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.760E+03, 2.017E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.770E+03, 2.003E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.780E+03, 1.989E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.790E+03, 1.976E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.800E+03, 1.965E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.810E+03, 1.956E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.820E+03, 1.947E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.830E+03, 1.940E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.840E+03, 1.934E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.850E+03, 1.928E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.860E+03, 1.924E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.870E+03, 1.919E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.880E+03, 1.914E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.890E+03, 1.910E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.900E+03, 1.907E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.910E+03, 1.904E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.920E+03, 1.902E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.930E+03, 1.897E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.940E+03, 1.893E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.950E+03, 1.887E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.960E+03, 1.880E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.970E+03, 1.873E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.980E+03, 1.868E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.990E+03, 1.864E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+03, 1.860E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.010E+03, 1.858E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.020E+03, 1.856E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.030E+03, 1.855E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.040E+03, 1.855E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.050E+03, 1.853E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.060E+03, 1.849E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.070E+03, 1.844E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.080E+03, 1.840E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.090E+03, 1.835E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.100E+03, 1.831E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.110E+03, 1.829E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.120E+03, 1.824E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.130E+03, 1.743E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.140E+03, 1.628E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.150E+03, 1.494E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.160E+03, 1.302E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.170E+03, 1.107E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.180E+03, 1.006E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.190E+03, 9.670E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+03, 4.019E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.210E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.220E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.230E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.240E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.250E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.260E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.270E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.280E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.290E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.300E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.310E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.320E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.330E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.340E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.350E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.360E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.370E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.380E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.390E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.400E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.410E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.420E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.430E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.440E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.450E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.460E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
