s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 1.061E+01
 2.000E+01, 0.000E+00, 2.696E+01, 1.575E+02
 3.000E+01, 0.000E+00, 1.288E+02, 3.054E+02
 4.000E+01, 0.000E+00, 2.118E+02, 3.611E+02
 5.000E+01, 0.000E+00, 2.658E+02, 3.591E+02
 6.000E+01, 0.000E+00, 2.703E+02, 3.504E+02
 7.000E+01, 0.000E+00, 2.677E+02, 3.387E+02
 8.000E+01, 0.000E+00, 2.630E+02, 3.226E+02
 9.000E+01, 0.000E+00, 2.571E+02, 3.036E+02
 1.000E+02, 0.000E+00, 2.494E+02, 2.881E+02
 1.100E+02, 0.000E+00, 2.401E+02, 2.734E+02
 1.200E+02, 5.313E-01, 2.291E+02, 2.602E+02
 1.300E+02, 2.877E+01, 2.201E+02, 2.500E+02
 1.400E+02, 7.495E+01, 2.118E+02, 2.411E+02
 1.500E+02, 1.160E+02, 2.037E+02, 2.335E+02
 1.600E+02, 1.466E+02, 1.963E+02, 2.272E+02
 1.700E+02, 1.727E+02, 1.899E+02, 2.215E+02
 1.800E+02, 1.765E+02, 1.849E+02, 2.163E+02
 1.900E+02, 1.769E+02, 1.799E+02, 2.120E+02
 2.000E+02, 1.757E+02, 1.755E+02, 2.085E+02
 2.100E+02, 1.738E+02, 1.718E+02, 2.057E+02
 2.200E+02, 1.716E+02, 1.685E+02, 2.023E+02
 2.300E+02, 1.691E+02, 1.653E+02, 2.007E+02
 2.400E+02, 1.663E+02, 1.623E+02, 1.984E+02
 2.500E+02, 1.627E+02, 1.598E+02, 1.966E+02
 2.600E+02, 1.590E+02, 1.575E+02, 1.962E+02
 2.700E+02, 1.543E+02, 1.556E+02, 1.970E+02
 2.800E+02, 1.496E+02, 1.541E+02, 1.984E+02
 2.900E+02, 1.457E+02, 1.523E+02, 2.007E+02
 3.000E+02, 1.421E+02, 1.505E+02, 2.039E+02
 3.100E+02, 1.385E+02, 1.499E+02, 2.067E+02
 3.200E+02, 1.350E+02, 1.487E+02, 2.097E+02
 3.300E+02, 1.316E+02, 1.473E+02, 2.128E+02
 3.400E+02, 1.285E+02, 1.465E+02, 2.164E+02
 3.500E+02, 1.255E+02, 1.465E+02, 2.198E+02
 3.600E+02, 1.232E+02, 1.468E+02, 2.241E+02
 3.700E+02, 1.210E+02, 1.475E+02, 2.283E+02
 3.800E+02, 1.189E+02, 1.484E+02, 2.325E+02
 3.900E+02, 1.168E+02, 1.497E+02, 2.374E+02
 4.000E+02, 1.150E+02, 1.515E+02, 2.425E+02
 4.100E+02, 1.134E+02, 1.531E+02, 2.476E+02
 4.200E+02, 1.118E+02, 1.547E+02, 2.549E+02
 4.300E+02, 1.104E+02, 1.564E+02, 2.641E+02
 4.400E+02, 1.090E+02, 1.581E+02, 2.729E+02
 4.500E+02, 1.077E+02, 1.599E+02, 2.777E+02
 4.600E+02, 1.064E+02, 1.621E+02, 2.774E+02
 4.700E+02, 1.052E+02, 1.639E+02, 2.717E+02
 4.800E+02, 1.042E+02, 1.661E+02, 2.549E+02
 4.900E+02, 1.032E+02, 1.687E+02, 2.229E+02
 5.000E+02, 1.023E+02, 1.709E+02, 1.796E+02
 5.100E+02, 1.015E+02, 1.732E+02, 1.370E+02
 5.200E+02, 1.009E+02, 1.759E+02, 1.087E+02
 5.300E+02, 1.003E+02, 1.788E+02, 9.573E+01
 5.400E+02, 9.945E+01, 1.816E+02, 8.902E+01
 5.500E+02, 9.857E+01, 1.843E+02, 8.607E+01
 5.600E+02, 9.809E+01, 1.881E+02, 8.439E+01
 5.700E+02, 9.785E+01, 1.929E+02, 8.296E+01
 5.800E+02, 9.746E+01, 1.981E+02, 7.943E+01
 5.900E+02, 9.678E+01, 2.031E+02, 7.632E+01
 6.000E+02, 9.618E+01, 2.064E+02, 7.552E+01
 6.100E+02, 9.586E+01, 2.079E+02, 1.245E+01
 6.200E+02, 9.559E+01, 2.069E+02, 0.000E+00
 6.300E+02, 9.559E+01, 2.036E+02, 0.000E+00
 6.400E+02, 9.568E+01, 1.969E+02, 0.000E+00
 6.500E+02, 9.589E+01, 1.834E+02, 0.000E+00
 6.600E+02, 9.619E+01, 1.631E+02, 0.000E+00
 6.700E+02, 9.654E+01, 1.391E+02, 0.000E+00
 6.800E+02, 9.698E+01, 1.135E+02, 0.000E+00
 6.900E+02, 9.748E+01, 9.368E+01, 0.000E+00
 7.000E+02, 9.824E+01, 7.949E+01, 0.000E+00
 7.100E+02, 9.903E+01, 7.250E+01, 0.000E+00
 7.200E+02, 9.971E+01, 6.816E+01, 0.000E+00
 7.300E+02, 1.004E+02, 6.541E+01, 0.000E+00
 7.400E+02, 1.011E+02, 6.411E+01, 0.000E+00
 7.500E+02, 1.018E+02, 6.319E+01, 0.000E+00
 7.600E+02, 1.025E+02, 6.239E+01, 0.000E+00
 7.700E+02, 1.032E+02, 6.145E+01, 0.000E+00
 7.800E+02, 1.040E+02, 5.906E+01, 0.000E+00
 7.900E+02, 1.049E+02, 5.720E+01, 0.000E+00
 8.000E+02, 1.058E+02, 5.643E+01, 0.000E+00
 8.100E+02, 1.066E+02, 5.534E+01, 0.000E+00
 8.200E+02, 1.073E+02, 0.000E+00, 0.000E+00
 8.300E+02, 1.083E+02, 0.000E+00, 0.000E+00
 8.400E+02, 1.094E+02, 0.000E+00, 0.000E+00
 8.500E+02, 1.105E+02, 0.000E+00, 0.000E+00
 8.600E+02, 1.114E+02, 0.000E+00, 0.000E+00
 8.700E+02, 1.123E+02, 0.000E+00, 0.000E+00
 8.800E+02, 1.134E+02, 0.000E+00, 0.000E+00
 8.900E+02, 1.145E+02, 0.000E+00, 0.000E+00
 9.000E+02, 1.158E+02, 0.000E+00, 0.000E+00
 9.100E+02, 1.170E+02, 0.000E+00, 0.000E+00
 9.200E+02, 1.182E+02, 0.000E+00, 0.000E+00
 9.300E+02, 1.193E+02, 0.000E+00, 0.000E+00
