s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_20p00_025","HRRPUA-CONE_20p00_025","WALL TEMPERATURE-CONE_20p00_035","HRRPUA-CONE_20p00_035","WALL TEMPERATURE-CONE_20p00_050","HRRPUA-CONE_20p00_050"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 2.528E+02, 0.000E+00, 3.247E+02, 0.000E+00, 4.164E+02, 0.000E+00
 2.000E+01, 3.786E+02, 0.000E+00, 4.664E+02, 4.802E+00, 5.680E+02, 9.233E+00
 3.000E+01, 4.106E+02, 0.000E+00, 4.963E+02, 1.448E+01, 5.941E+02, 8.142E+01
 4.000E+01, 4.269E+02, 1.994E+00, 5.109E+02, 3.080E+01, 6.067E+02, 1.946E+02
 5.000E+01, 4.369E+02, 8.400E+00, 5.198E+02, 8.183E+01, 6.143E+02, 1.764E+02
 6.000E+01, 4.439E+02, 2.951E+01, 5.260E+02, 1.106E+02, 6.196E+02, 1.388E+02
 7.000E+01, 4.492E+02, 6.337E+01, 5.306E+02, 1.342E+02, 6.236E+02, 1.225E+02
 8.000E+01, 4.532E+02, 1.092E+02, 5.342E+02, 1.405E+02, 6.267E+02, 1.152E+02
 9.000E+01, 4.565E+02, 1.140E+02, 5.371E+02, 1.146E+02, 6.291E+02, 1.086E+02
 1.000E+02, 4.592E+02, 9.878E+01, 5.394E+02, 9.830E+01, 6.312E+02, 1.059E+02
 1.100E+02, 4.615E+02, 8.114E+01, 5.414E+02, 8.886E+01, 6.329E+02, 1.008E+02
 1.200E+02, 4.634E+02, 7.276E+01, 5.431E+02, 8.219E+01, 6.343E+02, 9.533E+01
 1.300E+02, 4.650E+02, 6.763E+01, 5.445E+02, 7.973E+01, 6.355E+02, 9.172E+01
 1.400E+02, 4.665E+02, 6.286E+01, 5.458E+02, 7.712E+01, 6.366E+02, 8.902E+01
 1.500E+02, 4.677E+02, 5.995E+01, 5.469E+02, 7.348E+01, 6.376E+02, 8.408E+01
 1.600E+02, 4.689E+02, 5.964E+01, 5.479E+02, 7.040E+01, 6.384E+02, 8.224E+01
 1.700E+02, 4.699E+02, 5.651E+01, 5.488E+02, 6.795E+01, 6.392E+02, 8.129E+01
 1.800E+02, 4.708E+02, 5.529E+01, 5.496E+02, 6.559E+01, 6.399E+02, 8.034E+01
 1.900E+02, 4.717E+02, 5.497E+01, 5.503E+02, 6.438E+01, 6.406E+02, 7.940E+01
 2.000E+02, 4.725E+02, 5.353E+01, 5.510E+02, 6.189E+01, 6.412E+02, 7.845E+01
 2.100E+02, 4.732E+02, 5.205E+01, 5.517E+02, 6.045E+01, 6.417E+02, 7.750E+01
 2.200E+02, 4.739E+02, 5.057E+01, 5.523E+02, 5.945E+01, 6.422E+02, 7.677E+01
 2.300E+02, 4.745E+02, 4.909E+01, 5.528E+02, 5.815E+01, 6.427E+02, 7.710E+01
 2.400E+02, 4.751E+02, 4.766E+01, 5.534E+02, 5.686E+01, 6.432E+02, 7.758E+01
 2.500E+02, 4.756E+02, 4.685E+01, 5.538E+02, 5.569E+01, 6.436E+02, 7.702E+01
 2.600E+02, 4.761E+02, 4.621E+01, 5.543E+02, 5.557E+01, 6.440E+02, 7.441E+01
 2.700E+02, 4.766E+02, 4.557E+01, 5.547E+02, 5.579E+01, 6.444E+02, 7.370E+01
 2.800E+02, 4.771E+02, 4.467E+01, 5.552E+02, 5.614E+01, 6.447E+02, 7.413E+01
 2.900E+02, 4.776E+02, 4.307E+01, 5.556E+02, 5.728E+01, 6.451E+02, 7.457E+01
 3.000E+02, 4.780E+02, 4.208E+01, 5.559E+02, 5.598E+01, 6.454E+02, 7.501E+01
 3.100E+02, 4.784E+02, 4.183E+01, 5.563E+02, 5.511E+01, 6.457E+02, 7.545E+01
 3.200E+02, 4.788E+02, 4.159E+01, 5.566E+02, 5.455E+01, 6.460E+02, 7.589E+01
 3.300E+02, 4.791E+02, 4.134E+01, 5.569E+02, 5.474E+01, 6.463E+02, 7.632E+01
 3.400E+02, 4.795E+02, 4.110E+01, 5.573E+02, 5.495E+01, 6.466E+02, 7.673E+01
 3.500E+02, 4.798E+02, 4.085E+01, 5.576E+02, 5.513E+01, 6.468E+02, 7.588E+01
 3.600E+02, 4.801E+02, 4.061E+01, 5.578E+02, 5.390E+01, 6.471E+02, 7.435E+01
 3.700E+02, 4.804E+02, 4.037E+01, 5.581E+02, 5.256E+01, 6.473E+02, 7.334E+01
 3.800E+02, 4.807E+02, 4.012E+01, 5.584E+02, 5.298E+01, 6.476E+02, 7.492E+01
 3.900E+02, 4.810E+02, 3.988E+01, 5.586E+02, 5.322E+01, 6.478E+02, 7.392E+01
 4.000E+02, 4.813E+02, 3.963E+01, 5.589E+02, 5.210E+01, 6.480E+02, 7.343E+01
 4.100E+02, 4.816E+02, 3.939E+01, 5.591E+02, 5.350E+01, 6.482E+02, 7.294E+01
 4.200E+02, 4.818E+02, 3.915E+01, 5.594E+02, 5.536E+01, 6.484E+02, 7.245E+01
 4.300E+02, 4.821E+02, 3.893E+01, 5.596E+02, 5.499E+01, 6.486E+02, 7.203E+01
 4.400E+02, 4.823E+02, 3.899E+01, 5.598E+02, 5.464E+01, 6.488E+02, 7.314E+01
 4.500E+02, 4.826E+02, 3.911E+01, 5.600E+02, 5.468E+01, 6.490E+02, 7.331E+01
 4.600E+02, 4.828E+02, 3.923E+01, 5.602E+02, 5.466E+01, 6.491E+02, 7.155E+01
 4.700E+02, 4.830E+02, 3.936E+01, 5.604E+02, 5.392E+01, 6.493E+02, 7.284E+01
 4.800E+02, 4.832E+02, 3.948E+01, 5.606E+02, 5.303E+01, 6.495E+02, 7.090E+01
 4.900E+02, 4.834E+02, 3.920E+01, 5.608E+02, 5.214E+01, 6.496E+02, 7.145E+01
 5.000E+02, 4.836E+02, 3.850E+01, 5.609E+02, 5.181E+01, 6.498E+02, 7.262E+01
 5.100E+02, 4.838E+02, 3.780E+01, 5.611E+02, 5.232E+01, 6.499E+02, 7.364E+01
 5.200E+02, 4.840E+02, 3.732E+01, 5.613E+02, 5.285E+01, 6.501E+02, 7.437E+01
 5.300E+02, 4.842E+02, 3.740E+01, 5.615E+02, 5.338E+01, 6.502E+02, 7.509E+01
 5.400E+02, 4.844E+02, 3.751E+01, 5.616E+02, 5.371E+01, 6.504E+02, 7.582E+01
 5.500E+02, 4.846E+02, 3.762E+01, 5.618E+02, 5.304E+01, 6.505E+02, 7.654E+01
 5.600E+02, 4.847E+02, 3.774E+01, 5.619E+02, 5.431E+01, 6.506E+02, 7.732E+01
 5.700E+02, 4.849E+02, 3.785E+01, 5.621E+02, 5.504E+01, 6.508E+02, 8.071E+01
 5.800E+02, 4.851E+02, 3.796E+01, 5.622E+02, 5.524E+01, 6.509E+02, 8.268E+01
 5.900E+02, 4.852E+02, 3.808E+01, 5.624E+02, 5.559E+01, 6.510E+02, 8.351E+01
 6.000E+02, 4.854E+02, 3.819E+01, 5.625E+02, 5.593E+01, 6.511E+02, 8.772E+01
 6.100E+02, 4.855E+02, 3.830E+01, 5.626E+02, 5.624E+01, 6.513E+02, 9.174E+01
 6.200E+02, 4.857E+02, 3.842E+01, 5.628E+02, 5.655E+01, 6.514E+02, 9.347E+01
 6.300E+02, 4.858E+02, 3.853E+01, 5.629E+02, 5.644E+01, 6.515E+02, 9.494E+01
 6.400E+02, 4.860E+02, 3.864E+01, 5.630E+02, 5.593E+01, 6.516E+02, 9.817E+01
 6.500E+02, 4.861E+02, 3.875E+01, 5.631E+02, 5.693E+01, 6.517E+02, 1.015E+02
 6.600E+02, 4.862E+02, 3.887E+01, 5.633E+02, 5.822E+01, 6.518E+02, 1.045E+02
 6.700E+02, 4.864E+02, 3.898E+01, 5.634E+02, 5.931E+01, 6.519E+02, 1.064E+02
 6.800E+02, 4.865E+02, 3.883E+01, 5.635E+02, 5.947E+01, 6.520E+02, 1.073E+02
 6.900E+02, 4.866E+02, 3.844E+01, 5.636E+02, 5.951E+01, 6.521E+02, 1.115E+02
 7.000E+02, 4.867E+02, 3.805E+01, 5.637E+02, 5.955E+01, 6.522E+02, 1.119E+02
 7.100E+02, 4.869E+02, 3.765E+01, 5.638E+02, 6.005E+01, 6.523E+02, 1.145E+02
 7.200E+02, 4.870E+02, 3.726E+01, 5.639E+02, 6.123E+01, 6.524E+02, 1.177E+02
 7.300E+02, 4.871E+02, 3.712E+01, 5.640E+02, 6.278E+01, 6.525E+02, 1.203E+02
 7.400E+02, 4.872E+02, 3.804E+01, 5.641E+02, 6.431E+01, 6.526E+02, 1.206E+02
 7.500E+02, 4.873E+02, 3.801E+01, 5.642E+02, 6.467E+01, 6.527E+02, 1.204E+02
 7.600E+02, 4.874E+02, 3.762E+01, 5.643E+02, 6.378E+01, 6.528E+02, 1.200E+02
 7.700E+02, 4.875E+02, 3.748E+01, 5.644E+02, 6.543E+01, 6.528E+02, 1.194E+02
 7.800E+02, 4.876E+02, 3.735E+01, 5.645E+02, 6.756E+01, 6.529E+02, 1.170E+02
 7.900E+02, 4.877E+02, 3.723E+01, 5.646E+02, 6.881E+01, 6.530E+02, 1.161E+02
 8.000E+02, 4.878E+02, 3.710E+01, 5.647E+02, 6.974E+01, 6.531E+02, 1.163E+02
 8.100E+02, 4.879E+02, 3.698E+01, 5.648E+02, 7.065E+01, 6.532E+02, 1.117E+02
 8.200E+02, 4.880E+02, 3.685E+01, 5.649E+02, 7.161E+01, 6.532E+02, 1.106E+02
 8.300E+02, 4.881E+02, 3.672E+01, 5.650E+02, 7.435E+01, 6.533E+02, 1.070E+02
 8.400E+02, 4.882E+02, 3.660E+01, 5.650E+02, 7.580E+01, 6.534E+02, 1.055E+02
 8.500E+02, 4.883E+02, 3.652E+01, 5.651E+02, 7.610E+01, 6.534E+02, 1.027E+02
 8.600E+02, 4.884E+02, 3.687E+01, 5.652E+02, 7.636E+01, 6.535E+02, 9.839E+01
 8.700E+02, 4.885E+02, 3.733E+01, 5.653E+02, 7.726E+01, 6.536E+02, 8.948E+01
 8.800E+02, 4.886E+02, 3.753E+01, 5.654E+02, 7.887E+01, 6.536E+02, 8.021E+01
 8.900E+02, 4.887E+02, 3.691E+01, 5.654E+02, 7.981E+01, 6.537E+02, 7.250E+01
 9.000E+02, 4.887E+02, 3.623E+01, 5.655E+02, 8.126E+01, 6.538E+02, 6.479E+01
 9.100E+02, 4.888E+02, 3.642E+01, 5.656E+02, 8.132E+01, 6.538E+02, 5.779E+01
 9.200E+02, 4.889E+02, 3.721E+01, 5.656E+02, 8.281E+01, 6.539E+02, 5.543E+01
 9.300E+02, 4.890E+02, 3.672E+01, 5.657E+02, 8.320E+01, 6.540E+02, 5.395E+01
 9.400E+02, 4.891E+02, 3.609E+01, 5.658E+02, 8.313E+01, 6.540E+02, 5.320E+01
 9.500E+02, 4.891E+02, 3.585E+01, 5.659E+02, 8.295E+01, 6.541E+02, 5.399E+01
 9.600E+02, 4.892E+02, 3.615E+01, 5.659E+02, 8.191E+01, 6.541E+02, 5.067E+01
 9.700E+02, 4.893E+02, 3.645E+01, 5.660E+02, 8.064E+01, 6.542E+02, 4.848E+01
 9.800E+02, 4.894E+02, 3.675E+01, 5.660E+02, 7.965E+01, 6.542E+02, 4.884E+01
 9.900E+02, 4.894E+02, 3.705E+01, 5.661E+02, 8.005E+01, 6.543E+02, 4.921E+01
 1.000E+03, 4.895E+02, 3.732E+01, 5.662E+02, 8.000E+01, 6.544E+02, 4.889E+01
 1.010E+03, 4.896E+02, 3.751E+01, 5.662E+02, 7.915E+01, 6.544E+02, 4.724E+01
 1.020E+03, 4.896E+02, 3.769E+01, 5.663E+02, 7.912E+01, 6.545E+02, 4.555E+01
 1.030E+03, 4.897E+02, 3.788E+01, 5.663E+02, 7.956E+01, 6.545E+02, 4.386E+01
 1.040E+03, 4.897E+02, 3.807E+01, 5.664E+02, 7.815E+01, 6.546E+02, 4.217E+01
 1.050E+03, 4.898E+02, 3.825E+01, 5.664E+02, 7.494E+01, 6.546E+02, 4.048E+01
 1.060E+03, 4.899E+02, 3.844E+01, 5.665E+02, 7.172E+01, 6.546E+02, 3.879E+01
 1.070E+03, 4.899E+02, 3.862E+01, 5.666E+02, 6.995E+01, 6.547E+02, 3.737E+01
 1.080E+03, 4.900E+02, 3.881E+01, 5.666E+02, 6.825E+01, 6.547E+02, 3.681E+01
 1.090E+03, 4.900E+02, 3.900E+01, 5.667E+02, 6.665E+01, 6.548E+02, 3.632E+01
 1.100E+03, 4.901E+02, 3.918E+01, 5.667E+02, 6.602E+01, 6.548E+02, 3.583E+01
 1.110E+03, 4.902E+02, 3.959E+01, 5.668E+02, 6.584E+01, 6.549E+02, 3.533E+01
 1.120E+03, 4.902E+02, 4.078E+01, 5.668E+02, 6.448E+01, 6.549E+02, 3.487E+01
 1.130E+03, 4.903E+02, 4.203E+01, 5.669E+02, 6.576E+01, 6.549E+02, 3.452E+01
 1.140E+03, 4.903E+02, 4.220E+01, 5.669E+02, 6.518E+01, 6.550E+02, 3.417E+01
 1.150E+03, 4.904E+02, 4.141E+01, 5.669E+02, 6.245E+01, 6.550E+02, 3.382E+01
 1.160E+03, 4.904E+02, 4.229E+01, 5.670E+02, 6.342E+01, 6.551E+02, 3.348E+01
 1.170E+03, 4.905E+02, 4.338E+01, 5.670E+02, 6.257E+01, 6.551E+02, 3.313E+01
 1.180E+03, 4.905E+02, 4.447E+01, 5.671E+02, 5.947E+01, 6.551E+02, 3.278E+01
 1.190E+03, 4.906E+02, 4.556E+01, 5.671E+02, 5.843E+01, 6.552E+02, 3.244E+01
 1.200E+03, 4.906E+02, 4.663E+01, 5.672E+02, 5.749E+01, 6.552E+02, 3.209E+01
 1.210E+03, 4.907E+02, 4.719E+01, 5.672E+02, 5.690E+01, 6.552E+02, 3.174E+01
 1.220E+03, 4.907E+02, 4.746E+01, 5.672E+02, 5.695E+01, 6.553E+02, 3.140E+01
 1.230E+03, 4.907E+02, 4.772E+01, 5.673E+02, 5.667E+01, 6.553E+02, 3.105E+01
 1.240E+03, 4.908E+02, 4.816E+01, 5.673E+02, 5.570E+01, 6.554E+02, 1.536E+01
 1.250E+03, 4.908E+02, 4.902E+01, 5.674E+02, 5.469E+01, 6.554E+02, 0.000E+00
 1.260E+03, 4.909E+02, 4.991E+01, 5.674E+02, 5.367E+01, 6.554E+02, 0.000E+00
 1.270E+03, 4.909E+02, 5.079E+01, 5.674E+02, 5.318E+01, 6.554E+02, 0.000E+00
 1.280E+03, 4.910E+02, 5.167E+01, 5.675E+02, 5.361E+01, 6.555E+02, 0.000E+00
 1.290E+03, 4.910E+02, 5.255E+01, 5.675E+02, 5.321E+01, 6.555E+02, 0.000E+00
 1.300E+03, 4.910E+02, 5.343E+01, 5.675E+02, 5.218E+01, 6.555E+02, 0.000E+00
 1.310E+03, 4.911E+02, 5.427E+01, 5.676E+02, 5.124E+01, 6.556E+02, 0.000E+00
 1.320E+03, 4.911E+02, 5.448E+01, 5.676E+02, 5.043E+01, 6.556E+02, 0.000E+00
 1.330E+03, 4.911E+02, 5.448E+01, 5.676E+02, 4.985E+01, 6.556E+02, 0.000E+00
 1.340E+03, 4.912E+02, 5.490E+01, 5.677E+02, 4.928E+01, 6.556E+02, 0.000E+00
 1.350E+03, 4.912E+02, 5.692E+01, 5.677E+02, 4.870E+01, 6.557E+02, 0.000E+00
 1.360E+03, 4.912E+02, 5.756E+01, 5.677E+02, 4.812E+01, 6.557E+02, 0.000E+00
 1.370E+03, 4.913E+02, 5.754E+01, 5.677E+02, 4.754E+01, 6.557E+02, 0.000E+00
 1.380E+03, 4.913E+02, 5.766E+01, 5.678E+02, 4.695E+01, 6.558E+02, 0.000E+00
 1.390E+03, 4.913E+02, 5.852E+01, 5.678E+02, 4.622E+01, 6.558E+02, 0.000E+00
 1.400E+03, 4.914E+02, 5.950E+01, 5.678E+02, 4.505E+01, 6.558E+02, 0.000E+00
 1.410E+03, 4.914E+02, 6.049E+01, 5.679E+02, 4.382E+01, 6.558E+02, 0.000E+00
 1.420E+03, 4.914E+02, 6.147E+01, 5.679E+02, 2.193E+01, 6.558E+02, 0.000E+00
 1.430E+03, 4.915E+02, 6.244E+01, 5.679E+02, 1.780E+01, 6.559E+02, 0.000E+00
 1.440E+03, 4.915E+02, 6.281E+01, 5.679E+02, 1.702E+01, 6.559E+02, 0.000E+00
 1.450E+03, 4.915E+02, 6.278E+01, 5.680E+02, 1.629E+01, 6.559E+02, 0.000E+00
 1.460E+03, 4.916E+02, 6.274E+01, 5.680E+02, 1.573E+01, 6.559E+02, 0.000E+00
 1.470E+03, 4.916E+02, 6.271E+01, 5.680E+02, 1.518E+01, 6.560E+02, 0.000E+00
 1.480E+03, 4.916E+02, 6.264E+01, 5.680E+02, 1.461E+01, 6.560E+02, 0.000E+00
 1.490E+03, 4.916E+02, 6.249E+01, 5.681E+02, 1.404E+01, 6.560E+02, 0.000E+00
 1.500E+03, 4.917E+02, 6.233E+01, 5.681E+02, 1.345E+01, 6.560E+02, 0.000E+00
 1.510E+03, 4.917E+02, 6.217E+01, 5.681E+02, 1.301E+01, 6.560E+02, 0.000E+00
 1.520E+03, 4.917E+02, 6.166E+01, 5.681E+02, 1.291E+01, 6.561E+02, 0.000E+00
 1.530E+03, 4.917E+02, 6.076E+01, 5.682E+02, 1.259E+01, 6.561E+02, 0.000E+00
