s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_3p90_050","HRRPUA-CONE_3p90_050","WALL TEMPERATURE-CONE_3p90_070","HRRPUA-CONE_3p90_070","WALL TEMPERATURE-CONE_3p90_090","HRRPUA-CONE_3p90_090"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.343E+02, 0.000E+00, 1.765E+02, 0.000E+00, 2.181E+02, 0.000E+00
 2.000E+01, 2.343E+02, 0.000E+00, 3.124E+02, 0.000E+00, 3.870E+02, 0.000E+00
 3.000E+01, 2.862E+02, 0.000E+00, 3.795E+02, 0.000E+00, 4.653E+02, 0.000E+00
 4.000E+01, 3.241E+02, 0.000E+00, 4.260E+02, 0.000E+00, 5.170E+02, 4.893E+00
 5.000E+01, 3.547E+02, 0.000E+00, 4.621E+02, 0.000E+00, 5.555E+02, 6.054E+00
 6.000E+01, 3.808E+02, 0.000E+00, 4.920E+02, 1.781E+00, 5.864E+02, 4.077E+00
 7.000E+01, 4.040E+02, 0.000E+00, 5.175E+02, 2.053E+00, 6.123E+02, 4.400E+00
 8.000E+01, 4.248E+02, 0.000E+00, 5.399E+02, 1.914E+00, 6.345E+02, 8.937E+00
 9.000E+01, 4.437E+02, 0.000E+00, 5.597E+02, 1.975E+00, 6.538E+02, 2.385E+02
 1.000E+02, 4.609E+02, 5.323E-01, 5.774E+02, 2.908E+00, 6.708E+02, 3.449E+02
 1.100E+02, 4.767E+02, 2.754E+00, 5.932E+02, 2.552E+01, 6.858E+02, 3.064E+02
 1.200E+02, 4.911E+02, 4.012E+00, 6.073E+02, 1.270E+02, 6.990E+02, 3.143E+02
 1.300E+02, 5.043E+02, 3.185E+00, 6.200E+02, 1.375E+02, 7.108E+02, 3.634E+02
 1.400E+02, 5.164E+02, 2.340E+00, 6.315E+02, 1.973E+02, 7.212E+02, 4.242E+02
 1.500E+02, 5.274E+02, 2.291E+00, 6.417E+02, 2.656E+02, 7.305E+02, 4.565E+02
 1.600E+02, 5.376E+02, 2.420E+00, 6.510E+02, 2.809E+02, 7.388E+02, 4.407E+02
 1.700E+02, 5.468E+02, 2.549E+00, 6.593E+02, 2.983E+02, 7.462E+02, 3.661E+02
 1.800E+02, 5.553E+02, 2.702E+00, 6.669E+02, 3.324E+02, 7.528E+02, 2.798E+02
 1.900E+02, 5.631E+02, 3.726E+01, 6.736E+02, 3.707E+02, 7.587E+02, 2.224E+02
 2.000E+02, 5.702E+02, 1.640E+02, 6.797E+02, 3.958E+02, 7.640E+02, 1.739E+02
 2.100E+02, 5.767E+02, 2.172E+02, 6.853E+02, 4.147E+02, 7.687E+02, 1.252E+02
 2.200E+02, 5.826E+02, 2.034E+02, 6.902E+02, 3.976E+02, 7.729E+02, 1.126E+02
 2.300E+02, 5.880E+02, 1.874E+02, 6.947E+02, 3.440E+02, 7.767E+02, 1.122E+02
 2.400E+02, 5.930E+02, 1.840E+02, 6.988E+02, 2.944E+02, 7.801E+02, 1.056E+02
 2.500E+02, 5.976E+02, 1.944E+02, 7.024E+02, 2.381E+02, 7.831E+02, 1.017E+02
 2.600E+02, 6.017E+02, 2.128E+02, 7.057E+02, 1.899E+02, 7.858E+02, 5.924E+01
 2.700E+02, 6.055E+02, 2.376E+02, 7.087E+02, 1.575E+02, 7.882E+02, 0.000E+00
 2.800E+02, 6.090E+02, 2.613E+02, 7.114E+02, 1.351E+02, 7.904E+02, 0.000E+00
 2.900E+02, 6.122E+02, 2.753E+02, 7.139E+02, 1.117E+02, 7.923E+02, 0.000E+00
 3.000E+02, 6.151E+02, 2.866E+02, 7.161E+02, 7.029E+01, 7.941E+02, 0.000E+00
 3.100E+02, 6.178E+02, 2.814E+02, 7.181E+02, 5.099E+01, 7.956E+02, 0.000E+00
 3.200E+02, 6.202E+02, 2.503E+02, 7.199E+02, 5.140E+01, 7.970E+02, 0.000E+00
 3.300E+02, 6.224E+02, 2.227E+02, 7.215E+02, 4.953E+01, 7.983E+02, 0.000E+00
 3.400E+02, 6.244E+02, 1.875E+02, 7.230E+02, 4.843E+01, 7.994E+02, 0.000E+00
 3.500E+02, 6.263E+02, 1.556E+02, 7.243E+02, 4.747E+01, 8.004E+02, 0.000E+00
 3.600E+02, 6.280E+02, 1.361E+02, 7.255E+02, 4.651E+01, 8.013E+02, 0.000E+00
 3.700E+02, 6.296E+02, 1.189E+02, 7.266E+02, 4.549E+01, 8.022E+02, 0.000E+00
 3.800E+02, 6.310E+02, 1.010E+02, 7.275E+02, 4.395E+01, 8.029E+02, 0.000E+00
 3.900E+02, 6.323E+02, 8.114E+01, 7.284E+02, 4.229E+01, 8.035E+02, 0.000E+00
 4.000E+02, 6.335E+02, 6.671E+01, 7.292E+02, 4.065E+01, 8.041E+02, 0.000E+00
 4.100E+02, 6.346E+02, 6.382E+01, 7.300E+02, 3.904E+01, 8.046E+02, 0.000E+00
 4.200E+02, 6.356E+02, 6.375E+01, 7.306E+02, 3.802E+01, 8.051E+02, 0.000E+00
 4.300E+02, 6.365E+02, 6.381E+01, 7.312E+02, 3.724E+01, 8.055E+02, 0.000E+00
 4.400E+02, 6.373E+02, 6.213E+01, 7.318E+02, 3.650E+01, 8.059E+02, 0.000E+00
 4.500E+02, 6.381E+02, 5.912E+01, 7.322E+02, 3.239E+01, 8.063E+02, 0.000E+00
 4.600E+02, 6.388E+02, 5.794E+01, 7.327E+02, 0.000E+00, 8.066E+02, 0.000E+00
 4.700E+02, 6.394E+02, 5.683E+01, 7.331E+02, 0.000E+00, 8.068E+02, 0.000E+00
 4.800E+02, 6.400E+02, 5.572E+01, 7.334E+02, 0.000E+00, 8.071E+02, 0.000E+00
 4.900E+02, 6.405E+02, 9.396E+00, 7.338E+02, 0.000E+00, 8.073E+02, 0.000E+00
 5.000E+02, 6.410E+02, 0.000E+00, 7.340E+02, 0.000E+00, 8.075E+02, 0.000E+00
 5.100E+02, 6.415E+02, 0.000E+00, 7.343E+02, 0.000E+00, 8.077E+02, 0.000E+00
 5.200E+02, 6.419E+02, 0.000E+00, 7.346E+02, 0.000E+00, 8.078E+02, 0.000E+00
 5.300E+02, 6.423E+02, 0.000E+00, 7.348E+02, 0.000E+00, 8.080E+02, 0.000E+00
 5.400E+02, 6.426E+02, 0.000E+00, 7.350E+02, 0.000E+00, 8.081E+02, 0.000E+00
 5.500E+02, 6.429E+02, 0.000E+00, 7.351E+02, 0.000E+00, 8.082E+02, 0.000E+00
 5.600E+02, 6.432E+02, 0.000E+00, 7.353E+02, 0.000E+00, 8.083E+02, 0.000E+00
