s,kW/m2,kW/m2
 4.230E+02, 7.798E+01, 1.304E+02
 4.320E+02, 7.857E+01, 1.299E+02
 4.410E+02, 7.987E+01, 1.301E+02
 4.500E+02, 8.189E+01, 1.290E+02
 4.590E+02, 8.507E+01, 1.278E+02
 4.680E+02, 8.881E+01, 1.268E+02
 4.770E+02, 9.094E+01, 1.255E+02
 4.860E+02, 9.251E+01, 1.241E+02
 4.950E+02, 9.403E+01, 1.228E+02
 5.040E+02, 9.469E+01, 1.210E+02
 5.130E+02, 9.486E+01, 1.194E+02
 5.220E+02, 9.557E+01, 1.182E+02
 5.310E+02, 9.647E+01, 1.168E+02
 5.400E+02, 9.738E+01, 1.144E+02
 5.490E+02, 9.815E+01, 1.090E+02
 5.580E+02, 9.846E+01, 1.011E+02
 5.670E+02, 9.768E+01, 9.357E+01
 5.760E+02, 9.697E+01, 8.911E+01
 5.850E+02, 9.668E+01, 8.739E+01
 5.940E+02, 9.676E+01, 8.750E+01
 6.030E+02, 9.671E+01, 8.562E+01
 6.120E+02, 9.593E+01, 8.297E+01
 6.210E+02, 9.525E+01, 8.145E+01
 6.300E+02, 9.478E+01, 8.093E+01
 6.390E+02, 9.411E+01, 7.964E+01
 6.480E+02, 9.336E+01, 7.955E+01
 6.570E+02, 9.256E+01, 7.939E+01
 6.660E+02, 9.187E+01, 7.923E+01
 6.750E+02, 9.115E+01, 7.918E+01
 6.840E+02, 9.006E+01, 7.842E+01
 6.930E+02, 8.906E+01, 7.820E+01
 7.020E+02, 8.845E+01, 7.764E+01
 7.110E+02, 8.778E+01, 7.620E+01
 7.200E+02, 8.696E+01, 7.425E+01
 7.290E+02, 8.583E+01, 7.257E+01
 7.380E+02, 8.372E+01, 7.154E+01
 7.470E+02, 8.023E+01, 6.990E+01
 7.560E+02, 7.572E+01, 6.939E+01
 7.650E+02, 7.113E+01, 6.923E+01
 7.740E+02, 6.798E+01, 6.796E+01
 7.830E+02, 6.595E+01, 6.598E+01
 7.920E+02, 6.504E+01, 6.517E+01
 8.010E+02, 6.506E+01, 6.500E+01
 8.100E+02, 6.490E+01, 6.470E+01
 8.190E+02, 6.341E+01, 6.419E+01
 8.280E+02, 6.194E+01, 6.385E+01
 8.370E+02, 6.084E+01, 6.387E+01
 8.460E+02, 6.049E+01, 6.371E+01
 8.550E+02, 6.015E+01, 6.335E+01
 8.640E+02, 5.935E+01, 6.311E+01
 8.730E+02, 5.910E+01, 6.323E+01
 8.820E+02, 5.924E+01, 6.351E+01
 8.910E+02, 5.904E+01, 6.319E+01
 9.000E+02, 5.892E+01, 6.266E+01
 9.090E+02, 5.903E+01, 6.198E+01
 9.180E+02, 5.875E+01, 6.197E+01
 9.270E+02, 5.831E+01, 6.226E+01
 9.360E+02, 5.822E+01, 6.041E+01
 9.450E+02, 5.803E+01, 6.015E+01
 9.540E+02, 5.755E+01, 5.945E+01
 9.630E+02, 5.666E+01, 5.816E+01
 9.720E+02, 5.556E+01, 5.721E+01
 9.810E+02, 5.452E+01, 5.685E+01
 9.900E+02, 5.376E+01, 5.667E+01
 9.990E+02, 5.324E+01, 5.612E+01
 1.008E+03, 5.231E+01, 5.482E+01
 1.017E+03, 5.160E+01, 5.366E+01
 1.026E+03, 5.169E+01, 5.325E+01
 1.035E+03, 5.153E+01, 5.266E+01
 1.044E+03, 5.093E+01, 5.279E+01
 1.053E+03, 4.982E+01, 5.215E+01
 1.062E+03, 4.886E+01, 5.158E+01
 1.071E+03, 4.850E+01, 5.163E+01
 1.080E+03, 4.838E+01, 5.152E+01
 1.089E+03, 4.832E+01, 5.091E+01
 1.098E+03, 4.806E+01, 5.001E+01
 1.107E+03, 4.778E+01, 4.952E+01
 1.116E+03, 4.755E+01, 4.908E+01
 1.125E+03, 4.751E+01, 4.827E+01
 1.134E+03, 4.753E+01, 4.771E+01
 1.143E+03, 4.743E+01, 4.782E+01
 1.152E+03, 4.725E+01, 4.771E+01
 1.161E+03, 4.703E+01, 4.754E+01
 1.170E+03, 4.696E+01, 4.724E+01
 1.179E+03, 4.702E+01, 4.658E+01
 1.188E+03, 4.723E+01, 4.649E+01
 1.197E+03, 4.722E+01, 4.591E+01
 1.206E+03, 4.698E+01, 4.488E+01
 1.215E+03, 4.668E+01, 4.474E+01
 1.224E+03, 4.633E+01, 4.566E+01
 1.233E+03, 4.596E+01, 4.564E+01
 1.242E+03, 4.617E+01, 4.492E+01
 1.251E+03, 4.649E+01, 4.426E+01
 1.260E+03, 4.550E+01, 4.376E+01
 1.269E+03, 4.470E+01, 4.362E+01
 1.278E+03, 4.479E+01, 4.369E+01
 1.287E+03, 4.440E+01, 4.277E+01
 1.296E+03, 4.369E+01, 4.244E+01
 1.305E+03, 4.300E+01, 4.156E+01
 1.314E+03, 4.254E+01, 4.130E+01
 1.323E+03, 4.234E+01, 4.185E+01
 1.332E+03, 4.224E+01, 4.108E+01
 1.341E+03, 4.210E+01, 4.052E+01
 1.350E+03, 4.175E+01, 3.985E+01
 1.359E+03, 4.107E+01, 3.943E+01
 1.368E+03, 4.020E+01, 3.919E+01
 1.377E+03, 3.984E+01, 3.885E+01
 1.386E+03, 3.963E+01, 3.870E+01
 1.395E+03, 3.925E+01, 3.792E+01
 1.404E+03, 3.919E+01, 3.706E+01
 1.413E+03, 3.929E+01, 3.684E+01
 1.422E+03, 3.881E+01, 3.740E+01
 1.431E+03, 3.839E+01, 3.791E+01
 1.440E+03, 3.840E+01, 3.698E+01
 1.449E+03, 3.842E+01, 3.642E+01
 1.458E+03, 3.836E+01, 3.564E+01
 1.467E+03, 3.805E+01, 3.476E+01
 1.476E+03, 3.760E+01, 3.436E+01
 1.485E+03, 3.709E+01, 3.407E+01
 1.494E+03, 3.686E+01, 3.458E+01
 1.503E+03, 3.670E+01, 3.514E+01
 1.512E+03, 3.626E+01, 3.527E+01
 1.521E+03, 3.582E+01, 3.478E+01
 1.530E+03, 3.550E+01, 3.400E+01
 1.539E+03, 3.553E+01, 3.424E+01
 1.548E+03, 3.561E+01, 3.396E+01
 1.557E+03, 3.547E+01, 3.302E+01
 1.566E+03, 3.538E+01, 3.229E+01
 1.575E+03, 3.531E+01, 3.170E+01
 1.584E+03, 3.494E+01, 3.013E+01
 1.593E+03, 3.463E+01, 3.081E+01
 1.602E+03, 3.462E+01, 3.145E+01
 1.611E+03, 3.439E+01, 3.167E+01
 1.620E+03, 3.392E+01, 3.172E+01
 1.629E+03, 3.330E+01, 3.159E+01
 1.638E+03, 3.317E+01, 3.205E+01
 1.647E+03, 3.379E+01, 3.197E+01
 1.656E+03, 3.405E+01, 3.171E+01
 1.665E+03, 3.395E+01, 3.176E+01
 1.674E+03, 3.354E+01, 3.196E+01
 1.683E+03, 3.312E+01, 3.164E+01
 1.692E+03, 3.281E+01, 3.152E+01
 1.701E+03, 3.254E+01, 3.097E+01
 1.710E+03, 3.242E+01, 2.968E+01
 1.719E+03, 3.259E+01, 2.905E+01
 1.728E+03, 3.237E+01, 3.006E+01
 1.737E+03, 3.179E+01, 2.990E+01
 1.746E+03, 3.162E+01, 2.979E+01
 1.755E+03, 3.137E+01, 2.979E+01
 1.764E+03, 3.069E+01, 2.999E+01
 1.773E+03, 3.072E+01, 3.024E+01
 1.782E+03, 3.119E+01, 3.002E+01
 1.791E+03, 3.089E+01, 2.956E+01
 1.800E+03, 3.045E+01, 2.952E+01
 1.809E+03, 3.017E+01, 2.886E+01
 1.818E+03, 2.980E+01, 2.847E+01
 1.827E+03, 2.944E+01, 2.935E+01
 1.836E+03, 2.932E+01, 2.898E+01
 1.845E+03, 2.918E+01, 2.879E+01
 1.854E+03, 2.896E+01, 2.819E+01
 1.863E+03, 2.888E+01, 2.835E+01
 1.872E+03, 2.874E+01, 2.915E+01
 1.881E+03, 2.826E+01, 2.815E+01
 1.890E+03, 2.776E+01, 2.606E+01
 1.899E+03, 2.740E+01, 2.670E+01
 1.908E+03, 2.746E+01, 2.821E+01
 1.917E+03, 2.778E+01, 2.846E+01
 1.926E+03, 2.820E+01, 2.702E+01
 1.935E+03, 2.803E+01, 2.501E+01
 1.944E+03, 2.740E+01, 2.544E+01
 1.953E+03, 2.713E+01, 2.536E+01
 1.962E+03, 2.682E+01, 2.489E+01
 1.971E+03, 2.620E+01, 2.467E+01
 1.980E+03, 2.582E+01, 2.445E+01
 1.989E+03, 2.561E+01, 2.563E+01
 1.998E+03, 2.538E+01, 2.500E+01
 2.007E+03, 2.541E+01, 2.394E+01
 2.016E+03, 2.580E+01, 2.277E+01
 2.025E+03, 2.611E+01, 2.123E+01
 2.034E+03, 2.627E+01, 2.104E+01
 2.043E+03, 2.619E+01, 2.364E+01
 2.052E+03, 2.584E+01, 2.487E+01
 2.061E+03, 2.533E+01, 2.498E+01
 2.070E+03, 2.537E+01, 2.513E+01
 2.079E+03, 2.551E+01, 2.519E+01
 2.088E+03, 2.525E+01, 2.537E+01
 2.097E+03, 2.475E+01, 2.540E+01
 2.106E+03, 2.416E+01, 2.332E+01
 2.115E+03, 2.399E+01, 2.209E+01
 2.124E+03, 2.359E+01, 2.359E+01
 2.133E+03, 2.255E+01, 2.376E+01
 2.142E+03, 2.249E+01, 2.375E+01
 2.151E+03, 2.315E+01, 2.449E+01
 2.160E+03, 2.341E+01, 2.396E+01
 2.169E+03, 2.353E+01, 2.271E+01
 2.178E+03, 2.364E+01, 2.337E+01
 2.187E+03, 2.356E+01, 2.465E+01
 2.196E+03, 2.349E+01, 2.359E+01
 2.205E+03, 2.377E+01, 2.354E+01
 2.214E+03, 2.390E+01, 2.439E+01
 2.223E+03, 2.374E+01, 2.500E+01
 2.232E+03, 2.360E+01, 2.618E+01
 2.241E+03, 2.357E+01, 2.614E+01
 2.250E+03, 2.376E+01, 2.639E+01
 2.259E+03, 2.376E+01, 2.689E+01
 2.268E+03, 2.356E+01, 2.754E+01
 2.277E+03, 2.349E+01, 2.806E+01
 2.286E+03, 2.336E+01, 2.718E+01
 2.295E+03, 2.294E+01, 2.674E+01
 2.304E+03, 2.220E+01, 2.672E+01
 2.313E+03, 2.149E+01, 2.673E+01
 2.322E+03, 2.196E+01, 2.679E+01
 2.331E+03, 2.243E+01, 2.707E+01
 2.340E+03, 2.227E+01, 2.688E+01
 2.349E+03, 2.217E+01, 2.671E+01
 2.358E+03, 2.217E+01, 2.671E+01
 2.367E+03, 2.217E+01, 2.623E+01
 2.376E+03, 2.228E+01, 2.566E+01
 2.385E+03, 2.248E+01, 2.755E+01
 2.394E+03, 2.248E+01, 3.003E+01
 2.403E+03, 2.232E+01, 3.210E+01
 2.412E+03, 2.204E+01, 3.379E+01
 2.421E+03, 2.194E+01, 3.445E+01
 2.430E+03, 2.195E+01, 3.338E+01
 2.439E+03, 2.140E+01, 3.294E+01
 2.448E+03, 2.106E+01, 3.234E+01
 2.457E+03, 2.167E+01, 3.218E+01
 2.466E+03, 2.184E+01, 3.225E+01
 2.475E+03, 2.154E+01, 3.215E+01
 2.484E+03, 2.146E+01, 3.239E+01
 2.493E+03, 2.127E+01, 3.154E+01
 2.502E+03, 2.082E+01, 3.178E+01
 2.511E+03, 2.111E+01, 3.142E+01
 2.520E+03, 2.172E+01, 3.039E+01
 2.529E+03, 2.146E+01, 3.054E+01
 2.538E+03, 2.057E+01, 2.950E+01
 2.547E+03, 1.932E+01, 2.935E+01
 2.556E+03, 1.954E+01, 3.055E+01
 2.565E+03, 2.052E+01, 3.212E+01
 2.574E+03, 2.119E+01, 3.315E+01
 2.583E+03, 2.121E+01, 3.366E+01
 2.592E+03, 2.050E+01, 3.316E+01
 2.601E+03, 1.930E+01, 3.369E+01
 2.610E+03, 1.846E+01, 3.452E+01
 2.619E+03, 1.893E+01, 3.422E+01
 2.628E+03, 1.903E+01, 3.343E+01
 2.637E+03, 1.863E+01, 3.519E+01
 2.646E+03, 1.851E+01, 3.412E+01
 2.655E+03, 1.839E+01, 3.245E+01
 2.664E+03, 1.811E+01, 3.159E+01
 2.673E+03, 1.853E+01, 3.114E+01
 2.682E+03, 1.919E+01, 3.085E+01
 2.691E+03, 1.869E+01, 3.202E+01
 2.700E+03, 1.801E+01, 3.154E+01
 2.709E+03, 1.756E+01, 3.181E+01
 2.718E+03, 1.676E+01, 3.323E+01
 2.727E+03, 1.586E+01, 3.368E+01
 2.736E+03, 1.548E+01, 3.336E+01
 2.745E+03, 1.618E+01, 3.421E+01
 2.754E+03, 1.789E+01, 3.478E+01
 2.763E+03, 1.850E+01, 3.459E+01
 2.772E+03, 1.854E+01, 3.453E+01
 2.781E+03, 1.865E+01, 3.517E+01
 2.790E+03, 1.871E+01, 3.438E+01
 2.799E+03, 1.873E+01, 3.400E+01
 2.808E+03, 1.882E+01, 3.504E+01
 2.817E+03, 1.893E+01, 3.628E+01
 2.826E+03, 1.891E+01, 3.686E+01
 2.835E+03, 1.779E+01, 3.865E+01
 2.844E+03, 1.628E+01, 3.937E+01
 2.853E+03, 1.683E+01, 4.075E+01
 2.862E+03, 1.762E+01, 4.255E+01
 2.871E+03, 1.769E+01, 4.457E+01
 2.880E+03, 1.766E+01, 4.780E+01
 2.889E+03, 1.774E+01, 5.231E+01
 2.898E+03, 1.827E+01, 5.669E+01
 2.907E+03, 1.814E+01, 6.340E+01
 2.916E+03, 1.711E+01, 7.259E+01
 2.925E+03, 1.692E+01, 8.285E+01
 2.934E+03, 1.739E+01, 9.483E+01
 2.943E+03, 1.824E+01, 1.113E+02
 2.952E+03, 1.819E+01, 1.297E+02
 2.961E+03, 1.729E+01, 1.485E+02
 2.970E+03, 1.751E+01, 1.661E+02
 2.979E+03, 1.807E+01, 1.837E+02
 2.988E+03, 1.828E+01, 2.073E+02
 2.997E+03, 1.881E+01, 2.266E+02
 3.006E+03, 1.951E+01, 2.373E+02
 3.015E+03, 1.951E+01, 2.402E+02
 3.024E+03, 1.945E+01, 2.378E+02
 3.033E+03, 1.972E+01, 2.317E+02
 3.042E+03, 1.999E+01, 2.287E+02
 3.051E+03, 2.030E+01, 2.329E+02
 3.060E+03, 2.079E+01, 2.382E+02
 3.069E+03, 2.084E+01, 2.403E+02
 3.078E+03, 2.027E+01, 2.413E+02
 3.087E+03, 1.995E+01, 2.463E+02
 3.096E+03, 1.987E+01, 2.519E+02
 3.105E+03, 1.990E+01, 2.574E+02
 3.114E+03, 1.990E+01, 2.616E+02
 3.123E+03, 1.988E+01, 2.627E+02
 3.132E+03, 2.004E+01, 2.604E+02
 3.141E+03, 2.016E+01, 2.535E+02
 3.150E+03, 2.003E+01, 2.450E+02
 3.159E+03, 1.991E+01, 2.403E+02
 3.168E+03, 1.986E+01, 2.407E+02
 3.177E+03, 1.989E+01, 2.440E+02
 3.186E+03, 1.966E+01, 2.487E+02
 3.195E+03, 1.902E+01, 2.471E+02
 3.204E+03, 1.941E+01, 2.445E+02
 3.213E+03, 2.066E+01, 2.365E+02
 3.222E+03, 2.205E+01, 2.221E+02
 3.231E+03, 2.331E+01, 2.115E+02
 3.240E+03, 2.432E+01, 2.107E+02
 3.249E+03, 2.523E+01, 2.143E+02
 3.258E+03, 2.574E+01, 2.149E+02
 3.267E+03, 2.519E+01, 2.130E+02
 3.276E+03, 2.469E+01, 2.109E+02
 3.285E+03, 2.451E+01, 2.049E+02
 3.294E+03, 2.417E+01, 1.954E+02
 3.303E+03, 2.390E+01, 1.843E+02
 3.312E+03, 2.401E+01, 1.749E+02
 3.321E+03, 2.400E+01, 1.680E+02
 3.330E+03, 2.389E+01, 1.613E+02
 3.339E+03, 2.407E+01, 1.574E+02
 3.348E+03, 2.405E+01, 1.540E+02
 3.357E+03, 2.345E+01, 1.490E+02
 3.366E+03, 2.349E+01, 1.428E+02
 3.375E+03, 2.382E+01, 1.366E+02
 3.384E+03, 2.311E+01, 1.309E+02
 3.393E+03, 2.259E+01, 1.272E+02
 3.402E+03, 2.280E+01, 1.243E+02
 3.411E+03, 2.243E+01, 1.221E+02
 3.420E+03, 2.182E+01, 1.205E+02
 3.429E+03, 2.181E+01, 1.192E+02
 3.438E+03, 2.234E+01, 1.185E+02
 3.447E+03, 2.332E+01, 1.175E+02
 3.456E+03, 2.408E+01, 1.156E+02
 3.465E+03, 2.464E+01, 1.142E+02
 3.474E+03, 2.502E+01, 1.135E+02
 3.483E+03, 2.496E+01, 1.109E+02
 3.492E+03, 2.462E+01, 1.106E+02
 3.501E+03, 2.500E+01, 1.103E+02
 3.510E+03, 2.555E+01, 1.090E+02
 3.519E+03, 2.579E+01, 1.077E+02
 3.528E+03, 2.535E+01, 1.075E+02
 3.537E+03, 2.476E+01, 1.074E+02
 3.546E+03, 2.575E+01, 1.068E+02
 3.555E+03, 2.627E+01, 1.062E+02
 3.564E+03, 2.520E+01, 1.060E+02
 3.573E+03, 2.427E+01, 1.060E+02
 3.582E+03, 2.368E+01, 1.063E+02
 3.591E+03, 2.341E+01, 1.068E+02
 3.600E+03, 2.314E+01, 1.073E+02
 3.609E+03, 2.289E+01, 1.067E+02
 3.618E+03, 2.343E+01, 1.061E+02
 3.627E+03, 2.398E+01, 1.067E+02
 3.636E+03, 2.339E+01, 1.067E+02
 3.645E+03, 2.345E+01, 1.069E+02
 3.654E+03, 2.437E+01, 1.082E+02
 3.663E+03, 2.492E+01, 1.088E+02
 3.672E+03, 2.508E+01, 1.086E+02
 3.681E+03, 2.482E+01, 1.090E+02
 3.690E+03, 2.506E+01, 1.084E+02
 3.699E+03, 2.568E+01, 1.087E+02
 3.708E+03, 2.589E+01, 1.086E+02
 3.717E+03, 2.583E+01, 1.090E+02
 3.726E+03, 2.559E+01, 1.113E+02
 3.735E+03, 2.584E+01, 1.134E+02
 3.744E+03, 2.622E+01, 1.132E+02
 3.753E+03, 2.577E+01, 1.131E+02
 3.762E+03, 2.534E+01, 1.121E+02
 3.771E+03, 2.533E+01, 1.109E+02
 3.780E+03, 2.605E+01, 1.114E+02
 3.789E+03, 2.691E+01, 1.112E+02
 3.798E+03, 2.709E+01, 1.104E+02
 3.807E+03, 2.766E+01, 1.095E+02
 3.816E+03, 2.875E+01, 1.096E+02
 3.825E+03, 2.920E+01, 1.106E+02
 3.834E+03, 2.960E+01, 1.101E+02
 3.843E+03, 3.060E+01, 1.098E+02
 3.852E+03, 3.159E+01, 1.092E+02
 3.861E+03, 3.257E+01, 1.095E+02
 3.870E+03, 3.406E+01, 1.097E+02
 3.879E+03, 3.607E+01, 1.083E+02
 3.888E+03, 3.864E+01, 1.082E+02
 3.897E+03, 4.106E+01, 1.079E+02
 3.906E+03, 4.373E+01, 1.076E+02
 3.915E+03, 4.811E+01, 1.075E+02
 3.924E+03, 5.320E+01, 1.074E+02
 3.933E+03, 5.877E+01, 1.071E+02
 3.942E+03, 6.475E+01, 1.056E+02
 3.951E+03, 7.179E+01, 1.041E+02
 3.960E+03, 8.100E+01, 1.034E+02
 3.969E+03, 9.112E+01, 1.035E+02
 3.978E+03, 1.015E+02, 1.037E+02
 3.987E+03, 1.119E+02, 1.034E+02
 3.996E+03, 1.217E+02, 1.032E+02
 4.005E+03, 1.307E+02, 1.026E+02
 4.014E+03, 1.422E+02, 1.028E+02
 4.023E+03, 1.557E+02, 1.039E+02
 4.032E+03, 1.666E+02, 1.038E+02
 4.041E+03, 1.743E+02, 1.040E+02
 4.050E+03, 1.778E+02, 1.035E+02
 4.059E+03, 1.788E+02, 1.026E+02
 4.068E+03, 1.777E+02, 1.023E+02
 4.077E+03, 1.745E+02, 1.023E+02
 4.086E+03, 1.715E+02, 1.015E+02
 4.095E+03, 1.701E+02, 1.011E+02
 4.104E+03, 1.721E+02, 1.010E+02
 4.113E+03, 1.758E+02, 1.011E+02
 4.122E+03, 1.780E+02, 1.014E+02
 4.131E+03, 1.789E+02, 1.015E+02
 4.140E+03, 1.791E+02, 1.018E+02
 4.149E+03, 1.812E+02, 1.017E+02
 4.158E+03, 1.843E+02, 1.016E+02
 4.167E+03, 1.874E+02, 1.015E+02
 4.176E+03, 1.905E+02, 1.013E+02
 4.185E+03, 1.934E+02, 1.018E+02
 4.194E+03, 1.951E+02, 1.026E+02
 4.203E+03, 1.956E+02, 1.028E+02
 4.212E+03, 1.948E+02, 1.027E+02
 4.221E+03, 1.919E+02, 1.029E+02
 4.230E+03, 1.875E+02, 1.029E+02
 4.239E+03, 1.827E+02, 1.014E+02
 4.248E+03, 1.793E+02, 1.019E+02
 4.257E+03, 1.786E+02, 1.021E+02
 4.266E+03, 1.794E+02, 1.016E+02
 4.275E+03, 1.813E+02, 1.013E+02
 4.284E+03, 1.843E+02, 1.010E+02
 4.293E+03, 1.853E+02, 1.010E+02
 4.302E+03, 1.836E+02, 1.009E+02
 4.311E+03, 1.822E+02, 1.005E+02
 4.320E+03, 1.795E+02, 9.998E+01
 4.329E+03, 1.718E+02, 9.975E+01
 4.338E+03, 1.640E+02, 9.988E+01
 4.347E+03, 1.578E+02, 9.995E+01
 4.356E+03, 1.564E+02, 1.002E+02
 4.365E+03, 1.575E+02, 1.003E+02
 4.374E+03, 1.599E+02, 1.003E+02
 4.383E+03, 1.603E+02, 1.004E+02
 4.392E+03, 1.589E+02, 1.004E+02
 4.401E+03, 1.583E+02, 1.001E+02
 4.410E+03, 1.568E+02, 9.962E+01
 4.419E+03, 1.535E+02, 9.944E+01
 4.428E+03, 1.487E+02, 9.971E+01
 4.437E+03, 1.430E+02, 1.005E+02
 4.446E+03, 1.366E+02, 1.016E+02
 4.455E+03, 1.313E+02, 1.030E+02
 4.464E+03, 1.274E+02, 1.036E+02
 4.473E+03, 1.235E+02, 1.034E+02
 4.482E+03, 1.199E+02, 1.034E+02
 4.491E+03, 1.177E+02, 1.033E+02
 4.500E+03, 1.158E+02, 1.023E+02
 4.509E+03, 1.138E+02, 1.023E+02
 4.518E+03, 1.108E+02, 1.037E+02
 4.527E+03, 1.074E+02, 1.054E+02
 4.536E+03, 1.039E+02, 1.056E+02
 4.545E+03, 1.005E+02, 1.059E+02
 4.554E+03, 9.740E+01, 1.066E+02
 4.563E+03, 9.530E+01, 1.069E+02
 4.572E+03, 9.361E+01, 1.067E+02
 4.581E+03, 9.208E+01, 1.068E+02
 4.590E+03, 9.089E+01, 1.066E+02
 4.599E+03, 8.999E+01, 1.075E+02
 4.608E+03, 8.921E+01, 1.080E+02
 4.617E+03, 8.861E+01, 1.074E+02
 4.626E+03, 8.821E+01, 1.064E+02
 4.635E+03, 8.771E+01, 1.061E+02
 4.644E+03, 8.697E+01, 1.077E+02
 4.653E+03, 8.569E+01, 1.088E+02
 4.662E+03, 8.500E+01, 1.093E+02
 4.671E+03, 8.492E+01, 1.100E+02
 4.680E+03, 8.363E+01, 1.109E+02
 4.689E+03, 8.230E+01, 1.111E+02
 4.698E+03, 8.235E+01, 1.121E+02
 4.707E+03, 8.227E+01, 1.122E+02
 4.716E+03, 8.179E+01, 1.125E+02
 4.725E+03, 8.093E+01, 1.139E+02
 4.734E+03, 8.022E+01, 1.150E+02
 4.743E+03, 8.003E+01, 1.161E+02
 4.752E+03, 7.998E+01, 1.170E+02
 4.761E+03, 7.990E+01, 1.179E+02
 4.770E+03, 7.955E+01, 1.186E+02
 4.779E+03, 7.919E+01, 1.191E+02
 4.788E+03, 7.895E+01, 1.192E+02
 4.797E+03, 7.886E+01, 1.194E+02
 4.806E+03, 7.888E+01, 1.200E+02
 4.815E+03, 7.899E+01, 1.206E+02
 4.824E+03, 7.920E+01, 1.212E+02
 4.833E+03, 7.950E+01, 1.223E+02
 4.842E+03, 7.981E+01, 1.231E+02
 4.851E+03, 7.982E+01, 1.231E+02
 4.860E+03, 7.912E+01, 1.237E+02
 4.869E+03, 7.897E+01, 1.250E+02
 4.878E+03, 7.941E+01, 1.257E+02
 4.887E+03, 7.946E+01, 1.247E+02
 4.896E+03, 7.942E+01, 1.252E+02
 4.905E+03, 7.956E+01, 1.258E+02
 4.914E+03, 8.021E+01, 1.258E+02
 4.923E+03, 8.101E+01, 1.257E+02
 4.932E+03, 8.089E+01, 1.263E+02
 4.941E+03, 8.080E+01, 1.269E+02
 4.950E+03, 8.117E+01, 1.273E+02
 4.959E+03, 8.097E+01, 1.276E+02
 4.968E+03, 8.058E+01, 1.281E+02
 4.977E+03, 8.088E+01, 1.290E+02
 4.986E+03, 8.095E+01, 1.299E+02
 4.995E+03, 8.066E+01, 1.303E+02
 5.004E+03, 8.143E+01, 1.306E+02
 5.013E+03, 8.279E+01, 1.313E+02
 5.022E+03, 8.411E+01, 1.322E+02
 5.031E+03, 8.456E+01, 1.327E+02
 5.040E+03, 8.420E+01, 1.328E+02
 5.049E+03, 8.420E+01, 1.342E+02
 5.058E+03, 8.394E+01, 1.345E+02
 5.067E+03, 8.284E+01, 1.347E+02
 5.076E+03, 8.253E+01, 1.360E+02
 5.085E+03, 8.291E+01, 1.367E+02
 5.094E+03, 8.291E+01, 1.372E+02
 5.103E+03, 8.263E+01, 1.376E+02
 5.112E+03, 8.211E+01, 1.385E+02
 5.121E+03, 8.158E+01, 1.395E+02
 5.130E+03, 8.135E+01, 1.399E+02
 5.139E+03, 8.197E+01, 1.398E+02
 5.148E+03, 8.232E+01, 1.404E+02
 5.157E+03, 8.203E+01, 1.408E+02
 5.166E+03, 8.182E+01, 1.411E+02
 5.175E+03, 8.162E+01, 1.419E+02
 5.184E+03, 8.125E+01, 1.430E+02
 5.193E+03, 8.138E+01, 1.435E+02
 5.202E+03, 8.189E+01, 1.434E+02
 5.211E+03, 8.129E+01, 1.435E+02
 5.220E+03, 8.053E+01, 1.443E+02
