s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_4p50_025","HRRPUA-CONE_4p50_025","WALL TEMPERATURE-CONE_4p50_050","HRRPUA-CONE_4p50_050","WALL TEMPERATURE-CONE_4p50_075","HRRPUA-CONE_4p50_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.299E+02, 0.000E+00, 2.279E+02, 0.000E+00, 3.195E+02, 0.000E+00
 2.000E+01, 2.187E+02, 0.000E+00, 3.838E+02, 0.000E+00, 5.192E+02, 6.134E+01
 3.000E+01, 2.630E+02, 0.000E+00, 4.477E+02, 1.854E+01, 5.862E+02, 3.511E+02
 4.000E+01, 2.967E+02, 0.000E+00, 4.906E+02, 1.308E+02, 6.280E+02, 5.477E+02
 5.000E+01, 3.245E+02, 0.000E+00, 5.226E+02, 2.748E+02, 6.575E+02, 6.359E+02
 6.000E+01, 3.478E+02, 0.000E+00, 5.472E+02, 3.829E+02, 6.793E+02, 6.991E+02
 7.000E+01, 3.674E+02, 0.000E+00, 5.663E+02, 4.533E+02, 6.958E+02, 7.603E+02
 8.000E+01, 3.840E+02, 0.000E+00, 5.815E+02, 4.978E+02, 7.084E+02, 8.202E+02
 9.000E+01, 3.981E+02, 2.560E+00, 5.935E+02, 5.312E+02, 7.181E+02, 8.840E+02
 1.000E+02, 4.100E+02, 6.585E+00, 6.032E+02, 5.572E+02, 7.258E+02, 9.622E+02
 1.100E+02, 4.202E+02, 3.459E+01, 6.110E+02, 5.819E+02, 7.318E+02, 1.044E+03
 1.200E+02, 4.288E+02, 8.707E+01, 6.172E+02, 6.097E+02, 7.366E+02, 1.088E+03
 1.300E+02, 4.362E+02, 1.511E+02, 6.223E+02, 6.485E+02, 7.404E+02, 1.086E+03
 1.400E+02, 4.424E+02, 1.986E+02, 6.265E+02, 6.920E+02, 7.434E+02, 1.018E+03
 1.500E+02, 4.477E+02, 2.359E+02, 6.299E+02, 7.149E+02, 7.458E+02, 7.860E+02
 1.600E+02, 4.523E+02, 2.666E+02, 6.326E+02, 7.419E+02, 7.477E+02, 4.874E+02
 1.700E+02, 4.562E+02, 2.817E+02, 6.348E+02, 7.769E+02, 7.492E+02, 2.976E+02
 1.800E+02, 4.595E+02, 2.965E+02, 6.367E+02, 8.056E+02, 7.504E+02, 2.262E+02
 1.900E+02, 4.623E+02, 3.115E+02, 6.382E+02, 7.886E+02, 7.514E+02, 1.794E+02
 2.000E+02, 4.647E+02, 3.268E+02, 6.394E+02, 7.244E+02, 7.522E+02, 1.319E+02
 2.100E+02, 4.667E+02, 3.418E+02, 6.404E+02, 6.067E+02, 7.528E+02, 8.820E+01
 2.200E+02, 4.684E+02, 3.570E+02, 6.412E+02, 4.804E+02, 7.533E+02, 4.072E+01
 2.300E+02, 4.699E+02, 3.724E+02, 6.419E+02, 3.567E+02, 7.537E+02, 2.932E+00
 2.400E+02, 4.712E+02, 3.881E+02, 6.424E+02, 2.538E+02, 7.540E+02, 0.000E+00
 2.500E+02, 4.723E+02, 4.039E+02, 6.428E+02, 1.893E+02, 7.542E+02, 0.000E+00
 2.600E+02, 4.732E+02, 4.207E+02, 6.432E+02, 1.454E+02, 7.544E+02, 0.000E+00
 2.700E+02, 4.740E+02, 4.382E+02, 6.435E+02, 1.169E+02, 7.546E+02, 0.000E+00
 2.800E+02, 4.746E+02, 4.583E+02, 6.437E+02, 9.920E+01, 7.547E+02, 0.000E+00
 2.900E+02, 4.752E+02, 4.807E+02, 6.439E+02, 7.567E+01, 7.548E+02, 0.000E+00
 3.000E+02, 4.757E+02, 5.019E+02, 6.441E+02, 5.149E+01, 7.549E+02, 0.000E+00
 3.100E+02, 4.761E+02, 5.153E+02, 6.442E+02, 4.006E+01, 7.550E+02, 0.000E+00
 3.200E+02, 4.764E+02, 5.269E+02, 6.443E+02, 2.432E+01, 7.550E+02, 0.000E+00
 3.300E+02, 4.767E+02, 5.310E+02, 6.444E+02, 1.107E+01, 7.551E+02, 0.000E+00
 3.400E+02, 4.770E+02, 5.312E+02, 6.445E+02, 9.896E+00, 7.551E+02, 0.000E+00
 3.500E+02, 4.772E+02, 5.210E+02, 6.445E+02, 4.519E+00, 7.551E+02, 0.000E+00
 3.600E+02, 4.774E+02, 5.054E+02, 6.446E+02, 0.000E+00, 7.552E+02, 0.000E+00
 3.700E+02, 4.775E+02, 4.742E+02, 6.446E+02, 0.000E+00, 7.552E+02, 0.000E+00
 3.800E+02, 4.777E+02, 4.111E+02, 6.447E+02, 0.000E+00, 7.552E+02, 0.000E+00
 3.900E+02, 4.778E+02, 3.337E+02, 6.447E+02, 0.000E+00, 7.552E+02, 0.000E+00
 4.000E+02, 4.779E+02, 2.590E+02, 6.447E+02, 0.000E+00, 7.552E+02, 0.000E+00
 4.100E+02, 4.780E+02, 1.973E+02, 6.447E+02, 0.000E+00, 7.552E+02, 0.000E+00
 4.200E+02, 4.780E+02, 1.511E+02, 6.447E+02, 0.000E+00, 7.552E+02, 0.000E+00
 4.300E+02, 4.781E+02, 1.219E+02, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 4.400E+02, 4.782E+02, 1.036E+02, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 4.500E+02, 4.782E+02, 9.386E+01, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 4.600E+02, 4.782E+02, 8.468E+01, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 4.700E+02, 4.783E+02, 7.600E+01, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 4.800E+02, 4.783E+02, 6.780E+01, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 4.900E+02, 4.783E+02, 6.004E+01, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 5.000E+02, 4.783E+02, 5.273E+01, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 5.100E+02, 4.784E+02, 4.629E+01, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 5.200E+02, 4.784E+02, 4.052E+01, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 5.300E+02, 4.784E+02, 3.505E+01, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 5.400E+02, 4.784E+02, 2.957E+01, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 5.500E+02, 4.784E+02, 2.409E+01, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 5.600E+02, 4.784E+02, 1.862E+01, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 5.700E+02, 4.784E+02, 1.314E+01, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 5.800E+02, 4.784E+02, 7.672E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 5.900E+02, 4.784E+02, 2.228E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 6.000E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 6.100E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 6.200E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 6.300E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 6.400E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 6.500E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 6.600E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 6.700E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 6.800E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 6.900E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 7.000E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 7.100E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 7.200E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 7.300E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 7.400E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 7.500E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 7.600E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 7.700E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 7.800E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 7.900E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 8.000E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 8.100E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 8.200E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 8.300E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 8.400E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 8.500E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 8.600E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 8.700E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 8.800E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 8.900E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 9.000E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 9.100E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 9.200E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 9.300E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 9.400E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 9.500E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 9.600E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 9.700E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 9.800E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 9.900E+02, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.000E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.010E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.020E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.030E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.040E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.050E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.060E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.070E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.080E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.090E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.100E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.110E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.120E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.130E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.140E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.150E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.160E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.170E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.180E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.190E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.200E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.210E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
 1.220E+03, 4.784E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.552E+02, 0.000E+00
