s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_2p98_025","HRRPUA-CONE_2p98_025","WALL TEMPERATURE-CONE_2p98_050","HRRPUA-CONE_2p98_050","WALL TEMPERATURE-CONE_2p98_075","HRRPUA-CONE_2p98_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 2.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 3.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 6.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 7.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 8.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 9.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 5.206E+01
 2.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.535E+01, 9.457E+01
 2.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.535E+01, 1.378E+02
 2.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.949E+01, 1.881E+02
 2.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 3.949E+01, 2.547E+02
 2.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.250E+01, 3.242E+02
 2.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.250E+01, 3.946E+02
 2.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.506E+01, 4.646E+02
 2.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.506E+01, 5.280E+02
 2.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.727E+01, 5.834E+02
 2.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.727E+01, 6.380E+02
 3.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.926E+01, 6.918E+02
 3.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 4.926E+01, 7.381E+02
 3.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.108E+01, 7.810E+02
 3.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.108E+01, 8.235E+02
 3.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.278E+01, 8.626E+02
 3.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.278E+01, 8.969E+02
 3.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.436E+01, 9.313E+02
 3.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.436E+01, 9.622E+02
 3.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 5.587E+01, 9.871E+02
 3.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 1.750E-01, 5.587E+01, 1.009E+03
 4.000E+01, 2.700E+01, 0.000E+00, 3.117E+01, 1.739E+01, 5.730E+01, 1.030E+03
 4.100E+01, 2.700E+01, 0.000E+00, 3.117E+01, 3.626E+01, 5.730E+01, 1.051E+03
 4.200E+01, 2.700E+01, 0.000E+00, 3.478E+01, 6.503E+01, 5.866E+01, 1.071E+03
 4.300E+01, 2.700E+01, 0.000E+00, 3.478E+01, 9.970E+01, 5.866E+01, 1.090E+03
 4.400E+01, 2.700E+01, 0.000E+00, 3.678E+01, 1.391E+02, 5.997E+01, 1.108E+03
 4.500E+01, 2.700E+01, 0.000E+00, 3.678E+01, 1.839E+02, 5.997E+01, 1.126E+03
 4.600E+01, 2.700E+01, 0.000E+00, 3.860E+01, 2.276E+02, 6.123E+01, 1.143E+03
 4.700E+01, 2.700E+01, 0.000E+00, 3.860E+01, 2.766E+02, 6.123E+01, 1.159E+03
 4.800E+01, 2.700E+01, 0.000E+00, 4.012E+01, 3.249E+02, 6.244E+01, 1.176E+03
 4.900E+01, 2.700E+01, 0.000E+00, 4.012E+01, 3.717E+02, 6.244E+01, 1.195E+03
 5.000E+01, 2.700E+01, 0.000E+00, 4.148E+01, 4.110E+02, 6.361E+01, 1.216E+03
 5.100E+01, 2.700E+01, 0.000E+00, 4.148E+01, 4.485E+02, 6.361E+01, 1.237E+03
 5.200E+01, 2.700E+01, 0.000E+00, 4.273E+01, 4.801E+02, 6.475E+01, 1.258E+03
 5.300E+01, 2.700E+01, 0.000E+00, 4.273E+01, 5.104E+02, 6.475E+01, 1.280E+03
 5.400E+01, 2.700E+01, 0.000E+00, 4.389E+01, 5.390E+02, 6.585E+01, 1.302E+03
 5.500E+01, 2.700E+01, 0.000E+00, 4.389E+01, 5.648E+02, 6.585E+01, 1.323E+03
 5.600E+01, 2.700E+01, 0.000E+00, 4.496E+01, 5.877E+02, 6.691E+01, 1.345E+03
 5.700E+01, 2.700E+01, 0.000E+00, 4.496E+01, 6.108E+02, 6.691E+01, 1.365E+03
 5.800E+01, 2.700E+01, 0.000E+00, 4.598E+01, 6.339E+02, 6.795E+01, 1.383E+03
 5.900E+01, 2.700E+01, 0.000E+00, 4.598E+01, 6.569E+02, 6.795E+01, 1.401E+03
