s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_18p86_025","HRRPUA-CONE_18p86_025","WALL TEMPERATURE-CONE_18p86_050","HRRPUA-CONE_18p86_050","WALL TEMPERATURE-CONE_18p86_075","HRRPUA-CONE_18p86_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.973E+02, 0.000E+00, 3.399E+02, 0.000E+00, 4.560E+02, 5.098E+00
 2.000E+01, 3.197E+02, 0.000E+00, 5.130E+02, 5.042E+01, 6.455E+02, 2.795E+02
 3.000E+01, 3.628E+02, 0.000E+00, 5.548E+02, 2.674E+02, 6.811E+02, 3.389E+02
 4.000E+01, 3.873E+02, 0.000E+00, 5.758E+02, 2.665E+02, 6.987E+02, 2.571E+02
 5.000E+01, 4.032E+02, 0.000E+00, 5.886E+02, 2.219E+02, 7.091E+02, 2.219E+02
 6.000E+01, 4.144E+02, 0.000E+00, 5.972E+02, 1.906E+02, 7.162E+02, 1.968E+02
 7.000E+01, 4.227E+02, 0.000E+00, 6.036E+02, 1.710E+02, 7.215E+02, 1.799E+02
 8.000E+01, 4.292E+02, 1.401E+01, 6.086E+02, 1.584E+02, 7.256E+02, 1.663E+02
 9.000E+01, 4.346E+02, 8.082E+01, 6.127E+02, 1.507E+02, 7.289E+02, 1.587E+02
 1.000E+02, 4.390E+02, 1.517E+02, 6.160E+02, 1.443E+02, 7.317E+02, 1.534E+02
 1.100E+02, 4.428E+02, 1.606E+02, 6.189E+02, 1.388E+02, 7.341E+02, 1.489E+02
 1.200E+02, 4.460E+02, 1.369E+02, 6.213E+02, 1.359E+02, 7.361E+02, 1.466E+02
 1.300E+02, 4.488E+02, 1.179E+02, 6.234E+02, 1.331E+02, 7.378E+02, 1.446E+02
 1.400E+02, 4.513E+02, 1.060E+02, 6.252E+02, 1.303E+02, 7.393E+02, 1.426E+02
 1.500E+02, 4.534E+02, 9.716E+01, 6.269E+02, 1.276E+02, 7.407E+02, 1.409E+02
 1.600E+02, 4.554E+02, 9.002E+01, 6.283E+02, 1.255E+02, 7.419E+02, 1.405E+02
 1.700E+02, 4.571E+02, 8.507E+01, 6.296E+02, 1.240E+02, 7.429E+02, 1.403E+02
 1.800E+02, 4.586E+02, 8.030E+01, 6.307E+02, 1.225E+02, 7.439E+02, 1.401E+02
 1.900E+02, 4.600E+02, 7.566E+01, 6.318E+02, 1.210E+02, 7.447E+02, 1.398E+02
 2.000E+02, 4.613E+02, 7.132E+01, 6.327E+02, 1.199E+02, 7.455E+02, 1.396E+02
 2.100E+02, 4.625E+02, 6.868E+01, 6.336E+02, 1.189E+02, 7.463E+02, 1.394E+02
 2.200E+02, 4.636E+02, 6.649E+01, 6.344E+02, 1.179E+02, 7.469E+02, 1.396E+02
 2.300E+02, 4.646E+02, 6.434E+01, 6.352E+02, 1.174E+02, 7.476E+02, 1.403E+02
 2.400E+02, 4.655E+02, 6.222E+01, 6.359E+02, 1.169E+02, 7.482E+02, 1.411E+02
 2.500E+02, 4.664E+02, 6.012E+01, 6.365E+02, 1.165E+02, 7.487E+02, 1.418E+02
 2.600E+02, 4.672E+02, 5.845E+01, 6.372E+02, 1.160E+02, 7.492E+02, 1.425E+02
 2.700E+02, 4.680E+02, 5.764E+01, 6.377E+02, 1.156E+02, 7.497E+02, 1.432E+02
 2.800E+02, 4.687E+02, 5.686E+01, 6.383E+02, 1.158E+02, 7.502E+02, 1.441E+02
 2.900E+02, 4.694E+02, 5.609E+01, 6.388E+02, 1.167E+02, 7.506E+02, 1.467E+02
 3.000E+02, 4.701E+02, 5.532E+01, 6.393E+02, 1.180E+02, 7.510E+02, 1.500E+02
 3.100E+02, 4.707E+02, 5.455E+01, 6.398E+02, 1.192E+02, 7.514E+02, 1.534E+02
 3.200E+02, 4.713E+02, 5.379E+01, 6.403E+02, 1.205E+02, 7.518E+02, 1.567E+02
 3.300E+02, 4.719E+02, 5.312E+01, 6.407E+02, 1.217E+02, 7.522E+02, 1.600E+02
 3.400E+02, 4.724E+02, 5.277E+01, 6.411E+02, 1.229E+02, 7.525E+02, 1.634E+02
 3.500E+02, 4.730E+02, 5.245E+01, 6.415E+02, 1.241E+02, 7.529E+02, 1.674E+02
 3.600E+02, 4.735E+02, 5.213E+01, 6.419E+02, 1.254E+02, 7.532E+02, 1.733E+02
 3.700E+02, 4.740E+02, 5.183E+01, 6.423E+02, 1.271E+02, 7.535E+02, 1.791E+02
 3.800E+02, 4.744E+02, 5.155E+01, 6.427E+02, 1.289E+02, 7.538E+02, 1.827E+02
 3.900E+02, 4.749E+02, 5.126E+01, 6.430E+02, 1.306E+02, 7.541E+02, 1.852E+02
 4.000E+02, 4.753E+02, 5.098E+01, 6.433E+02, 1.325E+02, 7.544E+02, 1.878E+02
 4.100E+02, 4.758E+02, 5.070E+01, 6.437E+02, 1.344E+02, 7.547E+02, 1.903E+02
 4.200E+02, 4.762E+02, 5.042E+01, 6.440E+02, 1.364E+02, 7.550E+02, 1.907E+02
 4.300E+02, 4.766E+02, 5.013E+01, 6.443E+02, 1.386E+02, 7.552E+02, 1.895E+02
 4.400E+02, 4.770E+02, 4.985E+01, 6.446E+02, 1.408E+02, 7.555E+02, 1.884E+02
 4.500E+02, 4.774E+02, 4.972E+01, 6.449E+02, 1.431E+02, 7.558E+02, 1.872E+02
 4.600E+02, 4.777E+02, 4.969E+01, 6.452E+02, 1.461E+02, 7.560E+02, 1.859E+02
 4.700E+02, 4.781E+02, 4.966E+01, 6.455E+02, 1.478E+02, 7.562E+02, 1.795E+02
