s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 5.351E-01, 8.450E-01, 1.091E+00
 2.000E+01, 6.522E-01, 8.344E-01, 6.221E+00
 3.000E+01, 6.451E-01, 1.347E+01, 6.031E+01
 4.000E+01, 7.077E+00, 6.000E+01, 2.604E+02
 5.000E+01, 1.593E+01, 1.914E+02, 2.504E+02
 6.000E+01, 5.146E+01, 2.082E+02, 1.738E+02
 7.000E+01, 1.122E+02, 1.620E+02, 1.298E+02
 8.000E+01, 1.499E+02, 1.212E+02, 1.041E+02
 9.000E+01, 1.318E+02, 9.871E+01, 7.858E+01
 1.000E+02, 1.117E+02, 8.437E+01, 5.545E+01
 1.100E+02, 9.362E+01, 6.989E+01, 3.895E+01
 1.200E+02, 7.627E+01, 5.582E+01, 3.247E+01
 1.300E+02, 6.685E+01, 4.284E+01, 3.050E+01
 1.400E+02, 6.071E+01, 3.217E+01, 2.923E+01
 1.500E+02, 5.453E+01, 2.665E+01, 2.799E+01
 1.600E+02, 4.830E+01, 2.383E+01, 2.170E+01
 1.700E+02, 4.214E+01, 2.291E+01, 0.000E+00
 1.800E+02, 3.616E+01, 2.218E+01, 0.000E+00
 1.900E+02, 3.033E+01, 2.150E+01, 0.000E+00
 2.000E+02, 2.546E+01, 2.080E+01, 0.000E+00
 2.100E+02, 2.085E+01, 2.006E+01, 0.000E+00
 2.200E+02, 1.830E+01, 1.195E+00, 0.000E+00
 2.300E+02, 1.665E+01, 0.000E+00, 0.000E+00
 2.400E+02, 1.561E+01, 0.000E+00, 0.000E+00
 2.500E+02, 1.522E+01, 0.000E+00, 0.000E+00
 2.600E+02, 1.486E+01, 0.000E+00, 0.000E+00
 2.700E+02, 1.457E+01, 0.000E+00, 0.000E+00
 2.800E+02, 1.427E+01, 0.000E+00, 0.000E+00
 2.900E+02, 1.397E+01, 0.000E+00, 0.000E+00
 3.000E+02, 1.368E+01, 0.000E+00, 0.000E+00
 3.100E+02, 1.336E+01, 0.000E+00, 0.000E+00
 3.200E+02, 1.303E+01, 0.000E+00, 0.000E+00
 3.300E+02, 1.909E-01, 0.000E+00, 0.000E+00
 3.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.500E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.700E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.800E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.900E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.100E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.300E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.600E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.700E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.900E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.100E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.200E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.300E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.500E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.600E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.700E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.800E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.850E+02, 0.000E+00, 0.000E+00, 0.000E+00
