s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-20","HRRPUA-35","HRRPUA-50"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+01, 0.000E+00, 0.000E+00, 7.195E+00
 4.400E+01, 0.000E+00, 0.000E+00, 6.189E+01
 4.600E+01, 0.000E+00, 0.000E+00, 1.035E+02
 4.800E+01, 0.000E+00, 0.000E+00, 1.127E+02
 5.000E+01, 0.000E+00, 0.000E+00, 1.196E+02
 5.200E+01, 0.000E+00, 0.000E+00, 1.255E+02
 5.400E+01, 0.000E+00, 0.000E+00, 1.306E+02
 5.600E+01, 0.000E+00, 0.000E+00, 1.349E+02
 5.800E+01, 0.000E+00, 0.000E+00, 1.385E+02
 6.000E+01, 0.000E+00, 0.000E+00, 1.418E+02
 6.200E+01, 0.000E+00, 0.000E+00, 1.452E+02
 6.400E+01, 0.000E+00, 0.000E+00, 1.479E+02
 6.600E+01, 0.000E+00, 7.820E+01, 1.495E+02
 6.800E+01, 0.000E+00, 8.288E+01, 1.500E+02
 7.000E+01, 0.000E+00, 8.752E+01, 1.492E+02
 7.200E+01, 0.000E+00, 9.188E+01, 1.474E+02
 7.400E+01, 0.000E+00, 9.588E+01, 1.450E+02
 7.600E+01, 0.000E+00, 9.946E+01, 1.425E+02
 7.800E+01, 0.000E+00, 1.027E+02, 1.401E+02
 8.000E+01, 0.000E+00, 1.054E+02, 1.377E+02
 8.200E+01, 0.000E+00, 1.077E+02, 1.355E+02
 8.400E+01, 0.000E+00, 1.098E+02, 1.333E+02
 8.600E+01, 0.000E+00, 1.119E+02, 1.313E+02
 8.800E+01, 0.000E+00, 1.140E+02, 1.293E+02
 9.000E+01, 0.000E+00, 1.159E+02, 1.273E+02
 9.200E+01, 0.000E+00, 1.172E+02, 1.254E+02
 9.400E+01, 0.000E+00, 1.180E+02, 1.234E+02
 9.600E+01, 0.000E+00, 1.181E+02, 1.216E+02
 9.800E+01, 0.000E+00, 1.177E+02, 1.198E+02
 1.000E+02, 0.000E+00, 1.168E+02, 1.181E+02
 1.020E+02, 0.000E+00, 1.153E+02, 1.164E+02
 1.040E+02, 0.000E+00, 1.138E+02, 1.147E+02
 1.060E+02, 0.000E+00, 1.123E+02, 1.131E+02
 1.080E+02, 0.000E+00, 1.108E+02, 1.115E+02
 1.100E+02, 0.000E+00, 1.093E+02, 1.100E+02
 1.120E+02, 0.000E+00, 1.078E+02, 1.087E+02
 1.140E+02, 0.000E+00, 1.064E+02, 1.075E+02
 1.160E+02, 0.000E+00, 1.051E+02, 1.065E+02
 1.180E+02, 0.000E+00, 1.038E+02, 1.056E+02
 1.200E+02, 0.000E+00, 1.026E+02, 1.047E+02
 1.220E+02, 0.000E+00, 1.013E+02, 1.039E+02
 1.240E+02, 0.000E+00, 1.001E+02, 1.031E+02
 1.260E+02, 0.000E+00, 9.889E+01, 1.025E+02
 1.280E+02, 0.000E+00, 9.768E+01, 1.020E+02
 1.300E+02, 0.000E+00, 9.650E+01, 1.017E+02
 1.320E+02, 0.000E+00, 9.536E+01, 1.015E+02
 1.340E+02, 0.000E+00, 9.424E+01, 1.013E+02
 1.360E+02, 0.000E+00, 9.315E+01, 1.012E+02
 1.380E+02, 0.000E+00, 9.210E+01, 1.010E+02
 1.400E+02, 0.000E+00, 9.108E+01, 1.010E+02
 1.420E+02, 0.000E+00, 9.005E+01, 1.011E+02
 1.440E+02, 0.000E+00, 8.902E+01, 1.013E+02
 1.460E+02, 0.000E+00, 8.801E+01, 1.016E+02
 1.480E+02, 0.000E+00, 8.707E+01, 1.020E+02
