s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_12p40_025","HRRPUA-CONE_12p40_025","WALL TEMPERATURE-CONE_12p40_050","HRRPUA-CONE_12p40_050","WALL TEMPERATURE-CONE_12p40_075","HRRPUA-CONE_12p40_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 3.303E+02, 0.000E+00, 5.131E+02, 7.242E+01, 6.470E+02, 1.058E+02
 2.000E+01, 4.351E+02, 2.988E+01, 6.135E+02, 2.789E+02, 7.299E+02, 4.605E+02
 3.000E+01, 4.544E+02, 9.580E+01, 6.279E+02, 4.437E+02, 7.417E+02, 8.091E+02
 4.000E+01, 4.642E+02, 1.713E+02, 6.352E+02, 6.419E+02, 7.477E+02, 1.155E+03
 5.000E+01, 4.702E+02, 2.345E+02, 6.396E+02, 8.969E+02, 7.514E+02, 1.345E+03
 6.000E+01, 4.742E+02, 3.158E+02, 6.426E+02, 1.089E+03, 7.539E+02, 7.108E+02
 7.000E+01, 4.771E+02, 4.127E+02, 6.448E+02, 9.019E+02, 7.557E+02, 1.635E+02
 8.000E+01, 4.794E+02, 4.935E+02, 6.465E+02, 3.261E+02, 7.571E+02, 5.837E+01
 9.000E+01, 4.812E+02, 5.818E+02, 6.479E+02, 6.793E+01, 7.583E+02, 3.715E+01
 1.000E+02, 4.826E+02, 6.767E+02, 6.490E+02, 2.479E+01, 7.592E+02, 2.241E+01
 1.100E+02, 4.838E+02, 6.878E+02, 6.499E+02, 1.481E+01, 7.599E+02, 1.156E+01
 1.200E+02, 4.849E+02, 5.247E+02, 6.507E+02, 1.136E+01, 7.606E+02, 6.086E+00
 1.300E+02, 4.858E+02, 2.882E+02, 6.514E+02, 8.671E+00, 7.612E+02, 2.822E+00
 1.400E+02, 4.866E+02, 1.305E+02, 6.520E+02, 6.623E+00, 7.617E+02, 1.110E+00
 1.500E+02, 4.873E+02, 6.394E+01, 6.525E+02, 4.917E+00, 7.622E+02, 3.476E-01
 1.600E+02, 4.880E+02, 3.660E+01, 6.530E+02, 3.271E+00, 7.626E+02, 2.626E-03
 1.700E+02, 4.886E+02, 2.452E+01, 6.535E+02, 2.324E+00, 7.630E+02, 0.000E+00
 1.800E+02, 4.891E+02, 1.962E+01, 6.539E+02, 1.518E+00, 7.633E+02, 0.000E+00
 1.900E+02, 4.896E+02, 1.737E+01, 6.543E+02, 8.870E-01, 7.637E+02, 0.000E+00
 2.000E+02, 4.901E+02, 1.513E+01, 6.547E+02, 6.221E-01, 7.640E+02, 0.000E+00
 2.100E+02, 4.905E+02, 1.290E+01, 6.550E+02, 3.692E-01, 7.643E+02, 0.000E+00
 2.200E+02, 4.909E+02, 1.071E+01, 6.553E+02, 2.110E-01, 7.646E+02, 0.000E+00
 2.300E+02, 4.913E+02, 9.136E+00, 6.556E+02, 1.032E-01, 7.648E+02, 0.000E+00
 2.400E+02, 4.917E+02, 7.731E+00, 6.559E+02, 1.122E-02, 7.651E+02, 0.000E+00
 2.500E+02, 4.920E+02, 6.326E+00, 6.562E+02, 0.000E+00, 7.653E+02, 0.000E+00
 2.600E+02, 4.924E+02, 4.921E+00, 6.564E+02, 0.000E+00, 7.655E+02, 0.000E+00
 2.700E+02, 4.927E+02, 3.765E+00, 6.567E+02, 0.000E+00, 7.657E+02, 0.000E+00
 2.800E+02, 4.930E+02, 3.177E+00, 6.569E+02, 0.000E+00, 7.659E+02, 0.000E+00
 2.900E+02, 4.933E+02, 2.611E+00, 6.571E+02, 0.000E+00, 7.661E+02, 0.000E+00
 3.000E+02, 4.935E+02, 2.045E+00, 6.573E+02, 0.000E+00, 7.663E+02, 0.000E+00
 3.100E+02, 4.938E+02, 1.485E+00, 6.575E+02, 0.000E+00, 7.664E+02, 0.000E+00
 3.200E+02, 4.940E+02, 1.152E+00, 6.577E+02, 0.000E+00, 7.666E+02, 0.000E+00
 3.300E+02, 4.942E+02, 9.372E-01, 6.579E+02, 0.000E+00, 7.667E+02, 0.000E+00
 3.400E+02, 4.945E+02, 7.223E-01, 6.581E+02, 0.000E+00, 7.669E+02, 0.000E+00
 3.500E+02, 4.947E+02, 5.073E-01, 6.582E+02, 0.000E+00, 7.670E+02, 0.000E+00
 3.600E+02, 4.949E+02, 3.179E-01, 6.584E+02, 0.000E+00, 7.671E+02, 0.000E+00
 3.700E+02, 4.951E+02, 2.377E-01, 6.585E+02, 0.000E+00, 7.673E+02, 0.000E+00
 3.800E+02, 4.952E+02, 1.698E-01, 6.587E+02, 0.000E+00, 7.674E+02, 0.000E+00
 3.900E+02, 4.954E+02, 1.019E-01, 6.588E+02, 0.000E+00, 7.675E+02, 0.000E+00
 4.000E+02, 4.956E+02, 3.405E-02, 6.589E+02, 0.000E+00, 7.676E+02, 0.000E+00
 4.100E+02, 4.957E+02, 5.981E-07, 6.591E+02, 0.000E+00, 7.677E+02, 0.000E+00
 4.200E+02, 4.959E+02, 0.000E+00, 6.592E+02, 0.000E+00, 7.678E+02, 0.000E+00
 4.300E+02, 4.960E+02, 0.000E+00, 6.593E+02, 0.000E+00, 7.679E+02, 0.000E+00
