s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_0p82_025","HRRPUA-CONE_0p82_025","WALL TEMPERATURE-CONE_0p82_050","HRRPUA-CONE_0p82_050","WALL TEMPERATURE-CONE_0p82_075","HRRPUA-CONE_0p82_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 2.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 3.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 2.003E-01, 2.700E+01, 2.003E-01
 4.000E+00, 2.700E+01, 0.000E+00, 2.948E+01, 2.057E+01, 3.073E+01, 3.137E+01
 5.000E+00, 2.700E+01, 2.213E-01, 2.948E+01, 4.468E+01, 3.073E+01, 6.303E+01
 6.000E+00, 2.700E+01, 2.302E-01, 3.158E+01, 7.182E+01, 3.389E+01, 1.020E+02
 7.000E+00, 2.700E+01, 8.852E+00, 3.158E+01, 1.010E+02, 3.389E+01, 1.468E+02
 8.000E+00, 2.823E+01, 1.438E+01, 3.277E+01, 1.304E+02, 3.568E+01, 1.970E+02
 9.000E+00, 2.823E+01, 1.900E+01, 3.277E+01, 1.615E+02, 3.568E+01, 2.490E+02
 1.000E+01, 2.928E+01, 2.372E+01, 3.383E+01, 1.895E+02, 3.726E+01, 2.985E+02
 1.100E+01, 2.928E+01, 2.840E+01, 3.383E+01, 2.151E+02, 3.726E+01, 3.431E+02
 1.200E+01, 2.987E+01, 3.338E+01, 3.473E+01, 2.384E+02, 3.861E+01, 3.807E+02
 1.300E+01, 2.987E+01, 3.856E+01, 3.473E+01, 2.609E+02, 3.861E+01, 4.119E+02
 1.400E+01, 3.040E+01, 4.403E+01, 3.553E+01, 2.818E+02, 3.981E+01, 4.377E+02
 1.500E+01, 3.040E+01, 4.978E+01, 3.553E+01, 3.013E+02, 3.981E+01, 4.635E+02
 1.600E+01, 3.085E+01, 5.657E+01, 3.627E+01, 3.199E+02, 4.091E+01, 4.960E+02
 1.700E+01, 3.085E+01, 6.385E+01, 3.627E+01, 3.382E+02, 4.091E+01, 5.420E+02
 1.800E+01, 3.125E+01, 7.178E+01, 3.694E+01, 3.568E+02, 4.193E+01, 6.053E+02
 1.900E+01, 3.125E+01, 8.044E+01, 3.694E+01, 3.756E+02, 4.193E+01, 6.845E+02
 2.000E+01, 3.162E+01, 8.972E+01, 3.758E+01, 3.950E+02, 4.287E+01, 7.783E+02
 2.100E+01, 3.162E+01, 9.948E+01, 3.758E+01, 4.163E+02, 4.287E+01, 8.836E+02
 2.200E+01, 3.196E+01, 1.097E+02, 3.817E+01, 4.404E+02, 4.377E+01, 9.979E+02
 2.300E+01, 3.196E+01, 1.193E+02, 3.817E+01, 4.673E+02, 4.377E+01, 1.098E+03
 2.400E+01, 3.228E+01, 1.286E+02, 3.874E+01, 4.962E+02, 4.462E+01, 1.175E+03
 2.500E+01, 3.228E+01, 1.371E+02, 3.874E+01, 5.266E+02, 4.462E+01, 1.238E+03
 2.600E+01, 3.258E+01, 1.453E+02, 3.928E+01, 5.603E+02, 4.543E+01, 1.283E+03
 2.700E+01, 3.258E+01, 1.529E+02, 3.928E+01, 5.952E+02, 4.543E+01, 1.307E+03
 2.800E+01, 3.286E+01, 1.602E+02, 3.980E+01, 6.298E+02, 4.621E+01, 1.306E+03
 2.900E+01, 3.286E+01, 1.668E+02, 3.980E+01, 6.628E+02, 4.621E+01, 1.281E+03
 3.000E+01, 3.313E+01, 1.730E+02, 4.030E+01, 6.928E+02, 4.695E+01, 1.231E+03
 3.100E+01, 3.313E+01, 1.789E+02, 4.030E+01, 7.215E+02, 4.695E+01, 1.164E+03
 3.200E+01, 3.339E+01, 1.844E+02, 4.078E+01, 7.507E+02, 4.767E+01, 1.093E+03
 3.300E+01, 3.339E+01, 1.898E+02, 4.078E+01, 7.766E+02, 4.767E+01, 1.004E+03
 3.400E+01, 3.364E+01, 1.953E+02, 4.124E+01, 8.000E+02, 4.837E+01, 8.999E+02
 3.500E+01, 3.364E+01, 2.015E+02, 4.124E+01, 8.222E+02, 4.837E+01, 7.881E+02
 3.600E+01, 3.388E+01, 2.081E+02, 4.169E+01, 8.419E+02, 4.904E+01, 6.673E+02
 3.700E+01, 3.388E+01, 2.151E+02, 4.169E+01, 8.565E+02, 4.904E+01, 5.581E+02
 3.800E+01, 3.412E+01, 2.233E+02, 4.213E+01, 8.647E+02, 4.970E+01, 4.688E+02
 3.900E+01, 3.412E+01, 2.329E+02, 4.213E+01, 8.662E+02, 4.970E+01, 3.926E+02
 4.000E+01, 3.434E+01, 2.445E+02, 4.255E+01, 8.604E+02, 5.033E+01, 3.270E+02
 4.100E+01, 3.434E+01, 2.581E+02, 4.255E+01, 8.464E+02, 5.033E+01, 2.723E+02
 4.200E+01, 3.456E+01, 2.731E+02, 4.296E+01, 8.238E+02, 5.095E+01, 2.294E+02
 4.300E+01, 3.456E+01, 2.902E+02, 4.296E+01, 7.911E+02, 5.095E+01, 1.944E+02
 4.400E+01, 3.477E+01, 3.093E+02, 4.336E+01, 7.504E+02, 5.155E+01, 1.662E+02
 4.500E+01, 3.477E+01, 3.309E+02, 4.336E+01, 7.086E+02, 5.155E+01, 1.435E+02
 4.600E+01, 3.498E+01, 3.541E+02, 4.376E+01, 6.632E+02, 5.214E+01, 1.262E+02
 4.700E+01, 3.498E+01, 3.790E+02, 4.376E+01, 6.149E+02, 5.214E+01, 1.118E+02
 4.800E+01, 3.518E+01, 4.066E+02, 4.414E+01, 5.675E+02, 5.271E+01, 9.966E+01
 4.900E+01, 3.518E+01, 4.350E+02, 4.414E+01, 5.185E+02, 5.271E+01, 8.935E+01
 5.000E+01, 3.537E+01, 4.618E+02, 4.451E+01, 4.663E+02, 5.327E+01, 8.022E+01
 5.100E+01, 3.537E+01, 4.876E+02, 4.451E+01, 4.160E+02, 5.327E+01, 7.224E+01
 5.200E+01, 3.556E+01, 5.125E+02, 4.487E+01, 3.683E+02, 5.382E+01, 6.524E+01
 5.300E+01, 3.556E+01, 5.347E+02, 4.487E+01, 3.197E+02, 5.382E+01, 5.902E+01
 5.400E+01, 3.575E+01, 5.545E+02, 4.523E+01, 2.742E+02, 5.435E+01, 5.364E+01
 5.500E+01, 3.575E+01, 5.728E+02, 4.523E+01, 2.366E+02, 5.435E+01, 4.881E+01
 5.600E+01, 3.593E+01, 5.916E+02, 4.558E+01, 2.048E+02, 5.488E+01, 4.439E+01
 5.700E+01, 3.593E+01, 6.080E+02, 4.558E+01, 1.774E+02, 5.488E+01, 4.037E+01
 5.800E+01, 3.611E+01, 6.225E+02, 4.593E+01, 1.525E+02, 5.539E+01, 3.690E+01
 5.900E+01, 3.611E+01, 6.346E+02, 4.593E+01, 1.310E+02, 5.539E+01, 3.389E+01
 6.000E+01, 3.629E+01, 6.431E+02, 4.626E+01, 1.129E+02, 5.590E+01, 3.125E+01
 6.100E+01, 3.629E+01, 6.486E+02, 4.626E+01, 9.801E+01, 5.590E+01, 2.887E+01
 6.200E+01, 3.646E+01, 6.501E+02, 4.659E+01, 8.605E+01, 5.639E+01, 2.676E+01
 6.300E+01, 3.646E+01, 6.481E+02, 4.659E+01, 7.464E+01, 5.639E+01, 2.485E+01
 6.400E+01, 3.663E+01, 6.432E+02, 4.692E+01, 6.432E+01, 5.688E+01, 2.296E+01
 6.500E+01, 3.663E+01, 6.347E+02, 4.692E+01, 5.532E+01, 5.688E+01, 2.127E+01
 6.600E+01, 3.679E+01, 6.222E+02, 4.724E+01, 4.766E+01, 5.736E+01, 1.973E+01
 6.700E+01, 3.679E+01, 6.070E+02, 4.724E+01, 4.109E+01, 5.736E+01, 1.825E+01
 6.800E+01, 3.696E+01, 5.890E+02, 4.755E+01, 3.600E+01, 5.783E+01, 1.694E+01
 6.900E+01, 3.696E+01, 5.701E+02, 4.755E+01, 3.217E+01, 5.783E+01, 1.563E+01
 7.000E+01, 3.712E+01, 5.514E+02, 4.786E+01, 2.907E+01, 5.830E+01, 1.444E+01
 7.100E+01, 3.712E+01, 5.314E+02, 4.786E+01, 2.650E+01, 5.830E+01, 1.333E+01
 7.200E+01, 3.727E+01, 5.087E+02, 4.817E+01, 2.444E+01, 5.876E+01, 1.230E+01
 7.300E+01, 3.727E+01, 4.838E+02, 4.817E+01, 2.258E+01, 5.876E+01, 1.145E+01
 7.400E+01, 3.743E+01, 4.577E+02, 4.847E+01, 2.094E+01, 5.921E+01, 1.067E+01
 7.500E+01, 3.743E+01, 4.308E+02, 4.847E+01, 1.945E+01, 5.921E+01, 1.006E+01
 7.600E+01, 3.758E+01, 4.034E+02, 4.877E+01, 1.809E+01, 5.965E+01, 9.461E+00
 7.700E+01, 3.758E+01, 3.760E+02, 4.877E+01, 1.678E+01, 5.965E+01, 8.976E+00
 7.800E+01, 3.773E+01, 3.471E+02, 4.906E+01, 1.547E+01, 6.009E+01, 8.504E+00
 7.900E+01, 3.773E+01, 3.180E+02, 4.906E+01, 1.422E+01, 6.009E+01, 7.923E+00
 8.000E+01, 3.788E+01, 2.900E+02, 4.935E+01, 1.306E+01, 6.053E+01, 7.416E+00
 8.100E+01, 3.788E+01, 2.642E+02, 4.935E+01, 1.197E+01, 6.053E+01, 6.916E+00
 8.200E+01, 3.803E+01, 2.412E+02, 4.964E+01, 1.107E+01, 6.096E+01, 6.242E+00
 8.300E+01, 3.803E+01, 2.213E+02, 4.964E+01, 1.033E+01, 6.096E+01, 5.577E+00
 8.400E+01, 3.817E+01, 2.032E+02, 4.992E+01, 9.646E+00, 6.138E+01, 4.993E+00
 8.500E+01, 3.817E+01, 1.866E+02, 4.992E+01, 8.914E+00, 6.138E+01, 4.416E+00
 8.600E+01, 3.832E+01, 1.705E+02, 5.020E+01, 8.215E+00, 6.180E+01, 3.844E+00
 8.700E+01, 3.832E+01, 1.553E+02, 5.020E+01, 7.563E+00, 6.180E+01, 3.433E+00
 8.800E+01, 3.846E+01, 1.414E+02, 5.047E+01, 6.980E+00, 6.221E+01, 3.077E+00
 8.900E+01, 3.846E+01, 1.291E+02, 5.047E+01, 6.551E+00, 6.221E+01, 2.803E+00
 9.000E+01, 3.860E+01, 1.182E+02, 5.075E+01, 6.245E+00, 6.262E+01, 2.597E+00
 9.100E+01, 3.860E+01, 1.090E+02, 5.075E+01, 5.965E+00, 6.262E+01, 2.482E+00
 9.200E+01, 3.874E+01, 1.009E+02, 5.102E+01, 5.744E+00, 6.302E+01, 2.250E+00
