s,kW/m2,kW/m2,kW/m2,kW/m2
 1.160E+02, 0.000E+00, 1.151E+02, 1.111E+02, 1.071E+02
 1.190E+02, 0.000E+00, 1.107E+02, 1.066E+02, 1.055E+02
 1.220E+02, 0.000E+00, 1.072E+02, 1.029E+02, 1.048E+02
 1.250E+02, 0.000E+00, 1.040E+02, 9.952E+01, 1.044E+02
 1.280E+02, 0.000E+00, 1.011E+02, 9.659E+01, 1.044E+02
 1.320E+02, 0.000E+00, 9.784E+01, 9.364E+01, 1.048E+02
 1.350E+02, 0.000E+00, 9.462E+01, 9.090E+01, 1.054E+02
 1.380E+02, 0.000E+00, 9.197E+01, 8.909E+01, 1.058E+02
 1.410E+02, 0.000E+00, 8.942E+01, 8.788E+01, 1.062E+02
 1.440E+02, 0.000E+00, 8.695E+01, 8.725E+01, 1.065E+02
 1.480E+02, 0.000E+00, 8.415E+01, 8.677E+01, 1.067E+02
 1.510E+02, 0.000E+00, 8.141E+01, 8.648E+01, 1.067E+02
 1.540E+02, 0.000E+00, 7.927E+01, 8.650E+01, 1.066E+02
 1.570E+02, 0.000E+00, 7.733E+01, 8.674E+01, 1.064E+02
 1.600E+02, 0.000E+00, 7.561E+01, 8.708E+01, 1.064E+02
 1.640E+02, 0.000E+00, 7.381E+01, 8.745E+01, 1.067E+02
 1.670E+02, 0.000E+00, 7.207E+01, 8.778E+01, 1.071E+02
 1.700E+02, 0.000E+00, 7.081E+01, 8.801E+01, 1.077E+02
 1.730E+02, 0.000E+00, 6.985E+01, 8.822E+01, 1.084E+02
 1.760E+02, 0.000E+00, 6.919E+01, 8.839E+01, 1.094E+02
 1.800E+02, 0.000E+00, 6.877E+01, 8.847E+01, 1.106E+02
 1.830E+02, 0.000E+00, 6.846E+01, 8.841E+01, 1.115E+02
 1.860E+02, 0.000E+00, 6.826E+01, 8.828E+01, 1.119E+02
 1.890E+02, 0.000E+00, 6.817E+01, 8.818E+01, 1.122E+02
 1.920E+02, 0.000E+00, 6.820E+01, 8.818E+01, 1.122E+02
 1.960E+02, 0.000E+00, 6.837E+01, 8.833E+01, 1.114E+02
 1.990E+02, 0.000E+00, 6.861E+01, 8.860E+01, 1.101E+02
 2.020E+02, 0.000E+00, 6.882E+01, 8.888E+01, 1.087E+02
 2.050E+02, 0.000E+00, 6.901E+01, 8.927E+01, 1.069E+02
 2.080E+02, 0.000E+00, 6.918E+01, 8.981E+01, 1.047E+02
 2.120E+02, 0.000E+00, 6.935E+01, 9.061E+01, 1.019E+02
 2.150E+02, 0.000E+00, 6.950E+01, 9.144E+01, 9.914E+01
 2.180E+02, 0.000E+00, 6.963E+01, 9.204E+01, 9.695E+01
 2.210E+02, 0.000E+00, 6.971E+01, 9.247E+01, 9.489E+01
 2.240E+02, 0.000E+00, 6.975E+01, 9.275E+01, 9.292E+01
 2.280E+02, 0.000E+00, 6.973E+01, 9.298E+01, 9.105E+01
 2.310E+02, 0.000E+00, 6.964E+01, 9.298E+01, 8.963E+01
 2.340E+02, 0.000E+00, 6.956E+01, 9.263E+01, 8.859E+01
 2.370E+02, 0.000E+00, 6.951E+01, 9.196E+01, 8.772E+01
 2.400E+02, 0.000E+00, 6.951E+01, 9.111E+01, 8.711E+01
 2.440E+02, 0.000E+00, 6.959E+01, 8.998E+01, 8.664E+01
 2.470E+02, 0.000E+00, 6.974E+01, 8.855E+01, 8.630E+01
 2.500E+02, 0.000E+00, 6.990E+01, 8.705E+01, 8.618E+01
 2.530E+02, 0.000E+00, 7.007E+01, 8.538E+01, 8.624E+01
 2.560E+02, 0.000E+00, 7.031E+01, 8.372E+01, 8.638E+01
 2.600E+02, 0.000E+00, 7.069E+01, 8.188E+01, 8.665E+01
 2.630E+02, 0.000E+00, 7.115E+01, 8.014E+01, 8.707E+01
 2.660E+02, 0.000E+00, 7.160E+01, 7.873E+01, 8.753E+01
 2.690E+02, 0.000E+00, 7.204E+01, 7.735E+01, 8.803E+01
 2.720E+02, 0.000E+00, 7.243E+01, 7.615E+01, 8.862E+01
 2.760E+02, 0.000E+00, 7.278E+01, 7.501E+01, 8.943E+01
 2.790E+02, 0.000E+00, 7.304E+01, 7.410E+01, 9.029E+01
 2.820E+02, 0.000E+00, 7.318E+01, 7.339E+01, 9.110E+01
 2.850E+02, 0.000E+00, 7.330E+01, 7.279E+01, 9.199E+01
 2.880E+02, 0.000E+00, 7.335E+01, 7.233E+01, 9.295E+01
 2.920E+02, 0.000E+00, 7.320E+01, 7.197E+01, 9.414E+01
 2.950E+02, 0.000E+00, 7.285E+01, 7.168E+01, 9.553E+01
 2.980E+02, 0.000E+00, 7.237E+01, 7.151E+01, 9.688E+01
 3.010E+02, 0.000E+00, 7.184E+01, 7.143E+01, 9.830E+01
 3.040E+02, 0.000E+00, 7.127E+01, 7.146E+01, 9.987E+01
 3.080E+02, 0.000E+00, 7.046E+01, 7.157E+01, 1.020E+02
 3.110E+02, 0.000E+00, 6.950E+01, 7.172E+01, 1.042E+02
 3.140E+02, 0.000E+00, 6.854E+01, 7.192E+01, 1.063E+02
 3.170E+02, 0.000E+00, 6.750E+01, 7.219E+01, 1.086E+02
 3.200E+02, 0.000E+00, 6.646E+01, 7.250E+01, 1.110E+02
 3.240E+02, 0.000E+00, 6.529E+01, 7.290E+01, 1.140E+02
 3.270E+02, 0.000E+00, 6.417E+01, 7.335E+01, 1.171E+02
 3.300E+02, 0.000E+00, 6.325E+01, 7.381E+01, 1.199E+02
 3.330E+02, 0.000E+00, 6.237E+01, 7.430E+01, 1.227E+02
 3.360E+02, 0.000E+00, 6.150E+01, 7.481E+01, 1.257E+02
 3.400E+02, 0.000E+00, 6.055E+01, 7.546E+01, 1.292E+02
 3.430E+02, 0.000E+00, 5.973E+01, 7.617E+01, 1.328E+02
 3.460E+02, 0.000E+00, 5.914E+01, 7.682E+01, 1.359E+02
 3.490E+02, 0.000E+00, 5.865E+01, 7.749E+01, 1.392E+02
 3.520E+02, 0.000E+00, 5.820E+01, 7.823E+01, 1.426E+02
 3.560E+02, 0.000E+00, 5.770E+01, 7.920E+01, 1.466E+02
 3.590E+02, 0.000E+00, 5.729E+01, 8.028E+01, 1.507E+02
 3.620E+02, 0.000E+00, 5.701E+01, 8.125E+01, 1.541E+02
 3.650E+02, 0.000E+00, 5.681E+01, 8.229E+01, 1.576E+02
 3.680E+02, 0.000E+00, 5.665E+01, 8.344E+01, 1.610E+02
 3.720E+02, 0.000E+00, 5.648E+01, 8.494E+01, 1.648E+02
 3.750E+02, 0.000E+00, 5.636E+01, 8.651E+01, 1.684E+02
 3.780E+02, 0.000E+00, 5.632E+01, 8.792E+01, 1.714E+02
 3.810E+02, 0.000E+00, 5.632E+01, 8.945E+01, 1.741E+02
 3.840E+02, 0.000E+00, 5.637E+01, 9.109E+01, 1.765E+02
 3.880E+02, 0.000E+00, 5.644E+01, 9.311E+01, 1.788E+02
 3.910E+02, 0.000E+00, 5.653E+01, 9.516E+01, 1.810E+02
 3.940E+02, 0.000E+00, 5.665E+01, 9.700E+01, 1.823E+02
 3.970E+02, 0.000E+00, 5.681E+01, 9.892E+01, 1.831E+02
 4.000E+02, 0.000E+00, 5.699E+01, 1.009E+02, 1.836E+02
 4.040E+02, 0.000E+00, 5.722E+01, 1.032E+02, 1.837E+02
 4.070E+02, 0.000E+00, 5.747E+01, 1.056E+02, 1.829E+02
 4.100E+02, 0.000E+00, 5.771E+01, 1.077E+02, 1.818E+02
 4.130E+02, 0.000E+00, 5.797E+01, 1.098E+02, 1.803E+02
 4.160E+02, 0.000E+00, 5.827E+01, 1.120E+02, 1.784E+02
 4.200E+02, 0.000E+00, 5.863E+01, 1.145E+02, 1.755E+02
 4.230E+02, 0.000E+00, 5.900E+01, 1.172E+02, 1.722E+02
 4.260E+02, 0.000E+00, 5.934E+01, 1.196E+02, 1.687E+02
 4.290E+02, 0.000E+00, 5.970E+01, 1.220E+02, 1.644E+02
 4.320E+02, 0.000E+00, 6.009E+01, 1.244E+02, 1.595E+02
 4.360E+02, 0.000E+00, 6.056E+01, 1.272E+02, 1.534E+02
 4.390E+02, 0.000E+00, 6.104E+01, 1.299E+02, 1.467E+02
 4.420E+02, 0.000E+00, 6.149E+01, 1.323E+02, 1.405E+02
 4.450E+02, 0.000E+00, 6.198E+01, 1.346E+02, 1.342E+02
 4.480E+02, 0.000E+00, 6.252E+01, 1.368E+02, 1.278E+02
 4.520E+02, 0.000E+00, 6.319E+01, 1.393E+02, 1.203E+02
 4.550E+02, 0.000E+00, 6.389E+01, 1.417E+02, 1.128E+02
 4.580E+02, 0.000E+00, 6.451E+01, 1.436E+02, 1.066E+02
 4.610E+02, 0.000E+00, 6.519E+01, 1.454E+02, 1.009E+02
 4.640E+02, 0.000E+00, 6.593E+01, 1.469E+02, 9.564E+01
 4.680E+02, 0.000E+00, 6.686E+01, 1.485E+02, 8.985E+01
 4.710E+02, 0.000E+00, 6.784E+01, 1.499E+02, 8.465E+01
 4.740E+02, 0.000E+00, 6.869E+01, 1.509E+02, 8.090E+01
 4.770E+02, 0.000E+00, 6.959E+01, 1.515E+02, 7.758E+01
 4.800E+02, 0.000E+00, 7.055E+01, 1.519E+02, 7.442E+01
 4.840E+02, 0.000E+00, 7.174E+01, 1.523E+02, 7.114E+01
 4.870E+02, 0.000E+00, 7.299E+01, 1.522E+02, 6.824E+01
 4.900E+02, 0.000E+00, 7.407E+01, 1.518E+02, 6.590E+01
 4.930E+02, 0.000E+00, 7.517E+01, 1.510E+02, 6.382E+01
 4.960E+02, 0.000E+00, 7.632E+01, 1.501E+02, 6.207E+01
 5.000E+02, 0.000E+00, 7.770E+01, 1.488E+02, 6.031E+01
 5.030E+02, 0.000E+00, 7.913E+01, 1.471E+02, 5.867E+01
 5.060E+02, 0.000E+00, 8.036E+01, 1.453E+02, 5.745E+01
 5.090E+02, 0.000E+00, 8.160E+01, 1.433E+02, 5.637E+01
 5.120E+02, 0.000E+00, 8.287E+01, 1.411E+02, 5.536E+01
 5.160E+02, 0.000E+00, 8.438E+01, 1.380E+02, 5.427E+01
 5.190E+02, 0.000E+00, 8.592E+01, 1.342E+02, 5.331E+01
 5.220E+02, 0.000E+00, 8.725E+01, 1.307E+02, 5.255E+01
 5.250E+02, 0.000E+00, 8.859E+01, 1.271E+02, 5.183E+01
 5.280E+02, 0.000E+00, 8.996E+01, 1.232E+02, 5.120E+01
 5.320E+02, 0.000E+00, 9.161E+01, 1.184E+02, 5.055E+01
 5.350E+02, 0.000E+00, 9.331E+01, 1.133E+02, 4.995E+01
 5.380E+02, 0.000E+00, 9.479E+01, 1.089E+02, 4.949E+01
 5.410E+02, 0.000E+00, 9.628E+01, 1.045E+02, 4.909E+01
 5.440E+02, 0.000E+00, 9.776E+01, 1.001E+02, 4.872E+01
 5.480E+02, 0.000E+00, 9.949E+01, 9.495E+01, 4.827E+01
 5.510E+02, 0.000E+00, 1.012E+02, 8.988E+01, 4.777E+01
 5.540E+02, 0.000E+00, 1.027E+02, 8.581E+01, 4.732E+01
 5.570E+02, 0.000E+00, 1.042E+02, 8.203E+01, 4.686E+01
 5.600E+02, 0.000E+00, 1.056E+02, 7.850E+01, 4.645E+01
 5.640E+02, 0.000E+00, 1.072E+02, 7.452E+01, 4.603E+01
 5.670E+02, 0.000E+00, 1.088E+02, 7.089E+01, 4.564E+01
 5.700E+02, 0.000E+00, 1.101E+02, 6.819E+01, 4.528E+01
 5.730E+02, 0.000E+00, 1.114E+02, 6.582E+01, 4.489E+01
 5.760E+02, 0.000E+00, 1.126E+02, 6.357E+01, 4.447E+01
 5.800E+02, 0.000E+00, 1.139E+02, 6.110E+01, 4.400E+01
 5.830E+02, 0.000E+00, 1.151E+02, 5.887E+01, 4.367E+01
 5.860E+02, 0.000E+00, 1.160E+02, 5.715E+01, 4.352E+01
 5.890E+02, 0.000E+00, 1.169E+02, 5.552E+01, 4.342E+01
 5.920E+02, 0.000E+00, 1.177E+02, 5.397E+01, 4.329E+01
 5.960E+02, 0.000E+00, 1.185E+02, 5.240E+01, 4.307E+01
 5.990E+02, 0.000E+00, 1.191E+02, 5.107E+01, 4.281E+01
 6.020E+02, 0.000E+00, 1.195E+02, 5.004E+01, 4.263E+01
 6.050E+02, 0.000E+00, 1.198E+02, 4.906E+01, 4.258E+01
 6.080E+02, 0.000E+00, 1.200E+02, 4.816E+01, 4.267E+01
 6.120E+02, 0.000E+00, 1.201E+02, 4.724E+01, 4.287E+01
 6.150E+02, 0.000E+00, 1.200E+02, 4.641E+01, 4.313E+01
 6.180E+02, 0.000E+00, 1.197E+02, 4.572E+01, 4.344E+01
 6.210E+02, 0.000E+00, 1.192E+02, 4.508E+01, 4.380E+01
 6.240E+02, 0.000E+00, 1.187E+02, 4.450E+01, 4.416E+01
 6.280E+02, 0.000E+00, 1.180E+02, 4.387E+01, 4.461E+01
 6.310E+02, 0.000E+00, 1.171E+02, 4.327E+01, 4.507E+01
 6.340E+02, 0.000E+00, 1.162E+02, 4.280E+01, 4.546E+01
 6.370E+02, 0.000E+00, 1.151E+02, 4.238E+01, 4.581E+01
 6.400E+02, 0.000E+00, 1.139E+02, 4.200E+01, 4.609E+01
 6.440E+02, 0.000E+00, 1.125E+02, 4.158E+01, 4.637E+01
 6.470E+02, 0.000E+00, 1.108E+02, 4.119E+01, 4.664E+01
 6.500E+02, 0.000E+00, 1.091E+02, 4.089E+01, 4.687E+01
 6.530E+02, 0.000E+00, 1.072E+02, 4.063E+01, 4.711E+01
 6.560E+02, 0.000E+00, 1.050E+02, 4.038E+01, 4.734E+01
 6.600E+02, 0.000E+00, 1.025E+02, 4.007E+01, 4.762E+01
 6.630E+02, 0.000E+00, 9.986E+01, 3.974E+01, 4.792E+01
 6.660E+02, 0.000E+00, 9.745E+01, 3.943E+01, 4.819E+01
 6.690E+02, 0.000E+00, 9.491E+01, 3.911E+01, 4.844E+01
 6.720E+02, 0.000E+00, 9.224E+01, 3.880E+01, 4.867E+01
 6.760E+02, 0.000E+00, 8.907E+01, 3.848E+01, 4.891E+01
 6.790E+02, 0.000E+00, 8.590E+01, 3.819E+01, 4.913E+01
 6.820E+02, 0.000E+00, 8.317E+01, 3.796E+01, 4.924E+01
 6.850E+02, 0.000E+00, 8.043E+01, 3.773E+01, 4.927E+01
 6.880E+02, 0.000E+00, 7.769E+01, 3.747E+01, 4.924E+01
 6.920E+02, 0.000E+00, 7.449E+01, 3.715E+01, 4.890E+01
 6.950E+02, 0.000E+00, 7.133E+01, 3.681E+01, 4.791E+01
 6.980E+02, 0.000E+00, 6.876E+01, 3.653E+01, 4.656E+01
 7.010E+02, 0.000E+00, 6.632E+01, 3.631E+01, 4.499E+01
 7.040E+02, 0.000E+00, 6.403E+01, 3.616E+01, 4.287E+01
 7.080E+02, 0.000E+00, 6.150E+01, 3.606E+01, 3.954E+01
 7.110E+02, 0.000E+00, 5.901E+01, 3.597E+01, 3.573E+01
 7.140E+02, 0.000E+00, 5.702E+01, 3.588E+01, 3.279E+01
 7.170E+02, 0.000E+00, 5.520E+01, 3.576E+01, 3.045E+01
 7.200E+02, 0.000E+00, 5.357E+01, 3.561E+01, 2.864E+01
 7.240E+02, 0.000E+00, 5.187E+01, 3.543E+01, 2.686E+01
 7.270E+02, 0.000E+00, 5.024E+01, 3.531E+01, 2.572E+01
 7.300E+02, 0.000E+00, 4.889E+01, 3.531E+01, 2.541E+01
 7.330E+02, 0.000E+00, 4.763E+01, 3.538E+01, 2.539E+01
 7.360E+02, 0.000E+00, 4.646E+01, 3.549E+01, 2.539E+01
 7.400E+02, 0.000E+00, 4.521E+01, 3.565E+01, 2.539E+01
 7.430E+02, 0.000E+00, 4.402E+01, 3.586E+01, 2.539E+01
 7.460E+02, 0.000E+00, 4.303E+01, 3.609E+01, 2.539E+01
 7.490E+02, 0.000E+00, 4.212E+01, 3.634E+01, 2.539E+01
 7.520E+02, 0.000E+00, 4.130E+01, 3.659E+01, 2.539E+01
 7.560E+02, 0.000E+00, 4.047E+01, 3.690E+01, 2.318E+01
 7.590E+02, 0.000E+00, 3.972E+01, 3.721E+01, 6.044E+00
 7.620E+02, 0.000E+00, 3.908E+01, 3.748E+01, 0.000E+00
 7.650E+02, 0.000E+00, 3.849E+01, 3.775E+01, 0.000E+00
 7.680E+02, 0.000E+00, 3.794E+01, 3.798E+01, 0.000E+00
 7.720E+02, 0.000E+00, 3.737E+01, 3.821E+01, 0.000E+00
 7.750E+02, 0.000E+00, 3.684E+01, 3.840E+01, 0.000E+00
 7.780E+02, 0.000E+00, 3.640E+01, 3.856E+01, 0.000E+00
 7.810E+02, 2.188E+01, 3.598E+01, 3.872E+01, 0.000E+00
 7.840E+02, 6.889E+01, 3.558E+01, 3.888E+01, 0.000E+00
 7.880E+02, 7.496E+01, 3.516E+01, 3.907E+01, 0.000E+00
 7.910E+02, 8.079E+01, 3.476E+01, 3.926E+01, 0.000E+00
 7.940E+02, 8.542E+01, 3.444E+01, 3.942E+01, 0.000E+00
 7.970E+02, 8.951E+01, 3.412E+01, 3.960E+01, 0.000E+00
 8.000E+02, 9.302E+01, 3.383E+01, 3.978E+01, 0.000E+00
 8.040E+02, 9.660E+01, 3.351E+01, 3.999E+01, 0.000E+00
 8.070E+02, 9.986E+01, 3.323E+01, 4.019E+01, 0.000E+00
 8.100E+02, 1.026E+02, 3.301E+01, 4.035E+01, 0.000E+00
 8.130E+02, 1.050E+02, 3.279E+01, 4.050E+01, 0.000E+00
 8.160E+02, 1.067E+02, 3.258E+01, 4.064E+01, 0.000E+00
 8.200E+02, 1.075E+02, 3.236E+01, 4.078E+01, 0.000E+00
 8.230E+02, 1.073E+02, 3.216E+01, 4.086E+01, 0.000E+00
 8.260E+02, 1.061E+02, 3.200E+01, 4.087E+01, 0.000E+00
 8.290E+02, 1.043E+02, 3.185E+01, 4.085E+01, 0.000E+00
 8.320E+02, 1.023E+02, 3.169E+01, 4.075E+01, 0.000E+00
 8.360E+02, 1.000E+02, 3.149E+01, 4.029E+01, 0.000E+00
 8.390E+02, 9.762E+01, 3.127E+01, 3.945E+01, 0.000E+00
 8.420E+02, 9.556E+01, 3.108E+01, 3.847E+01, 0.000E+00
 8.450E+02, 9.347E+01, 3.088E+01, 3.740E+01, 0.000E+00
 8.480E+02, 9.136E+01, 3.069E+01, 3.600E+01, 0.000E+00
 8.520E+02, 8.886E+01, 3.048E+01, 3.386E+01, 0.000E+00
 8.550E+02, 8.634E+01, 3.029E+01, 3.130E+01, 0.000E+00
 8.580E+02, 8.419E+01, 3.014E+01, 2.906E+01, 0.000E+00
 8.610E+02, 8.212E+01, 3.000E+01, 2.709E+01, 0.000E+00
 8.640E+02, 8.017E+01, 2.986E+01, 2.547E+01, 0.000E+00
 8.680E+02, 7.804E+01, 2.968E+01, 2.398E+01, 0.000E+00
 8.710E+02, 7.606E+01, 2.949E+01, 2.267E+01, 0.000E+00
 8.740E+02, 7.449E+01, 2.931E+01, 2.180E+01, 0.000E+00
 8.770E+02, 7.299E+01, 2.913E+01, 2.127E+01, 0.000E+00
 8.800E+02, 7.149E+01, 2.895E+01, 2.108E+01, 0.000E+00
 8.840E+02, 6.977E+01, 2.876E+01, 2.107E+01, 0.000E+00
 8.870E+02, 6.809E+01, 2.862E+01, 2.107E+01, 0.000E+00
 8.900E+02, 6.669E+01, 2.854E+01, 2.107E+01, 0.000E+00
 8.930E+02, 6.533E+01, 2.849E+01, 2.107E+01, 0.000E+00
 8.960E+02, 6.401E+01, 2.844E+01, 2.107E+01, 0.000E+00
 9.000E+02, 6.251E+01, 2.839E+01, 2.107E+01, 0.000E+00
 9.030E+02, 6.101E+01, 2.831E+01, 2.107E+01, 0.000E+00
 9.060E+02, 5.976E+01, 2.824E+01, 2.107E+01, 0.000E+00
 9.090E+02, 5.858E+01, 2.814E+01, 2.106E+01, 0.000E+00
 9.120E+02, 5.748E+01, 2.804E+01, 1.758E+01, 0.000E+00
 9.160E+02, 5.630E+01, 2.794E+01, 3.568E+00, 0.000E+00
 9.190E+02, 5.524E+01, 2.788E+01, 0.000E+00, 0.000E+00
 9.220E+02, 5.440E+01, 2.788E+01, 0.000E+00, 0.000E+00
 9.250E+02, 5.359E+01, 2.792E+01, 0.000E+00, 0.000E+00
 9.280E+02, 5.279E+01, 2.798E+01, 0.000E+00, 0.000E+00
 9.320E+02, 5.197E+01, 2.807E+01, 0.000E+00, 0.000E+00
 9.350E+02, 5.130E+01, 2.817E+01, 0.000E+00, 0.000E+00
 9.380E+02, 5.086E+01, 2.829E+01, 0.000E+00, 0.000E+00
 9.410E+02, 5.053E+01, 2.842E+01, 0.000E+00, 0.000E+00
 9.440E+02, 5.032E+01, 2.857E+01, 0.000E+00, 0.000E+00
 9.480E+02, 5.015E+01, 2.875E+01, 0.000E+00, 0.000E+00
 9.510E+02, 4.999E+01, 2.894E+01, 0.000E+00, 0.000E+00
 9.540E+02, 4.988E+01, 2.910E+01, 0.000E+00, 0.000E+00
 9.570E+02, 4.981E+01, 2.927E+01, 0.000E+00, 0.000E+00
 9.600E+02, 4.979E+01, 2.943E+01, 0.000E+00, 0.000E+00
 9.640E+02, 4.982E+01, 2.963E+01, 0.000E+00, 0.000E+00
 9.670E+02, 4.991E+01, 2.983E+01, 0.000E+00, 0.000E+00
 9.700E+02, 5.002E+01, 2.997E+01, 0.000E+00, 0.000E+00
 9.730E+02, 5.014E+01, 3.010E+01, 0.000E+00, 0.000E+00
 9.760E+02, 5.025E+01, 3.022E+01, 0.000E+00, 0.000E+00
 9.800E+02, 5.037E+01, 3.034E+01, 0.000E+00, 0.000E+00
 9.830E+02, 5.048E+01, 3.045E+01, 0.000E+00, 0.000E+00
 9.860E+02, 5.056E+01, 3.055E+01, 0.000E+00, 0.000E+00
 9.890E+02, 5.064E+01, 3.065E+01, 0.000E+00, 0.000E+00
 9.920E+02, 5.071E+01, 3.075E+01, 0.000E+00, 0.000E+00
 9.960E+02, 5.079E+01, 3.087E+01, 0.000E+00, 0.000E+00
 9.990E+02, 5.087E+01, 3.098E+01, 0.000E+00, 0.000E+00
 1.002E+03, 5.091E+01, 3.109E+01, 0.000E+00, 0.000E+00
 1.005E+03, 5.094E+01, 3.119E+01, 0.000E+00, 0.000E+00
 1.008E+03, 5.094E+01, 3.130E+01, 0.000E+00, 0.000E+00
 1.012E+03, 5.092E+01, 3.143E+01, 0.000E+00, 0.000E+00
 1.015E+03, 5.088E+01, 3.157E+01, 0.000E+00, 0.000E+00
 1.018E+03, 5.084E+01, 3.168E+01, 0.000E+00, 0.000E+00
 1.021E+03, 5.080E+01, 3.178E+01, 0.000E+00, 0.000E+00
 1.024E+03, 5.077E+01, 3.188E+01, 0.000E+00, 0.000E+00
 1.028E+03, 5.076E+01, 3.198E+01, 0.000E+00, 0.000E+00
 1.031E+03, 5.079E+01, 3.208E+01, 0.000E+00, 0.000E+00
 1.034E+03, 5.084E+01, 3.216E+01, 0.000E+00, 0.000E+00
 1.037E+03, 5.090E+01, 3.222E+01, 0.000E+00, 0.000E+00
 1.040E+03, 5.099E+01, 3.226E+01, 0.000E+00, 0.000E+00
 1.044E+03, 5.108E+01, 3.227E+01, 0.000E+00, 0.000E+00
 1.047E+03, 5.120E+01, 3.226E+01, 0.000E+00, 0.000E+00
 1.050E+03, 5.133E+01, 3.223E+01, 0.000E+00, 0.000E+00
 1.053E+03, 5.149E+01, 3.210E+01, 0.000E+00, 0.000E+00
 1.056E+03, 5.167E+01, 3.182E+01, 0.000E+00, 0.000E+00
 1.060E+03, 5.192E+01, 3.131E+01, 0.000E+00, 0.000E+00
 1.063E+03, 5.220E+01, 3.063E+01, 0.000E+00, 0.000E+00
 1.066E+03, 5.244E+01, 3.000E+01, 0.000E+00, 0.000E+00
 1.069E+03, 5.267E+01, 2.928E+01, 0.000E+00, 0.000E+00
 1.072E+03, 5.288E+01, 2.837E+01, 0.000E+00, 0.000E+00
 1.076E+03, 5.308E+01, 2.707E+01, 0.000E+00, 0.000E+00
 1.079E+03, 5.324E+01, 2.552E+01, 0.000E+00, 0.000E+00
 1.082E+03, 5.334E+01, 2.410E+01, 0.000E+00, 0.000E+00
 1.085E+03, 5.342E+01, 2.273E+01, 0.000E+00, 0.000E+00
 1.088E+03, 5.349E+01, 2.150E+01, 0.000E+00, 0.000E+00
 1.092E+03, 5.356E+01, 2.029E+01, 0.000E+00, 0.000E+00
 1.095E+03, 5.356E+01, 1.930E+01, 0.000E+00, 0.000E+00
 1.098E+03, 5.350E+01, 1.858E+01, 0.000E+00, 0.000E+00
 1.101E+03, 5.338E+01, 1.789E+01, 0.000E+00, 0.000E+00
 1.104E+03, 5.319E+01, 1.732E+01, 0.000E+00, 0.000E+00
 1.108E+03, 5.290E+01, 1.688E+01, 0.000E+00, 0.000E+00
