s,kW/m2,kW/m2,kW/m2,kW/m2
 7.200E+01, 0.000E+00, 0.000E+00, 1.871E+02, 2.430E+02
 7.400E+01, 0.000E+00, 0.000E+00, 1.906E+02, 2.426E+02
 7.600E+01, 0.000E+00, 0.000E+00, 1.940E+02, 2.421E+02
 7.800E+01, 0.000E+00, 0.000E+00, 1.970E+02, 2.414E+02
 8.000E+01, 0.000E+00, 0.000E+00, 1.994E+02, 2.405E+02
 8.200E+01, 0.000E+00, 0.000E+00, 2.009E+02, 2.393E+02
 8.400E+01, 0.000E+00, 0.000E+00, 2.018E+02, 2.377E+02
 8.600E+01, 0.000E+00, 1.136E+02, 2.019E+02, 2.360E+02
 8.800E+01, 0.000E+00, 1.198E+02, 2.016E+02, 2.342E+02
 9.000E+01, 0.000E+00, 1.257E+02, 2.013E+02, 2.324E+02
 9.200E+01, 0.000E+00, 1.311E+02, 2.009E+02, 2.304E+02
 9.400E+01, 0.000E+00, 1.359E+02, 2.004E+02, 2.282E+02
 9.600E+01, 0.000E+00, 1.401E+02, 1.998E+02, 2.259E+02
 9.800E+01, 0.000E+00, 1.437E+02, 1.989E+02, 2.235E+02
 1.000E+02, 0.000E+00, 1.465E+02, 1.979E+02, 2.210E+02
 1.020E+02, 0.000E+00, 1.487E+02, 1.967E+02, 2.186E+02
 1.040E+02, 0.000E+00, 1.509E+02, 1.955E+02, 2.162E+02
 1.060E+02, 0.000E+00, 1.530E+02, 1.943E+02, 2.138E+02
 1.080E+02, 0.000E+00, 1.551E+02, 1.931E+02, 2.115E+02
 1.100E+02, 0.000E+00, 1.569E+02, 1.917E+02, 2.092E+02
 1.120E+02, 0.000E+00, 1.583E+02, 1.903E+02, 2.069E+02
 1.140E+02, 0.000E+00, 1.593E+02, 1.887E+02, 2.047E+02
 1.160E+02, 0.000E+00, 1.600E+02, 1.871E+02, 2.025E+02
 1.180E+02, 0.000E+00, 1.603E+02, 1.854E+02, 2.005E+02
 1.200E+02, 0.000E+00, 1.602E+02, 1.837E+02, 1.985E+02
 1.220E+02, 0.000E+00, 1.600E+02, 1.820E+02, 1.967E+02
 1.240E+02, 0.000E+00, 1.598E+02, 1.804E+02, 1.948E+02
 1.260E+02, 0.000E+00, 1.596E+02, 1.788E+02, 1.929E+02
 1.280E+02, 0.000E+00, 1.593E+02, 1.771E+02, 1.911E+02
 1.300E+02, 0.000E+00, 1.589E+02, 1.756E+02, 1.893E+02
 1.320E+02, 0.000E+00, 1.585E+02, 1.740E+02, 1.876E+02
 1.340E+02, 0.000E+00, 1.580E+02, 1.724E+02, 1.859E+02
 1.360E+02, 0.000E+00, 1.574E+02, 1.708E+02, 1.841E+02
 1.380E+02, 0.000E+00, 1.566E+02, 1.693E+02, 1.824E+02
 1.400E+02, 0.000E+00, 1.559E+02, 1.678E+02, 1.808E+02
 1.420E+02, 0.000E+00, 1.551E+02, 1.664E+02, 1.792E+02
 1.440E+02, 0.000E+00, 1.544E+02, 1.651E+02, 1.776E+02
 1.460E+02, 0.000E+00, 1.536E+02, 1.638E+02, 1.762E+02
 1.480E+02, 0.000E+00, 1.528E+02, 1.625E+02, 1.747E+02
 1.500E+02, 0.000E+00, 1.519E+02, 1.612E+02, 1.733E+02
 1.520E+02, 0.000E+00, 1.510E+02, 1.600E+02, 1.719E+02
 1.540E+02, 0.000E+00, 1.500E+02, 1.587E+02, 1.706E+02
 1.560E+02, 0.000E+00, 1.490E+02, 1.575E+02, 1.694E+02
 1.580E+02, 0.000E+00, 1.479E+02, 1.562E+02, 1.683E+02
 1.600E+02, 0.000E+00, 1.468E+02, 1.550E+02, 1.672E+02
 1.620E+02, 0.000E+00, 1.458E+02, 1.539E+02, 1.661E+02
 1.640E+02, 0.000E+00, 1.447E+02, 1.527E+02, 1.650E+02
 1.660E+02, 0.000E+00, 1.436E+02, 1.515E+02, 1.640E+02
 1.680E+02, 0.000E+00, 1.426E+02, 1.503E+02, 1.631E+02
 1.700E+02, 0.000E+00, 1.416E+02, 1.492E+02, 1.622E+02
 1.720E+02, 0.000E+00, 1.406E+02, 1.482E+02, 1.614E+02
 1.740E+02, 0.000E+00, 1.395E+02, 1.471E+02, 1.605E+02
 1.760E+02, 0.000E+00, 1.386E+02, 1.461E+02, 1.597E+02
 1.780E+02, 0.000E+00, 1.376E+02, 1.451E+02, 1.588E+02
 1.800E+02, 0.000E+00, 1.366E+02, 1.441E+02, 1.580E+02
 1.820E+02, 0.000E+00, 1.356E+02, 1.432E+02, 1.571E+02
 1.840E+02, 0.000E+00, 1.346E+02, 1.422E+02, 1.563E+02
 1.860E+02, 0.000E+00, 1.337E+02, 1.414E+02, 1.555E+02
 1.880E+02, 0.000E+00, 1.327E+02, 1.406E+02, 1.546E+02
 1.900E+02, 0.000E+00, 1.319E+02, 1.398E+02, 1.538E+02
 1.920E+02, 0.000E+00, 1.310E+02, 1.390E+02, 1.531E+02
 1.940E+02, 0.000E+00, 1.302E+02, 1.383E+02, 1.523E+02
 1.960E+02, 0.000E+00, 1.294E+02, 1.376E+02, 1.516E+02
 1.980E+02, 0.000E+00, 1.286E+02, 1.368E+02, 1.508E+02
 2.000E+02, 0.000E+00, 1.278E+02, 1.362E+02, 1.501E+02
 2.020E+02, 0.000E+00, 1.270E+02, 1.355E+02, 1.495E+02
 2.040E+02, 0.000E+00, 1.262E+02, 1.349E+02, 1.489E+02
 2.060E+02, 0.000E+00, 1.254E+02, 1.343E+02, 1.483E+02
 2.080E+02, 0.000E+00, 1.246E+02, 1.337E+02, 1.478E+02
 2.100E+02, 0.000E+00, 1.238E+02, 1.331E+02, 1.473E+02
 2.120E+02, 8.213E+01, 1.231E+02, 1.326E+02, 1.468E+02
 2.140E+02, 8.548E+01, 1.223E+02, 1.320E+02, 1.463E+02
 2.160E+02, 8.900E+01, 1.216E+02, 1.314E+02, 1.459E+02
 2.180E+02, 9.240E+01, 1.209E+02, 1.308E+02, 1.454E+02
 2.200E+02, 9.545E+01, 1.201E+02, 1.302E+02, 1.450E+02
 2.220E+02, 9.834E+01, 1.194E+02, 1.297E+02, 1.446E+02
 2.240E+02, 1.010E+02, 1.187E+02, 1.291E+02, 1.442E+02
 2.260E+02, 1.032E+02, 1.180E+02, 1.285E+02, 1.438E+02
 2.280E+02, 1.051E+02, 1.173E+02, 1.280E+02, 1.435E+02
 2.300E+02, 1.067E+02, 1.167E+02, 1.274E+02, 1.431E+02
 2.320E+02, 1.081E+02, 1.161E+02, 1.269E+02, 1.428E+02
 2.340E+02, 1.093E+02, 1.154E+02, 1.264E+02, 1.425E+02
 2.360E+02, 1.104E+02, 1.148E+02, 1.259E+02, 1.423E+02
 2.380E+02, 1.116E+02, 1.142E+02, 1.254E+02, 1.420E+02
 2.400E+02, 1.128E+02, 1.136E+02, 1.249E+02, 1.417E+02
 2.420E+02, 1.139E+02, 1.130E+02, 1.244E+02, 1.415E+02
 2.440E+02, 1.150E+02, 1.125E+02, 1.240E+02, 1.413E+02
 2.460E+02, 1.158E+02, 1.119E+02, 1.236E+02, 1.411E+02
 2.480E+02, 1.165E+02, 1.114E+02, 1.233E+02, 1.409E+02
 2.500E+02, 1.171E+02, 1.110E+02, 1.229E+02, 1.408E+02
 2.520E+02, 1.175E+02, 1.105E+02, 1.226E+02, 1.407E+02
 2.540E+02, 1.178E+02, 1.100E+02, 1.222E+02, 1.406E+02
 2.560E+02, 1.179E+02, 1.096E+02, 1.219E+02, 1.406E+02
 2.580E+02, 1.178E+02, 1.091E+02, 1.216E+02, 1.406E+02
 2.600E+02, 1.177E+02, 1.087E+02, 1.213E+02, 1.406E+02
 2.620E+02, 1.176E+02, 1.082E+02, 1.210E+02, 1.406E+02
 2.640E+02, 1.175E+02, 1.078E+02, 1.207E+02, 1.407E+02
 2.660E+02, 1.174E+02, 1.074E+02, 1.204E+02, 1.408E+02
 2.680E+02, 1.172E+02, 1.070E+02, 1.201E+02, 1.410E+02
 2.700E+02, 1.171E+02, 1.067E+02, 1.198E+02, 1.412E+02
 2.720E+02, 1.169E+02, 1.063E+02, 1.196E+02, 1.414E+02
 2.740E+02, 1.167E+02, 1.059E+02, 1.193E+02, 1.416E+02
 2.760E+02, 1.164E+02, 1.056E+02, 1.191E+02, 1.419E+02
 2.780E+02, 1.161E+02, 1.052E+02, 1.189E+02, 1.421E+02
 2.800E+02, 1.158E+02, 1.048E+02, 1.187E+02, 1.424E+02
 2.820E+02, 1.154E+02, 1.045E+02, 1.185E+02, 1.427E+02
 2.840E+02, 1.150E+02, 1.041E+02, 1.183E+02, 1.430E+02
 2.860E+02, 1.146E+02, 1.037E+02, 1.181E+02, 1.433E+02
 2.880E+02, 1.142E+02, 1.034E+02, 1.179E+02, 1.437E+02
 2.900E+02, 1.137E+02, 1.030E+02, 1.177E+02, 1.441E+02
 2.920E+02, 1.133E+02, 1.027E+02, 1.176E+02, 1.445E+02
 2.940E+02, 1.129E+02, 1.023E+02, 1.175E+02, 1.449E+02
 2.960E+02, 1.125E+02, 1.019E+02, 1.173E+02, 1.454E+02
 2.980E+02, 1.120E+02, 1.016E+02, 1.172E+02, 1.458E+02
 3.000E+02, 1.115E+02, 1.012E+02, 1.171E+02, 1.463E+02
 3.020E+02, 1.110E+02, 1.009E+02, 1.170E+02, 1.469E+02
 3.040E+02, 1.105E+02, 1.006E+02, 1.169E+02, 1.476E+02
 3.060E+02, 1.100E+02, 1.003E+02, 1.169E+02, 1.483E+02
 3.080E+02, 1.094E+02, 9.994E+01, 1.169E+02, 1.491E+02
 3.100E+02, 1.088E+02, 9.962E+01, 1.169E+02, 1.498E+02
 3.120E+02, 1.082E+02, 9.930E+01, 1.169E+02, 1.507E+02
 3.140E+02, 1.077E+02, 9.899E+01, 1.169E+02, 1.516E+02
 3.160E+02, 1.071E+02, 9.870E+01, 1.169E+02, 1.525E+02
 3.180E+02, 1.065E+02, 9.842E+01, 1.170E+02, 1.535E+02
 3.200E+02, 1.059E+02, 9.816E+01, 1.171E+02, 1.546E+02
 3.220E+02, 1.054E+02, 9.791E+01, 1.172E+02, 1.556E+02
 3.240E+02, 1.048E+02, 9.769E+01, 1.173E+02, 1.568E+02
 3.260E+02, 1.043E+02, 9.747E+01, 1.175E+02, 1.580E+02
 3.280E+02, 1.037E+02, 9.725E+01, 1.176E+02, 1.593E+02
 3.300E+02, 1.032E+02, 9.704E+01, 1.178E+02, 1.607E+02
 3.320E+02, 1.026E+02, 9.683E+01, 1.179E+02, 1.621E+02
 3.340E+02, 1.021E+02, 9.662E+01, 1.181E+02, 1.635E+02
 3.360E+02, 1.015E+02, 9.641E+01, 1.183E+02, 1.650E+02
 3.380E+02, 1.010E+02, 9.622E+01, 1.185E+02, 1.667E+02
 3.400E+02, 1.005E+02, 9.602E+01, 1.187E+02, 1.684E+02
 3.420E+02, 9.992E+01, 9.584E+01, 1.189E+02, 1.702E+02
 3.440E+02, 9.939E+01, 9.565E+01, 1.191E+02, 1.721E+02
 3.460E+02, 9.887E+01, 9.547E+01, 1.194E+02, 1.740E+02
 3.480E+02, 9.836E+01, 9.529E+01, 1.196E+02, 1.760E+02
 3.500E+02, 9.786E+01, 9.511E+01, 1.199E+02, 1.782E+02
 3.520E+02, 9.737E+01, 9.494E+01, 1.202E+02, 1.805E+02
 3.540E+02, 9.690E+01, 9.477E+01, 1.205E+02, 1.830E+02
 3.560E+02, 9.644E+01, 9.462E+01, 1.208E+02, 1.856E+02
 3.580E+02, 9.599E+01, 9.447E+01, 1.211E+02, 1.882E+02
 3.600E+02, 9.555E+01, 9.433E+01, 1.215E+02, 1.908E+02
 3.620E+02, 9.511E+01, 9.420E+01, 1.219E+02, 1.937E+02
 3.640E+02, 9.468E+01, 9.407E+01, 1.223E+02, 1.967E+02
 3.660E+02, 9.424E+01, 9.394E+01, 1.228E+02, 1.999E+02
 3.680E+02, 9.381E+01, 9.381E+01, 1.233E+02, 2.032E+02
 3.700E+02, 9.337E+01, 9.368E+01, 1.238E+02, 2.065E+02
 3.720E+02, 9.294E+01, 9.357E+01, 1.243E+02, 2.099E+02
 3.740E+02, 9.252E+01, 9.345E+01, 1.249E+02, 2.133E+02
 3.760E+02, 9.210E+01, 9.335E+01, 1.255E+02, 2.168E+02
 3.780E+02, 9.168E+01, 9.325E+01, 1.261E+02, 2.204E+02
 3.800E+02, 9.126E+01, 9.316E+01, 1.268E+02, 2.241E+02
 3.820E+02, 9.085E+01, 9.307E+01, 1.275E+02, 2.277E+02
 3.840E+02, 9.045E+01, 9.299E+01, 1.282E+02, 2.314E+02
 3.860E+02, 9.004E+01, 9.290E+01, 1.289E+02, 2.351E+02
 3.880E+02, 8.964E+01, 9.282E+01, 1.297E+02, 2.387E+02
 3.900E+02, 8.923E+01, 9.275E+01, 1.305E+02, 2.425E+02
 3.920E+02, 8.883E+01, 9.270E+01, 1.313E+02, 2.462E+02
 3.940E+02, 8.843E+01, 9.266E+01, 1.322E+02, 2.499E+02
 3.960E+02, 8.803E+01, 9.263E+01, 1.332E+02, 2.536E+02
 3.980E+02, 8.764E+01, 9.262E+01, 1.341E+02, 2.571E+02
 4.000E+02, 8.726E+01, 9.261E+01, 1.351E+02, 2.605E+02
 4.020E+02, 8.689E+01, 9.261E+01, 1.361E+02, 2.637E+02
 4.040E+02, 8.652E+01, 9.261E+01, 1.372E+02, 2.667E+02
 4.060E+02, 8.616E+01, 9.262E+01, 1.383E+02, 2.698E+02
 4.080E+02, 8.581E+01, 9.263E+01, 1.395E+02, 2.727E+02
 4.100E+02, 8.547E+01, 9.266E+01, 1.407E+02, 2.755E+02
 4.120E+02, 8.513E+01, 9.270E+01, 1.420E+02, 2.779E+02
 4.140E+02, 8.479E+01, 9.275E+01, 1.433E+02, 2.800E+02
 4.160E+02, 8.445E+01, 9.282E+01, 1.446E+02, 2.819E+02
 4.180E+02, 8.411E+01, 9.290E+01, 1.460E+02, 2.837E+02
 4.200E+02, 8.377E+01, 9.299E+01, 1.474E+02, 2.855E+02
 4.220E+02, 8.345E+01, 9.308E+01, 1.490E+02, 2.870E+02
 4.240E+02, 8.313E+01, 9.317E+01, 1.506E+02, 2.881E+02
 4.260E+02, 8.282E+01, 9.326E+01, 1.524E+02, 2.888E+02
 4.280E+02, 8.253E+01, 9.336E+01, 1.542E+02, 2.892E+02
 4.300E+02, 8.224E+01, 9.346E+01, 1.559E+02, 2.895E+02
 4.320E+02, 8.196E+01, 9.357E+01, 1.578E+02, 2.898E+02
 4.340E+02, 8.169E+01, 9.369E+01, 1.597E+02, 2.898E+02
 4.360E+02, 8.143E+01, 9.382E+01, 1.617E+02, 2.895E+02
 4.380E+02, 8.118E+01, 9.395E+01, 1.638E+02, 2.888E+02
 4.400E+02, 8.092E+01, 9.408E+01, 1.660E+02, 2.878E+02
 4.420E+02, 8.067E+01, 9.421E+01, 1.683E+02, 2.867E+02
 4.440E+02, 8.041E+01, 9.435E+01, 1.706E+02, 2.855E+02
 4.460E+02, 8.016E+01, 9.449E+01, 1.729E+02, 2.841E+02
 4.480E+02, 7.991E+01, 9.464E+01, 1.752E+02, 2.822E+02
 4.500E+02, 7.968E+01, 9.480E+01, 1.776E+02, 2.799E+02
 4.520E+02, 7.944E+01, 9.498E+01, 1.800E+02, 2.772E+02
 4.540E+02, 7.922E+01, 9.516E+01, 1.825E+02, 2.743E+02
 4.560E+02, 7.900E+01, 9.535E+01, 1.850E+02, 2.714E+02
 4.580E+02, 7.879E+01, 9.554E+01, 1.875E+02, 2.682E+02
 4.600E+02, 7.858E+01, 9.573E+01, 1.900E+02, 2.645E+02
 4.620E+02, 7.838E+01, 9.593E+01, 1.926E+02, 2.603E+02
 4.640E+02, 7.818E+01, 9.614E+01, 1.951E+02, 2.557E+02
 4.660E+02, 7.798E+01, 9.637E+01, 1.977E+02, 2.508E+02
 4.680E+02, 7.778E+01, 9.662E+01, 2.002E+02, 2.459E+02
 4.700E+02, 7.758E+01, 9.690E+01, 2.028E+02, 2.409E+02
 4.720E+02, 7.738E+01, 9.719E+01, 2.054E+02, 2.356E+02
 4.740E+02, 7.718E+01, 9.751E+01, 2.079E+02, 2.301E+02
 4.760E+02, 7.699E+01, 9.783E+01, 2.105E+02, 2.243E+02
 4.780E+02, 7.679E+01, 9.815E+01, 2.129E+02, 2.183E+02
 4.800E+02, 7.659E+01, 9.847E+01, 2.153E+02, 2.123E+02
 4.820E+02, 7.639E+01, 9.881E+01, 2.176E+02, 2.063E+02
 4.840E+02, 7.620E+01, 9.917E+01, 2.197E+02, 2.005E+02
 4.860E+02, 7.600E+01, 9.954E+01, 2.218E+02, 1.948E+02
 4.880E+02, 7.581E+01, 9.994E+01, 2.239E+02, 1.892E+02
 4.900E+02, 7.561E+01, 1.004E+02, 2.260E+02, 1.837E+02
 4.920E+02, 7.542E+01, 1.008E+02, 2.280E+02, 1.782E+02
 4.940E+02, 7.522E+01, 1.013E+02, 2.298E+02, 1.728E+02
 4.960E+02, 7.503E+01, 1.017E+02, 2.314E+02, 1.677E+02
 4.980E+02, 7.484E+01, 1.022E+02, 2.328E+02, 1.630E+02
 5.000E+02, 7.465E+01, 1.026E+02, 2.341E+02, 1.585E+02
 5.020E+02, 7.446E+01, 1.031E+02, 2.354E+02, 1.543E+02
 5.040E+02, 7.428E+01, 1.036E+02, 2.366E+02, 1.501E+02
 5.060E+02, 7.410E+01, 1.042E+02, 2.378E+02, 1.460E+02
 5.080E+02, 7.392E+01, 1.047E+02, 2.387E+02, 1.420E+02
 5.100E+02, 7.374E+01, 1.053E+02, 2.395E+02, 1.380E+02
 5.120E+02, 7.357E+01, 1.059E+02, 2.400E+02, 1.342E+02
 5.140E+02, 7.340E+01, 1.066E+02, 2.403E+02, 1.305E+02
 5.160E+02, 7.322E+01, 1.072E+02, 2.405E+02, 1.268E+02
 5.180E+02, 7.305E+01, 1.078E+02, 2.407E+02, 1.231E+02
 5.200E+02, 7.288E+01, 1.084E+02, 2.409E+02, 1.194E+02
 5.220E+02, 7.271E+01, 1.091E+02, 2.409E+02, 1.157E+02
 5.240E+02, 7.255E+01, 1.098E+02, 2.407E+02, 1.121E+02
 5.260E+02, 7.239E+01, 1.106E+02, 2.403E+02, 1.084E+02
 5.280E+02, 7.225E+01, 1.114E+02, 2.396E+02, 1.048E+02
 5.300E+02, 7.210E+01, 1.122E+02, 2.389E+02, 1.012E+02
 5.320E+02, 7.197E+01, 1.130E+02, 2.381E+02, 9.768E+01
 5.340E+02, 7.184E+01, 1.138E+02, 2.373E+02, 9.440E+01
 5.360E+02, 7.171E+01, 1.146E+02, 2.363E+02, 9.130E+01
 5.380E+02, 7.160E+01, 1.155E+02, 2.351E+02, 8.839E+01
 5.400E+02, 7.148E+01, 1.164E+02, 2.336E+02, 8.555E+01
 5.420E+02, 7.136E+01, 1.173E+02, 2.319E+02, 8.273E+01
 5.440E+02, 7.125E+01, 1.183E+02, 2.300E+02, 8.012E+01
 5.460E+02, 7.113E+01, 1.194E+02, 2.280E+02, 7.785E+01
 5.480E+02, 7.102E+01, 1.205E+02, 2.259E+02, 7.591E+01
 5.500E+02, 7.091E+01, 1.216E+02, 2.238E+02, 7.430E+01
 5.520E+02, 7.080E+01, 1.227E+02, 2.214E+02, 7.284E+01
 5.540E+02, 7.069E+01, 1.238E+02, 2.188E+02, 7.138E+01
 5.560E+02, 7.058E+01, 1.250E+02, 2.158E+02, 7.004E+01
 5.580E+02, 7.048E+01, 1.262E+02, 2.126E+02, 6.889E+01
 5.600E+02, 7.038E+01, 1.274E+02, 2.092E+02, 6.794E+01
 5.620E+02, 7.028E+01, 1.287E+02, 2.058E+02, 6.719E+01
 5.640E+02, 7.018E+01, 1.300E+02, 2.024E+02, 6.655E+01
 5.660E+02, 7.008E+01, 1.314E+02, 1.989E+02, 6.591E+01
 5.680E+02, 6.999E+01, 1.329E+02, 1.952E+02, 6.530E+01
 5.700E+02, 6.989E+01, 1.343E+02, 1.913E+02, 6.477E+01
 5.720E+02, 6.979E+01, 1.357E+02, 1.874E+02, 6.431E+01
 5.740E+02, 6.970E+01, 1.372E+02, 1.832E+02, 6.392E+01
 5.760E+02, 6.961E+01, 1.386E+02, 1.791E+02, 6.357E+01
 5.780E+02, 6.952E+01, 1.401E+02, 1.749E+02, 6.323E+01
 5.800E+02, 6.944E+01, 1.416E+02, 1.708E+02, 6.290E+01
 5.820E+02, 6.936E+01, 1.432E+02, 1.668E+02, 6.260E+01
 5.840E+02, 6.928E+01, 1.447E+02, 1.629E+02, 6.233E+01
 5.860E+02, 6.920E+01, 1.463E+02, 1.590E+02, 6.209E+01
 5.880E+02, 6.913E+01, 1.479E+02, 1.552E+02, 6.187E+01
 5.900E+02, 6.906E+01, 1.495E+02, 1.514E+02, 6.165E+01
 5.920E+02, 6.899E+01, 1.511E+02, 1.476E+02, 6.143E+01
 5.940E+02, 6.892E+01, 1.527E+02, 1.439E+02, 6.124E+01
 5.960E+02, 6.886E+01, 1.543E+02, 1.403E+02, 6.108E+01
 5.980E+02, 6.879E+01, 1.559E+02, 1.370E+02, 6.093E+01
 6.000E+02, 6.872E+01, 1.575E+02, 1.338E+02, 6.081E+01
 6.020E+02, 6.866E+01, 1.591E+02, 1.308E+02, 6.069E+01
 6.040E+02, 6.860E+01, 1.607E+02, 1.279E+02, 6.057E+01
 6.060E+02, 6.854E+01, 1.623E+02, 1.250E+02, 6.048E+01
 6.080E+02, 6.849E+01, 1.639E+02, 1.221E+02, 6.040E+01
 6.100E+02, 6.843E+01, 1.655E+02, 1.193E+02, 6.034E+01
 6.120E+02, 6.838E+01, 1.671E+02, 1.166E+02, 6.029E+01
 6.140E+02, 6.834E+01, 1.686E+02, 1.139E+02, 6.025E+01
 6.160E+02, 6.829E+01, 1.701E+02, 1.113E+02, 6.021E+01
 6.180E+02, 6.825E+01, 1.716E+02, 1.087E+02, 6.016E+01
 6.200E+02, 6.820E+01, 1.730E+02, 1.061E+02, 6.010E+01
 6.220E+02, 6.815E+01, 1.743E+02, 1.036E+02, 6.003E+01
 6.240E+02, 6.811E+01, 1.757E+02, 1.010E+02, 5.996E+01
 6.260E+02, 6.807E+01, 1.770E+02, 9.849E+01, 5.988E+01
 6.280E+02, 6.804E+01, 1.783E+02, 9.595E+01, 5.980E+01
 6.300E+02, 6.802E+01, 1.796E+02, 9.343E+01, 5.971E+01
 6.320E+02, 6.800E+01, 1.808E+02, 9.091E+01, 5.962E+01
 6.340E+02, 6.798E+01, 1.819E+02, 8.840E+01, 5.953E+01
 6.360E+02, 6.797E+01, 1.830E+02, 8.588E+01, 5.943E+01
 6.380E+02, 6.797E+01, 1.839E+02, 8.339E+01, 5.933E+01
 6.400E+02, 6.797E+01, 1.848E+02, 8.101E+01, 5.923E+01
 6.420E+02, 6.797E+01, 1.856E+02, 7.873E+01, 5.912E+01
 6.440E+02, 6.797E+01, 1.864E+02, 7.657E+01, 5.900E+01
 6.460E+02, 6.797E+01, 1.872E+02, 7.452E+01, 5.886E+01
 6.480E+02, 6.797E+01, 1.879E+02, 7.255E+01, 5.870E+01
 6.500E+02, 6.798E+01, 1.886E+02, 7.059E+01, 5.854E+01
 6.520E+02, 6.799E+01, 1.892E+02, 6.864E+01, 5.838E+01
 6.540E+02, 6.801E+01, 1.897E+02, 6.683E+01, 5.823E+01
 6.560E+02, 6.803E+01, 1.900E+02, 6.522E+01, 5.810E+01
 6.580E+02, 6.806E+01, 1.903E+02, 6.379E+01, 5.797E+01
 6.600E+02, 6.809E+01, 1.905E+02, 6.256E+01, 5.787E+01
 6.620E+02, 6.813E+01, 1.906E+02, 6.150E+01, 5.777E+01
 6.640E+02, 6.817E+01, 1.907E+02, 6.049E+01, 5.767E+01
 6.660E+02, 6.822E+01, 1.909E+02, 5.949E+01, 5.757E+01
 6.680E+02, 6.827E+01, 1.909E+02, 5.853E+01, 5.749E+01
 6.700E+02, 6.832E+01, 1.909E+02, 5.768E+01, 5.741E+01
 6.720E+02, 6.836E+01, 1.907E+02, 5.695E+01, 5.734E+01
 6.740E+02, 6.841E+01, 1.905E+02, 5.634E+01, 5.728E+01
 6.760E+02, 6.846E+01, 1.902E+02, 5.583E+01, 5.722E+01
 6.780E+02, 6.851E+01, 1.897E+02, 5.539E+01, 5.716E+01
 6.800E+02, 6.857E+01, 1.892E+02, 5.494E+01, 5.711E+01
 6.820E+02, 6.863E+01, 1.887E+02, 5.451E+01, 5.706E+01
 6.840E+02, 6.869E+01, 1.882E+02, 5.411E+01, 5.702E+01
 6.860E+02, 6.876E+01, 1.877E+02, 5.376E+01, 5.698E+01
 6.880E+02, 6.882E+01, 1.870E+02, 5.344E+01, 5.694E+01
 6.900E+02, 6.889E+01, 1.862E+02, 5.317E+01, 5.690E+01
 6.920E+02, 6.896E+01, 1.853E+02, 5.293E+01, 5.685E+01
