s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-35","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+01, 0.000E+00, 0.000E+00, 8.546E-01
 1.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.300E+01, 0.000E+00, 0.000E+00, 2.894E+01
 1.400E+01, 0.000E+00, 0.000E+00, 6.248E+01
 1.500E+01, 0.000E+00, 0.000E+00, 8.026E+01
 1.600E+01, 0.000E+00, 0.000E+00, 9.598E+01
 1.700E+01, 0.000E+00, 0.000E+00, 1.122E+02
 1.800E+01, 0.000E+00, 0.000E+00, 1.298E+02
 1.900E+01, 0.000E+00, 0.000E+00, 1.473E+02
 2.000E+01, 0.000E+00, 0.000E+00, 1.649E+02
 2.100E+01, 0.000E+00, 0.000E+00, 1.814E+02
 2.200E+01, 0.000E+00, 0.000E+00, 1.962E+02
 2.300E+01, 0.000E+00, 0.000E+00, 2.088E+02
 2.400E+01, 0.000E+00, 0.000E+00, 2.190E+02
 2.500E+01, 0.000E+00, 4.539E+01, 2.269E+02
 2.600E+01, 0.000E+00, 5.443E+01, 2.329E+02
 2.700E+01, 0.000E+00, 6.128E+01, 2.363E+02
 2.800E+01, 0.000E+00, 6.912E+01, 2.383E+02
 2.900E+01, 0.000E+00, 7.720E+01, 2.395E+02
 3.000E+01, 0.000E+00, 8.652E+01, 2.407E+02
 3.100E+01, 0.000E+00, 9.622E+01, 2.419E+02
 3.200E+01, 0.000E+00, 1.059E+02, 2.431E+02
 3.300E+01, 0.000E+00, 1.156E+02, 2.443E+02
 3.400E+01, 0.000E+00, 1.253E+02, 2.456E+02
 3.500E+01, 0.000E+00, 1.345E+02, 2.464E+02
 3.600E+01, 0.000E+00, 1.429E+02, 2.468E+02
 3.700E+01, 0.000E+00, 1.504E+02, 2.473E+02
 3.800E+01, 0.000E+00, 1.571E+02, 2.477E+02
 3.900E+01, 0.000E+00, 1.627E+02, 2.482E+02
 4.000E+01, 0.000E+00, 1.673E+02, 2.486E+02
 4.100E+01, 3.471E+01, 1.711E+02, 2.491E+02
 4.200E+01, 4.125E+01, 1.739E+02, 2.495E+02
 4.300E+01, 4.541E+01, 1.757E+02, 2.496E+02
 4.400E+01, 4.993E+01, 1.771E+02, 2.492E+02
 4.500E+01, 5.485E+01, 1.778E+02, 2.488E+02
 4.600E+01, 5.986E+01, 1.785E+02, 2.484E+02
 4.700E+01, 6.555E+01, 1.792E+02, 2.481E+02
 4.800E+01, 7.158E+01, 1.798E+02, 2.476E+02
 4.900E+01, 7.770E+01, 1.806E+02, 2.473E+02
 5.000E+01, 8.381E+01, 1.813E+02, 2.468E+02
 5.100E+01, 8.987E+01, 1.819E+02, 2.453E+02
 5.200E+01, 9.605E+01, 1.826E+02, 2.436E+02
 5.300E+01, 1.021E+02, 1.833E+02, 2.420E+02
 5.400E+01, 1.077E+02, 1.836E+02, 2.403E+02
 5.500E+01, 1.130E+02, 1.839E+02, 2.386E+02
 5.600E+01, 1.176E+02, 1.842E+02, 2.370E+02
 5.700E+01, 1.221E+02, 1.844E+02, 2.353E+02
 5.800E+01, 1.258E+02, 1.847E+02, 2.336E+02
 5.900E+01, 1.293E+02, 1.849E+02, 2.321E+02
 6.000E+01, 1.321E+02, 1.852E+02, 2.320E+02
 6.100E+01, 1.345E+02, 1.854E+02, 2.323E+02
 6.200E+01, 1.368E+02, 1.857E+02, 2.326E+02
 6.300E+01, 1.381E+02, 1.859E+02, 2.329E+02
 6.400E+01, 1.392E+02, 1.861E+02, 2.332E+02
 6.500E+01, 1.401E+02, 1.860E+02, 2.335E+02
 6.600E+01, 1.406E+02, 1.857E+02, 2.338E+02
 6.700E+01, 1.410E+02, 1.855E+02, 2.341E+02
 6.800E+01, 1.415E+02, 1.853E+02, 2.343E+02
 6.900E+01, 1.419E+02, 1.851E+02, 2.336E+02
 7.000E+01, 1.423E+02, 1.849E+02, 2.326E+02
 7.100E+01, 1.428E+02, 1.847E+02, 2.313E+02
 7.200E+01, 1.432E+02, 1.844E+02, 2.293E+02
 7.300E+01, 1.437E+02, 1.842E+02, 2.273E+02
 7.400E+01, 1.441E+02, 1.840E+02, 2.252E+02
 7.500E+01, 1.445E+02, 1.831E+02, 2.222E+02
 7.600E+01, 1.450E+02, 1.822E+02, 2.190E+02
 7.700E+01, 1.453E+02, 1.813E+02, 2.146E+02
 7.800E+01, 1.455E+02, 1.804E+02, 2.098E+02
 7.900E+01, 1.456E+02, 1.794E+02, 2.035E+02
 8.000E+01, 1.458E+02, 1.785E+02, 1.967E+02
 8.100E+01, 1.459E+02, 1.776E+02, 1.899E+02
 8.200E+01, 1.461E+02, 1.767E+02, 1.832E+02
 8.300E+01, 1.463E+02, 1.757E+02, 1.764E+02
 8.400E+01, 1.464E+02, 1.748E+02, 1.696E+02
 8.500E+01, 1.466E+02, 1.739E+02, 1.634E+02
 8.600E+01, 1.467E+02, 1.730E+02, 1.587E+02
 8.700E+01, 1.469E+02, 1.729E+02, 1.540E+02
 8.800E+01, 1.470E+02, 1.730E+02, 1.494E+02
 8.900E+01, 1.472E+02, 1.732E+02, 1.453E+02
 9.000E+01, 1.473E+02, 1.734E+02, 1.429E+02
 9.100E+01, 1.473E+02, 1.735E+02, 1.407E+02
