s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 8.200E+01, 2.803E+02, 0.000E+00, 4.215E+02, 2.808E+01, 5.300E+02, 1.650E+02, 6.156E+02, 1.987E+02
 8.400E+01, 2.829E+02, 0.000E+00, 4.245E+02, 3.646E+01, 5.330E+02, 1.670E+02, 6.184E+02, 1.975E+02
 8.600E+01, 2.854E+02, 0.000E+00, 4.275E+02, 4.457E+01, 5.359E+02, 1.690E+02, 6.211E+02, 1.962E+02
 8.800E+01, 2.878E+02, 0.000E+00, 4.304E+02, 5.228E+01, 5.387E+02, 1.705E+02, 6.238E+02, 1.950E+02
 9.000E+01, 2.903E+02, 0.000E+00, 4.332E+02, 6.038E+01, 5.415E+02, 1.696E+02, 6.263E+02, 1.937E+02
 9.200E+01, 2.927E+02, 0.000E+00, 4.360E+02, 6.910E+01, 5.442E+02, 1.682E+02, 6.288E+02, 1.925E+02
 9.400E+01, 2.950E+02, 0.000E+00, 4.387E+02, 7.786E+01, 5.468E+02, 1.669E+02, 6.313E+02, 1.912E+02
 9.600E+01, 2.973E+02, 0.000E+00, 4.413E+02, 8.637E+01, 5.493E+02, 1.660E+02, 6.336E+02, 1.907E+02
 9.800E+01, 2.996E+02, 0.000E+00, 4.439E+02, 9.470E+01, 5.518E+02, 1.653E+02, 6.359E+02, 1.913E+02
 1.000E+02, 3.019E+02, 0.000E+00, 4.464E+02, 1.027E+02, 5.542E+02, 1.645E+02, 6.381E+02, 1.921E+02
 1.020E+02, 3.041E+02, 0.000E+00, 4.489E+02, 1.090E+02, 5.566E+02, 1.638E+02, 6.403E+02, 1.929E+02
 1.040E+02, 3.063E+02, 0.000E+00, 4.513E+02, 1.146E+02, 5.589E+02, 1.631E+02, 6.424E+02, 1.938E+02
 1.060E+02, 3.084E+02, 0.000E+00, 4.537E+02, 1.202E+02, 5.611E+02, 1.623E+02, 6.444E+02, 1.946E+02
 1.080E+02, 3.105E+02, 0.000E+00, 4.560E+02, 1.251E+02, 5.633E+02, 1.616E+02, 6.464E+02, 1.955E+02
 1.100E+02, 3.126E+02, 0.000E+00, 4.583E+02, 1.300E+02, 5.654E+02, 1.610E+02, 6.484E+02, 1.963E+02
 1.120E+02, 3.146E+02, 0.000E+00, 4.605E+02, 1.334E+02, 5.675E+02, 1.606E+02, 6.502E+02, 1.972E+02
 1.140E+02, 3.167E+02, 0.000E+00, 4.627E+02, 1.358E+02, 5.695E+02, 1.604E+02, 6.521E+02, 1.980E+02
 1.160E+02, 3.186E+02, 0.000E+00, 4.648E+02, 1.381E+02, 5.715E+02, 1.601E+02, 6.538E+02, 1.989E+02
 1.180E+02, 3.206E+02, 0.000E+00, 4.669E+02, 1.404E+02, 5.734E+02, 1.598E+02, 6.556E+02, 1.997E+02
 1.200E+02, 3.225E+02, 0.000E+00, 4.689E+02, 1.427E+02, 5.753E+02, 1.595E+02, 6.573E+02, 2.005E+02
 1.220E+02, 3.244E+02, 0.000E+00, 4.709E+02, 1.450E+02, 5.771E+02, 1.592E+02, 6.589E+02, 2.012E+02
 1.240E+02, 3.263E+02, 0.000E+00, 4.728E+02, 1.473E+02, 5.789E+02, 1.589E+02, 6.605E+02, 2.018E+02
 1.260E+02, 3.281E+02, 0.000E+00, 4.747E+02, 1.494E+02, 5.806E+02, 1.586E+02, 6.620E+02, 2.024E+02
 1.280E+02, 3.299E+02, 0.000E+00, 4.766E+02, 1.503E+02, 5.823E+02, 1.583E+02, 6.636E+02, 2.031E+02
 1.300E+02, 3.317E+02, 0.000E+00, 4.784E+02, 1.507E+02, 5.839E+02, 1.579E+02, 6.650E+02, 2.037E+02
 1.320E+02, 3.335E+02, 0.000E+00, 4.802E+02, 1.511E+02, 5.855E+02, 1.576E+02, 6.665E+02, 2.043E+02
 1.340E+02, 3.352E+02, 0.000E+00, 4.819E+02, 1.515E+02, 5.871E+02, 1.574E+02, 6.678E+02, 2.049E+02
 1.360E+02, 3.369E+02, 0.000E+00, 4.836E+02, 1.518E+02, 5.886E+02, 1.576E+02, 6.692E+02, 2.055E+02
 1.380E+02, 3.386E+02, 0.000E+00, 4.853E+02, 1.522E+02, 5.901E+02, 1.578E+02, 6.705E+02, 2.061E+02
 1.400E+02, 3.402E+02, 0.000E+00, 4.870E+02, 1.525E+02, 5.916E+02, 1.580E+02, 6.718E+02, 2.068E+02
 1.420E+02, 3.418E+02, 0.000E+00, 4.886E+02, 1.528E+02, 5.930E+02, 1.583E+02, 6.731E+02, 2.077E+02
 1.440E+02, 3.434E+02, 0.000E+00, 4.901E+02, 1.532E+02, 5.944E+02, 1.585E+02, 6.743E+02, 2.103E+02
 1.460E+02, 3.450E+02, 0.000E+00, 4.917E+02, 1.532E+02, 5.958E+02, 1.588E+02, 6.755E+02, 2.131E+02
 1.480E+02, 3.466E+02, 0.000E+00, 4.932E+02, 1.532E+02, 5.971E+02, 1.590E+02, 6.766E+02, 2.159E+02
 1.500E+02, 3.481E+02, 0.000E+00, 4.946E+02, 1.531E+02, 5.984E+02, 1.592E+02, 6.778E+02, 2.186E+02
 1.520E+02, 3.496E+02, 0.000E+00, 4.961E+02, 1.530E+02, 5.996E+02, 1.595E+02, 6.788E+02, 2.213E+02
 1.540E+02, 3.511E+02, 0.000E+00, 4.975E+02, 1.530E+02, 6.008E+02, 1.598E+02, 6.799E+02, 2.240E+02
 1.560E+02, 3.525E+02, 0.000E+00, 4.989E+02, 1.529E+02, 6.020E+02, 1.608E+02, 6.810E+02, 2.266E+02
 1.580E+02, 3.539E+02, 0.000E+00, 5.002E+02, 1.528E+02, 6.032E+02, 1.620E+02, 6.820E+02, 2.292E+02
 1.600E+02, 3.554E+02, 0.000E+00, 5.015E+02, 1.528E+02, 6.044E+02, 1.632E+02, 6.830E+02, 2.318E+02
 1.620E+02, 3.567E+02, 0.000E+00, 5.028E+02, 1.527E+02, 6.055E+02, 1.644E+02, 6.839E+02, 2.343E+02
 1.640E+02, 3.581E+02, 0.000E+00, 5.041E+02, 1.526E+02, 6.066E+02, 1.655E+02, 6.849E+02, 2.368E+02
 1.660E+02, 3.594E+02, 0.000E+00, 5.053E+02, 1.525E+02, 6.076E+02, 1.666E+02, 6.858E+02, 2.392E+02
 1.680E+02, 3.608E+02, 0.000E+00, 5.065E+02, 1.525E+02, 6.086E+02, 1.678E+02, 6.867E+02, 2.416E+02
 1.700E+02, 3.621E+02, 0.000E+00, 5.077E+02, 1.524E+02, 6.097E+02, 1.689E+02, 6.875E+02, 2.448E+02
 1.720E+02, 3.634E+02, 0.000E+00, 5.089E+02, 1.523E+02, 6.106E+02, 1.700E+02, 6.884E+02, 2.485E+02
 1.740E+02, 3.646E+02, 0.000E+00, 5.100E+02, 1.522E+02, 6.116E+02, 1.710E+02, 6.892E+02, 2.537E+02
 1.760E+02, 3.659E+02, 0.000E+00, 5.112E+02, 1.521E+02, 6.125E+02, 1.721E+02, 6.900E+02, 2.591E+02
 1.780E+02, 3.671E+02, 0.000E+00, 5.122E+02, 1.520E+02, 6.135E+02, 1.732E+02, 6.908E+02, 2.645E+02
 1.800E+02, 3.683E+02, 0.000E+00, 5.133E+02, 1.520E+02, 6.144E+02, 1.744E+02, 6.915E+02, 2.698E+02
 1.820E+02, 3.695E+02, 0.000E+00, 5.144E+02, 1.524E+02, 6.152E+02, 1.761E+02, 6.923E+02, 2.752E+02
 1.840E+02, 3.706E+02, 0.000E+00, 5.154E+02, 1.528E+02, 6.161E+02, 1.784E+02, 6.930E+02, 2.806E+02
 1.860E+02, 3.718E+02, 0.000E+00, 5.164E+02, 1.531E+02, 6.169E+02, 1.807E+02, 6.937E+02, 2.860E+02
 1.880E+02, 3.729E+02, 0.000E+00, 5.174E+02, 1.535E+02, 6.177E+02, 1.831E+02, 6.944E+02, 2.914E+02
 1.900E+02, 3.740E+02, 0.000E+00, 5.183E+02, 1.539E+02, 6.185E+02, 1.854E+02, 6.950E+02, 2.968E+02
 1.920E+02, 3.751E+02, 0.000E+00, 5.193E+02, 1.542E+02, 6.193E+02, 1.883E+02, 6.957E+02, 3.030E+02
 1.940E+02, 3.762E+02, 0.000E+00, 5.202E+02, 1.546E+02, 6.201E+02, 1.914E+02, 6.963E+02, 3.099E+02
 1.960E+02, 3.772E+02, 0.000E+00, 5.211E+02, 1.549E+02, 6.208E+02, 1.945E+02, 6.970E+02, 3.169E+02
 1.980E+02, 3.783E+02, 0.000E+00, 5.220E+02, 1.552E+02, 6.215E+02, 1.976E+02, 6.976E+02, 3.238E+02
 2.000E+02, 3.793E+02, 0.000E+00, 5.228E+02, 1.559E+02, 6.222E+02, 2.006E+02, 6.981E+02, 3.308E+02
 2.020E+02, 3.803E+02, 0.000E+00, 5.237E+02, 1.568E+02, 6.229E+02, 2.036E+02, 6.987E+02, 3.379E+02
 2.040E+02, 3.813E+02, 0.000E+00, 5.245E+02, 1.576E+02, 6.236E+02, 2.070E+02, 6.993E+02, 3.474E+02
 2.060E+02, 3.822E+02, 0.000E+00, 5.253E+02, 1.585E+02, 6.242E+02, 2.105E+02, 6.998E+02, 3.577E+02
 2.080E+02, 3.832E+02, 0.000E+00, 5.261E+02, 1.593E+02, 6.249E+02, 2.144E+02, 7.003E+02, 3.680E+02
 2.100E+02, 3.841E+02, 0.000E+00, 5.269E+02, 1.601E+02, 6.255E+02, 2.189E+02, 7.009E+02, 3.783E+02
 2.120E+02, 3.851E+02, 0.000E+00, 5.277E+02, 1.610E+02, 6.261E+02, 2.234E+02, 7.014E+02, 3.886E+02
 2.140E+02, 3.860E+02, 0.000E+00, 5.284E+02, 1.618E+02, 6.267E+02, 2.280E+02, 7.019E+02, 3.989E+02
 2.160E+02, 3.869E+02, 0.000E+00, 5.291E+02, 1.627E+02, 6.273E+02, 2.326E+02, 7.023E+02, 4.095E+02
 2.180E+02, 3.878E+02, 0.000E+00, 5.299E+02, 1.638E+02, 6.279E+02, 2.372E+02, 7.028E+02, 4.222E+02
 2.200E+02, 3.886E+02, 0.000E+00, 5.306E+02, 1.649E+02, 6.284E+02, 2.416E+02, 7.033E+02, 4.354E+02
 2.220E+02, 3.895E+02, 0.000E+00, 5.312E+02, 1.661E+02, 6.290E+02, 2.460E+02, 7.037E+02, 4.485E+02
 2.240E+02, 3.903E+02, 0.000E+00, 5.319E+02, 1.673E+02, 6.295E+02, 2.505E+02, 7.041E+02, 4.615E+02
 2.260E+02, 3.912E+02, 0.000E+00, 5.326E+02, 1.684E+02, 6.300E+02, 2.553E+02, 7.045E+02, 4.745E+02
 2.280E+02, 3.920E+02, 0.000E+00, 5.332E+02, 1.695E+02, 6.305E+02, 2.605E+02, 7.050E+02, 4.858E+02
 2.300E+02, 3.928E+02, 0.000E+00, 5.338E+02, 1.707E+02, 6.310E+02, 2.659E+02, 7.054E+02, 4.931E+02
 2.320E+02, 3.936E+02, 0.000E+00, 5.345E+02, 1.722E+02, 6.315E+02, 2.712E+02, 7.057E+02, 5.003E+02
 2.340E+02, 3.943E+02, 0.000E+00, 5.351E+02, 1.741E+02, 6.319E+02, 2.765E+02, 7.061E+02, 5.075E+02
 2.360E+02, 3.951E+02, 0.000E+00, 5.357E+02, 1.760E+02, 6.324E+02, 2.819E+02, 7.065E+02, 5.147E+02
 2.380E+02, 3.959E+02, 0.000E+00, 5.362E+02, 1.779E+02, 6.329E+02, 2.872E+02, 7.069E+02, 5.219E+02
 2.400E+02, 3.966E+02, 0.000E+00, 5.368E+02, 1.797E+02, 6.333E+02, 2.925E+02, 7.072E+02, 5.251E+02
 2.420E+02, 3.973E+02, 0.000E+00, 5.374E+02, 1.817E+02, 6.337E+02, 2.979E+02, 7.076E+02, 5.197E+02
 2.440E+02, 3.980E+02, 0.000E+00, 5.379E+02, 1.846E+02, 6.341E+02, 3.032E+02, 7.079E+02, 5.069E+02
 2.460E+02, 3.987E+02, 0.000E+00, 5.384E+02, 1.874E+02, 6.345E+02, 3.085E+02, 7.082E+02, 4.941E+02
 2.480E+02, 3.994E+02, 0.000E+00, 5.390E+02, 1.903E+02, 6.349E+02, 3.138E+02, 7.085E+02, 4.814E+02
 2.500E+02, 4.001E+02, 0.000E+00, 5.395E+02, 1.931E+02, 6.353E+02, 3.192E+02, 7.088E+02, 4.690E+02
 2.520E+02, 4.008E+02, 0.000E+00, 5.400E+02, 1.958E+02, 6.357E+02, 3.245E+02, 7.091E+02, 4.566E+02
 2.540E+02, 4.014E+02, 0.000E+00, 5.405E+02, 1.986E+02, 6.361E+02, 3.281E+02, 7.094E+02, 4.411E+02
 2.560E+02, 4.021E+02, 0.000E+00, 5.409E+02, 2.021E+02, 6.364E+02, 3.315E+02, 7.097E+02, 4.176E+02
 2.580E+02, 4.027E+02, 0.000E+00, 5.414E+02, 2.063E+02, 6.368E+02, 3.349E+02, 7.100E+02, 3.936E+02
 2.600E+02, 4.033E+02, 3.374E+00, 5.419E+02, 2.108E+02, 6.371E+02, 3.383E+02, 7.103E+02, 3.691E+02
 2.620E+02, 4.040E+02, 5.679E+00, 5.423E+02, 2.154E+02, 6.375E+02, 3.414E+02, 7.105E+02, 3.443E+02
 2.640E+02, 4.046E+02, 7.981E+00, 5.428E+02, 2.200E+02, 6.378E+02, 3.417E+02, 7.108E+02, 3.195E+02
 2.660E+02, 4.052E+02, 1.028E+01, 5.432E+02, 2.239E+02, 6.381E+02, 3.397E+02, 7.111E+02, 2.948E+02
 2.680E+02, 4.057E+02, 1.259E+01, 5.436E+02, 2.271E+02, 6.384E+02, 3.377E+02, 7.113E+02, 2.723E+02
 2.700E+02, 4.063E+02, 1.489E+01, 5.440E+02, 2.304E+02, 6.387E+02, 3.363E+02, 7.115E+02, 2.506E+02
 2.720E+02, 4.069E+02, 1.720E+01, 5.444E+02, 2.344E+02, 6.390E+02, 3.350E+02, 7.118E+02, 2.326E+02
 2.740E+02, 4.074E+02, 1.951E+01, 5.448E+02, 2.396E+02, 6.393E+02, 3.331E+02, 7.120E+02, 2.160E+02
 2.760E+02, 4.080E+02, 2.181E+01, 5.452E+02, 2.445E+02, 6.396E+02, 3.274E+02, 7.122E+02, 1.977E+02
 2.780E+02, 4.085E+02, 2.413E+01, 5.456E+02, 2.468E+02, 6.399E+02, 3.208E+02, 7.124E+02, 1.799E+02
 2.800E+02, 4.091E+02, 2.644E+01, 5.460E+02, 2.483E+02, 6.402E+02, 3.142E+02, 7.127E+02, 1.672E+02
 2.820E+02, 4.096E+02, 2.876E+01, 5.463E+02, 2.499E+02, 6.404E+02, 3.076E+02, 7.129E+02, 1.551E+02
 2.840E+02, 4.101E+02, 3.107E+01, 5.467E+02, 2.514E+02, 6.407E+02, 3.009E+02, 7.131E+02, 1.431E+02
 2.860E+02, 4.106E+02, 3.339E+01, 5.470E+02, 2.528E+02, 6.409E+02, 2.943E+02, 7.133E+02, 1.311E+02
 2.880E+02, 4.111E+02, 3.571E+01, 5.474E+02, 2.530E+02, 6.412E+02, 2.881E+02, 7.134E+02, 1.206E+02
 2.900E+02, 4.116E+02, 3.804E+01, 5.477E+02, 2.507E+02, 6.414E+02, 2.819E+02, 7.136E+02, 1.149E+02
 2.920E+02, 4.121E+02, 4.036E+01, 5.480E+02, 2.482E+02, 6.417E+02, 2.757E+02, 7.138E+02, 1.099E+02
 2.940E+02, 4.125E+02, 4.269E+01, 5.484E+02, 2.454E+02, 6.419E+02, 2.701E+02, 7.140E+02, 1.050E+02
 2.960E+02, 4.130E+02, 4.502E+01, 5.487E+02, 2.426E+02, 6.421E+02, 2.680E+02, 7.142E+02, 1.001E+02
 2.980E+02, 4.135E+02, 4.735E+01, 5.490E+02, 2.393E+02, 6.423E+02, 2.676E+02, 7.143E+02, 9.528E+01
 3.000E+02, 4.139E+02, 4.968E+01, 5.493E+02, 2.351E+02, 6.426E+02, 2.678E+02, 7.145E+02, 9.080E+01
 3.020E+02, 4.143E+02, 5.202E+01, 5.496E+02, 2.306E+02, 6.428E+02, 2.681E+02, 7.147E+02, 8.869E+01
 3.040E+02, 4.148E+02, 5.435E+01, 5.499E+02, 2.260E+02, 6.430E+02, 2.685E+02, 7.148E+02, 8.720E+01
 3.060E+02, 4.152E+02, 5.667E+01, 5.502E+02, 2.212E+02, 6.432E+02, 2.688E+02, 7.150E+02, 8.576E+01
 3.080E+02, 4.156E+02, 5.871E+01, 5.504E+02, 2.163E+02, 6.434E+02, 2.700E+02, 7.151E+02, 8.434E+01
 3.100E+02, 4.160E+02, 6.059E+01, 5.507E+02, 2.111E+02, 6.436E+02, 2.715E+02, 7.153E+02, 8.292E+01
 3.120E+02, 4.165E+02, 6.246E+01, 5.510E+02, 2.070E+02, 6.438E+02, 2.733E+02, 7.154E+02, 8.150E+01
 3.140E+02, 4.169E+02, 6.432E+01, 5.512E+02, 2.032E+02, 6.439E+02, 2.756E+02, 7.155E+02, 8.008E+01
 3.160E+02, 4.172E+02, 6.618E+01, 5.515E+02, 1.995E+02, 6.441E+02, 2.781E+02, 7.157E+02, 7.866E+01
 3.180E+02, 4.176E+02, 6.804E+01, 5.517E+02, 1.961E+02, 6.443E+02, 2.806E+02, 7.158E+02, 7.724E+01
 3.200E+02, 4.180E+02, 6.990E+01, 5.520E+02, 1.924E+02, 6.445E+02, 2.827E+02, 7.159E+02, 7.582E+01
 3.220E+02, 4.184E+02, 7.176E+01, 5.522E+02, 1.895E+02, 6.446E+02, 2.852E+02, 7.160E+02, 7.440E+01
 3.240E+02, 4.188E+02, 7.362E+01, 5.525E+02, 1.867E+02, 6.448E+02, 2.864E+02, 7.162E+02, 7.298E+01
 3.260E+02, 4.191E+02, 7.549E+01, 5.527E+02, 1.837E+02, 6.449E+02, 2.868E+02, 7.163E+02, 7.155E+01
 3.280E+02, 4.195E+02, 7.736E+01, 5.529E+02, 1.803E+02, 6.451E+02, 2.872E+02, 7.164E+02, 7.013E+01
 3.300E+02, 4.198E+02, 7.908E+01, 5.531E+02, 1.772E+02, 6.452E+02, 2.876E+02, 7.165E+02, 6.895E+01
 3.320E+02, 4.202E+02, 8.004E+01, 5.533E+02, 1.750E+02, 6.454E+02, 2.882E+02, 7.166E+02, 6.854E+01
 3.340E+02, 4.205E+02, 8.071E+01, 5.536E+02, 1.727E+02, 6.455E+02, 2.889E+02, 7.167E+02, 6.822E+01
 3.360E+02, 4.208E+02, 8.131E+01, 5.538E+02, 1.702E+02, 6.457E+02, 2.897E+02, 7.168E+02, 6.791E+01
 3.380E+02, 4.212E+02, 8.189E+01, 5.540E+02, 1.680E+02, 6.458E+02, 2.905E+02, 7.169E+02, 6.761E+01
 3.400E+02, 4.215E+02, 8.247E+01, 5.542E+02, 1.667E+02, 6.460E+02, 2.899E+02, 7.170E+02, 6.730E+01
 3.420E+02, 4.218E+02, 8.288E+01, 5.544E+02, 1.656E+02, 6.461E+02, 2.855E+02, 7.171E+02, 6.700E+01
 3.440E+02, 4.221E+02, 8.275E+01, 5.545E+02, 1.645E+02, 6.462E+02, 2.808E+02, 7.172E+02, 6.669E+01
 3.460E+02, 4.224E+02, 8.245E+01, 5.547E+02, 1.639E+02, 6.463E+02, 2.761E+02, 7.173E+02, 6.638E+01
 3.480E+02, 4.227E+02, 8.211E+01, 5.549E+02, 1.647E+02, 6.465E+02, 2.714E+02, 7.174E+02, 6.608E+01
 3.500E+02, 4.230E+02, 8.176E+01, 5.551E+02, 1.659E+02, 6.466E+02, 2.668E+02, 7.175E+02, 6.577E+01
 3.520E+02, 4.233E+02, 8.141E+01, 5.553E+02, 1.675E+02, 6.467E+02, 2.624E+02, 7.176E+02, 6.547E+01
 3.540E+02, 4.236E+02, 8.105E+01, 5.554E+02, 1.692E+02, 6.468E+02, 2.582E+02, 7.177E+02, 6.516E+01
 3.560E+02, 4.239E+02, 8.069E+01, 5.556E+02, 1.711E+02, 6.469E+02, 2.540E+02, 7.177E+02, 6.486E+01
 3.580E+02, 4.242E+02, 8.034E+01, 5.558E+02, 1.731E+02, 6.470E+02, 2.491E+02, 7.178E+02, 6.455E+01
 3.600E+02, 4.244E+02, 7.998E+01, 5.559E+02, 1.752E+02, 6.471E+02, 2.412E+02, 7.179E+02, 6.425E+01
 3.620E+02, 4.247E+02, 7.962E+01, 5.561E+02, 1.778E+02, 6.472E+02, 2.328E+02, 7.180E+02, 6.394E+01
 3.640E+02, 4.250E+02, 7.926E+01, 5.562E+02, 1.813E+02, 6.473E+02, 2.244E+02, 7.180E+02, 6.364E+01
 3.660E+02, 4.252E+02, 7.891E+01, 5.564E+02, 1.863E+02, 6.474E+02, 2.160E+02, 7.181E+02, 6.333E+01
 3.680E+02, 4.255E+02, 7.855E+01, 5.565E+02, 1.925E+02, 6.475E+02, 2.076E+02, 7.182E+02, 6.302E+01
 3.700E+02, 4.257E+02, 7.819E+01, 5.567E+02, 1.998E+02, 6.476E+02, 1.992E+02, 7.183E+02, 6.272E+01
 3.720E+02, 4.260E+02, 7.783E+01, 5.568E+02, 2.062E+02, 6.477E+02, 1.883E+02, 7.183E+02, 6.241E+01
 3.740E+02, 4.262E+02, 7.748E+01, 5.570E+02, 2.099E+02, 6.478E+02, 1.735E+02, 7.184E+02, 6.211E+01
 3.760E+02, 4.265E+02, 7.712E+01, 5.571E+02, 2.131E+02, 6.479E+02, 1.583E+02, 7.184E+02, 6.180E+01
 3.780E+02, 4.267E+02, 7.676E+01, 5.572E+02, 2.161E+02, 6.480E+02, 1.449E+02, 7.185E+02, 6.150E+01
 3.800E+02, 4.269E+02, 7.640E+01, 5.574E+02, 2.192E+02, 6.481E+02, 1.335E+02, 7.186E+02, 6.119E+01
