s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+00, 0.000E+00, 1.350E+02, 1.833E+02
 8.000E+00, 0.000E+00, 1.667E+02, 2.387E+02
 9.000E+00, 0.000E+00, 2.001E+02, 2.978E+02
 1.000E+01, 0.000E+00, 2.352E+02, 3.568E+02
 1.100E+01, 0.000E+00, 2.700E+02, 4.033E+02
 1.200E+01, 0.000E+00, 2.978E+02, 4.443E+02
 1.300E+01, 0.000E+00, 3.225E+02, 4.867E+02
 1.400E+01, 0.000E+00, 3.463E+02, 5.345E+02
 1.500E+01, 1.575E+00, 3.712E+02, 5.902E+02
 1.600E+01, 4.210E+01, 3.986E+02, 6.559E+02
 1.700E+01, 8.342E+01, 4.295E+02, 7.329E+02
 1.800E+01, 1.054E+02, 4.642E+02, 8.219E+02
 1.900E+01, 1.230E+02, 5.038E+02, 9.215E+02
 2.000E+01, 1.396E+02, 5.485E+02, 1.026E+03
 2.100E+01, 1.562E+02, 5.986E+02, 1.129E+03
 2.200E+01, 1.734E+02, 6.541E+02, 1.223E+03
 2.300E+01, 1.890E+02, 7.133E+02, 1.302E+03
 2.400E+01, 2.019E+02, 7.743E+02, 1.358E+03
 2.500E+01, 2.141E+02, 8.357E+02, 1.386E+03
 2.600E+01, 2.255E+02, 8.942E+02, 1.380E+03
 2.700E+01, 2.368E+02, 9.473E+02, 1.337E+03
 2.800E+01, 2.487E+02, 9.935E+02, 1.262E+03
 2.900E+01, 2.613E+02, 1.030E+03, 1.159E+03
 3.000E+01, 2.744E+02, 1.054E+03, 1.035E+03
 3.100E+01, 2.890E+02, 1.064E+03, 9.007E+02
 3.200E+01, 3.047E+02, 1.057E+03, 7.639E+02
 3.300E+01, 3.217E+02, 1.035E+03, 6.328E+02
 3.400E+01, 3.405E+02, 9.976E+02, 5.142E+02
 3.500E+01, 3.608E+02, 9.461E+02, 4.113E+02
 3.600E+01, 3.827E+02, 8.828E+02, 3.252E+02
 3.700E+01, 4.068E+02, 8.109E+02, 2.557E+02
 3.800E+01, 4.326E+02, 7.331E+02, 2.009E+02
 3.900E+01, 4.597E+02, 6.523E+02, 1.584E+02
 4.000E+01, 4.881E+02, 5.723E+02, 1.257E+02
 4.100E+01, 5.172E+02, 4.953E+02, 1.006E+02
 4.200E+01, 5.465E+02, 4.236E+02, 8.128E+01
 4.300E+01, 5.757E+02, 3.586E+02, 6.653E+01
 4.400E+01, 6.038E+02, 3.013E+02, 5.545E+01
 4.500E+01, 6.305E+02, 2.515E+02, 4.714E+01
 4.600E+01, 6.553E+02, 2.092E+02, 4.078E+01
 4.700E+01, 6.775E+02, 1.738E+02, 3.575E+01
 4.800E+01, 6.968E+02, 1.446E+02, 3.159E+01
 4.900E+01, 7.127E+02, 1.206E+02, 2.799E+01
 5.000E+01, 7.243E+02, 1.010E+02, 2.452E+01
 5.100E+01, 7.313E+02, 8.501E+01, 2.046E+01
 5.200E+01, 7.332E+02, 7.188E+01, 1.635E+01
 5.300E+01, 7.300E+02, 6.115E+01, 1.261E+01
 5.400E+01, 7.214E+02, 5.242E+01, 9.235E+00
 5.500E+01, 7.077E+02, 4.544E+01, 6.225E+00
 5.600E+01, 6.891E+02, 3.980E+01, 2.594E+00
 5.700E+01, 6.658E+02, 3.530E+01, 0.000E+00
 5.800E+01, 6.385E+02, 3.160E+01, 0.000E+00
 5.900E+01, 6.077E+02, 2.853E+01, 0.000E+00
 6.000E+01, 5.740E+02, 2.590E+01, 0.000E+00
 6.100E+01, 5.382E+02, 2.359E+01, 0.000E+00
 6.200E+01, 5.008E+02, 2.151E+01, 0.000E+00
 6.300E+01, 4.626E+02, 1.952E+01, 0.000E+00
 6.400E+01, 4.244E+02, 1.730E+01, 0.000E+00
 6.500E+01, 3.868E+02, 1.481E+01, 0.000E+00
 6.600E+01, 3.502E+02, 1.244E+01, 0.000E+00
 6.700E+01, 3.154E+02, 1.023E+01, 0.000E+00
 6.800E+01, 2.825E+02, 8.185E+00, 0.000E+00
 6.900E+01, 2.519E+02, 6.301E+00, 0.000E+00
 7.000E+01, 2.238E+02, 4.583E+00, 0.000E+00
 7.100E+01, 1.981E+02, 2.775E+00, 0.000E+00
 7.200E+01, 1.749E+02, 0.000E+00, 0.000E+00
 7.300E+01, 1.542E+02, 0.000E+00, 0.000E+00
 7.400E+01, 1.358E+02, 0.000E+00, 0.000E+00
 7.500E+01, 1.195E+02, 0.000E+00, 0.000E+00
 7.600E+01, 1.054E+02, 0.000E+00, 0.000E+00
 7.700E+01, 9.290E+01, 0.000E+00, 0.000E+00
 7.800E+01, 8.207E+01, 0.000E+00, 0.000E+00
 7.900E+01, 7.266E+01, 0.000E+00, 0.000E+00
 8.000E+01, 6.441E+01, 0.000E+00, 0.000E+00
 8.100E+01, 5.728E+01, 0.000E+00, 0.000E+00
 8.200E+01, 5.104E+01, 0.000E+00, 0.000E+00
 8.300E+01, 4.559E+01, 0.000E+00, 0.000E+00
 8.400E+01, 4.087E+01, 0.000E+00, 0.000E+00
 8.500E+01, 3.676E+01, 0.000E+00, 0.000E+00
 8.600E+01, 3.325E+01, 0.000E+00, 0.000E+00
 8.700E+01, 3.023E+01, 0.000E+00, 0.000E+00
 8.800E+01, 2.761E+01, 0.000E+00, 0.000E+00
 8.900E+01, 2.539E+01, 0.000E+00, 0.000E+00
 9.000E+01, 2.344E+01, 0.000E+00, 0.000E+00
 9.100E+01, 2.175E+01, 0.000E+00, 0.000E+00
 9.200E+01, 2.026E+01, 0.000E+00, 0.000E+00
 9.300E+01, 1.892E+01, 0.000E+00, 0.000E+00
