s,kW/m2,kW/m2
 4.700E+01, 2.075E+02, 2.357E+02
 4.800E+01, 2.048E+02, 2.328E+02
 4.900E+01, 2.023E+02, 2.301E+02
 5.000E+01, 1.998E+02, 2.273E+02
 5.100E+01, 1.975E+02, 2.246E+02
 5.200E+01, 1.952E+02, 2.220E+02
 5.300E+01, 1.930E+02, 2.194E+02
 5.400E+01, 1.909E+02, 2.168E+02
 5.500E+01, 1.889E+02, 2.143E+02
 5.600E+01, 1.869E+02, 2.119E+02
 5.700E+01, 1.850E+02, 2.097E+02
 5.800E+01, 1.831E+02, 2.075E+02
 5.900E+01, 1.813E+02, 2.056E+02
 6.000E+01, 1.796E+02, 2.038E+02
 6.100E+01, 1.779E+02, 2.022E+02
 6.200E+01, 1.762E+02, 2.008E+02
 6.300E+01, 1.747E+02, 1.997E+02
 6.400E+01, 1.731E+02, 1.987E+02
 6.500E+01, 1.715E+02, 1.978E+02
 6.600E+01, 1.700E+02, 1.972E+02
 6.700E+01, 1.685E+02, 1.966E+02
 6.800E+01, 1.670E+02, 1.961E+02
 6.900E+01, 1.655E+02, 1.958E+02
 7.000E+01, 1.640E+02, 1.955E+02
 7.100E+01, 1.626E+02, 1.952E+02
 7.200E+01, 1.612E+02, 1.950E+02
 7.300E+01, 1.598E+02, 1.948E+02
 7.400E+01, 1.585E+02, 1.947E+02
 7.500E+01, 1.573E+02, 1.945E+02
 7.600E+01, 1.560E+02, 1.944E+02
 7.700E+01, 1.549E+02, 1.942E+02
 7.800E+01, 1.539E+02, 1.939E+02
 7.900E+01, 1.529E+02, 1.936E+02
 8.000E+01, 1.520E+02, 1.932E+02
 8.100E+01, 1.511E+02, 1.927E+02
 8.200E+01, 1.504E+02, 1.921E+02
 8.300E+01, 1.498E+02, 1.914E+02
 8.400E+01, 1.492E+02, 1.907E+02
 8.500E+01, 1.487E+02, 1.900E+02
 8.600E+01, 1.483E+02, 1.892E+02
 8.700E+01, 1.479E+02, 1.883E+02
 8.800E+01, 1.476E+02, 1.873E+02
 8.900E+01, 1.473E+02, 1.863E+02
 9.000E+01, 1.471E+02, 1.852E+02
 9.100E+01, 1.469E+02, 1.841E+02
 9.200E+01, 1.467E+02, 1.830E+02
 9.300E+01, 1.466E+02, 1.819E+02
 9.400E+01, 1.464E+02, 1.808E+02
 9.500E+01, 1.463E+02, 1.798E+02
 9.600E+01, 1.462E+02, 1.789E+02
 9.700E+01, 1.461E+02, 1.781E+02
 9.800E+01, 1.460E+02, 1.773E+02
 9.900E+01, 1.459E+02, 1.766E+02
 1.000E+02, 1.459E+02, 1.759E+02
 1.010E+02, 1.457E+02, 1.753E+02
 1.020E+02, 1.456E+02, 1.746E+02
 1.030E+02, 1.455E+02, 1.739E+02
 1.040E+02, 1.453E+02, 1.732E+02
 1.050E+02, 1.451E+02, 1.724E+02
 1.060E+02, 1.448E+02, 1.716E+02
 1.070E+02, 1.445E+02, 1.708E+02
 1.080E+02, 1.442E+02, 1.699E+02
 1.090E+02, 1.439E+02, 1.691E+02
 1.100E+02, 1.435E+02, 1.682E+02
 1.110E+02, 1.431E+02, 1.673E+02
 1.120E+02, 1.426E+02, 1.665E+02
 1.130E+02, 1.422E+02, 1.657E+02
 1.140E+02, 1.417E+02, 1.650E+02
 1.150E+02, 1.412E+02, 1.644E+02
 1.160E+02, 1.407E+02, 1.638E+02
 1.170E+02, 1.401E+02, 1.633E+02
 1.180E+02, 1.395E+02, 1.628E+02
 1.190E+02, 1.389E+02, 1.623E+02
 1.200E+02, 1.383E+02, 1.620E+02
 1.210E+02, 1.377E+02, 1.616E+02
 1.220E+02, 1.371E+02, 1.613E+02
 1.230E+02, 1.364E+02, 1.610E+02
 1.240E+02, 1.358E+02, 1.608E+02
 1.250E+02, 1.353E+02, 1.606E+02
 1.260E+02, 1.347E+02, 1.603E+02
 1.270E+02, 1.342E+02, 1.601E+02
 1.280E+02, 1.337E+02, 1.599E+02
 1.290E+02, 1.333E+02, 1.597E+02
 1.300E+02, 1.329E+02, 1.594E+02
 1.310E+02, 1.325E+02, 1.592E+02
 1.320E+02, 1.321E+02, 1.590E+02
 1.330E+02, 1.317E+02, 1.588E+02
 1.340E+02, 1.314E+02, 1.587E+02
 1.350E+02, 1.310E+02, 1.586E+02
 1.360E+02, 1.306E+02, 1.586E+02
 1.370E+02, 1.302E+02, 1.587E+02
 1.380E+02, 1.298E+02, 1.588E+02
 1.390E+02, 1.294E+02, 1.589E+02
 1.400E+02, 1.289E+02, 1.591E+02
 1.410E+02, 1.284E+02, 1.592E+02
 1.420E+02, 1.280E+02, 1.594E+02
 1.430E+02, 1.275E+02, 1.595E+02
 1.440E+02, 1.270E+02, 1.597E+02
 1.450E+02, 1.265E+02, 1.597E+02
 1.460E+02, 1.260E+02, 1.598E+02
 1.470E+02, 1.255E+02, 1.599E+02
 1.480E+02, 1.250E+02, 1.599E+02
 1.490E+02, 1.246E+02, 1.599E+02
 1.500E+02, 1.242E+02, 1.598E+02
 1.510E+02, 1.238E+02, 1.598E+02
 1.520E+02, 1.234E+02, 1.597E+02
 1.530E+02, 1.231E+02, 1.596E+02
 1.540E+02, 1.228E+02, 1.595E+02
 1.550E+02, 1.225E+02, 1.594E+02
 1.560E+02, 1.222E+02, 1.593E+02
 1.570E+02, 1.219E+02, 1.592E+02
 1.580E+02, 1.217E+02, 1.590E+02
 1.590E+02, 1.215E+02, 1.588E+02
 1.600E+02, 1.213E+02, 1.586E+02
 1.610E+02, 1.211E+02, 1.584E+02
 1.620E+02, 1.210E+02, 1.582E+02
 1.630E+02, 1.208E+02, 1.580E+02
 1.640E+02, 1.207E+02, 1.578E+02
 1.650E+02, 1.205E+02, 1.577E+02
 1.660E+02, 1.204E+02, 1.576E+02
 1.670E+02, 1.203E+02, 1.575E+02
 1.680E+02, 1.202E+02, 1.575E+02
 1.690E+02, 1.200E+02, 1.574E+02
 1.700E+02, 1.199E+02, 1.574E+02
 1.710E+02, 1.198E+02, 1.574E+02
 1.720E+02, 1.196E+02, 1.573E+02
 1.730E+02, 1.195E+02, 1.572E+02
 1.740E+02, 1.194E+02, 1.571E+02
 1.750E+02, 1.193E+02, 1.571E+02
 1.760E+02, 1.192E+02, 1.570E+02
 1.770E+02, 1.191E+02, 1.569E+02
 1.780E+02, 1.191E+02, 1.569E+02
 1.790E+02, 1.190E+02, 1.568E+02
 1.800E+02, 1.190E+02, 1.567E+02
 1.810E+02, 1.190E+02, 1.565E+02
 1.820E+02, 1.191E+02, 1.563E+02
 1.830E+02, 1.191E+02, 1.560E+02
 1.840E+02, 1.192E+02, 1.556E+02
 1.850E+02, 1.193E+02, 1.551E+02
 1.860E+02, 1.194E+02, 1.546E+02
 1.870E+02, 1.195E+02, 1.540E+02
 1.880E+02, 1.196E+02, 1.534E+02
 1.890E+02, 1.197E+02, 1.527E+02
 1.900E+02, 1.197E+02, 1.519E+02
 1.910E+02, 1.198E+02, 1.512E+02
 1.920E+02, 1.198E+02, 1.504E+02
 1.930E+02, 1.199E+02, 1.495E+02
 1.940E+02, 1.199E+02, 1.487E+02
 1.950E+02, 1.200E+02, 1.479E+02
 1.960E+02, 1.200E+02, 1.471E+02
 1.970E+02, 1.200E+02, 1.463E+02
 1.980E+02, 1.200E+02, 1.456E+02
 1.990E+02, 1.199E+02, 1.450E+02
 2.000E+02, 1.199E+02, 1.444E+02
 2.010E+02, 1.199E+02, 1.439E+02
 2.020E+02, 1.198E+02, 1.434E+02
 2.030E+02, 1.198E+02, 1.430E+02
 2.040E+02, 1.197E+02, 1.426E+02
 2.050E+02, 1.196E+02, 1.421E+02
 2.060E+02, 1.196E+02, 1.417E+02
 2.070E+02, 1.195E+02, 1.413E+02
 2.080E+02, 1.194E+02, 1.410E+02
 2.090E+02, 1.193E+02, 1.406E+02
 2.100E+02, 1.192E+02, 1.402E+02
 2.110E+02, 1.191E+02, 1.398E+02
 2.120E+02, 1.190E+02, 1.394E+02
 2.130E+02, 1.189E+02, 1.390E+02
 2.140E+02, 1.188E+02, 1.385E+02
 2.150E+02, 1.187E+02, 1.380E+02
 2.160E+02, 1.186E+02, 1.374E+02
 2.170E+02, 1.185E+02, 1.367E+02
 2.180E+02, 1.184E+02, 1.359E+02
 2.190E+02, 1.183E+02, 1.349E+02
 2.200E+02, 1.182E+02, 1.339E+02
 2.210E+02, 1.182E+02, 1.328E+02
 2.220E+02, 1.182E+02, 1.316E+02
 2.230E+02, 1.182E+02, 1.303E+02
 2.240E+02, 1.181E+02, 1.289E+02
 2.250E+02, 1.181E+02, 1.275E+02
 2.260E+02, 1.181E+02, 1.259E+02
 2.270E+02, 1.181E+02, 1.242E+02
 2.280E+02, 1.180E+02, 1.224E+02
 2.290E+02, 1.180E+02, 1.205E+02
 2.300E+02, 1.179E+02, 1.184E+02
 2.310E+02, 1.179E+02, 1.163E+02
 2.320E+02, 1.178E+02, 1.140E+02
 2.330E+02, 1.178E+02, 1.117E+02
 2.340E+02, 1.178E+02, 1.093E+02
 2.350E+02, 1.178E+02, 1.069E+02
 2.360E+02, 1.177E+02, 1.043E+02
 2.370E+02, 1.177E+02, 1.018E+02
 2.380E+02, 1.176E+02, 9.929E+01
 2.390E+02, 1.175E+02, 9.680E+01
 2.400E+02, 1.175E+02, 9.434E+01
 2.410E+02, 1.173E+02, 9.195E+01
 2.420E+02, 1.172E+02, 8.965E+01
 2.430E+02, 1.170E+02, 8.743E+01
 2.440E+02, 1.168E+02, 8.532E+01
 2.450E+02, 1.165E+02, 8.329E+01
 2.460E+02, 1.163E+02, 8.135E+01
 2.470E+02, 1.160E+02, 7.949E+01
 2.480E+02, 1.156E+02, 7.772E+01
 2.490E+02, 1.153E+02, 7.601E+01
 2.500E+02, 1.149E+02, 7.436E+01
 2.510E+02, 1.145E+02, 7.278E+01
 2.520E+02, 1.141E+02, 7.128E+01
 2.530E+02, 1.137E+02, 6.983E+01
 2.540E+02, 1.132E+02, 6.845E+01
 2.550E+02, 1.128E+02, 6.713E+01
 2.560E+02, 1.123E+02, 6.585E+01
 2.570E+02, 1.118E+02, 6.463E+01
 2.580E+02, 1.114E+02, 6.345E+01
 2.590E+02, 1.109E+02, 6.233E+01
 2.600E+02, 1.104E+02, 6.126E+01
 2.610E+02, 1.100E+02, 6.024E+01
 2.620E+02, 1.096E+02, 5.925E+01
 2.630E+02, 1.092E+02, 5.831E+01
 2.640E+02, 1.089E+02, 5.740E+01
 2.650E+02, 1.085E+02, 5.652E+01
 2.660E+02, 1.082E+02, 5.565E+01
 2.670E+02, 1.079E+02, 5.477E+01
 2.680E+02, 1.077E+02, 5.390E+01
 2.690E+02, 1.074E+02, 5.304E+01
 2.700E+02, 1.072E+02, 5.218E+01
 2.710E+02, 1.069E+02, 5.132E+01
 2.720E+02, 1.067E+02, 5.049E+01
 2.730E+02, 1.065E+02, 4.971E+01
 2.740E+02, 1.062E+02, 4.898E+01
 2.750E+02, 1.060E+02, 4.830E+01
 2.760E+02, 1.058E+02, 4.768E+01
 2.770E+02, 1.056E+02, 4.711E+01
 2.780E+02, 1.054E+02, 4.660E+01
 2.790E+02, 1.052E+02, 4.611E+01
 2.800E+02, 1.049E+02, 4.562E+01
 2.810E+02, 1.047E+02, 4.510E+01
 2.820E+02, 1.045E+02, 4.456E+01
 2.830E+02, 1.043E+02, 4.398E+01
 2.840E+02, 1.040E+02, 4.337E+01
 2.850E+02, 1.037E+02, 4.271E+01
 2.860E+02, 1.034E+02, 4.203E+01
 2.870E+02, 1.030E+02, 4.135E+01
 2.880E+02, 1.026E+02, 4.070E+01
 2.890E+02, 1.022E+02, 4.006E+01
 2.900E+02, 1.017E+02, 3.950E+01
 2.910E+02, 1.012E+02, 3.903E+01
 2.920E+02, 1.006E+02, 3.864E+01
 2.930E+02, 9.998E+01, 3.834E+01
 2.940E+02, 9.934E+01, 3.812E+01
 2.950E+02, 9.866E+01, 3.798E+01
 2.960E+02, 9.794E+01, 3.790E+01
 2.970E+02, 9.717E+01, 3.784E+01
 2.980E+02, 9.637E+01, 3.778E+01
 2.990E+02, 9.552E+01, 3.771E+01
 3.000E+02, 9.464E+01, 3.763E+01
 3.010E+02, 9.370E+01, 3.754E+01
 3.020E+02, 9.272E+01, 3.742E+01
 3.030E+02, 9.168E+01, 3.730E+01
 3.040E+02, 9.060E+01, 3.717E+01
 3.050E+02, 8.947E+01, 3.706E+01
 3.060E+02, 8.828E+01, 3.695E+01
 3.070E+02, 8.706E+01, 3.685E+01
 3.080E+02, 8.580E+01, 3.676E+01
 3.090E+02, 8.451E+01, 3.668E+01
 3.100E+02, 8.317E+01, 3.660E+01
 3.110E+02, 8.182E+01, 3.651E+01
 3.120E+02, 8.043E+01, 3.643E+01
 3.130E+02, 7.903E+01, 3.633E+01
 3.140E+02, 7.761E+01, 3.623E+01
 3.150E+02, 7.618E+01, 3.612E+01
 3.160E+02, 7.476E+01, 3.600E+01
 3.170E+02, 7.335E+01, 3.587E+01
 3.180E+02, 7.196E+01, 3.571E+01
 3.190E+02, 7.058E+01, 3.554E+01
 3.200E+02, 6.923E+01, 3.534E+01
 3.210E+02, 6.792E+01, 3.513E+01
 3.220E+02, 6.665E+01, 3.490E+01
 3.230E+02, 6.542E+01, 3.467E+01
 3.240E+02, 6.423E+01, 3.443E+01
 3.250E+02, 6.307E+01, 3.419E+01
 3.260E+02, 6.195E+01, 3.398E+01
 3.270E+02, 6.087E+01, 3.379E+01
 3.280E+02, 5.983E+01, 3.361E+01
 3.290E+02, 5.882E+01, 3.345E+01
 3.300E+02, 5.784E+01, 3.330E+01
 3.310E+02, 5.688E+01, 3.316E+01
 3.320E+02, 5.596E+01, 3.303E+01
 3.330E+02, 5.506E+01, 3.290E+01
 3.340E+02, 5.419E+01, 3.279E+01
 3.350E+02, 5.335E+01, 3.267E+01
 3.360E+02, 5.254E+01, 3.256E+01
 3.370E+02, 5.175E+01, 3.245E+01
 3.380E+02, 5.099E+01, 3.235E+01
 3.390E+02, 5.025E+01, 3.226E+01
 3.400E+02, 4.953E+01, 3.216E+01
 3.410E+02, 4.884E+01, 3.207E+01
 3.420E+02, 4.816E+01, 3.198E+01
 3.430E+02, 4.751E+01, 3.193E+01
 3.440E+02, 4.688E+01, 3.191E+01
 3.450E+02, 4.627E+01, 3.192E+01
 3.460E+02, 4.568E+01, 3.195E+01
 3.470E+02, 4.511E+01, 3.201E+01
 3.480E+02, 4.455E+01, 3.208E+01
 3.490E+02, 4.402E+01, 3.217E+01
 3.500E+02, 4.349E+01, 3.226E+01
 3.510E+02, 4.299E+01, 3.235E+01
 3.520E+02, 4.249E+01, 3.243E+01
 3.530E+02, 4.200E+01, 3.248E+01
 3.540E+02, 4.151E+01, 3.252E+01
 3.550E+02, 4.102E+01, 3.254E+01
 3.560E+02, 4.053E+01, 3.253E+01
 3.570E+02, 4.004E+01, 3.252E+01
 3.580E+02, 3.955E+01, 3.248E+01
 3.590E+02, 3.907E+01, 3.244E+01
 3.600E+02, 3.859E+01, 3.244E+01
 3.610E+02, 3.811E+01, 3.251E+01
 3.620E+02, 3.766E+01, 3.263E+01
 3.630E+02, 3.723E+01, 3.281E+01
 3.640E+02, 3.681E+01, 3.302E+01
 3.650E+02, 3.643E+01, 3.328E+01
 3.660E+02, 3.606E+01, 3.356E+01
 3.670E+02, 3.572E+01, 3.381E+01
 3.680E+02, 3.540E+01, 3.400E+01
 3.690E+02, 3.510E+01, 3.413E+01
 3.700E+02, 3.482E+01, 3.421E+01
 3.710E+02, 3.455E+01, 3.426E+01
 3.720E+02, 3.427E+01, 3.428E+01
 3.730E+02, 3.398E+01, 3.428E+01
 3.740E+02, 3.369E+01, 3.428E+01
 3.750E+02, 3.338E+01, 3.429E+01
 3.760E+02, 3.306E+01, 3.433E+01
 3.770E+02, 3.271E+01, 3.437E+01
 3.780E+02, 3.236E+01, 3.439E+01
 3.790E+02, 3.198E+01, 3.439E+01
 3.800E+02, 3.159E+01, 3.435E+01
 3.810E+02, 3.121E+01, 3.427E+01
 3.820E+02, 3.084E+01, 3.415E+01
 3.830E+02, 3.047E+01, 3.398E+01
 3.840E+02, 3.011E+01, 3.378E+01
 3.850E+02, 2.978E+01, 3.358E+01
 3.860E+02, 2.949E+01, 3.340E+01
 3.870E+02, 2.924E+01, 3.303E+01
 3.880E+02, 2.902E+01, 3.164E+01
 3.890E+02, 2.884E+01, 2.903E+01
 3.900E+02, 2.870E+01, 2.522E+01
 3.910E+02, 2.859E+01, 2.081E+01
 3.920E+02, 2.850E+01, 1.637E+01
 3.930E+02, 2.845E+01, 1.195E+01
 3.940E+02, 2.842E+01, 7.451E+00
 3.950E+02, 2.839E+01, 0.000E+00
 3.960E+02, 2.836E+01, 0.000E+00
 3.970E+02, 2.832E+01, 0.000E+00
 3.980E+02, 2.827E+01, 0.000E+00
 3.990E+02, 2.823E+01, 0.000E+00
 4.000E+02, 2.817E+01, 0.000E+00
 4.010E+02, 2.811E+01, 0.000E+00
 4.020E+02, 2.805E+01, 0.000E+00
 4.030E+02, 2.797E+01, 0.000E+00
 4.040E+02, 2.790E+01, 0.000E+00
 4.050E+02, 2.784E+01, 0.000E+00
 4.060E+02, 2.777E+01, 0.000E+00
 4.070E+02, 2.771E+01, 0.000E+00
 4.080E+02, 2.766E+01, 0.000E+00
 4.090E+02, 2.761E+01, 0.000E+00
 4.100E+02, 2.756E+01, 0.000E+00
 4.110E+02, 2.751E+01, 0.000E+00
 4.120E+02, 2.747E+01, 0.000E+00
 4.130E+02, 2.742E+01, 0.000E+00
 4.140E+02, 2.737E+01, 0.000E+00
 4.150E+02, 2.732E+01, 0.000E+00
 4.160E+02, 2.727E+01, 0.000E+00
 4.170E+02, 2.721E+01, 0.000E+00
 4.180E+02, 2.716E+01, 0.000E+00
 4.190E+02, 2.709E+01, 0.000E+00
 4.200E+02, 2.702E+01, 0.000E+00
 4.210E+02, 2.695E+01, 0.000E+00
 4.220E+02, 2.687E+01, 0.000E+00
 4.230E+02, 2.678E+01, 0.000E+00
 4.240E+02, 2.668E+01, 0.000E+00
 4.250E+02, 2.657E+01, 0.000E+00
 4.260E+02, 2.646E+01, 0.000E+00
 4.270E+02, 2.633E+01, 0.000E+00
 4.280E+02, 2.621E+01, 0.000E+00
 4.290E+02, 2.608E+01, 0.000E+00
 4.300E+02, 2.594E+01, 0.000E+00
 4.310E+02, 2.580E+01, 0.000E+00
 4.320E+02, 2.567E+01, 0.000E+00
 4.330E+02, 2.555E+01, 0.000E+00
 4.340E+02, 2.544E+01, 0.000E+00
 4.350E+02, 2.533E+01, 0.000E+00
 4.360E+02, 2.523E+01, 0.000E+00
 4.370E+02, 2.514E+01, 0.000E+00
 4.380E+02, 2.505E+01, 0.000E+00
 4.390E+02, 2.497E+01, 0.000E+00
 4.400E+02, 2.489E+01, 0.000E+00
 4.410E+02, 2.482E+01, 0.000E+00
 4.420E+02, 2.474E+01, 0.000E+00
 4.430E+02, 2.468E+01, 0.000E+00
 4.440E+02, 2.461E+01, 0.000E+00
 4.450E+02, 2.454E+01, 0.000E+00
 4.460E+02, 2.448E+01, 0.000E+00
 4.470E+02, 2.442E+01, 0.000E+00
 4.480E+02, 2.436E+01, 0.000E+00
 4.490E+02, 2.430E+01, 0.000E+00
 4.500E+02, 2.425E+01, 0.000E+00
 4.510E+02, 2.419E+01, 0.000E+00
 4.520E+02, 2.414E+01, 0.000E+00
 4.530E+02, 2.408E+01, 0.000E+00
 4.540E+02, 2.403E+01, 0.000E+00
 4.550E+02, 2.399E+01, 0.000E+00
 4.560E+02, 2.396E+01, 0.000E+00
 4.570E+02, 2.395E+01, 0.000E+00
 4.580E+02, 2.394E+01, 0.000E+00
 4.590E+02, 2.395E+01, 0.000E+00
 4.600E+02, 2.397E+01, 0.000E+00
 4.610E+02, 2.400E+01, 0.000E+00
 4.620E+02, 2.404E+01, 0.000E+00
 4.630E+02, 2.408E+01, 0.000E+00
 4.640E+02, 2.414E+01, 0.000E+00
 4.650E+02, 2.419E+01, 0.000E+00
 4.660E+02, 2.424E+01, 0.000E+00
 4.670E+02, 2.428E+01, 0.000E+00
 4.680E+02, 2.433E+01, 0.000E+00
 4.690E+02, 2.436E+01, 0.000E+00
 4.700E+02, 2.439E+01, 0.000E+00
 4.710E+02, 2.440E+01, 0.000E+00
 4.720E+02, 2.441E+01, 0.000E+00
 4.730E+02, 2.441E+01, 0.000E+00
 4.740E+02, 2.441E+01, 0.000E+00
 4.750E+02, 2.439E+01, 0.000E+00
 4.760E+02, 2.438E+01, 0.000E+00
 4.770E+02, 2.435E+01, 0.000E+00
 4.780E+02, 2.434E+01, 0.000E+00
 4.790E+02, 2.435E+01, 0.000E+00
 4.800E+02, 2.438E+01, 0.000E+00
 4.810E+02, 2.445E+01, 0.000E+00
 4.820E+02, 2.454E+01, 0.000E+00
 4.830E+02, 2.464E+01, 0.000E+00
 4.840E+02, 2.477E+01, 0.000E+00
 4.850E+02, 2.490E+01, 0.000E+00
 4.860E+02, 2.506E+01, 0.000E+00
 4.870E+02, 2.522E+01, 0.000E+00
 4.880E+02, 2.536E+01, 0.000E+00
 4.890E+02, 2.547E+01, 0.000E+00
 4.900E+02, 2.556E+01, 0.000E+00
 4.910E+02, 2.562E+01, 0.000E+00
 4.920E+02, 2.567E+01, 0.000E+00
 4.930E+02, 2.570E+01, 0.000E+00
 4.940E+02, 2.572E+01, 0.000E+00
 4.950E+02, 2.572E+01, 0.000E+00
 4.960E+02, 2.572E+01, 0.000E+00
 4.970E+02, 2.572E+01, 0.000E+00
 4.980E+02, 2.572E+01, 0.000E+00
 4.990E+02, 2.574E+01, 0.000E+00
 5.000E+02, 2.576E+01, 0.000E+00
 5.010E+02, 2.578E+01, 0.000E+00
 5.020E+02, 2.580E+01, 0.000E+00
 5.030E+02, 2.581E+01, 0.000E+00
 5.040E+02, 2.580E+01, 0.000E+00
 5.050E+02, 2.579E+01, 0.000E+00
 5.060E+02, 2.575E+01, 0.000E+00
 5.070E+02, 2.570E+01, 0.000E+00
 5.080E+02, 2.563E+01, 0.000E+00
 5.090E+02, 2.554E+01, 0.000E+00
 5.100E+02, 2.543E+01, 0.000E+00
 5.110E+02, 2.532E+01, 0.000E+00
 5.120E+02, 2.521E+01, 0.000E+00
 5.130E+02, 2.510E+01, 0.000E+00
 5.140E+02, 2.500E+01, 0.000E+00
 5.150E+02, 2.468E+01, 0.000E+00
 5.160E+02, 2.386E+01, 0.000E+00
 5.170E+02, 2.252E+01, 0.000E+00
 5.180E+02, 2.067E+01, 0.000E+00
 5.190E+02, 1.834E+01, 0.000E+00
 5.200E+02, 1.584E+01, 0.000E+00
 5.210E+02, 1.334E+01, 0.000E+00
 5.220E+02, 1.085E+01, 0.000E+00
 5.230E+02, 8.363E+00, 0.000E+00
 5.240E+02, 5.885E+00, 0.000E+00
 5.250E+02, 1.003E+00, 0.000E+00
 5.260E+02, 0.000E+00, 0.000E+00
 5.270E+02, 0.000E+00, 0.000E+00
 5.280E+02, 0.000E+00, 0.000E+00
 5.290E+02, 0.000E+00, 0.000E+00
 5.300E+02, 0.000E+00, 0.000E+00
 5.310E+02, 0.000E+00, 0.000E+00
 5.320E+02, 0.000E+00, 0.000E+00
 5.330E+02, 0.000E+00, 0.000E+00
 5.340E+02, 0.000E+00, 0.000E+00
 5.350E+02, 0.000E+00, 0.000E+00
 5.360E+02, 0.000E+00, 0.000E+00
 5.370E+02, 0.000E+00, 0.000E+00
 5.380E+02, 0.000E+00, 0.000E+00
 5.390E+02, 0.000E+00, 0.000E+00
 5.400E+02, 0.000E+00, 0.000E+00
 5.410E+02, 0.000E+00, 0.000E+00
 5.420E+02, 0.000E+00, 0.000E+00
 5.430E+02, 0.000E+00, 0.000E+00
 5.440E+02, 0.000E+00, 0.000E+00
 5.450E+02, 0.000E+00, 0.000E+00
 5.460E+02, 0.000E+00, 0.000E+00
 5.470E+02, 0.000E+00, 0.000E+00
 5.480E+02, 0.000E+00, 0.000E+00
 5.490E+02, 0.000E+00, 0.000E+00
 5.500E+02, 0.000E+00, 0.000E+00
 5.510E+02, 0.000E+00, 0.000E+00
 5.520E+02, 0.000E+00, 0.000E+00
 5.530E+02, 0.000E+00, 0.000E+00
 5.540E+02, 0.000E+00, 0.000E+00
 5.550E+02, 0.000E+00, 0.000E+00
 5.560E+02, 0.000E+00, 0.000E+00
 5.570E+02, 0.000E+00, 0.000E+00
 5.580E+02, 0.000E+00, 0.000E+00
 5.590E+02, 0.000E+00, 0.000E+00
 5.600E+02, 0.000E+00, 0.000E+00
 5.610E+02, 0.000E+00, 0.000E+00
 5.620E+02, 0.000E+00, 0.000E+00
 5.630E+02, 0.000E+00, 0.000E+00
 5.640E+02, 0.000E+00, 0.000E+00
 5.650E+02, 0.000E+00, 0.000E+00
 5.660E+02, 0.000E+00, 0.000E+00
 5.670E+02, 0.000E+00, 0.000E+00
 5.680E+02, 0.000E+00, 0.000E+00
 5.690E+02, 0.000E+00, 0.000E+00
 5.700E+02, 0.000E+00, 0.000E+00
 5.710E+02, 0.000E+00, 0.000E+00
 5.720E+02, 0.000E+00, 0.000E+00
 5.730E+02, 0.000E+00, 0.000E+00
 5.740E+02, 0.000E+00, 0.000E+00
 5.750E+02, 0.000E+00, 0.000E+00
 5.760E+02, 0.000E+00, 0.000E+00
 5.770E+02, 0.000E+00, 0.000E+00
 5.780E+02, 0.000E+00, 0.000E+00
 5.790E+02, 0.000E+00, 0.000E+00
 5.800E+02, 0.000E+00, 0.000E+00
