s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_12p08_025","HRRPUA-CONE_12p08_025","WALL TEMPERATURE-CONE_12p08_050","HRRPUA-CONE_12p08_050","WALL TEMPERATURE-CONE_12p08_075","HRRPUA-CONE_12p08_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 9.781E+01, 0.000E+00, 1.673E+02, 0.000E+00, 2.348E+02, 0.000E+00
 2.000E+01, 1.644E+02, 0.000E+00, 2.932E+02, 0.000E+00, 4.108E+02, 2.353E+02
 3.000E+01, 2.004E+02, 0.000E+00, 3.551E+02, 9.054E+01, 4.872E+02, 4.896E+02
 4.000E+01, 2.267E+02, 0.000E+00, 3.965E+02, 3.175E+02, 5.338E+02, 3.957E+02
 5.000E+01, 2.475E+02, 0.000E+00, 4.266E+02, 2.996E+02, 5.652E+02, 4.148E+02
 6.000E+01, 2.645E+02, 0.000E+00, 4.494E+02, 3.031E+02, 5.878E+02, 3.791E+02
 7.000E+01, 2.788E+02, 0.000E+00, 4.676E+02, 3.075E+02, 6.050E+02, 3.265E+02
 8.000E+01, 2.912E+02, 0.000E+00, 4.823E+02, 2.892E+02, 6.186E+02, 2.869E+02
 9.000E+01, 3.020E+02, 0.000E+00, 4.946E+02, 2.606E+02, 6.297E+02, 2.646E+02
 1.000E+02, 3.115E+02, 0.000E+00, 5.051E+02, 2.384E+02, 6.389E+02, 2.489E+02
 1.100E+02, 3.199E+02, 0.000E+00, 5.140E+02, 2.192E+02, 6.467E+02, 2.398E+02
 1.200E+02, 3.275E+02, 6.547E+00, 5.217E+02, 2.037E+02, 6.534E+02, 2.320E+02
 1.300E+02, 3.344E+02, 7.720E+01, 5.285E+02, 1.891E+02, 6.591E+02, 2.243E+02
 1.400E+02, 3.405E+02, 2.052E+02, 5.344E+02, 1.791E+02, 6.642E+02, 2.166E+02
 1.500E+02, 3.461E+02, 2.394E+02, 5.397E+02, 1.712E+02, 6.686E+02, 2.088E+02
 1.600E+02, 3.513E+02, 1.826E+02, 5.444E+02, 1.648E+02, 6.725E+02, 2.026E+02
 1.700E+02, 3.560E+02, 1.586E+02, 5.486E+02, 1.582E+02, 6.760E+02, 1.976E+02
 1.800E+02, 3.603E+02, 1.669E+02, 5.524E+02, 1.510E+02, 6.792E+02, 1.923E+02
 1.900E+02, 3.643E+02, 1.757E+02, 5.559E+02, 1.440E+02, 6.820E+02, 1.871E+02
 2.000E+02, 3.679E+02, 1.765E+02, 5.591E+02, 1.387E+02, 6.846E+02, 1.822E+02
 2.100E+02, 3.714E+02, 1.718E+02, 5.620E+02, 1.339E+02, 6.870E+02, 1.804E+02
 2.200E+02, 3.746E+02, 1.634E+02, 5.647E+02, 1.311E+02, 6.893E+02, 1.794E+02
 2.300E+02, 3.776E+02, 1.528E+02, 5.672E+02, 1.287E+02, 6.913E+02, 1.784E+02
 2.400E+02, 3.804E+02, 1.423E+02, 5.696E+02, 1.267E+02, 6.932E+02, 1.774E+02
 2.500E+02, 3.830E+02, 1.325E+02, 5.717E+02, 1.254E+02, 6.950E+02, 1.779E+02
 2.600E+02, 3.855E+02, 1.251E+02, 5.738E+02, 1.241E+02, 6.967E+02, 1.822E+02
 2.700E+02, 3.879E+02, 1.180E+02, 5.757E+02, 1.229E+02, 6.983E+02, 1.867E+02
 2.800E+02, 3.902E+02, 1.121E+02, 5.776E+02, 1.230E+02, 6.998E+02, 1.912E+02
 2.900E+02, 3.923E+02, 1.088E+02, 5.793E+02, 1.243E+02, 7.013E+02, 1.959E+02
 3.000E+02, 3.943E+02, 1.056E+02, 5.809E+02, 1.256E+02, 7.026E+02, 2.028E+02
 3.100E+02, 3.963E+02, 1.025E+02, 5.825E+02, 1.272E+02, 7.039E+02, 2.100E+02
 3.200E+02, 3.981E+02, 9.963E+01, 5.840E+02, 1.289E+02, 7.052E+02, 2.172E+02
 3.300E+02, 3.999E+02, 9.771E+01, 5.855E+02, 1.305E+02, 7.064E+02, 2.243E+02
 3.400E+02, 4.017E+02, 9.585E+01, 5.869E+02, 1.323E+02, 7.076E+02, 2.312E+02
 3.500E+02, 4.033E+02, 9.403E+01, 5.882E+02, 1.343E+02, 7.087E+02, 2.354E+02
 3.600E+02, 4.049E+02, 9.244E+01, 5.895E+02, 1.362E+02, 7.097E+02, 2.385E+02
 3.700E+02, 4.065E+02, 9.091E+01, 5.907E+02, 1.385E+02, 7.108E+02, 2.416E+02
 3.800E+02, 4.079E+02, 8.940E+01, 5.919E+02, 1.422E+02, 7.118E+02, 2.446E+02
 3.900E+02, 4.094E+02, 8.790E+01, 5.931E+02, 1.459E+02, 7.128E+02, 2.466E+02
 4.000E+02, 4.108E+02, 8.642E+01, 5.942E+02, 1.502E+02, 7.137E+02, 2.481E+02
 4.100E+02, 4.121E+02, 8.494E+01, 5.953E+02, 1.567E+02, 7.147E+02, 2.496E+02
 4.200E+02, 4.135E+02, 8.348E+01, 5.964E+02, 1.639E+02, 7.155E+02, 2.511E+02
 4.300E+02, 4.147E+02, 8.203E+01, 5.974E+02, 1.709E+02, 7.164E+02, 2.526E+02
 4.400E+02, 4.160E+02, 8.060E+01, 5.985E+02, 1.778E+02, 7.173E+02, 2.541E+02
 4.500E+02, 4.172E+02, 7.917E+01, 5.994E+02, 1.854E+02, 7.181E+02, 2.556E+02
 4.600E+02, 4.184E+02, 7.776E+01, 6.004E+02, 1.930E+02, 7.189E+02, 2.571E+02
 4.700E+02, 4.196E+02, 7.660E+01, 6.013E+02, 2.004E+02, 7.197E+02, 2.586E+02
 4.800E+02, 4.207E+02, 7.573E+01, 6.022E+02, 2.077E+02, 7.205E+02, 2.574E+02
 4.900E+02, 4.218E+02, 7.487E+01, 6.031E+02, 2.137E+02, 7.212E+02, 2.543E+02
 5.000E+02, 4.229E+02, 7.401E+01, 6.040E+02, 2.175E+02, 7.220E+02, 2.511E+02
 5.100E+02, 4.239E+02, 7.316E+01, 6.049E+02, 2.192E+02, 7.227E+02, 2.442E+02
 5.200E+02, 4.250E+02, 7.231E+01, 6.057E+02, 2.193E+02, 7.234E+02, 2.352E+02
 5.300E+02, 4.260E+02, 7.147E+01, 6.065E+02, 2.182E+02, 7.241E+02, 2.260E+02
 5.400E+02, 4.270E+02, 7.063E+01, 6.073E+02, 2.171E+02, 7.248E+02, 2.063E+02
 5.500E+02, 4.279E+02, 6.979E+01, 6.081E+02, 2.158E+02, 7.255E+02, 1.783E+02
 5.600E+02, 4.289E+02, 6.896E+01, 6.089E+02, 2.115E+02, 7.261E+02, 1.499E+02
 5.700E+02, 4.298E+02, 6.813E+01, 6.096E+02, 2.005E+02, 7.267E+02, 1.264E+02
 5.800E+02, 4.307E+02, 6.731E+01, 6.104E+02, 1.797E+02, 7.274E+02, 1.136E+02
 5.900E+02, 4.316E+02, 6.652E+01, 6.111E+02, 1.542E+02, 7.280E+02, 1.062E+02
 6.000E+02, 4.325E+02, 6.620E+01, 6.118E+02, 1.360E+02, 7.286E+02, 1.006E+02
 6.100E+02, 4.334E+02, 6.605E+01, 6.125E+02, 1.268E+02, 7.292E+02, 9.744E+01
 6.200E+02, 4.342E+02, 6.590E+01, 6.132E+02, 1.221E+02, 7.298E+02, 9.425E+01
 6.300E+02, 4.351E+02, 6.575E+01, 6.139E+02, 1.197E+02, 7.303E+02, 9.106E+01
 6.400E+02, 4.359E+02, 6.560E+01, 6.145E+02, 1.173E+02, 7.309E+02, 8.787E+01
 6.500E+02, 4.367E+02, 6.544E+01, 6.152E+02, 1.150E+02, 7.315E+02, 8.475E+01
 6.600E+02, 4.375E+02, 6.529E+01, 6.158E+02, 1.133E+02, 7.320E+02, 8.304E+01
 6.700E+02, 4.383E+02, 6.514E+01, 6.164E+02, 1.123E+02, 7.325E+02, 8.185E+01
 6.800E+02, 4.391E+02, 6.499E+01, 6.171E+02, 1.112E+02, 7.330E+02, 8.065E+01
 6.900E+02, 4.398E+02, 6.484E+01, 6.177E+02, 9.654E+01, 7.336E+02, 7.946E+01
 7.000E+02, 4.406E+02, 6.469E+01, 6.183E+02, 8.155E+01, 7.341E+02, 7.827E+01
 7.100E+02, 4.413E+02, 6.454E+01, 6.188E+02, 6.509E+01, 7.346E+02, 7.708E+01
 7.200E+02, 4.420E+02, 6.452E+01, 6.194E+02, 6.128E+01, 7.350E+02, 7.589E+01
 7.300E+02, 4.427E+02, 6.513E+01, 6.200E+02, 6.166E+01, 7.355E+02, 7.469E+01
 7.400E+02, 4.434E+02, 6.583E+01, 6.205E+02, 6.206E+01, 7.360E+02, 7.360E+01
 7.500E+02, 4.441E+02, 6.653E+01, 6.211E+02, 6.246E+01, 7.364E+02, 7.290E+01
 7.600E+02, 4.448E+02, 6.724E+01, 6.216E+02, 6.286E+01, 7.369E+02, 7.223E+01
 7.700E+02, 4.454E+02, 6.795E+01, 6.221E+02, 6.326E+01, 7.373E+02, 7.157E+01
 7.800E+02, 4.461E+02, 6.866E+01, 6.227E+02, 6.366E+01, 7.378E+02, 7.090E+01
 7.900E+02, 4.467E+02, 6.938E+01, 6.232E+02, 6.406E+01, 7.382E+02, 7.023E+01
 8.000E+02, 4.474E+02, 7.010E+01, 6.237E+02, 6.444E+01, 7.386E+02, 6.957E+01
 8.100E+02, 4.480E+02, 7.082E+01, 6.242E+02, 6.486E+01, 7.390E+02, 6.890E+01
 8.200E+02, 4.486E+02, 7.155E+01, 6.247E+02, 6.525E+01, 7.395E+02, 6.824E+01
 8.300E+02, 4.492E+02, 7.228E+01, 6.251E+02, 6.469E+01, 7.399E+02, 6.755E+01
 8.400E+02, 4.498E+02, 7.313E+01, 6.256E+02, 6.377E+01, 7.403E+02, 6.685E+01
 8.500E+02, 4.504E+02, 7.435E+01, 6.261E+02, 6.287E+01, 7.406E+02, 6.615E+01
 8.600E+02, 4.510E+02, 7.561E+01, 6.265E+02, 6.198E+01, 7.410E+02, 6.545E+01
 8.700E+02, 4.515E+02, 7.689E+01, 6.270E+02, 6.109E+01, 7.414E+02, 6.475E+01
 8.800E+02, 4.521E+02, 7.818E+01, 6.274E+02, 6.020E+01, 7.418E+02, 5.770E+01
 8.900E+02, 4.526E+02, 7.947E+01, 6.278E+02, 5.930E+01, 7.421E+02, 4.640E+01
 9.000E+02, 4.532E+02, 8.078E+01, 6.283E+02, 5.738E+01, 7.425E+02, 3.307E+01
 9.100E+02, 4.537E+02, 8.210E+01, 6.287E+02, 5.471E+01, 7.428E+02, 2.847E+00
 9.200E+02, 4.542E+02, 8.343E+01, 6.291E+02, 5.207E+01, 7.432E+02, 0.000E+00
 9.300E+02, 4.548E+02, 8.476E+01, 6.295E+02, 4.946E+01, 7.435E+02, 0.000E+00
 9.400E+02, 4.553E+02, 8.611E+01, 6.299E+02, 4.688E+01, 7.438E+02, 0.000E+00
 9.500E+02, 4.558E+02, 8.748E+01, 6.303E+02, 4.433E+01, 7.442E+02, 0.000E+00
 9.600E+02, 4.563E+02, 8.885E+01, 6.307E+02, 4.172E+01, 7.445E+02, 0.000E+00
 9.700E+02, 4.568E+02, 9.021E+01, 6.310E+02, 3.861E+01, 7.448E+02, 0.000E+00
 9.800E+02, 4.573E+02, 9.107E+01, 6.314E+02, 3.544E+01, 7.451E+02, 0.000E+00
