s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_9p01_025","HRRPUA-CONE_9p01_025","WALL TEMPERATURE-CONE_9p01_050","HRRPUA-CONE_9p01_050","WALL TEMPERATURE-CONE_9p01_075","HRRPUA-CONE_9p01_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 3.501E+02, 1.798E+00, 5.354E+02, 9.078E+01, 6.756E+02, 1.510E+02
 2.000E+01, 4.489E+02, 6.352E+01, 6.239E+02, 3.719E+02, 7.384E+02, 7.073E+02
 3.000E+01, 4.649E+02, 1.596E+02, 6.357E+02, 7.564E+02, 7.482E+02, 1.253E+03
 4.000E+01, 4.726E+02, 2.758E+02, 6.415E+02, 9.703E+02, 7.529E+02, 4.016E+02
 5.000E+01, 4.770E+02, 4.830E+02, 6.447E+02, 4.375E+02, 7.556E+02, 4.809E+01
 6.000E+01, 4.800E+02, 6.746E+02, 6.470E+02, 8.753E+01, 7.575E+02, 1.602E+01
 7.000E+01, 4.823E+02, 5.412E+02, 6.487E+02, 2.404E+01, 7.590E+02, 5.760E+00
 8.000E+01, 4.841E+02, 2.332E+02, 6.501E+02, 1.411E+01, 7.601E+02, 1.739E+00
 9.000E+01, 4.856E+02, 7.214E+01, 6.512E+02, 1.105E+01, 7.611E+02, 1.252E-01
 1.000E+02, 4.869E+02, 2.862E+01, 6.522E+02, 7.792E+00, 7.619E+02, 0.000E+00
 1.100E+02, 4.879E+02, 1.554E+01, 6.530E+02, 5.587E+00, 7.626E+02, 0.000E+00
 1.200E+02, 4.889E+02, 1.038E+01, 6.537E+02, 4.311E+00, 7.632E+02, 0.000E+00
 1.300E+02, 4.897E+02, 8.041E+00, 6.544E+02, 3.162E+00, 7.638E+02, 0.000E+00
 1.400E+02, 4.904E+02, 5.705E+00, 6.549E+02, 2.285E+00, 7.642E+02, 0.000E+00
 1.500E+02, 4.911E+02, 3.547E+00, 6.554E+02, 1.451E+00, 7.646E+02, 0.000E+00
 1.600E+02, 4.916E+02, 2.660E+00, 6.559E+02, 1.049E+00, 7.650E+02, 0.000E+00
 1.700E+02, 4.921E+02, 2.022E+00, 6.563E+02, 7.586E-01, 7.654E+02, 0.000E+00
 1.800E+02, 4.926E+02, 1.383E+00, 6.566E+02, 6.090E-01, 7.657E+02, 0.000E+00
 1.900E+02, 4.930E+02, 8.482E-01, 6.570E+02, 6.234E-01, 7.659E+02, 0.000E+00
 2.000E+02, 4.934E+02, 5.962E-01, 6.572E+02, 6.016E-01, 7.662E+02, 0.000E+00
 2.100E+02, 4.938E+02, 3.604E-01, 6.575E+02, 3.940E-01, 7.664E+02, 0.000E+00
 2.200E+02, 4.941E+02, 1.246E-01, 6.578E+02, 1.611E-01, 7.666E+02, 0.000E+00
 2.300E+02, 4.944E+02, 9.643E-05, 6.580E+02, 5.273E-02, 7.668E+02, 0.000E+00
 2.400E+02, 4.946E+02, 0.000E+00, 6.582E+02, 2.335E-02, 7.670E+02, 0.000E+00
 2.500E+02, 4.949E+02, 0.000E+00, 6.584E+02, 1.277E-03, 7.671E+02, 0.000E+00
 2.600E+02, 4.951E+02, 0.000E+00, 6.585E+02, 0.000E+00, 7.673E+02, 0.000E+00
 2.700E+02, 4.953E+02, 0.000E+00, 6.587E+02, 0.000E+00, 7.674E+02, 0.000E+00
 2.800E+02, 4.955E+02, 0.000E+00, 6.588E+02, 0.000E+00, 7.675E+02, 0.000E+00
 2.900E+02, 4.956E+02, 0.000E+00, 6.589E+02, 0.000E+00, 7.676E+02, 0.000E+00
 3.000E+02, 4.958E+02, 0.000E+00, 6.591E+02, 0.000E+00, 7.677E+02, 0.000E+00
 3.100E+02, 4.959E+02, 0.000E+00, 6.592E+02, 0.000E+00, 7.678E+02, 0.000E+00
 3.200E+02, 4.961E+02, 0.000E+00, 6.593E+02, 0.000E+00, 7.679E+02, 0.000E+00
 3.300E+02, 4.962E+02, 0.000E+00, 6.593E+02, 0.000E+00, 7.679E+02, 0.000E+00
 3.400E+02, 4.963E+02, 0.000E+00, 6.594E+02, 0.000E+00, 7.680E+02, 0.000E+00
 3.500E+02, 4.964E+02, 0.000E+00, 6.595E+02, 0.000E+00, 7.681E+02, 0.000E+00
 3.600E+02, 4.965E+02, 0.000E+00, 6.596E+02, 0.000E+00, 7.681E+02, 0.000E+00
 3.700E+02, 4.965E+02, 0.000E+00, 6.596E+02, 0.000E+00, 7.682E+02, 0.000E+00
 3.800E+02, 4.966E+02, 0.000E+00, 6.597E+02, 0.000E+00, 7.682E+02, 0.000E+00
 3.900E+02, 4.967E+02, 0.000E+00, 6.597E+02, 0.000E+00, 7.682E+02, 0.000E+00
 4.000E+02, 4.967E+02, 0.000E+00, 6.598E+02, 0.000E+00, 7.683E+02, 0.000E+00
 4.100E+02, 4.968E+02, 0.000E+00, 6.598E+02, 0.000E+00, 7.683E+02, 0.000E+00
 4.200E+02, 4.969E+02, 0.000E+00, 6.598E+02, 0.000E+00, 7.683E+02, 0.000E+00
 4.288E+02, 4.969E+02, 0.000E+00, 6.599E+02, 0.000E+00, 7.684E+02, 0.000E+00
