s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-20","HRRPUA-35","HRRPUA-50"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 0.000E+00, 0.000E+00, 4.360E+00
 3.000E+01, 0.000E+00, 0.000E+00, 3.213E+01
 4.000E+01, 0.000E+00, 3.431E+00, 6.793E+01
 5.000E+01, 0.000E+00, 2.130E+01, 1.080E+02
 6.000E+01, 0.000E+00, 4.173E+01, 1.384E+02
 7.000E+01, 0.000E+00, 6.689E+01, 1.495E+02
 8.000E+01, 0.000E+00, 9.055E+01, 1.414E+02
 9.000E+01, 0.000E+00, 1.086E+02, 1.304E+02
 1.000E+02, 0.000E+00, 1.186E+02, 1.206E+02
 1.100E+02, 0.000E+00, 1.143E+02, 1.129E+02
 1.200E+02, 0.000E+00, 1.085E+02, 1.069E+02
 1.300E+02, 0.000E+00, 1.013E+02, 1.031E+02
 1.400E+02, 0.000E+00, 9.536E+01, 1.013E+02
 1.500E+02, 0.000E+00, 9.040E+01, 1.020E+02
 1.600E+02, 0.000E+00, 8.637E+01, 1.039E+02
 1.700E+02, 0.000E+00, 8.291E+01, 1.065E+02
 1.800E+02, 5.021E-01, 8.092E+01, 1.091E+02
 1.900E+02, 8.144E+00, 7.963E+01, 1.114E+02
 2.000E+02, 1.836E+01, 7.992E+01, 1.133E+02
 2.100E+02, 2.898E+01, 8.071E+01, 1.144E+02
 2.200E+02, 4.211E+01, 8.217E+01, 1.149E+02
 2.300E+02, 5.558E+01, 8.374E+01, 1.147E+02
 2.400E+02, 6.719E+01, 8.540E+01, 1.139E+02
 2.500E+02, 7.646E+01, 8.695E+01, 1.130E+02
 2.600E+02, 8.505E+01, 8.825E+01, 1.124E+02
 2.700E+02, 8.516E+01, 8.929E+01, 1.125E+02
 2.800E+02, 8.270E+01, 8.998E+01, 1.134E+02
 2.900E+02, 7.988E+01, 9.034E+01, 1.148E+02
 3.000E+02, 7.617E+01, 9.038E+01, 1.166E+02
 3.100E+02, 7.242E+01, 9.006E+01, 1.188E+02
 3.200E+02, 6.938E+01, 8.951E+01, 1.211E+02
 3.300E+02, 6.677E+01, 8.896E+01, 1.235E+02
 3.400E+02, 6.426E+01, 8.846E+01, 1.258E+02
 3.500E+02, 6.232E+01, 8.843E+01, 1.279E+02
 3.600E+02, 6.046E+01, 8.859E+01, 1.299E+02
 3.700E+02, 5.908E+01, 8.920E+01, 1.311E+02
 3.800E+02, 5.830E+01, 8.998E+01, 1.316E+02
 3.900E+02, 5.759E+01, 9.110E+01, 1.312E+02
 4.000E+02, 5.767E+01, 9.231E+01, 1.304E+02
 4.100E+02, 5.801E+01, 9.366E+01, 1.292E+02
 4.200E+02, 5.847E+01, 9.509E+01, 1.276E+02
 4.300E+02, 5.925E+01, 9.663E+01, 1.258E+02
 4.400E+02, 6.005E+01, 9.808E+01, 1.228E+02
 4.500E+02, 6.089E+01, 9.944E+01, 1.186E+02
 4.600E+02, 6.176E+01, 1.008E+02, 1.131E+02
 4.700E+02, 6.260E+01, 1.020E+02, 1.062E+02
 4.800E+02, 6.329E+01, 1.028E+02, 9.791E+01
 4.900E+02, 6.396E+01, 1.034E+02, 8.814E+01
 5.000E+02, 6.449E+01, 1.034E+02, 7.775E+01
 5.100E+02, 6.485E+01, 1.032E+02, 6.730E+01
 5.200E+02, 6.519E+01, 1.027E+02, 5.766E+01
 5.300E+02, 6.529E+01, 1.021E+02, 5.033E+01
 5.400E+02, 6.531E+01, 1.011E+02, 4.481E+01
 5.500E+02, 6.525E+01, 1.001E+02, 4.124E+01
 5.600E+02, 6.498E+01, 9.897E+01, 3.914E+01
 5.700E+02, 6.469E+01, 9.736E+01, 3.788E+01
 5.800E+02, 6.440E+01, 9.494E+01, 3.724E+01
 5.900E+02, 6.411E+01, 9.201E+01, 3.672E+01
 6.000E+02, 6.387E+01, 8.851E+01, 3.622E+01
 6.100E+02, 6.388E+01, 8.421E+01, 3.567E+01
 6.200E+02, 6.393E+01, 7.932E+01, 3.518E+01
 6.300E+02, 6.411E+01, 7.357E+01, 3.470E+01
 6.400E+02, 6.446E+01, 6.741E+01, 3.422E+01
 6.500E+02, 6.483E+01, 6.091E+01, 3.385E+01
 6.600E+02, 6.538E+01, 5.438E+01, 3.348E+01
 6.700E+02, 6.598E+01, 4.833E+01, 3.308E+01
 6.800E+02, 6.661E+01, 4.274E+01, 3.278E+01
 6.900E+02, 6.732E+01, 3.873E+01, 3.254E+01
 7.000E+02, 6.803E+01, 3.532E+01, 3.218E+01
 7.100E+02, 6.880E+01, 3.309E+01, 3.084E+01
 7.200E+02, 6.960E+01, 3.135E+01, 2.658E+01
 7.300E+02, 7.039E+01, 3.040E+01, 2.026E+01
 7.400E+02, 7.111E+01, 2.972E+01, 1.649E+01
