s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 1.974E+00
 2.000E+01, 0.000E+00, 0.000E+00, 4.099E+01
 3.000E+01, 0.000E+00, 6.819E+00, 1.418E+02
 4.000E+01, 0.000E+00, 3.746E+01, 2.165E+02
 5.000E+01, 0.000E+00, 9.321E+01, 1.713E+02
 6.000E+01, 0.000E+00, 1.605E+02, 1.159E+02
 7.000E+01, 0.000E+00, 1.506E+02, 8.145E+01
 8.000E+01, 0.000E+00, 1.222E+02, 7.377E+01
 9.000E+01, 0.000E+00, 9.037E+01, 8.248E+01
 1.000E+02, 0.000E+00, 6.790E+01, 1.031E+02
 1.100E+02, 0.000E+00, 5.656E+01, 1.316E+02
 1.200E+02, 0.000E+00, 5.438E+01, 1.587E+02
 1.300E+02, 0.000E+00, 5.910E+01, 1.785E+02
 1.400E+02, 0.000E+00, 6.877E+01, 1.910E+02
 1.500E+02, 0.000E+00, 8.206E+01, 1.976E+02
 1.600E+02, 0.000E+00, 9.852E+01, 1.997E+02
 1.700E+02, 0.000E+00, 1.135E+02, 1.996E+02
 1.800E+02, 0.000E+00, 1.263E+02, 1.977E+02
 1.900E+02, 0.000E+00, 1.353E+02, 1.926E+02
 2.000E+02, 0.000E+00, 1.415E+02, 1.890E+02
 2.100E+02, 0.000E+00, 1.457E+02, 1.863E+02
 2.200E+02, 0.000E+00, 1.475E+02, 1.829E+02
 2.300E+02, 0.000E+00, 1.480E+02, 1.794E+02
 2.400E+02, 0.000E+00, 1.479E+02, 1.755E+02
 2.500E+02, 0.000E+00, 1.472E+02, 1.717E+02
 2.600E+02, 0.000E+00, 1.447E+02, 1.687E+02
 2.700E+02, 0.000E+00, 1.420E+02, 1.659E+02
 2.800E+02, 0.000E+00, 1.401E+02, 1.626E+02
 2.900E+02, 0.000E+00, 1.387E+02, 1.607E+02
 3.000E+02, 0.000E+00, 1.371E+02, 1.590E+02
 3.100E+02, 0.000E+00, 1.351E+02, 1.575E+02
 3.200E+02, 0.000E+00, 1.331E+02, 1.557E+02
 3.300E+02, 0.000E+00, 1.311E+02, 1.538E+02
 3.400E+02, 0.000E+00, 1.289E+02, 1.517E+02
 3.500E+02, 0.000E+00, 1.268E+02, 1.506E+02
 3.600E+02, 0.000E+00, 1.252E+02, 1.493E+02
 3.700E+02, 0.000E+00, 1.239E+02, 1.473E+02
 3.800E+02, 0.000E+00, 1.219E+02, 1.445E+02
 3.900E+02, 0.000E+00, 1.203E+02, 1.412E+02
 4.000E+02, 0.000E+00, 1.192E+02, 1.378E+02
 4.100E+02, 0.000E+00, 1.183E+02, 1.350E+02
 4.200E+02, 0.000E+00, 1.175E+02, 1.316E+02
 4.300E+02, 0.000E+00, 1.166E+02, 1.296E+02
 4.400E+02, 0.000E+00, 1.157E+02, 1.278E+02
 4.500E+02, 0.000E+00, 1.146E+02, 1.249E+02
 4.600E+02, 0.000E+00, 1.135E+02, 1.224E+02
 4.700E+02, 0.000E+00, 1.123E+02, 1.198E+02
 4.800E+02, 0.000E+00, 1.117E+02, 1.173E+02
 4.900E+02, 0.000E+00, 1.112E+02, 1.155E+02
 5.000E+02, 0.000E+00, 1.103E+02, 1.132E+02
 5.100E+02, 0.000E+00, 1.091E+02, 1.103E+02
 5.200E+02, 0.000E+00, 1.077E+02, 1.087E+02
 5.300E+02, 0.000E+00, 1.060E+02, 1.076E+02
 5.400E+02, 0.000E+00, 1.041E+02, 1.053E+02
 5.500E+02, 0.000E+00, 1.022E+02, 1.039E+02
 5.600E+02, 0.000E+00, 1.008E+02, 1.025E+02
 5.700E+02, 5.685E-01, 9.887E+01, 1.006E+02
 5.800E+02, 1.166E+01, 9.717E+01, 9.979E+01
 5.900E+02, 2.495E+01, 9.615E+01, 9.916E+01
 6.000E+02, 4.426E+01, 9.525E+01, 9.889E+01
 6.100E+02, 7.725E+01, 9.402E+01, 9.870E+01
 6.200E+02, 1.059E+02, 9.229E+01, 9.772E+01
 6.300E+02, 1.026E+02, 9.096E+01, 9.673E+01
 6.400E+02, 9.312E+01, 8.959E+01, 9.658E+01
 6.500E+02, 8.070E+01, 8.811E+01, 9.533E+01
 6.600E+02, 6.671E+01, 8.683E+01, 9.431E+01
 6.700E+02, 5.475E+01, 8.580E+01, 9.352E+01
 6.800E+02, 4.588E+01, 8.483E+01, 9.403E+01
 6.900E+02, 3.832E+01, 8.315E+01, 9.368E+01
 7.000E+02, 3.610E+01, 8.170E+01, 9.286E+01
 7.100E+02, 3.468E+01, 8.067E+01, 9.215E+01
 7.200E+02, 3.595E+01, 8.031E+01, 9.145E+01
 7.300E+02, 3.821E+01, 7.933E+01, 9.096E+01
 7.400E+02, 4.188E+01, 7.804E+01, 9.065E+01
 7.500E+02, 4.701E+01, 7.729E+01, 9.019E+01
 7.600E+02, 5.258E+01, 7.656E+01, 8.995E+01
 7.700E+02, 5.944E+01, 7.570E+01, 9.055E+01
 7.800E+02, 6.629E+01, 7.457E+01, 9.085E+01
 7.900E+02, 7.231E+01, 7.406E+01, 9.108E+01
 8.000E+02, 7.810E+01, 7.380E+01, 9.040E+01
 8.100E+02, 8.261E+01, 7.341E+01, 8.990E+01
 8.200E+02, 8.626E+01, 7.329E+01, 9.057E+01
 8.300E+02, 8.938E+01, 7.323E+01, 9.009E+01
 8.400E+02, 9.149E+01, 7.299E+01, 8.920E+01
 8.500E+02, 9.338E+01, 7.220E+01, 8.877E+01
 8.600E+02, 9.426E+01, 7.165E+01, 8.846E+01
 8.700E+02, 9.495E+01, 7.178E+01, 8.848E+01
 8.800E+02, 9.519E+01, 7.121E+01, 8.894E+01
 8.900E+02, 9.522E+01, 7.054E+01, 8.901E+01
 9.000E+02, 9.514E+01, 6.998E+01, 9.000E+01
 9.100E+02, 9.491E+01, 6.943E+01, 9.071E+01
 9.200E+02, 9.446E+01, 6.934E+01, 9.083E+01
 9.300E+02, 9.323E+01, 6.973E+01, 9.092E+01
