s,C,kW/m2,C,kW/m2,C,kW/m2
Time,WALL TEMPERATURE-CONE_2p90_035,HRRPUA-CONE_2p90_035,WALL TEMPERATURE-CONE_2p90_050,HRRPUA-CONE_2p90_050,WALL TEMPERATURE-CONE_2p90_075,HRRPUA-CONE_2p90_075
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.749E+02, 0.000E+00, 2.343E+02, 0.000E+00, 3.268E+02, 1.025E+02
 2.000E+01, 3.295E+02, 0.000E+00, 4.347E+02, 1.112E+01, 5.785E+02, 1.890E+02
 3.000E+01, 4.185E+02, 0.000E+00, 5.328E+02, 9.649E+01, 6.742E+02, 1.867E+02
 4.000E+01, 4.728E+02, 7.069E+00, 5.838E+02, 1.367E+02, 7.156E+02, 1.910E+02
 5.000E+01, 5.055E+02, 7.385E+01, 6.111E+02, 1.292E+02, 7.352E+02, 2.014E+02
 6.000E+01, 5.256E+02, 9.416E+01, 6.263E+02, 1.295E+02, 7.453E+02, 2.070E+02
 7.000E+01, 5.381E+02, 9.007E+01, 6.352E+02, 1.301E+02, 7.509E+02, 2.036E+02
 8.000E+01, 5.461E+02, 8.895E+01, 6.406E+02, 1.344E+02, 7.543E+02, 1.834E+02
 9.000E+01, 5.514E+02, 9.090E+01, 6.441E+02, 1.405E+02, 7.564E+02, 1.329E+02
 1.000E+02, 5.549E+02, 9.212E+01, 6.463E+02, 1.414E+02, 7.578E+02, 1.047E+02
 1.100E+02, 5.573E+02, 9.237E+01, 6.478E+02, 1.334E+02, 7.587E+02, 1.126E+02
 1.200E+02, 5.589E+02, 9.496E+01, 6.488E+02, 1.172E+02, 7.592E+02, 1.074E+02
 1.300E+02, 5.600E+02, 9.810E+01, 6.494E+02, 8.976E+01, 7.596E+02, 8.311E+01
 1.400E+02, 5.608E+02, 1.009E+02, 6.499E+02, 7.001E+01, 7.599E+02, 6.078E+01
 1.500E+02, 5.613E+02, 1.016E+02, 6.502E+02, 7.153E+01, 7.600E+02, 4.371E+01
 1.600E+02, 5.617E+02, 1.006E+02, 6.504E+02, 7.733E+01, 7.601E+02, 3.309E+01
 1.700E+02, 5.620E+02, 9.932E+01, 6.505E+02, 7.857E+01, 7.602E+02, 3.019E+01
 1.800E+02, 5.621E+02, 9.717E+01, 6.506E+02, 7.195E+01, 7.602E+02, 2.856E+01
 1.900E+02, 5.623E+02, 9.020E+01, 6.506E+02, 6.252E+01, 7.603E+02, 2.733E+01
 2.000E+02, 5.624E+02, 7.839E+01, 6.507E+02, 5.202E+01, 7.603E+02, 2.654E+01
 2.100E+02, 5.624E+02, 6.568E+01, 6.507E+02, 4.172E+01, 7.603E+02, 2.576E+01
 2.200E+02, 5.625E+02, 5.443E+01, 6.507E+02, 3.323E+01, 7.603E+02, 2.503E+01
 2.300E+02, 5.625E+02, 4.948E+01, 6.507E+02, 2.692E+01, 7.603E+02, 2.431E+01
 2.400E+02, 5.625E+02, 5.049E+01, 6.508E+02, 2.379E+01, 7.603E+02, 2.389E+01
 2.500E+02, 5.625E+02, 5.358E+01, 6.508E+02, 2.156E+01, 7.603E+02, 2.389E+01
 2.600E+02, 5.625E+02, 5.475E+01, 6.508E+02, 2.024E+01, 7.603E+02, 1.431E+01
 2.700E+02, 5.625E+02, 5.350E+01, 6.508E+02, 1.893E+01, 7.603E+02, 0.000E+00
 2.800E+02, 5.625E+02, 4.889E+01, 6.508E+02, 1.790E+01, 7.603E+02, 0.000E+00
 2.900E+02, 5.625E+02, 4.293E+01, 6.508E+02, 1.727E+01, 7.603E+02, 0.000E+00
 3.000E+02, 5.625E+02, 3.693E+01, 6.508E+02, 9.718E+00, 7.603E+02, 0.000E+00
 3.100E+02, 5.626E+02, 3.166E+01, 6.508E+02, 4.616E+00, 7.603E+02, 0.000E+00
 3.200E+02, 5.626E+02, 2.748E+01, 6.508E+02, 4.335E+00, 7.603E+02, 0.000E+00
 3.300E+02, 5.626E+02, 2.332E+01, 6.508E+02, 4.099E+00, 7.603E+02, 0.000E+00
 3.400E+02, 5.626E+02, 1.989E+01, 6.508E+02, 4.024E+00, 7.603E+02, 0.000E+00
 3.500E+02, 5.626E+02, 1.737E+01, 6.508E+02, 3.965E+00, 7.603E+02, 0.000E+00
 3.600E+02, 5.626E+02, 1.523E+01, 6.508E+02, 3.905E+00, 7.603E+02, 0.000E+00
 3.700E+02, 5.626E+02, 1.468E+01, 6.508E+02, 3.845E+00, 7.603E+02, 0.000E+00
 3.800E+02, 5.626E+02, 1.431E+01, 6.508E+02, 3.788E+00, 7.603E+02, 0.000E+00
 3.900E+02, 5.626E+02, 1.394E+01, 6.508E+02, 3.752E+00, 7.603E+02, 0.000E+00
 4.000E+02, 5.626E+02, 1.358E+01, 6.508E+02, 3.722E+00, 7.603E+02, 0.000E+00
 4.100E+02, 5.626E+02, 1.322E+01, 6.508E+02, 3.692E+00, 7.603E+02, 0.000E+00
 4.200E+02, 5.626E+02, 1.299E+01, 6.508E+02, 3.662E+00, 7.603E+02, 0.000E+00
 4.300E+02, 5.626E+02, 1.281E+01, 6.508E+02, 3.632E+00, 7.603E+02, 0.000E+00
 4.400E+02, 5.626E+02, 1.264E+01, 6.508E+02, 3.577E+00, 7.603E+02, 0.000E+00
 4.500E+02, 5.626E+02, 1.246E+01, 6.508E+02, 3.507E+00, 7.603E+02, 0.000E+00
 4.600E+02, 5.626E+02, 1.228E+01, 6.508E+02, 3.436E+00, 7.603E+02, 0.000E+00
 4.700E+02, 5.626E+02, 1.211E+01, 6.508E+02, 3.366E+00, 7.603E+02, 0.000E+00
 4.800E+02, 5.626E+02, 1.195E+01, 6.508E+02, 3.296E+00, 7.603E+02, 0.000E+00
 4.900E+02, 5.626E+02, 1.179E+01, 6.508E+02, 3.236E+00, 7.603E+02, 0.000E+00
 5.000E+02, 5.626E+02, 1.163E+01, 6.508E+02, 3.190E+00, 7.603E+02, 0.000E+00
 5.100E+02, 5.626E+02, 1.146E+01, 6.508E+02, 3.145E+00, 7.603E+02, 0.000E+00
 5.200E+02, 5.626E+02, 1.133E+01, 6.508E+02, 3.099E+00, 7.603E+02, 0.000E+00
 5.300E+02, 5.626E+02, 1.132E+01, 6.508E+02, 3.054E+00, 7.603E+02, 0.000E+00
 5.400E+02, 5.626E+02, 1.132E+01, 6.508E+02, 1.174E+00, 7.603E+02, 0.000E+00
 5.500E+02, 5.626E+02, 1.132E+01, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 5.600E+02, 5.626E+02, 1.132E+01, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 5.700E+02, 5.626E+02, 8.314E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 5.800E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 5.900E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 6.000E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 6.100E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 6.200E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 6.300E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 6.400E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 6.500E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 6.600E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 6.700E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 6.800E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 6.900E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 7.000E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 7.100E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 7.200E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 7.300E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 7.400E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 7.500E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 7.600E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 7.700E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 7.800E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 7.900E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 8.000E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 8.100E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 8.200E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 8.300E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 8.400E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 8.500E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 8.600E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
 8.700E+02, 5.626E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.603E+02, 0.000E+00
