s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.900E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.300E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.500E+01, 0.000E+00, 0.000E+00, 2.363E+02
 2.700E+01, 0.000E+00, 0.000E+00, 4.798E+02
 2.900E+01, 0.000E+00, 0.000E+00, 4.525E+02
 3.100E+01, 0.000E+00, 0.000E+00, 4.091E+02
 3.300E+01, 0.000E+00, 0.000E+00, 3.818E+02
 3.500E+01, 0.000E+00, 0.000E+00, 3.703E+02
 3.700E+01, 0.000E+00, 0.000E+00, 3.725E+02
 3.800E+01, 0.000E+00, 0.000E+00, 3.790E+02
 4.000E+01, 0.000E+00, 8.908E+01, 3.856E+02
 4.200E+01, 0.000E+00, 3.303E+02, 3.939E+02
 4.400E+01, 0.000E+00, 3.562E+02, 3.992E+02
 4.600E+01, 0.000E+00, 3.391E+02, 4.012E+02
 4.800E+01, 0.000E+00, 3.137E+02, 4.005E+02
 5.000E+01, 0.000E+00, 2.949E+02, 3.975E+02
 5.200E+01, 0.000E+00, 2.833E+02, 3.925E+02
 5.400E+01, 0.000E+00, 2.781E+02, 3.859E+02
 5.600E+01, 0.000E+00, 2.786E+02, 3.779E+02
 5.700E+01, 0.000E+00, 2.818E+02, 3.712E+02
 5.900E+01, 0.000E+00, 2.856E+02, 3.641E+02
 6.100E+01, 0.000E+00, 2.906E+02, 3.539E+02
 6.300E+01, 0.000E+00, 2.954E+02, 3.436E+02
 6.500E+01, 0.000E+00, 2.989E+02, 3.333E+02
 6.700E+01, 0.000E+00, 3.009E+02, 3.234E+02
 6.900E+01, 0.000E+00, 3.017E+02, 3.142E+02
 7.100E+01, 0.000E+00, 3.013E+02, 3.058E+02
 7.300E+01, 0.000E+00, 2.998E+02, 2.980E+02
 7.500E+01, 0.000E+00, 2.975E+02, 2.905E+02
 7.600E+01, 0.000E+00, 2.952E+02, 2.851E+02
 7.800E+01, 0.000E+00, 2.925E+02, 2.799E+02
 8.000E+01, 0.000E+00, 2.885E+02, 2.732E+02
 8.200E+01, 0.000E+00, 2.838E+02, 2.672E+02
 8.400E+01, 0.000E+00, 2.787E+02, 2.621E+02
 8.600E+01, 0.000E+00, 2.733E+02, 2.578E+02
 8.800E+01, 0.000E+00, 2.675E+02, 2.541E+02
 9.000E+01, 0.000E+00, 2.617E+02, 2.508E+02
 9.200E+01, 0.000E+00, 2.558E+02, 2.477E+02
 9.400E+01, 0.000E+00, 2.500E+02, 2.445E+02
 9.500E+01, 0.000E+00, 2.457E+02, 2.421E+02
 9.700E+01, 0.000E+00, 2.417E+02, 2.399E+02
 9.900E+01, 0.000E+00, 2.364E+02, 2.372E+02
 1.010E+02, 0.000E+00, 2.316E+02, 2.348E+02
 1.030E+02, 0.000E+00, 2.270E+02, 2.329E+02
 1.050E+02, 0.000E+00, 2.227E+02, 2.313E+02
 1.070E+02, 0.000E+00, 2.185E+02, 2.297E+02
 1.090E+02, 0.000E+00, 2.144E+02, 2.281E+02
 1.110E+02, 0.000E+00, 2.104E+02, 2.263E+02
 1.130E+02, 0.000E+00, 2.066E+02, 2.245E+02
 1.140E+02, 0.000E+00, 2.038E+02, 2.231E+02
 1.160E+02, 0.000E+00, 2.013E+02, 2.217E+02
 1.180E+02, 0.000E+00, 1.983E+02, 2.198E+02
 1.200E+02, 0.000E+00, 1.956E+02, 2.180E+02
 1.220E+02, 0.000E+00, 1.932E+02, 2.163E+02
 1.240E+02, 0.000E+00, 1.911E+02, 2.146E+02
 1.260E+02, 0.000E+00, 1.892E+02, 2.128E+02
 1.280E+02, 0.000E+00, 1.874E+02, 2.111E+02
 1.300E+02, 0.000E+00, 1.857E+02, 2.096E+02
 1.320E+02, 0.000E+00, 1.839E+02, 2.082E+02
 1.330E+02, 2.303E+02, 1.825E+02, 2.073E+02
 1.350E+02, 2.349E+02, 1.812E+02, 2.066E+02
 1.370E+02, 2.369E+02, 1.795E+02, 2.055E+02
 1.390E+02, 2.334E+02, 1.780E+02, 2.045E+02
 1.410E+02, 2.246E+02, 1.766E+02, 2.033E+02
 1.430E+02, 2.133E+02, 1.755E+02, 2.020E+02
 1.450E+02, 2.034E+02, 1.744E+02, 2.005E+02
 1.470E+02, 1.958E+02, 1.735E+02, 1.990E+02
 1.490E+02, 1.900E+02, 1.726E+02, 1.976E+02
 1.510E+02, 1.861E+02, 1.717E+02, 1.963E+02
 1.520E+02, 1.843E+02, 1.711E+02, 1.954E+02
 1.540E+02, 1.835E+02, 1.703E+02, 1.946E+02
 1.560E+02, 1.840E+02, 1.694E+02, 1.934E+02
 1.580E+02, 1.858E+02, 1.684E+02, 1.922E+02
 1.600E+02, 1.880E+02, 1.673E+02, 1.910E+02
 1.620E+02, 1.902E+02, 1.663E+02, 1.897E+02
 1.640E+02, 1.924E+02, 1.652E+02, 1.885E+02
 1.660E+02, 1.946E+02, 1.642E+02, 1.874E+02
 1.680E+02, 1.964E+02, 1.632E+02, 1.862E+02
 1.700E+02, 1.978E+02, 1.622E+02, 1.852E+02
 1.710E+02, 1.985E+02, 1.615E+02, 1.844E+02
 1.730E+02, 1.991E+02, 1.608E+02, 1.837E+02
 1.750E+02, 1.995E+02, 1.598E+02, 1.827E+02
 1.770E+02, 1.995E+02, 1.589E+02, 1.816E+02
