s,kW/m2,kW/m2
 3.010E+02, 1.106E+02, 8.380E+01
 3.080E+02, 1.077E+02, 7.462E+01
 3.140E+02, 1.049E+02, 6.164E+01
 3.200E+02, 1.022E+02, 4.925E+01
 3.270E+02, 9.932E+01, 3.738E+01
 3.330E+02, 9.644E+01, 3.299E+01
 3.400E+02, 9.356E+01, 3.027E+01
 3.460E+02, 9.068E+01, 3.094E+01
 3.520E+02, 8.802E+01, 3.510E+01
 3.590E+02, 8.514E+01, 4.122E+01
 3.650E+02, 8.226E+01, 4.503E+01
 3.720E+02, 7.938E+01, 4.664E+01
 3.780E+02, 7.650E+01, 4.826E+01
 3.840E+02, 7.384E+01, 4.975E+01
 3.910E+02, 7.096E+01, 5.137E+01
 3.970E+02, 6.775E+01, 5.298E+01
 4.040E+02, 6.337E+01, 5.436E+01
 4.100E+02, 5.889E+01, 5.454E+01
 4.160E+02, 5.330E+01, 5.450E+01
 4.230E+02, 4.588E+01, 5.446E+01
 4.290E+02, 3.846E+01, 5.442E+01
 4.360E+02, 3.105E+01, 5.438E+01
 4.420E+02, 2.618E+01, 5.435E+01
 4.480E+02, 2.455E+01, 5.431E+01
 4.550E+02, 2.283E+01, 5.427E+01
 4.610E+02, 2.238E+01, 5.423E+01
 4.680E+02, 2.340E+01, 5.419E+01
 4.740E+02, 2.626E+01, 5.415E+01
 4.800E+02, 2.939E+01, 5.411E+01
 4.870E+02, 3.246E+01, 5.407E+01
 4.930E+02, 3.372E+01, 5.404E+01
 5.000E+02, 3.461E+01, 5.400E+01
 5.060E+02, 3.551E+01, 5.396E+01
 5.120E+02, 3.633E+01, 5.392E+01
 5.190E+02, 3.723E+01, 5.388E+01
 5.250E+02, 3.812E+01, 5.384E+01
 5.320E+02, 3.901E+01, 5.380E+01
 5.380E+02, 3.991E+01, 5.392E+01
 5.440E+02, 4.052E+01, 5.451E+01
 5.510E+02, 4.055E+01, 5.518E+01
 5.570E+02, 4.053E+01, 5.585E+01
 5.640E+02, 4.050E+01, 5.653E+01
 5.700E+02, 4.048E+01, 5.721E+01
 5.760E+02, 4.046E+01, 5.783E+01
 5.830E+02, 4.044E+01, 5.850E+01
 5.890E+02, 4.042E+01, 5.918E+01
 5.960E+02, 4.040E+01, 5.985E+01
 6.020E+02, 4.037E+01, 6.053E+01
 6.080E+02, 4.035E+01, 6.115E+01
 6.150E+02, 4.033E+01, 6.183E+01
 6.210E+02, 4.031E+01, 6.250E+01
 6.280E+02, 4.029E+01, 6.318E+01
 6.340E+02, 4.027E+01, 6.385E+01
 6.400E+02, 4.025E+01, 6.447E+01
 6.470E+02, 4.023E+01, 6.515E+01
 6.530E+02, 4.020E+01, 6.583E+01
 6.600E+02, 4.018E+01, 6.650E+01
 6.660E+02, 4.016E+01, 6.718E+01
 6.720E+02, 4.014E+01, 6.780E+01
 6.790E+02, 4.012E+01, 6.847E+01
 6.850E+02, 4.010E+01, 6.915E+01
 6.920E+02, 4.007E+01, 6.982E+01
 6.980E+02, 4.005E+01, 7.050E+01
 7.040E+02, 4.003E+01, 7.112E+01
 7.110E+02, 4.001E+01, 7.180E+01
 7.170E+02, 3.999E+01, 7.247E+01
 7.240E+02, 4.006E+01, 7.315E+01
 7.300E+02, 4.041E+01, 7.384E+01
 7.360E+02, 4.075E+01, 7.512E+01
 7.430E+02, 4.112E+01, 7.688E+01
 7.490E+02, 4.150E+01, 7.863E+01
 7.560E+02, 4.187E+01, 8.040E+01
 7.620E+02, 4.224E+01, 8.217E+01
 7.680E+02, 4.259E+01, 8.501E+01
 7.750E+02, 4.296E+01, 8.895E+01
 7.810E+02, 4.333E+01, 9.290E+01
 7.880E+02, 4.371E+01, 9.684E+01
 7.940E+02, 4.408E+01, 1.008E+02
 8.000E+02, 4.442E+01, 1.044E+02
 8.070E+02, 4.480E+01, 1.082E+02
 8.130E+02, 4.517E+01, 1.112E+02
 8.200E+02, 4.554E+01, 1.140E+02
 8.260E+02, 4.592E+01, 1.168E+02
 8.320E+02, 4.626E+01, 1.185E+02
 8.390E+02, 4.663E+01, 1.189E+02
 8.450E+02, 4.701E+01, 1.193E+02
 8.520E+02, 4.738E+01, 1.197E+02
 8.580E+02, 4.775E+01, 1.201E+02
 8.640E+02, 4.810E+01, 1.204E+02
 8.710E+02, 4.847E+01, 1.208E+02
 8.770E+02, 4.884E+01, 1.212E+02
 8.840E+02, 4.922E+01, 1.216E+02
 8.900E+02, 4.959E+01, 1.220E+02
 8.960E+02, 4.993E+01, 1.224E+02
 9.030E+02, 5.031E+01, 1.228E+02
 9.090E+02, 5.068E+01, 1.245E+02
 9.160E+02, 5.105E+01, 1.266E+02
 9.220E+02, 5.143E+01, 1.287E+02
 9.280E+02, 5.177E+01, 1.307E+02
 9.350E+02, 5.214E+01, 1.328E+02
 9.410E+02, 5.252E+01, 1.349E+02
 9.480E+02, 5.289E+01, 1.370E+02
 9.540E+02, 5.326E+01, 1.392E+02
 9.600E+02, 5.361E+01, 1.401E+02
 9.670E+02, 5.398E+01, 1.398E+02
 9.730E+02, 5.435E+01, 1.394E+02
 9.800E+02, 5.473E+01, 1.392E+02
 9.860E+02, 5.524E+01, 1.397E+02
 9.920E+02, 5.611E+01, 1.404E+02
 9.990E+02, 5.708E+01, 1.411E+02
 1.005E+03, 5.805E+01, 1.419E+02
 1.012E+03, 5.902E+01, 1.427E+02
 1.018E+03, 6.000E+01, 1.434E+02
 1.024E+03, 6.089E+01, 1.441E+02
 1.031E+03, 6.229E+01, 1.444E+02
 1.037E+03, 6.444E+01, 1.444E+02
 1.044E+03, 6.663E+01, 1.444E+02
 1.050E+03, 6.881E+01, 1.444E+02
 1.056E+03, 7.082E+01, 1.444E+02
 1.063E+03, 7.300E+01, 1.444E+02
 1.069E+03, 7.518E+01, 1.444E+02
 1.076E+03, 7.736E+01, 1.444E+02
 1.082E+03, 7.954E+01, 1.444E+02
 1.088E+03, 8.129E+01, 1.444E+02
 1.095E+03, 8.284E+01, 1.444E+02
 1.101E+03, 8.438E+01, 1.444E+02
 1.108E+03, 8.592E+01, 1.444E+02
 1.114E+03, 8.745E+01, 1.444E+02
 1.120E+03, 8.812E+01, 1.444E+02
 1.127E+03, 8.834E+01, 1.444E+02
 1.133E+03, 8.856E+01, 1.444E+02
 1.140E+03, 8.878E+01, 1.444E+02
 1.146E+03, 8.899E+01, 1.444E+02
 1.152E+03, 8.920E+01, 1.444E+02
 1.159E+03, 8.941E+01, 1.444E+02
 1.165E+03, 8.963E+01, 1.444E+02
 1.172E+03, 8.985E+01, 1.446E+02
 1.178E+03, 9.007E+01, 1.453E+02
 1.184E+03, 9.027E+01, 1.461E+02
 1.191E+03, 9.049E+01, 1.468E+02
 1.197E+03, 9.070E+01, 1.476E+02
 1.204E+03, 9.092E+01, 1.484E+02
 1.210E+03, 9.114E+01, 1.492E+02
 1.216E+03, 9.142E+01, 1.499E+02
 1.223E+03, 9.244E+01, 1.507E+02
 1.229E+03, 9.362E+01, 1.515E+02
 1.236E+03, 9.479E+01, 1.523E+02
 1.242E+03, 9.596E+01, 1.531E+02
 1.248E+03, 9.705E+01, 1.538E+02
 1.255E+03, 9.822E+01, 1.546E+02
 1.261E+03, 9.939E+01, 1.553E+02
 1.268E+03, 1.006E+02, 1.562E+02
 1.274E+03, 1.017E+02, 1.574E+02
 1.280E+03, 1.028E+02, 1.588E+02
 1.287E+03, 1.039E+02, 1.602E+02
 1.293E+03, 1.041E+02, 1.617E+02
 1.300E+03, 1.039E+02, 1.632E+02
 1.306E+03, 1.038E+02, 1.646E+02
 1.312E+03, 1.036E+02, 1.660E+02
 1.319E+03, 1.034E+02, 1.674E+02
 1.325E+03, 1.037E+02, 1.689E+02
 1.332E+03, 1.042E+02, 1.703E+02
 1.338E+03, 1.046E+02, 1.718E+02
 1.344E+03, 1.050E+02, 1.715E+02
 1.351E+03, 1.054E+02, 1.693E+02
 1.357E+03, 1.058E+02, 1.671E+02
 1.364E+03, 1.062E+02, 1.650E+02
 1.370E+03, 1.067E+02, 1.628E+02
 1.376E+03, 1.071E+02, 1.608E+02
 1.383E+03, 1.073E+02, 1.587E+02
 1.389E+03, 1.073E+02, 1.565E+02
 1.396E+03, 1.073E+02, 1.544E+02
 1.402E+03, 1.073E+02, 1.522E+02
 1.408E+03, 1.073E+02, 1.502E+02
 1.415E+03, 1.073E+02, 1.480E+02
 1.421E+03, 1.073E+02, 1.459E+02
 1.428E+03, 1.073E+02, 1.437E+02
 1.434E+03, 1.073E+02, 1.416E+02
 1.440E+03, 1.073E+02, 1.396E+02
 1.447E+03, 1.073E+02, 1.379E+02
 1.453E+03, 1.073E+02, 1.364E+02
 1.460E+03, 1.073E+02, 1.349E+02
 1.466E+03, 1.073E+02, 1.334E+02
 1.472E+03, 1.073E+02, 1.320E+02
 1.479E+03, 1.073E+02, 1.305E+02
 1.485E+03, 1.073E+02, 1.294E+02
 1.492E+03, 1.073E+02, 1.289E+02
 1.498E+03, 1.073E+02, 1.285E+02
 1.504E+03, 1.073E+02, 1.282E+02
 1.511E+03, 1.073E+02, 1.278E+02
 1.517E+03, 1.073E+02, 1.273E+02
 1.524E+03, 1.073E+02, 1.269E+02
 1.530E+03, 1.073E+02, 1.265E+02
 1.536E+03, 1.073E+02, 1.261E+02
 1.543E+03, 1.073E+02, 1.257E+02
 1.549E+03, 1.073E+02, 1.253E+02
 1.556E+03, 1.073E+02, 1.246E+02
 1.562E+03, 1.073E+02, 1.236E+02
 1.568E+03, 1.073E+02, 1.226E+02
 1.575E+03, 1.074E+02, 1.216E+02
 1.581E+03, 1.078E+02, 1.206E+02
 1.588E+03, 1.082E+02, 1.195E+02
 1.594E+03, 1.087E+02, 1.185E+02
 1.600E+03, 1.091E+02, 1.175E+02
 1.607E+03, 1.095E+02, 1.165E+02
 1.613E+03, 1.099E+02, 1.154E+02
 1.620E+03, 1.104E+02, 1.144E+02
 1.626E+03, 1.108E+02, 1.133E+02
 1.632E+03, 1.112E+02, 1.124E+02
 1.639E+03, 1.116E+02, 1.113E+02
 1.645E+03, 1.121E+02, 1.103E+02
 1.652E+03, 1.125E+02, 1.093E+02
 1.658E+03, 1.129E+02, 1.082E+02
 1.664E+03, 1.133E+02, 1.072E+02
 1.671E+03, 1.138E+02, 1.062E+02
 1.677E+03, 1.142E+02, 1.052E+02
 1.684E+03, 1.146E+02, 1.041E+02
 1.690E+03, 1.151E+02, 1.031E+02
 1.696E+03, 1.155E+02, 1.021E+02
 1.703E+03, 1.159E+02, 1.011E+02
 1.709E+03, 1.165E+02, 1.000E+02
 1.716E+03, 1.173E+02, 9.900E+01
 1.722E+03, 1.181E+02, 9.846E+01
 1.728E+03, 1.188E+02, 9.832E+01
 1.735E+03, 1.196E+02, 9.817E+01
 1.741E+03, 1.204E+02, 9.802E+01
 1.748E+03, 1.212E+02, 9.787E+01
 1.754E+03, 1.220E+02, 9.772E+01
 1.760E+03, 1.228E+02, 9.758E+01
 1.767E+03, 1.236E+02, 9.743E+01
 1.773E+03, 1.244E+02, 9.767E+01
 1.780E+03, 1.252E+02, 9.891E+01
 1.786E+03, 1.260E+02, 1.002E+02
 1.792E+03, 1.267E+02, 1.014E+02
 1.799E+03, 1.275E+02, 1.026E+02
 1.805E+03, 1.279E+02, 1.039E+02
 1.812E+03, 1.268E+02, 1.052E+02
 1.818E+03, 1.256E+02, 1.065E+02
 1.824E+03, 1.245E+02, 1.077E+02
 1.831E+03, 1.234E+02, 1.104E+02
 1.837E+03, 1.222E+02, 1.135E+02
 1.844E+03, 1.210E+02, 1.165E+02
 1.850E+03, 1.198E+02, 1.196E+02
 1.856E+03, 1.187E+02, 1.224E+02
 1.863E+03, 1.175E+02, 1.255E+02
 1.869E+03, 1.163E+02, 1.296E+02
 1.876E+03, 1.151E+02, 1.349E+02
 1.882E+03, 1.139E+02, 1.402E+02
 1.888E+03, 1.128E+02, 1.451E+02
 1.895E+03, 1.116E+02, 1.504E+02
 1.901E+03, 1.104E+02, 1.566E+02
 1.908E+03, 1.092E+02, 1.637E+02
 1.914E+03, 1.080E+02, 1.709E+02
 1.920E+03, 1.069E+02, 1.775E+02
 1.927E+03, 1.057E+02, 1.846E+02
 1.933E+03, 1.045E+02, 1.917E+02
 1.940E+03, 1.034E+02, 1.981E+02
 1.946E+03, 1.025E+02, 2.043E+02
 1.952E+03, 1.018E+02, 2.102E+02
 1.959E+03, 1.009E+02, 2.164E+02
 1.965E+03, 1.001E+02, 2.227E+02
 1.972E+03, 9.928E+01, 2.290E+02
 1.978E+03, 9.845E+01, 2.353E+02
 1.984E+03, 9.769E+01, 2.393E+02
 1.991E+03, 9.686E+01, 2.422E+02
 1.997E+03, 9.621E+01, 2.451E+02
 2.004E+03, 9.597E+01, 2.480E+02
 2.010E+03, 9.574E+01, 2.509E+02
 2.016E+03, 9.554E+01, 2.536E+02
 2.023E+03, 9.531E+01, 2.557E+02
 2.029E+03, 9.508E+01, 2.567E+02
 2.036E+03, 9.486E+01, 2.577E+02
 2.042E+03, 9.463E+01, 2.584E+02
 2.048E+03, 9.442E+01, 2.578E+02
 2.055E+03, 9.420E+01, 2.571E+02
 2.061E+03, 9.397E+01, 2.563E+02
 2.068E+03, 9.374E+01, 2.556E+02
 2.074E+03, 9.352E+01, 2.548E+02
 2.080E+03, 9.331E+01, 2.533E+02
 2.087E+03, 9.308E+01, 2.506E+02
 2.093E+03, 9.263E+01, 2.479E+02
 2.100E+03, 9.205E+01, 2.451E+02
 2.106E+03, 9.148E+01, 2.424E+02
 2.112E+03, 9.095E+01, 2.398E+02
 2.119E+03, 9.037E+01, 2.371E+02
 2.125E+03, 8.979E+01, 2.344E+02
 2.132E+03, 8.922E+01, 2.321E+02
 2.138E+03, 8.864E+01, 2.308E+02
 2.144E+03, 8.811E+01, 2.296E+02
 2.151E+03, 8.753E+01, 2.284E+02
 2.157E+03, 8.696E+01, 2.271E+02
 2.164E+03, 8.638E+01, 2.258E+02
 2.170E+03, 8.580E+01, 2.245E+02
 2.176E+03, 8.527E+01, 2.233E+02
 2.183E+03, 8.470E+01, 2.220E+02
 2.189E+03, 8.412E+01, 2.207E+02
 2.196E+03, 8.354E+01, 2.195E+02
 2.202E+03, 8.297E+01, 2.182E+02
 2.208E+03, 8.244E+01, 2.170E+02
 2.215E+03, 8.186E+01, 2.157E+02
 2.221E+03, 8.128E+01, 2.144E+02
 2.228E+03, 8.071E+01, 2.131E+02
 2.234E+03, 8.013E+01, 2.119E+02
 2.240E+03, 7.960E+01, 2.105E+02
 2.247E+03, 7.902E+01, 2.082E+02
 2.253E+03, 7.845E+01, 2.058E+02
 2.260E+03, 7.787E+01, 2.034E+02
 2.266E+03, 7.729E+01, 2.009E+02
 2.272E+03, 7.676E+01, 1.987E+02
 2.279E+03, 7.619E+01, 1.962E+02
 2.285E+03, 7.561E+01, 1.938E+02
 2.292E+03, 7.503E+01, 1.914E+02
 2.298E+03, 7.446E+01, 1.889E+02
 2.304E+03, 7.393E+01, 1.867E+02
 2.311E+03, 7.339E+01, 1.842E+02
 2.317E+03, 7.320E+01, 1.818E+02
 2.324E+03, 7.311E+01, 1.794E+02
 2.330E+03, 7.303E+01, 1.769E+02
 2.336E+03, 7.295E+01, 1.747E+02
 2.343E+03, 7.287E+01, 1.722E+02
 2.349E+03, 7.279E+01, 1.698E+02
 2.356E+03, 7.270E+01, 1.673E+02
 2.362E+03, 7.262E+01, 1.649E+02
 2.368E+03, 7.254E+01, 1.627E+02
 2.375E+03, 7.246E+01, 1.607E+02
 2.381E+03, 7.239E+01, 1.589E+02
 2.388E+03, 7.285E+01, 1.571E+02
 2.394E+03, 7.355E+01, 1.554E+02
 2.400E+03, 7.420E+01, 1.537E+02
 2.407E+03, 7.491E+01, 1.520E+02
 2.413E+03, 7.561E+01, 1.502E+02
 2.420E+03, 7.632E+01, 1.484E+02
 2.426E+03, 7.702E+01, 1.468E+02
 2.432E+03, 7.767E+01, 1.457E+02
 2.439E+03, 7.838E+01, 1.445E+02
 2.445E+03, 7.908E+01, 1.433E+02
 2.452E+03, 7.979E+01, 1.421E+02
 2.458E+03, 8.092E+01, 1.409E+02
 2.464E+03, 8.248E+01, 1.398E+02
 2.471E+03, 8.418E+01, 1.386E+02
 2.477E+03, 8.588E+01, 1.374E+02
 2.484E+03, 8.757E+01, 1.362E+02
 2.490E+03, 8.927E+01, 1.350E+02
 2.496E+03, 9.084E+01, 1.339E+02
 2.503E+03, 9.254E+01, 1.327E+02
 2.509E+03, 9.429E+01, 1.315E+02
 2.516E+03, 9.694E+01, 1.303E+02
 2.522E+03, 9.987E+01, 1.292E+02
 2.528E+03, 1.026E+02, 1.280E+02
 2.535E+03, 1.055E+02, 1.269E+02
 2.541E+03, 1.084E+02, 1.257E+02
 2.548E+03, 1.114E+02, 1.246E+02
 2.554E+03, 1.145E+02, 1.238E+02
 2.560E+03, 1.181E+02, 1.231E+02
 2.567E+03, 1.220E+02, 1.224E+02
 2.573E+03, 1.260E+02, 1.217E+02
 2.580E+03, 1.299E+02, 1.210E+02
 2.586E+03, 1.339E+02, 1.203E+02
 2.592E+03, 1.375E+02, 1.197E+02
 2.599E+03, 1.415E+02, 1.190E+02
 2.605E+03, 1.451E+02, 1.183E+02
 2.612E+03, 1.486E+02, 1.176E+02
 2.618E+03, 1.520E+02, 1.169E+02
 2.624E+03, 1.553E+02, 1.162E+02
 2.631E+03, 1.587E+02, 1.155E+02
 2.637E+03, 1.622E+02, 1.148E+02
 2.644E+03, 1.657E+02, 1.141E+02
 2.650E+03, 1.691E+02, 1.134E+02
 2.656E+03, 1.724E+02, 1.127E+02
 2.663E+03, 1.758E+02, 1.120E+02
 2.669E+03, 1.779E+02, 1.113E+02
 2.676E+03, 1.795E+02, 1.106E+02
 2.682E+03, 1.811E+02, 1.099E+02
 2.688E+03, 1.826E+02, 1.093E+02
 2.695E+03, 1.842E+02, 1.086E+02
 2.701E+03, 1.858E+02, 1.079E+02
 2.708E+03, 1.874E+02, 1.072E+02
 2.714E+03, 1.890E+02, 1.065E+02
 2.720E+03, 1.901E+02, 1.058E+02
 2.727E+03, 1.906E+02, 1.051E+02
 2.733E+03, 1.911E+02, 1.044E+02
 2.740E+03, 1.917E+02, 1.037E+02
 2.746E+03, 1.921E+02, 1.029E+02
 2.752E+03, 1.919E+02, 1.019E+02
 2.759E+03, 1.915E+02, 1.008E+02
 2.765E+03, 1.910E+02, 9.969E+01
 2.772E+03, 1.906E+02, 9.858E+01
 2.778E+03, 1.902E+02, 9.747E+01
 2.784E+03, 1.898E+02, 9.644E+01
 2.791E+03, 1.894E+02, 9.533E+01
 2.797E+03, 1.886E+02, 9.422E+01
 2.804E+03, 1.871E+02, 9.310E+01
 2.810E+03, 1.856E+02, 9.199E+01
 2.816E+03, 1.842E+02, 9.097E+01
 2.823E+03, 1.826E+02, 8.985E+01
 2.829E+03, 1.811E+02, 8.874E+01
 2.836E+03, 1.796E+02, 8.763E+01
 2.842E+03, 1.781E+02, 8.652E+01
 2.848E+03, 1.767E+02, 8.549E+01
 2.855E+03, 1.752E+02, 8.438E+01
 2.861E+03, 1.737E+02, 8.327E+01
 2.868E+03, 1.726E+02, 8.216E+01
 2.874E+03, 1.718E+02, 8.104E+01
 2.880E+03, 1.712E+02, 8.002E+01
 2.887E+03, 1.705E+02, 7.891E+01
 2.893E+03, 1.698E+02, 7.779E+01
 2.900E+03, 1.691E+02, 7.668E+01
 2.906E+03, 1.683E+02, 7.557E+01
 2.912E+03, 1.677E+02, 7.454E+01
 2.919E+03, 1.670E+02, 7.343E+01
 2.925E+03, 1.663E+02, 7.232E+01
 2.932E+03, 1.656E+02, 7.121E+01
 2.938E+03, 1.648E+02, 7.009E+01
 2.944E+03, 1.642E+02, 6.907E+01
 2.951E+03, 1.635E+02, 6.796E+01
 2.957E+03, 1.628E+02, 6.684E+01
 2.964E+03, 1.621E+02, 6.573E+01
 2.970E+03, 1.613E+02, 6.462E+01
 2.976E+03, 1.607E+02, 6.359E+01
 2.983E+03, 1.600E+02, 6.248E+01
 2.989E+03, 1.593E+02, 6.137E+01
 2.996E+03, 1.586E+02, 6.026E+01
 3.002E+03, 1.579E+02, 5.914E+01
 3.008E+03, 1.572E+02, 5.812E+01
 3.015E+03, 1.563E+02, 5.701E+01
 3.021E+03, 1.550E+02, 5.589E+01
 3.028E+03, 1.537E+02, 5.481E+01
 3.034E+03, 1.523E+02, 5.398E+01
 3.040E+03, 1.511E+02, 5.330E+01
 3.047E+03, 1.497E+02, 5.255E+01
 3.053E+03, 1.484E+02, 5.181E+01
 3.060E+03, 1.470E+02, 5.107E+01
 3.066E+03, 1.457E+02, 5.032E+01
 3.072E+03, 1.444E+02, 4.964E+01
 3.079E+03, 1.431E+02, 4.889E+01
 3.085E+03, 1.417E+02, 4.815E+01
 3.092E+03, 1.404E+02, 4.741E+01
 3.098E+03, 1.391E+02, 4.666E+01
 3.104E+03, 1.378E+02, 4.598E+01
 3.111E+03, 1.365E+02, 4.523E+01
 3.117E+03, 1.351E+02, 4.449E+01
 3.124E+03, 1.338E+02, 4.375E+01
 3.130E+03, 1.324E+02, 4.300E+01
 3.136E+03, 1.312E+02, 4.232E+01
 3.143E+03, 1.298E+02, 4.157E+01
 3.149E+03, 1.285E+02, 4.083E+01
 3.156E+03, 1.271E+02, 4.009E+01
 3.162E+03, 1.258E+02, 3.934E+01
 3.168E+03, 1.245E+02, 3.866E+01
 3.175E+03, 1.232E+02, 3.791E+01
 3.181E+03, 1.218E+02, 3.717E+01
 3.188E+03, 1.205E+02, 3.643E+01
 3.194E+03, 1.195E+02, 3.568E+01
 3.200E+03, 1.186E+02, 3.500E+01
 3.207E+03, 1.176E+02, 3.425E+01
 3.213E+03, 1.166E+02, 3.351E+01
 3.220E+03, 1.156E+02, 3.277E+01
 3.226E+03, 1.147E+02, 3.202E+01
 3.232E+03, 1.138E+02, 3.133E+01
 3.239E+03, 1.128E+02, 3.059E+01
 3.245E+03, 1.118E+02, 2.985E+01
 3.252E+03, 1.108E+02, 2.910E+01
 3.258E+03, 1.099E+02, 2.836E+01
 3.264E+03, 1.091E+02, 2.768E+01
 3.271E+03, 1.084E+02, 2.693E+01
 3.277E+03, 1.078E+02, 2.619E+01
 3.284E+03, 1.071E+02, 2.567E+01
 3.290E+03, 1.064E+02, 2.533E+01
 3.296E+03, 1.058E+02, 2.501E+01
 3.303E+03, 1.052E+02, 2.467E+01
 3.309E+03, 1.045E+02, 2.433E+01
 3.316E+03, 1.038E+02, 2.399E+01
 3.322E+03, 1.032E+02, 2.364E+01
 3.328E+03, 1.026E+02, 2.333E+01
 3.335E+03, 1.019E+02, 2.298E+01
 3.341E+03, 1.013E+02, 2.264E+01
 3.348E+03, 1.006E+02, 2.230E+01
 3.354E+03, 9.993E+01, 2.195E+01
 3.360E+03, 9.932E+01, 2.164E+01
 3.367E+03, 9.866E+01, 2.129E+01
 3.373E+03, 9.800E+01, 2.095E+01
 3.380E+03, 9.734E+01, 2.069E+01
 3.386E+03, 9.668E+01, 2.065E+01
 3.392E+03, 9.607E+01, 2.064E+01
 3.399E+03, 9.541E+01, 2.063E+01
 3.405E+03, 9.475E+01, 2.062E+01
 3.412E+03, 9.409E+01, 2.060E+01
 3.418E+03, 9.343E+01, 2.059E+01
 3.424E+03, 9.283E+01, 2.058E+01
 3.431E+03, 9.235E+01, 2.057E+01
 3.437E+03, 9.196E+01, 2.055E+01
 3.444E+03, 9.157E+01, 2.054E+01
 3.450E+03, 9.118E+01, 2.053E+01
 3.456E+03, 9.082E+01, 2.052E+01
 3.463E+03, 9.043E+01, 2.050E+01
 3.469E+03, 9.004E+01, 2.049E+01
 3.476E+03, 8.965E+01, 2.048E+01
 3.482E+03, 8.926E+01, 2.046E+01
 3.488E+03, 8.890E+01, 2.045E+01
 3.495E+03, 8.851E+01, 2.044E+01
 3.501E+03, 8.812E+01, 2.043E+01
 3.508E+03, 8.773E+01, 2.041E+01
 3.514E+03, 8.734E+01, 2.040E+01
 3.520E+03, 8.698E+01, 2.039E+01
 3.527E+03, 8.659E+01, 2.038E+01
 3.533E+03, 8.621E+01, 2.036E+01
 3.540E+03, 8.582E+01, 2.035E+01
 3.546E+03, 8.543E+01, 2.034E+01
 3.552E+03, 8.507E+01, 2.033E+01
 3.559E+03, 8.468E+01, 2.031E+01
 3.565E+03, 8.429E+01, 2.030E+01
 3.572E+03, 8.390E+01, 2.029E+01
 3.578E+03, 8.351E+01, 2.027E+01
 3.584E+03, 8.315E+01, 2.026E+01
 3.591E+03, 8.276E+01, 2.025E+01
 3.597E+03, 8.237E+01, 2.024E+01
 3.604E+03, 8.198E+01, 2.022E+01
 3.610E+03, 8.159E+01, 2.021E+01
 3.616E+03, 8.123E+01, 2.020E+01
 3.623E+03, 8.084E+01, 2.019E+01
 3.629E+03, 8.045E+01, 2.017E+01
 3.636E+03, 8.006E+01, 2.016E+01
 3.642E+03, 7.967E+01, 2.015E+01
 3.648E+03, 7.932E+01, 2.014E+01
 3.655E+03, 7.893E+01, 2.012E+01
 3.661E+03, 7.854E+01, 2.011E+01
 3.668E+03, 7.815E+01, 2.010E+01
 3.674E+03, 7.776E+01, 2.008E+01
 3.680E+03, 7.740E+01, 2.007E+01
 3.687E+03, 7.701E+01, 2.006E+01
 3.693E+03, 7.659E+01, 2.005E+01
 3.700E+03, 7.600E+01, 2.003E+01
 3.706E+03, 7.538E+01, 2.002E+01
 3.712E+03, 7.482E+01, 2.001E+01
