s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-35","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 8.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.200E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.300E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E+02, 0.000E+00, 0.000E+00, 0.000E+00
 1.600E+02, 0.000E+00, 0.000E+00, 1.205E+00
 1.700E+02, 0.000E+00, 0.000E+00, 3.441E+01
 1.800E+02, 0.000E+00, 0.000E+00, 9.220E+01
 1.900E+02, 0.000E+00, 0.000E+00, 1.254E+02
 2.000E+02, 0.000E+00, 0.000E+00, 1.438E+02
 2.100E+02, 0.000E+00, 0.000E+00, 1.503E+02
 2.200E+02, 0.000E+00, 0.000E+00, 1.515E+02
 2.300E+02, 0.000E+00, 0.000E+00, 1.515E+02
 2.400E+02, 0.000E+00, 0.000E+00, 1.433E+02
 2.500E+02, 0.000E+00, 0.000E+00, 1.263E+02
 2.600E+02, 0.000E+00, 0.000E+00, 1.136E+02
 2.700E+02, 0.000E+00, 0.000E+00, 1.072E+02
 2.800E+02, 0.000E+00, 0.000E+00, 1.047E+02
 2.900E+02, 0.000E+00, 0.000E+00, 1.032E+02
 3.000E+02, 0.000E+00, 0.000E+00, 1.050E+02
 3.100E+02, 0.000E+00, 0.000E+00, 1.183E+02
 3.200E+02, 0.000E+00, 8.103E+00, 1.323E+02
 3.300E+02, 0.000E+00, 3.917E+01, 1.429E+02
 3.400E+02, 0.000E+00, 6.933E+01, 1.507E+02
 3.500E+02, 0.000E+00, 8.842E+01, 1.529E+02
 3.600E+02, 0.000E+00, 1.008E+02, 1.521E+02
 3.700E+02, 0.000E+00, 1.082E+02, 1.414E+02
 3.800E+02, 0.000E+00, 1.111E+02, 1.256E+02
 3.900E+02, 0.000E+00, 1.118E+02, 1.146E+02
 4.000E+02, 0.000E+00, 1.122E+02, 1.051E+02
 4.100E+02, 0.000E+00, 1.117E+02, 9.693E+01
 4.200E+02, 0.000E+00, 1.068E+02, 9.357E+01
 4.300E+02, 0.000E+00, 9.699E+01, 9.169E+01
 4.400E+02, 0.000E+00, 8.885E+01, 9.108E+01
 4.500E+02, 0.000E+00, 8.283E+01, 9.305E+01
 4.600E+02, 0.000E+00, 7.944E+01, 1.012E+02
 4.700E+02, 0.000E+00, 7.801E+01, 1.133E+02
 4.800E+02, 0.000E+00, 7.673E+01, 1.252E+02
 4.900E+02, 0.000E+00, 7.628E+01, 1.375E+02
 5.000E+02, 0.000E+00, 7.680E+01, 1.438E+02
 5.100E+02, 0.000E+00, 8.233E+01, 1.449E+02
 5.200E+02, 0.000E+00, 9.140E+01, 1.447E+02
 5.300E+02, 0.000E+00, 9.840E+01, 1.450E+02
 5.400E+02, 0.000E+00, 1.041E+02, 1.435E+02
 5.500E+02, 0.000E+00, 1.094E+02, 1.416E+02
 5.600E+02, 1.481E+00, 1.122E+02, 1.416E+02
 5.700E+02, 1.538E+01, 1.130E+02, 1.399E+02
 5.800E+02, 3.738E+01, 1.131E+02, 1.383E+02
 5.900E+02, 5.476E+01, 1.098E+02, 1.353E+02
 6.000E+02, 6.701E+01, 1.016E+02, 1.346E+02
 6.100E+02, 7.543E+01, 9.295E+01, 1.354E+02
 6.200E+02, 8.187E+01, 8.655E+01, 1.346E+02
 6.300E+02, 8.553E+01, 8.172E+01, 1.336E+02
 6.400E+02, 8.710E+01, 7.610E+01, 1.354E+02
 6.500E+02, 8.767E+01, 7.182E+01, 1.378E+02
 6.600E+02, 8.788E+01, 6.977E+01, 1.403E+02
 6.700E+02, 8.805E+01, 6.850E+01, 1.394E+02
 6.800E+02, 8.766E+01, 6.758E+01, 1.390E+02
 6.900E+02, 8.480E+01, 6.727E+01, 1.387E+02
 7.000E+02, 7.880E+01, 6.769E+01, 1.380E+02
 7.100E+02, 7.323E+01, 7.044E+01, 1.381E+02
 7.200E+02, 6.847E+01, 7.561E+01, 1.387E+02
 7.300E+02, 6.499E+01, 8.236E+01, 1.398E+02
 7.400E+02, 6.273E+01, 8.882E+01, 1.384E+02
 7.500E+02, 6.158E+01, 9.566E+01, 1.385E+02
 7.600E+02, 6.094E+01, 1.022E+02, 1.386E+02
 7.700E+02, 6.007E+01, 1.058E+02, 1.383E+02
 7.800E+02, 5.987E+01, 1.071E+02, 1.356E+02
 7.900E+02, 6.000E+01, 1.069E+02, 1.322E+02
 8.000E+02, 6.158E+01, 1.070E+02, 1.256E+02
 8.100E+02, 6.656E+01, 1.073E+02, 1.159E+02
 8.200E+02, 7.219E+01, 1.067E+02, 1.050E+02
 8.300E+02, 7.647E+01, 1.056E+02, 9.661E+01
 8.400E+02, 8.015E+01, 1.046E+02, 9.337E+01
 8.500E+02, 8.354E+01, 1.048E+02, 9.029E+01
 8.600E+02, 8.654E+01, 1.042E+02, 8.505E+01
 8.700E+02, 8.808E+01, 1.032E+02, 7.709E+01
 8.800E+02, 8.858E+01, 1.024E+02, 6.994E+01
 8.900E+02, 8.887E+01, 1.005E+02, 6.528E+01
 9.000E+02, 8.841E+01, 9.953E+01, 5.890E+01
 9.100E+02, 8.559E+01, 9.953E+01, 5.229E+01
