s,C,kW/m2,C,kW/m2,C,kW/m2
Time,WALL TEMPERATURE-CONE_20p00_025,HRRPUA-CONE_20p00_025,WALL TEMPERATURE-CONE_20p00_035,HRRPUA-CONE_20p00_035,WALL TEMPERATURE-CONE_20p00_050,HRRPUA-CONE_20p00_050
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 2.000E+00, 8.255E+01, 0.000E+00, 1.048E+02, 0.000E+00, 1.381E+02, 0.000E+00
 4.000E+00, 1.753E+02, 0.000E+00, 2.315E+02, 0.000E+00, 3.119E+02, 0.000E+00
 6.000E+00, 2.322E+02, 0.000E+00, 3.051E+02, 0.000E+00, 4.036E+02, 0.000E+00
 8.000E+00, 2.659E+02, 0.000E+00, 3.461E+02, 0.000E+00, 4.505E+02, 0.000E+00
 1.000E+01, 2.902E+02, 0.000E+00, 3.743E+02, 0.000E+00, 4.804E+02, 0.000E+00
 1.200E+01, 3.085E+02, 0.000E+00, 3.950E+02, 0.000E+00, 5.012E+02, 0.000E+00
 1.400E+01, 3.230E+02, 0.000E+00, 4.107E+02, 0.000E+00, 5.166E+02, 0.000E+00
 1.600E+01, 3.349E+02, 0.000E+00, 4.231E+02, 0.000E+00, 5.285E+02, 0.000E+00
 1.800E+01, 3.449E+02, 0.000E+00, 4.334E+02, 0.000E+00, 5.381E+02, 0.000E+00
 2.000E+01, 3.535E+02, 0.000E+00, 4.421E+02, 0.000E+00, 5.461E+02, 0.000E+00
 2.200E+01, 3.610E+02, 0.000E+00, 4.495E+02, 0.000E+00, 5.529E+02, 0.000E+00
 2.400E+01, 3.677E+02, 0.000E+00, 4.560E+02, 0.000E+00, 5.587E+02, 1.076E+01
 2.600E+01, 3.735E+02, 0.000E+00, 4.617E+02, 0.000E+00, 5.638E+02, 3.005E+01
 2.800E+01, 3.788E+02, 0.000E+00, 4.668E+02, 0.000E+00, 5.684E+02, 4.926E+01
 3.000E+01, 3.836E+02, 0.000E+00, 4.713E+02, 0.000E+00, 5.724E+02, 6.998E+01
 3.200E+01, 3.879E+02, 0.000E+00, 4.753E+02, 0.000E+00, 5.759E+02, 1.031E+02
 3.400E+01, 3.918E+02, 0.000E+00, 4.790E+02, 6.491E+00, 5.791E+02, 1.397E+02
 3.600E+01, 3.954E+02, 0.000E+00, 4.823E+02, 1.346E+01, 5.820E+02, 1.764E+02
 3.800E+01, 3.986E+02, 0.000E+00, 4.853E+02, 2.032E+01, 5.846E+02, 2.068E+02
 4.000E+01, 4.016E+02, 0.000E+00, 4.881E+02, 2.712E+01, 5.870E+02, 2.139E+02
 4.200E+01, 4.044E+02, 0.000E+00, 4.906E+02, 3.380E+01, 5.892E+02, 2.158E+02
 4.400E+01, 4.069E+02, 3.035E+00, 4.929E+02, 4.048E+01, 5.912E+02, 2.173E+02
 4.600E+01, 4.093E+02, 8.143E+00, 4.951E+02, 4.707E+01, 5.931E+02, 2.145E+02
 4.800E+01, 4.115E+02, 1.325E+01, 4.971E+02, 5.354E+01, 5.948E+02, 2.083E+02
 5.000E+01, 4.136E+02, 1.837E+01, 4.989E+02, 5.964E+01, 5.964E+02, 2.019E+02
 5.200E+01, 4.155E+02, 2.350E+01, 5.007E+02, 6.561E+01, 5.979E+02, 1.951E+02
 5.400E+01, 4.174E+02, 2.863E+01, 5.023E+02, 7.151E+01, 5.993E+02, 1.884E+02
 5.600E+01, 4.191E+02, 3.381E+01, 5.038E+02, 7.701E+01, 6.006E+02, 1.815E+02
 5.800E+01, 4.207E+02, 4.143E+01, 5.053E+02, 8.234E+01, 6.019E+02, 1.746E+02
 6.000E+01, 4.223E+02, 5.143E+01, 5.067E+02, 8.760E+01, 6.030E+02, 1.692E+02
 6.200E+01, 4.237E+02, 6.167E+01, 5.080E+02, 9.160E+01, 6.042E+02, 1.650E+02
 6.400E+01, 4.251E+02, 7.195E+01, 5.092E+02, 9.390E+01, 6.052E+02, 1.611E+02
 6.600E+01, 4.264E+02, 8.228E+01, 5.104E+02, 9.439E+01, 6.062E+02, 1.574E+02
 6.800E+01, 4.277E+02, 9.262E+01, 5.115E+02, 9.409E+01, 6.072E+02, 1.545E+02
 7.000E+01, 4.289E+02, 1.030E+02, 5.126E+02, 9.264E+01, 6.081E+02, 1.518E+02
 7.200E+01, 4.300E+02, 1.102E+02, 5.136E+02, 9.084E+01, 6.090E+02, 1.491E+02
 7.400E+01, 4.312E+02, 1.125E+02, 5.146E+02, 8.918E+01, 6.099E+02, 1.464E+02
 7.600E+01, 4.322E+02, 1.136E+02, 5.156E+02, 8.933E+01, 6.107E+02, 1.437E+02
 7.800E+01, 4.332E+02, 1.144E+02, 5.165E+02, 9.027E+01, 6.114E+02, 1.410E+02
 8.000E+01, 4.342E+02, 1.150E+02, 5.173E+02, 9.156E+01, 6.122E+02, 1.387E+02
 8.200E+01, 4.351E+02, 1.157E+02, 5.182E+02, 1.001E+02, 6.129E+02, 1.377E+02
 8.400E+01, 4.361E+02, 1.163E+02, 5.190E+02, 1.136E+02, 6.136E+02, 1.368E+02
 8.600E+01, 4.369E+02, 1.155E+02, 5.197E+02, 1.267E+02, 6.143E+02, 1.361E+02
 8.800E+01, 4.378E+02, 1.133E+02, 5.205E+02, 1.374E+02, 6.149E+02, 1.353E+02
 9.000E+01, 4.386E+02, 1.109E+02, 5.212E+02, 1.437E+02, 6.155E+02, 1.345E+02
 9.200E+01, 4.394E+02, 1.083E+02, 5.219E+02, 1.486E+02, 6.161E+02, 1.337E+02
 9.400E+01, 4.401E+02, 1.057E+02, 5.226E+02, 1.533E+02, 6.167E+02, 1.330E+02
 9.600E+01, 4.408E+02, 1.031E+02, 5.232E+02, 1.553E+02, 6.172E+02, 1.322E+02
 9.800E+01, 4.416E+02, 1.005E+02, 5.238E+02, 1.534E+02, 6.178E+02, 1.314E+02
 1.000E+02, 4.422E+02, 9.836E+01, 5.245E+02, 1.512E+02, 6.183E+02, 1.306E+02
 1.020E+02, 4.429E+02, 9.647E+01, 5.250E+02, 1.489E+02, 6.188E+02, 1.298E+02
 1.040E+02, 4.435E+02, 9.464E+01, 5.256E+02, 1.460E+02, 6.193E+02, 1.291E+02
 1.060E+02, 4.442E+02, 9.282E+01, 5.262E+02, 1.426E+02, 6.198E+02, 1.283E+02
 1.080E+02, 4.448E+02, 9.099E+01, 5.267E+02, 1.391E+02, 6.202E+02, 1.275E+02
 1.100E+02, 4.454E+02, 8.917E+01, 5.272E+02, 1.355E+02, 6.207E+02, 1.267E+02
 1.120E+02, 4.459E+02, 8.750E+01, 5.277E+02, 1.329E+02, 6.211E+02, 1.260E+02
 1.140E+02, 4.465E+02, 8.632E+01, 5.282E+02, 1.306E+02, 6.215E+02, 1.252E+02
 1.160E+02, 4.470E+02, 8.526E+01, 5.287E+02, 1.284E+02, 6.219E+02, 1.244E+02
 1.180E+02, 4.475E+02, 8.424E+01, 5.291E+02, 1.262E+02, 6.223E+02, 1.236E+02
 1.200E+02, 4.480E+02, 8.323E+01, 5.296E+02, 1.240E+02, 6.227E+02, 1.228E+02
 1.220E+02, 4.485E+02, 8.223E+01, 5.300E+02, 1.218E+02, 6.231E+02, 1.219E+02
 1.240E+02, 4.490E+02, 8.122E+01, 5.304E+02, 1.195E+02, 6.234E+02, 1.208E+02
 1.260E+02, 4.495E+02, 8.031E+01, 5.308E+02, 1.175E+02, 6.238E+02, 1.197E+02
 1.280E+02, 4.499E+02, 7.956E+01, 5.312E+02, 1.159E+02, 6.241E+02, 1.186E+02
 1.300E+02, 4.504E+02, 7.884E+01, 5.316E+02, 1.144E+02, 6.244E+02, 1.175E+02
 1.320E+02, 4.508E+02, 7.813E+01, 5.320E+02, 1.129E+02, 6.248E+02, 1.164E+02
 1.340E+02, 4.512E+02, 7.742E+01, 5.324E+02, 1.116E+02, 6.251E+02, 1.153E+02
 1.360E+02, 4.516E+02, 7.671E+01, 5.327E+02, 1.104E+02, 6.254E+02, 1.142E+02
 1.380E+02, 4.520E+02, 7.600E+01, 5.331E+02, 1.091E+02, 6.257E+02, 1.131E+02
 1.400E+02, 4.524E+02, 7.529E+01, 5.334E+02, 1.079E+02, 6.260E+02, 1.120E+02
 1.420E+02, 4.528E+02, 7.457E+01, 5.337E+02, 1.072E+02, 6.263E+02, 1.109E+02
 1.440E+02, 4.532E+02, 7.386E+01, 5.341E+02, 1.067E+02, 6.265E+02, 1.098E+02
 1.460E+02, 4.535E+02, 7.315E+01, 5.344E+02, 1.062E+02, 6.268E+02, 1.089E+02
 1.480E+02, 4.539E+02, 7.244E+01, 5.347E+02, 1.056E+02, 6.271E+02, 1.085E+02
 1.500E+02, 4.542E+02, 7.173E+01, 5.350E+02, 1.051E+02, 6.273E+02, 1.081E+02
 1.520E+02, 4.545E+02, 7.106E+01, 5.353E+02, 1.046E+02, 6.276E+02, 1.077E+02
 1.540E+02, 4.549E+02, 7.069E+01, 5.356E+02, 1.041E+02, 6.278E+02, 1.073E+02
 1.560E+02, 4.552E+02, 7.046E+01, 5.358E+02, 1.033E+02, 6.281E+02, 1.069E+02
 1.580E+02, 4.555E+02, 7.025E+01, 5.361E+02, 1.024E+02, 6.283E+02, 1.065E+02
 1.600E+02, 4.558E+02, 7.004E+01, 5.364E+02, 1.015E+02, 6.285E+02, 1.061E+02
 1.620E+02, 4.561E+02, 6.984E+01, 5.367E+02, 1.007E+02, 6.288E+02, 1.057E+02
 1.640E+02, 4.564E+02, 6.963E+01, 5.369E+02, 9.987E+01, 6.290E+02, 1.053E+02
 1.660E+02, 4.567E+02, 6.943E+01, 5.372E+02, 9.904E+01, 6.292E+02, 1.049E+02
 1.680E+02, 4.570E+02, 6.923E+01, 5.374E+02, 9.821E+01, 6.294E+02, 1.046E+02
 1.700E+02, 4.573E+02, 6.902E+01, 5.377E+02, 9.758E+01, 6.296E+02, 1.042E+02
 1.720E+02, 4.575E+02, 6.882E+01, 5.379E+02, 9.727E+01, 6.298E+02, 1.038E+02
 1.740E+02, 4.578E+02, 6.861E+01, 5.381E+02, 9.700E+01, 6.300E+02, 1.034E+02
 1.760E+02, 4.581E+02, 6.841E+01, 5.384E+02, 9.666E+01, 6.302E+02, 1.030E+02
 1.780E+02, 4.583E+02, 6.820E+01, 5.386E+02, 9.605E+01, 6.304E+02, 1.026E+02
 1.800E+02, 4.586E+02, 6.800E+01, 5.388E+02, 9.539E+01, 6.306E+02, 1.022E+02
 1.820E+02, 4.588E+02, 6.779E+01, 5.390E+02, 9.473E+01, 6.308E+02, 1.018E+02
 1.840E+02, 4.591E+02, 6.759E+01, 5.392E+02, 9.406E+01, 6.310E+02, 1.014E+02
 1.860E+02, 4.593E+02, 6.739E+01, 5.394E+02, 9.351E+01, 6.311E+02, 1.010E+02
 1.880E+02, 4.595E+02, 6.718E+01, 5.396E+02, 9.303E+01, 6.313E+02, 1.007E+02
 1.900E+02, 4.598E+02, 6.697E+01, 5.398E+02, 9.255E+01, 6.315E+02, 1.003E+02
 1.920E+02, 4.600E+02, 6.677E+01, 5.400E+02, 9.207E+01, 6.317E+02, 9.987E+01
 1.940E+02, 4.602E+02, 6.657E+01, 5.402E+02, 9.158E+01, 6.318E+02, 9.948E+01
 1.960E+02, 4.604E+02, 6.636E+01, 5.404E+02, 9.109E+01, 6.320E+02, 9.909E+01
 1.980E+02, 4.606E+02, 6.615E+01, 5.406E+02, 9.067E+01, 6.321E+02, 9.870E+01
 2.000E+02, 4.608E+02, 6.595E+01, 5.408E+02, 9.071E+01, 6.323E+02, 9.831E+01
 2.020E+02, 4.611E+02, 6.575E+01, 5.410E+02, 9.092E+01, 6.325E+02, 9.792E+01
 2.040E+02, 4.613E+02, 6.554E+01, 5.412E+02, 9.113E+01, 6.326E+02, 9.753E+01
 2.060E+02, 4.615E+02, 6.533E+01, 5.413E+02, 9.107E+01, 6.328E+02, 9.714E+01
 2.080E+02, 4.617E+02, 6.513E+01, 5.415E+02, 9.053E+01, 6.329E+02, 9.675E+01
 2.100E+02, 4.618E+02, 6.492E+01, 5.417E+02, 8.994E+01, 6.331E+02, 9.636E+01
 2.120E+02, 4.620E+02, 6.472E+01, 5.418E+02, 8.938E+01, 6.332E+02, 9.626E+01
 2.140E+02, 4.622E+02, 6.451E+01, 5.420E+02, 8.893E+01, 6.333E+02, 9.635E+01
 2.160E+02, 4.624E+02, 6.431E+01, 5.422E+02, 8.849E+01, 6.335E+02, 9.648E+01
 2.180E+02, 4.626E+02, 6.410E+01, 5.423E+02, 8.805E+01, 6.336E+02, 9.660E+01
 2.200E+02, 4.628E+02, 6.390E+01, 5.425E+02, 8.762E+01, 6.338E+02, 9.673E+01
 2.220E+02, 4.630E+02, 6.369E+01, 5.426E+02, 8.718E+01, 6.339E+02, 9.685E+01
 2.240E+02, 4.631E+02, 6.349E+01, 5.428E+02, 8.674E+01, 6.340E+02, 9.698E+01
 2.260E+02, 4.633E+02, 6.328E+01, 5.429E+02, 8.631E+01, 6.342E+02, 9.710E+01
 2.280E+02, 4.635E+02, 6.308E+01, 5.431E+02, 8.605E+01, 6.343E+02, 9.723E+01
 2.300E+02, 4.636E+02, 6.287E+01, 5.432E+02, 8.598E+01, 6.344E+02, 9.736E+01
 2.320E+02, 4.638E+02, 6.267E+01, 5.434E+02, 8.591E+01, 6.345E+02, 9.748E+01
 2.340E+02, 4.640E+02, 6.243E+01, 5.435E+02, 8.585E+01, 6.347E+02, 9.761E+01
 2.360E+02, 4.641E+02, 6.216E+01, 5.437E+02, 8.579E+01, 6.348E+02, 9.773E+01
 2.380E+02, 4.643E+02, 6.187E+01, 5.438E+02, 8.573E+01, 6.349E+02, 9.784E+01
 2.400E+02, 4.644E+02, 6.158E+01, 5.440E+02, 8.567E+01, 6.350E+02, 9.769E+01
 2.420E+02, 4.646E+02, 6.129E+01, 5.441E+02, 8.561E+01, 6.351E+02, 9.743E+01
 2.440E+02, 4.648E+02, 6.100E+01, 5.442E+02, 8.555E+01, 6.353E+02, 9.715E+01
 2.460E+02, 4.649E+02, 6.071E+01, 5.444E+02, 8.548E+01, 6.354E+02, 9.688E+01
 2.480E+02, 4.651E+02, 6.042E+01, 5.445E+02, 8.541E+01, 6.355E+02, 9.660E+01
 2.500E+02, 4.652E+02, 6.013E+01, 5.446E+02, 8.514E+01, 6.356E+02, 9.632E+01
 2.520E+02, 4.654E+02, 5.983E+01, 5.447E+02, 8.476E+01, 6.357E+02, 9.604E+01
 2.540E+02, 4.655E+02, 5.954E+01, 5.449E+02, 8.438E+01, 6.358E+02, 9.576E+01
 2.560E+02, 4.656E+02, 5.925E+01, 5.450E+02, 8.399E+01, 6.359E+02, 9.549E+01
 2.580E+02, 4.658E+02, 5.896E+01, 5.451E+02, 8.360E+01, 6.360E+02, 9.521E+01
 2.600E+02, 4.659E+02, 5.867E+01, 5.452E+02, 8.321E+01, 6.361E+02, 9.557E+01
 2.620E+02, 4.661E+02, 5.838E+01, 5.454E+02, 8.282E+01, 6.362E+02, 9.672E+01
 2.640E+02, 4.662E+02, 5.809E+01, 5.455E+02, 8.243E+01, 6.363E+02, 9.794E+01
 2.660E+02, 4.663E+02, 5.780E+01, 5.456E+02, 8.204E+01, 6.364E+02, 9.912E+01
 2.680E+02, 4.665E+02, 5.751E+01, 5.457E+02, 8.166E+01, 6.366E+02, 9.994E+01
 2.700E+02, 4.666E+02, 5.722E+01, 5.458E+02, 8.130E+01, 6.367E+02, 1.007E+02
 2.720E+02, 4.667E+02, 5.693E+01, 5.460E+02, 8.125E+01, 6.368E+02, 1.014E+02
 2.740E+02, 4.669E+02, 5.664E+01, 5.461E+02, 8.128E+01, 6.369E+02, 1.021E+02
 2.760E+02, 4.670E+02, 5.635E+01, 5.462E+02, 8.133E+01, 6.369E+02, 1.028E+02
 2.780E+02, 4.671E+02, 5.606E+01, 5.463E+02, 8.138E+01, 6.370E+02, 1.035E+02
 2.800E+02, 4.672E+02, 5.577E+01, 5.464E+02, 8.148E+01, 6.371E+02, 1.040E+02
 2.820E+02, 4.674E+02, 5.558E+01, 5.465E+02, 8.161E+01, 6.372E+02, 1.036E+02
 2.840E+02, 4.675E+02, 5.547E+01, 5.466E+02, 8.172E+01, 6.373E+02, 1.030E+02
 2.860E+02, 4.676E+02, 5.536E+01, 5.467E+02, 8.136E+01, 6.374E+02, 1.023E+02
 2.880E+02, 4.677E+02, 5.526E+01, 5.468E+02, 8.073E+01, 6.375E+02, 1.017E+02
 2.900E+02, 4.678E+02, 5.516E+01, 5.469E+02, 8.008E+01, 6.376E+02, 1.011E+02
 2.920E+02, 4.680E+02, 5.505E+01, 5.470E+02, 7.951E+01, 6.377E+02, 1.004E+02
 2.940E+02, 4.681E+02, 5.495E+01, 5.472E+02, 7.934E+01, 6.378E+02, 9.999E+01
 2.960E+02, 4.682E+02, 5.485E+01, 5.473E+02, 7.924E+01, 6.379E+02, 1.002E+02
 2.980E+02, 4.683E+02, 5.475E+01, 5.474E+02, 7.916E+01, 6.380E+02, 1.006E+02
 3.000E+02, 4.684E+02, 5.465E+01, 5.475E+02, 7.907E+01, 6.381E+02, 1.010E+02
 3.020E+02, 4.685E+02, 5.454E+01, 5.476E+02, 7.899E+01, 6.381E+02, 1.014E+02
 3.040E+02, 4.686E+02, 5.444E+01, 5.477E+02, 7.890E+01, 6.382E+02, 1.018E+02
 3.060E+02, 4.688E+02, 5.434E+01, 5.478E+02, 7.881E+01, 6.383E+02, 1.022E+02
